time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2023-04-24,,,82985.9405920623
2023-04-25,,,729691.964552725
2023-04-26,,,1032723.03508781
2023-04-27,,,685890.368659059
2023-04-28,,,962885.758751334
2023-04-29,,,211117.542367443
2023-04-30,,,413264.417429195
2023-05-01,,,441308.228606015
2023-05-02,,,427200.470559846
2023-05-03,,,659208.520896758
2023-05-04,,,886345.182903004
2023-05-05,,,337353.867915069
2023-05-06,,,538027.83529986
2023-05-07,,,424389.315675409
2023-05-08,,,1986350.36665891
2023-05-09,,,373588.361735744
2023-05-10,,,1174032.60096523
2023-05-11,,,815729.731449354
2023-05-12,,,2013984.85271637
2023-05-13,,,401704.735240719
2023-05-14,,,325488.666160255
2023-05-15,,,1527116.84807107
2023-05-16,,,293164.211080128
2023-05-17,,,793215.918004326
2023-05-18,,,2505055.30907976
2023-05-19,,,522137.54358148
2023-05-20,,,145247.667756014
2023-05-21,,,467984.549842274
2023-05-22,,,2127942.21119499
2023-05-23,,,2145766.12868152
2023-05-24,,,2060351.21530756
2023-05-25,,,4181838.7400632
2023-05-26,,,1382569.33232621
2023-05-27,,,250559.145013953
2023-05-28,,,1757256.8977474
2023-05-29,,,478585.623964659
2023-05-30,,,1562000.06358444
2023-05-31,,,3170116.18862397
2023-06-01,,,1975208.44330172
2023-06-02,,,860418.549682601
2023-06-03,,,300590.130963446
2023-06-04,,,2009192.22736837
2023-06-05,,,1027442.50264
2023-06-06,,,1640083.19656545
2023-06-07,,,2085289.38829033
2023-06-08,,,844399.927083016
2023-06-09,,,1676523.0682833
2023-06-10,,,1309189.15144949
2023-06-11,,,543049.508096039
2023-06-12,,,716725.292436306
2023-06-13,,,2459553.79993413
2023-06-14,,,2697328.61354392
2023-06-15,,,3177985.12546456
2023-06-16,,,1020502.74084046
2023-06-17,,,505950.812913627
2023-06-18,,,789937.639381221
2023-06-19,,,785496.270416059
2023-06-20,,,1673383.8982014
2023-06-21,,,2347303.29419669
2023-06-22,,,1303952.61504393
2023-06-23,,,3037996.5752538
2023-06-24,,,870128.002997271
2023-06-25,,,655553.159880429
2023-06-26,,,1078522.59575534
2023-06-27,,,3898554.87775004
2023-06-28,,,1067458.23183055
2023-06-29,,,2580643.19132524
2023-06-30,,,3975571.5289705
2023-07-01,,,1672761.05101721
2023-07-02,,,899058.540717931
2023-07-03,,,555625.385723551
2023-07-04,,,303524.100861012
2023-07-05,,,431200.569734037
2023-07-06,,,1459420.73566616
2023-07-07,,,2882011.404616
2023-07-08,,,898050.974177767
2023-07-09,,,1894331.99234416
2023-07-10,,,1431110.18707269
2023-07-11,,,4779946.14150192
2023-07-12,,,3469195.59937419
2023-07-13,,,2007699.73551206
2023-07-14,,,2653319.59088193
2023-07-15,,,624678.769326638
2023-07-16,,,1377824.37648455
2023-07-17,,,3072543.67553298
2023-07-18,,,2147617.97312091
2023-07-19,,,925593.052736615
2023-07-20,,,719631.249658921
2023-07-21,,,780496.809887506
2023-07-22,,,826909.443764098
2023-07-23,,,2243419.66012637
2023-07-24,,,1545477.2172148
2023-07-25,,,3453403.8622203
2023-07-26,,,888556.03580202
2023-07-27,,,3392094.07469315
2023-07-28,,,2275224.30928248
2023-07-29,,,1702923.49334732
2023-07-30,,,5584989.35986915
2023-07-31,,,4519145.97519693
