time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-12-08,,,575584.535317256
2025-12-09,,,304341.752188075
2025-12-10,,,377161.831757079
2025-12-11,,,318517.355780493
2025-12-12,,,259678.954862273
2025-12-13,,,233405.17356119
2025-12-14,,,392868.670319996
2025-12-15,0.291388307010246,0.291388307010246,252289.416206271
2025-12-16,0.259365922637781,0.259365922637781,208215.247916317
2025-12-17,0.218121963340504,0.218121963340504,310404.206414029
2025-12-18,0.206831306087499,0.206831306087499,154898.091593822
2025-12-19,0.21757831204563,0.21757831204563,727692.218705558
2025-12-20,0.185854425285058,0.185854425285058,1318588.26461664
2025-12-21,0.198218316010934,0.198218316010934,
