time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-06-11,,,,,,,20306376.3514947
2024-06-12,,,,,,,31511748.9858207
2024-06-13,,,,,,,18416900.0590613
2024-06-14,,,,,,,22586295.9106405
2024-06-15,,,,,,,15792963.993743
2024-06-16,,,,,,,46597420.8821772
2024-06-17,135570500.153796599274445543832,,,,,,68256573.6188281
2024-06-18,126323192.058251341383721609352,,,,,,54521335.014359
2024-06-19,130431881.889409981869857865776,,,,,,35000093.013578
2024-06-20,133931175.815053214018857134192,,,,,,48357889.8165737
2024-06-21,127869377.433295622680893509744,,,,,,21026239.9406983
2024-06-22,126631987.724957835687985319148,,,,,,8906680.02627761
2024-06-23,116235351.199356600163534716992,,,,,,13864897.6156519
2024-06-24,116068787.186745651503348207156,,,,,,32838708.3440154
2024-06-25,122008501.035119988895929314004,,,,,,20700338.9539428
2024-06-26,120773488.425256334935898752108,,,,,,30255719.6267853
2024-06-27,127437023.152903536207579432612,,,,,,35012565.7931183
2024-06-28,127782523.826552007478963897116,,,,,,25009188.4676849
2024-06-29,121952352.892331672916348511004,,,,,,11280153.0289877
2024-06-30,128724925.937803178094596300504,,,,,,12186798.3091774
2024-07-01,147685892.105681194794413970176,,,,,,88874131.7449615
2024-07-02,145769163.408316810442403658712,,,,,,49710012.4272354
2024-07-03,157089642.566473127887447444932,,,,,,73298027.7432217
2024-07-04,133696097.066143679782737993256,,,,,,59679406.7484325
2024-07-05,143501639.074196913942460573116,,,,,,93748592.6512604
2024-07-06,149733772.365907428254045257612,,,,,,68188526.2031121
2024-07-07,132449830.979823812089164580336,,,,,,43394069.2797001
2024-07-08,134296036.029636775891299033136,,,,,,32540690.2704769
2024-07-09,140213000.688452346691628065032,,,,,,63892960.9662215
2024-07-10,147527245.281804636755388576812,,,,,,84132919.5632207
2024-07-11,142107186.498686578693798196104,,,,,,42939007.1997223
2024-07-12,146280614.62229208775332210166,,,,,,24329491.757556
2024-07-13,150974401.914363715020757561748,,,,,,16808832.7256797
2024-07-14,154612235.72142439850087633044,,,,,,22650413.0515455
2024-07-15,162869654.19816783933417878806,,,,,,46660903.4832594
2024-07-16,158400069.378893093235663977772,,,,,,51063893.2511098
2024-07-17,153960837.390324499099882902208,,,,,,35402176.5762771
2024-07-18,155507820.48502588588234960894,,,,,,27570943.9698006
2024-07-19,158560685.776287191524066978792,,,,,,20186926.3288294
2024-07-20,175572174.399163396903023108588,,,,,,50260140.4750633
2024-07-21,169293066.127205577784725300244,,,,,,40737736.2081441
2024-07-22,176445632.420015939077341232716,,,,,,148243520.285085
2024-07-23,174202502.829360039225536436884,,,,,,83849872.0393129
2024-07-24,174898794.91378796033566784724,,,,,,44425295.2837761
2024-07-25,166199511.462507145994466094324,,,,,,42051826.0963134
2024-07-26,170533240.038779819078200302512,,,,,,17993018.4835671
2024-07-27,171962033.406742639530042062672,,,,,,32034226.5448775
2024-07-28,163085903.924167613424846279768,,,,,,15263689.2186469
2024-07-29,155410850.866377624779680320408,,,,,,21609114.9112867
2024-07-30,149715900.035343377418112792024,,,,,,16099870.4642823
2024-07-31,142820585.651256787676702504516,,,,,,13905283.4075964
2024-08-01,137325325.686054012822892980624,,,,,,16526811.0357299
2024-08-02,123471629.298745038053436291104,,,,,,11226829.1449517
2024-08-03,119553391.045880739101265244328,,,,,,22022364.6709983
