time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2018-07-25,,,6796590.52407199
2018-07-26,,,3765572.17351906
2018-07-27,,,2003492.99541795
2018-07-28,,,1228811.48112429
2018-07-29,,,2718530.70101134
2018-07-30,,,1463742.8065096
2018-07-31,,,2878177.49231582
2018-08-01,,,1537433.57078846
2018-08-02,,,1352276.89437931
2018-08-03,,,1996785.26801664
2018-08-04,,,1155213.36663303
2018-08-05,,,1219516.02738779
2018-08-06,,,17488841.883129
2018-08-07,,,4594923.28682978
2018-08-08,,,3243687.51239397
2018-08-09,,,3180779.42545052
2018-08-10,,,3015276.56004652
2018-08-11,,,1014418.26684671
2018-08-12,,,1050047.92343645
2018-08-13,,,2523126.77867279
2018-08-14,,,2964228.71351171
2018-08-15,,,1582163.23017741
2018-08-16,,,1997559.78279417
2018-08-17,,,2218712.57188187
2018-08-18,,,1955025.55126957
2018-08-19,,,470243.221479564
2018-08-20,,,1371525.57054267
2018-08-21,,,1243609.09906997
2018-08-22,,,1237297.06536049
2018-08-23,,,891061.159427864
2018-08-24,,,804166.009164961
2018-08-25,,,597639.302800155
2018-08-26,,,1039436.2269822
2018-08-27,,,866429.306581158
2018-08-28,,,12430539.1669211
2018-08-29,,,5508167.988045
2018-08-30,,,3960387.75729991
2018-08-31,,,1609420.81475229
2018-09-01,,,3356903.82422323
2018-09-02,,,17269022.1387101
2018-09-03,,,46056553.8444613
2018-09-04,,,24186073.2071873
2018-09-05,,,23357663.2684375
2018-09-06,,,11208504.5904351
2018-09-07,,,27700001.0361808
2018-09-08,,,28340612.1993787
2018-09-09,,,15750576.5696757
2018-09-10,,,6869564.24811084
2018-09-11,,,13405698.3866948
2018-09-12,,,8078728.02941683
2018-09-13,,,6323046.55853407
2018-09-14,,,7747563.91323191
2018-09-15,,,3726950.54056516
2018-09-16,,,5105377.97706722
2018-09-17,,,7776632.39640316
2018-09-18,,,7083121.05810562
2018-09-19,,,2098748.44161827
2018-09-20,,,6072481.95818445
2018-09-21,,,6941213.61217547
2018-09-22,,,4131819.76371275
2018-09-23,,,3028173.40469909
2018-09-24,,,2589769.12940806
2018-09-25,,,1852872.69847914
2018-09-26,,,1809052.18777741
2018-09-27,,,1792707.9928524
2018-09-28,,,1278270.04452924
2018-09-29,,,3183498.42826693
2018-09-30,,,2141463.77666591
2018-10-01,,,1819774.70746346
2018-10-02,,,2266010.97150597
2018-10-03,,,3017150.71792044
2018-10-04,,,12215225.4802323
2018-10-05,,,12592572.0128312
2018-10-06,,,4103360.73529558
2018-10-07,,,1802813.5468445
2018-10-08,,,3518016.04645946
2018-10-09,,,4284850.39373377
2018-10-10,,,1804019.98421056
2018-10-11,,,5800528.93664343
2018-10-12,,,2214494.4264246
2018-10-13,,,1170768.27046975
2018-10-14,,,2027554.90536486
2018-10-15,,,4468705.98696952
2018-10-16,,,3291934.76039496
2018-10-17,,,2917305.16209786
2018-10-18,,,1706740.45180452
2018-10-19,,,1994278.05043575
2018-10-20,,,1837912.77451651
2018-10-21,,,1813505.05985053
2018-10-22,,,3277136.45633722
2018-10-23,,,2753086.81644658
2018-10-24,,,1764078.61425734
2018-10-25,,,1663494.21246162
2018-10-26,,,1346118.49415242
2018-10-27,,,1452282.47701456
2018-10-28,,,2025790.906704
2018-10-29,,,2020198.59824457
2018-10-30,,,1132567.00760472
2018-10-31,,,1558250.41501993
2018-11-01,,,1012595.8883362
2018-11-02,,,1371606.50705299
2018-11-03,,,1218563.93090746
2018-11-04,,,1234490.98827236
2018-11-05,,,1107567.32498486
2018-11-06,,,2576983.92005891
2018-11-07,,,1712517.87813633
2018-11-08,,,1322979.06766653
2018-11-09,,,1064937.95416164
2018-11-10,,,493348.539427252
2018-11-11,,,623461.280474672
2018-11-12,,,994513.579626884
2018-11-13,,,1126688.5372944
2018-11-14,,,3168507.29847642
2018-11-15,,,2546659.71813992
2018-11-16,,,2170236.04126754
2018-11-17,,,833337.836908223
2018-11-18,,,1120362.45567795
2018-11-19,,,2757132.62935964
2018-11-20,,,4085631.41105379
2018-11-21,,,829421.564648555
2018-11-22,,,427582.58168475
2018-11-23,,,1061453.84716812
2018-11-24,,,1174644.23571776
2018-11-25,,,1736661.43854177
2018-11-26,,,1248982.35672816
2018-11-27,,,641021.15672472
2018-11-28,,,916919.557433902
2018-11-29,,,1032116.53288792
2018-11-30,,,694433.294460382
2018-12-01,,,803444.23772104
2018-12-02,,,663202.114626328
2018-12-03,,,557273.25351171
2018-12-04,,,599667.222443798
2018-12-05,,,1331175.13284454
2018-12-06,,,1237978.74105339
2018-12-07,,,1113907.69510131
2018-12-08,,,314444.024183335
2018-12-09,,,304780.420716421
2018-12-10,,,456511.80064697
2018-12-11,,,519354.00936591
2018-12-12,,,372381.431476942
2018-12-13,,,366679.209407227
2018-12-14,,,313837.928816972
2018-12-15,,,214906.836449388
2018-12-16,,,400497.608943814
2018-12-17,,,1003871.97417401
2018-12-18,,,913795.848447731
2018-12-19,,,1216282.95598769
2018-12-20,,,539195.631108427
2018-12-21,,,1044712.55657837
2018-12-22,,,289837.702588404
2018-12-23,,,686785.260063201
2018-12-24,,,945793.242280795
2018-12-25,,,1480047.73990856
2018-12-26,,,571918.18385717
2018-12-27,,,553249.71685098
2018-12-28,,,1240735.61682636
2018-12-29,,,774330.059473696
2018-12-30,,,449205.817263785
2018-12-31,,,420984.033133364
2019-01-01,,,413822.689252118
2019-01-02,,,401589.747741453
2019-01-03,,,341964.4577241
2019-01-04,,,819429.167404869
2019-01-05,,,541423.144322941
2019-01-06,,,4614264.3647856
2019-01-07,,,4263234.25785945
2019-01-08,,,11574266.49916
2019-01-09,,,11043205.0227347
2019-01-10,,,5586380.63614942
2019-01-11,,,3233314.77693893
2019-01-12,,,1676789.2207367
2019-01-13,,,2220461.49208001
2019-01-14,,,2639694.36193965
2019-01-15,,,2323578.60240628
2019-01-16,,,1639633.52579935
2019-01-17,,,1579556.67261995
2019-01-18,,,1382168.78516657
2019-01-19,,,9497834.56317473
2019-01-20,,,18256320.6098896
2019-01-21,,,2512744.60877759
2019-01-22,,,2185372.49365935
2019-01-23,,,5439059.98242386
2019-01-24,,,25794224.840302
2019-01-25,,,10365043.6205747
2019-01-26,,,28738757.0087872
2019-01-27,,,29906881.4670874
2019-01-28,,,28394249.9818837
2019-01-29,,,12298339.4445782
2019-01-30,,,12096826.9791974
2019-01-31,,,9495964.10502206
2019-02-01,,,13680124.6027353
2019-02-02,,,8097727.35973135
2019-02-03,,,4161438.55528921
2019-02-04,,,6944020.73443657
2019-02-05,,,13365990.0136851
2019-02-06,,,7163973.19974918
2019-02-07,,,5019620.61177902
2019-02-08,,,4563005.13230609
2019-02-09,,,4250638.17115427
2019-02-10,,,4539054.77890326
2019-02-11,,,4587889.91383796
2019-02-12,,,4618363.65051986
2019-02-13,,,4814817.32774135
2019-02-14,,,2049666.66083876
2019-02-15,,,8248209.17532566
2019-02-16,,,6989166.34099553
2019-02-17,,,5715865.60004519
2019-02-18,,,21241577.4589193
2019-02-19,,,9939065.76294398
2019-02-20,,,3981506.60868304
2019-02-21,,,5889412.35474419
2019-02-22,,,2812385.56766308
2019-02-23,,,5276594.31621166
2019-02-24,,,7357049.21115935
2019-02-25,,,5633350.73533462
2019-02-26,,,4351742.11088683
2019-02-27,,,6795613.95053555
2019-02-28,,,4420684.81613044
2019-03-01,,,3101991.40648243
2019-03-02,,,9444165.33494486
2019-03-03,,,3323609.0043719
2019-03-04,,,3637694.79336755
2019-03-05,,,5454216.12479583
2019-03-06,,,3889353.49442244
2019-03-07,,,4022828.27738333
2019-03-08,,,9524469.33015501
2019-03-09,,,4789610.90780633
2019-03-10,,,2377274.85820107
2019-03-11,,,3534164.1147813
2019-03-12,,,3061426.20998606
2019-03-13,,,2464187.04519223
2019-03-14,,,1883006.89983242
2019-03-15,,,3811519.1081915
2019-03-16,,,16861338.7634076
2019-03-17,,,4538679.95807856
2019-03-18,,,3983437.29385724
2019-03-19,,,2973154.99616127
2019-03-20,,,4499380.15535455
2019-03-21,,,3009370.96894445
2019-03-22,,,2260419.27864639
2019-03-23,,,1553006.1747771
2019-03-24,,,3612841.24322279
2019-03-25,,,2571215.83699731
2019-03-26,,,2375513.2301106
2019-03-27,,,2163363.04180851
2019-03-28,,,5386090.61189813
2019-03-29,,,1819703.85836612
2019-03-30,,,2177393.88645567
2019-03-31,,,2415874.89474908
2019-04-01,,,2618738.00648696
2019-04-02,,,7428514.64288518
2019-04-03,,,8804497.57777163
2019-04-04,,,3245635.98335916
2019-04-05,,,5813743.83578872
2019-04-06,,,5960692.01188456
2019-04-07,,,2565020.80089126
2019-04-08,,,4339000.07399439
2019-04-09,,,1933512.58870076
2019-04-10,,,2243361.75809256
2019-04-11,,,3621234.02817727
2019-04-12,,,2216516.08203453
2019-04-13,,,944496.783624764
2019-04-14,,,1106829.55151871
2019-04-15,,,5329722.00454307
2019-04-16,,,2776919.48666191
2019-04-17,,,16465897.3496781
2019-04-18,,,8058606.45397055
2019-04-19,,,3586499.26104452
2019-04-20,,,3400683.95015028
2019-04-21,,,3195928.08175427
2019-04-22,,,2605775.98821214
2019-04-23,,,2588170.77608012
2019-04-24,,,3220239.88674513
2019-04-25,,,2621927.74116524
2019-04-26,,,2186338.48395213
2019-04-27,,,1138537.05937776
2019-04-28,,,1158906.38697137
2019-04-29,,,1197934.92287642
2019-04-30,,,1944112.48743075
2019-05-01,,,1509563.21101724
2019-05-02,,,1059170.31408824
2019-05-03,,,2313157.7826178
2019-05-04,,,1950605.66865084
2019-05-05,,,906823.439185906
2019-05-06,,,1727296.46667961
2019-05-07,,,2081980.75248653
2019-05-08,,,1216903.69005527
2019-05-09,,,3420107.35141426
2019-05-10,,,4144710.70572941
2019-05-11,,,4816960.62140433
2019-05-12,,,2376460.14471746
2019-05-13,,,4563429.49077306
2019-05-14,,,4251695.21564314
2019-05-15,,,10960590.3507615
2019-05-16,,,8721456.69243139
2019-05-17,,,13014025.4304021
