time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2023-11-03,,,130481.421217879
2023-11-04,,,303534.684635975
2023-11-05,,,221672.497416872
2023-11-06,,,157267.435341313
2023-11-07,,,344391.935405081
2023-11-08,,,187219.344345657
2023-11-09,,,341249.39297519
2023-11-10,,,858989.677575164
2023-11-11,,,207872.248424254
2023-11-12,,,419779.756853045
2023-11-13,,,278887.745022851
2023-11-14,,,338175.439069637
2023-11-15,,,371240.22319113
2023-11-16,,,871150.10024899
2023-11-17,,,895775.410153998
2023-11-18,,,832156.413150912
2023-11-19,,,305932.438678868
2023-11-20,,,393814.425703111
2023-11-21,,,286351.279225618
2023-11-22,,,478503.799578522
2023-11-23,,,280058.148464005
2023-11-24,,,614678.220706201
2023-11-25,,,499595.64504903
2023-11-26,,,709550.71284017
2023-11-27,,,797188.150289267
2023-11-28,,,397514.251826119
2023-11-29,,,569006.452705689
2023-11-30,,,2114510.18710822
2023-12-01,,,932548.656820257
2023-12-02,,,637554.325081084
2023-12-03,,,571429.031074929
2023-12-04,,,719174.379584553
2023-12-05,,,707714.003067137
2023-12-06,,,5162013.25682653
2023-12-07,,,4265532.99975678
2023-12-08,,,21040504.6510789
2023-12-09,,,4070416.27159076
2023-12-10,,,2609571.53750437
2023-12-11,,,2462690.69654299
2023-12-12,,,1619411.21902216
2023-12-13,,,1701751.83149435
2023-12-14,,,2346524.27808258
2023-12-15,,,2790914.10558894
2023-12-16,,,2133653.31084196
2023-12-17,,,811661.286398304
2023-12-18,,,2082463.35316177
2023-12-19,,,1720959.54786748
2023-12-20,,,1899921.78253418
2023-12-21,,,3836681.14959813
2023-12-22,,,4366690.72667378
2023-12-23,,,2581685.63150264
2023-12-24,,,2632549.50107091
2023-12-25,,,1798033.51533658
2023-12-26,,,1901648.4874796
2023-12-27,,,1252322.97245927
2023-12-28,,,1197882.68270335
2023-12-29,,,873965.597293301
2023-12-30,,,495080.068807785
2023-12-31,,,451514.200726536
2024-01-01,,,1175384.27082517
2024-01-02,,,1073781.92905156
2024-01-03,,,1324187.43714072
2024-01-04,,,636796.358123674
2024-01-05,,,1587595.29351703
2024-01-06,,,636565.095841587
2024-01-07,,,359033.625761005
2024-01-08,,,2159907.63247798
2024-01-09,,,783287.366034574
2024-01-10,,,1486798.16460866
2024-01-11,,,1108877.02335188
2024-01-12,,,805814.513853747
2024-01-13,,,356308.3931936
2024-01-14,,,390956.880486762
2024-01-15,,,1229495.20669129
2024-01-16,,,8820972.62237548
2024-01-17,,,3880221.64296861
2024-01-18,,,385648.965177157
2024-01-19,,,334062.929412791
2024-01-20,,,204313.272135035
2024-01-21,,,245322.977912637
2024-01-22,,,1395910.15522542
2024-01-23,,,586421.690237005
2024-01-24,,,1773772.62750916
2024-01-25,,,10444189.1504148
2024-01-26,,,4429136.84484314
2024-01-27,,,875728.126837269
2024-01-28,,,624234.894348585
2024-01-29,,,639860.365072517
2024-01-30,,,2800484.70705197
2024-01-31,,,3356050.64565201
2024-02-01,,,2656004.34402549
2024-02-02,,,1076076.22267311
2024-02-03,,,730529.78994458
2024-02-04,,,1116450.48012398
2024-02-05,,,1038907.66449787
2024-02-06,,,555510.234140881
2024-02-07,,,1065823.69187472
2024-02-08,,,878313.999607146
2024-02-09,,,1599202.2169109
2024-02-10,,,428557.738035709
2024-02-11,,,737083.75506084
2024-02-12,,,915288.068187905
2024-02-13,,,624625.574997253
2024-02-14,,,720406.546800116
2024-02-15,,,637938.662064366
2024-02-16,,,694757.998950229
2024-02-17,,,525798.69994422
2024-02-18,,,455178.622254219
2024-02-19,,,1299987.73268173
2024-02-20,,,2358413.20793514
2024-02-21,,,1299971.01120018
2024-02-22,,,2780235.12679243
2024-02-23,,,2738833.54918159
2024-02-24,,,1045196.4521992
2024-02-25,,,1495703.35856432
2024-02-26,,,992617.186144638
2024-02-27,,,1237613.92637157
2024-02-28,,,1527353.32756951
2024-02-29,,,818407.051950927
2024-03-01,,,2876971.43460354
2024-03-02,,,1558740.17901489
2024-03-03,,,1346295.16699719
2024-03-04,,,1743381.2012409
2024-03-05,,,1916568.29019313
2024-03-06,,,1852162.08069438
2024-03-07,,,1395060.75940913
2024-03-08,,,1509109.6510277
2024-03-09,,,1681659.59115578
2024-03-10,,,2226800.92453175
2024-03-11,,,2208625.1648891
2024-03-12,,,1662122.46647688
2024-03-13,,,3451967.24155787
2024-03-14,,,2066917.85951412
2024-03-15,,,1597956.17502148
2024-03-16,,,1715352.80186097
2024-03-17,,,1121679.53949562
2024-03-18,,,1487588.41156818
2024-03-19,,,2085756.99028756
2024-03-20,,,1019614.52817195
2024-03-21,,,1309477.83494805
2024-03-22,,,784793.565580468
2024-03-23,,,676508.793629572
2024-03-24,,,872621.173609562
2024-03-25,,,2459221.63004018
2024-03-26,,,1188785.37284814
2024-03-27,,,1580374.20037836
2024-03-28,,,1506294.27130524
2024-03-29,,,774051.082534383
2024-03-30,,,567686.088851108
2024-03-31,,,676303.929170589
2024-04-01,,,836143.13651469
2024-04-02,,,1281016.69430181
2024-04-03,,,540170.889362194
2024-04-04,,,570758.458215082
2024-04-05,,,583309.703528961
2024-04-06,,,464408.181072612
2024-04-07,,,482593.276237891
2024-04-08,,,555330.607544191
2024-04-09,,,517441.074952831
2024-04-10,,,780223.248126957
