time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2017-06-18,227,4643,1614335333,1614335333,,,,0,,,,,,39609523.80952380954,316,316,
2017-06-19,245,4678,1614335333,1614335333,,,,0,,,,,,39609523.80952380954,284,284,
2017-06-20,207,4655,1614335333,1614335333,,,,0,,,,,,39609523.80952380954,221,221,
2017-06-21,168,4663,1614335333,1614335333,,,,0,,,,,,39609523.80952380954,158,158,
2017-06-22,273,4700,1614335333,1614335333,,,,0,,,,,,39609523.80952380954,317,315,
2017-06-23,233,4738,1614335333,1614335333,,,,0,,,,,,39609523.80952380954,268,267,
2017-06-24,189,4768,1614335333,1614335333,,,,0,,,,,,39609523.80952380954,240,240,
2017-06-25,198,4798,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,297,297,
2017-06-26,242,4813,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,348,348,
2017-06-27,163,4834,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,221,221,
2017-06-28,241,4881,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,315,315,
2017-06-29,210,4936,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,281,281,
2017-06-30,188,4953,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,231,231,
2017-07-01,165,4993,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,228,228,
2017-07-02,178,5031,1614335334,1614335334,,,,0,,,,,,39609523.80952380954,245,245,
2017-07-03,133,5060,1614335335,1614335335,,,,0,,,,,,39609523.80952380954,165,165,
2017-07-04,152,5077,1614335335,1614335335,,,,0,,,,,,39609523.80952380954,181,181,
2017-07-05,138,5123,1614335335,1614335335,,,,0,,,,,,39609523.80952380954,157,157,
2017-07-06,153,5158,1614335335,1614335335,,,,0,,,,,,39609523.80952380954,206,206,
2017-07-07,274,5279,1614335335,1614335335,,,,0,,,,,,39609523.80952380954,323,323,
2017-07-08,232,5398,1614335335,1614335335,,,,0,,,,,,39609523.80952380954,268,268,
2017-07-09,226,5519,1614335335,1614335335,,,,0,,,,,,39609523.80952380954,271,271,
2017-07-10,320,5655,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,385,385,
2017-07-11,592,5952,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,723,723,
2017-07-12,478,6213,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,609,609,
2017-07-13,383,6392,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,436,436,
2017-07-14,379,6508,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,462,462,
2017-07-15,284,6587,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,357,357,
2017-07-16,275,6672,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,345,345,
2017-07-17,307,6784,1614335336,1614335336,,,,0,,,,,,39609523.80952380954,373,370,
2017-07-18,399,6943,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,479,477,
2017-07-19,378,7033,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,465,465,
2017-07-20,381,7119,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,469,469,
2017-07-21,333,7227,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,407,408,
2017-07-22,344,7335,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,432,432,
2017-07-23,337,7444,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,442,442,
2017-07-24,351,7545,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,430,430,
2017-07-25,345,7616,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,434,434,
2017-07-26,355,7748,1614335337,1614335337,,,,0,,,,,,39609523.80952380954,442,445,
2017-07-27,356,7856,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,414,418,
2017-07-28,372,7928,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,464,469,
2017-07-29,315,8012,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,363,363,
2017-07-30,268,8108,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,315,315,
2017-07-31,294,8171,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,353,354,
2017-08-01,107,8188,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,100,100,
2017-08-02,234,8230,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,270,270,
2017-08-03,429,8320,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,543,543,
2017-08-04,423,8433,1614335338,1614335338,,,,0,,,,,,39609523.80952380954,571,571,
2017-08-05,497,8481,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,631,631,
2017-08-06,379,8579,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,452,452,
2017-08-07,480,8632,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,621,622,
2017-08-08,503,8692,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,668,668,
2017-08-09,477,8784,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,578,578,
2017-08-10,693,8908,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,878,878,
2017-08-11,737,9074,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,1004,1004,
2017-08-12,571,9142,1614335339,1614335339,,,,0,,,,,,39609523.80952380954,672,672,
2017-08-13,604,9170,1614335340,1614335340,,,,0,,,,,,39609523.80952380954,741,741,
2017-08-14,508,9197,1614335340,1614335340,,,,0,,,,,,39609523.80952380954,614,614,
2017-08-15,422,9238,1614335340,1614335340,,,,0,,,,,,39609523.80952380954,489,489,
2017-08-16,369,9311,1614335340,1614335340,,,,0,,,,,,39609523.80952380954,475,475,
2017-08-17,406,9345,1614335340,1614335340,,,,0,,,,,,39609523.80952380954,486,486,
2017-08-18,347,9372,1614335340,1614335340,,,,0,,,,,,39609523.80952380954,419,419,
2017-08-19,406,9374,1614335341,1614335341,,,,0,,,,,,39609523.80952380954,481,482,
2017-08-20,392,9459,1614335341,1614335341,,,,0,,,,,,39609523.80952380954,467,467,
2017-08-21,430,9498,1614335341,1614335341,,,,0,,,,,,39609523.80952380954,524,524,
2017-08-22,322,9548,1614335341,1614335341,,,,0,,,,,,39609523.80952380954,360,358,
2017-08-23,375,9613,1614335341,1614335341,,,,0,,,,,,39609523.80952380954,448,448,
2017-08-24,374,9648,1614335341,1614335341,,,,0,,,,,,39609523.80952380954,449,449,
2017-08-25,384,9700,1614335341,1614335341,,,,0,,,,,,39609523.80952380954,464,464,
2017-08-26,386,9767,1614335342,1614335342,,,,0,,,,,,39609523.80952380954,452,452,
2017-08-27,393,9797,1614335342,1614335342,,,,0,,,,,,39609523.80952380954,496,496,
2017-08-28,470,9884,1614335342,1614335342,,,,0,,,,,,39609523.80952380954,591,591,
2017-08-29,485,9975,1614335342,1614335342,6.18597742,130835327.3457242439582411200751366,,0,0,0.0007179999999999986,3.30312800464079,,,39609523.80952380954,620,620,654.453426687892
2017-08-30,493,10015,1614335342,1614335342,6.16915418,112757330.3011609199508517007493954,,0,0,0.0006206563413208645,2.84672269334501,,,39609523.80952380954,565,566,190.67087780394
2017-08-31,515,10039,1614335342,1614335342,6.10525195,129529163.9782937619577072230507,,0,0,0.0006898536442764414,3.270152011955,,,39609523.80952380954,629,629,204.09578906771
2017-09-01,587,10048,1614335343,1614335343,5.92871545,115132629.6418340393803940379236478,,0,0,0.0005910110461718294,2.90669057763707,,,39609523.80952380954,724,725,547.7461511951
2017-09-02,403,10170,1614335343,1614335343,5.87173438,103277400.6932762454707862833871462,,0,0,0.0005674378090724262,2.60738809155903,,,39609523.80952380954,396,399,282.7332179308
2017-09-03,295,10274,1614335343,1614335343,5.81455363,103277400.6932762454707862833871462,,0,0,0.0005637234707365921,2.60738809155903,,,39609523.80952380954,292,292,0
2017-09-04,449,10390,1614335343,1614335343,5.82806013,138798804.1268987436757819222492848,,0,0,0.0008010000000000006,3.50417755069112,,,39609523.80952380954,513,513,1028.57151954068
2017-09-05,611,10283,1614335343,1614335343,5.78329731,133440740.2123649827212108499705908,,0,0,0.0007563685903673125,3.36890543936002,,,39609523.80952380954,670,670,53.99314850684
2017-09-06,340,10390,1614335343,1614335343,5.65819116,114179164.3531472344276233545999766,,0,0,0.000625633992181783,2.88261896058679,,,39609523.80952380954,339,339,2.8941761874
2017-09-07,432,10518,1614335343,1614335343,5.66415979,135749607.2063197347221546042119284,,0,0,0.0007393987964761399,3.42719614250146,,,39609523.80952380954,433,433,580.52597376137
2017-09-08,484,10406,1614335343,1614335343,5.3128617,78315286.368468692412963919020762,,0,0,0.00045499999999999984,1.9771832336353,,,39609523.80952380954,533,533,18.77701810296
2017-09-09,321,10495,1614335344,1614335344,5.56656017,118147533.9016677228101978149542534,,0,0,0.0006879810693374973,2.98280621776271,,,39609523.80952380954,374,374,153.49061225506
2017-09-10,293,10517,1614335344,1614335344,5.45459137,103251389.0042619415660137462926316,,0,0,0.0006116440868355082,2.60673138866254,,,39609523.80952380954,339,339,415.3564310919
2017-09-11,272,10574,1614335344,1614335344,5.419573,99588560.4292185407073737002636062,,0,0,0.0005968497479683601,2.51425795745803,,,39609523.80952380954,310,310,37.12303493552
2017-09-12,292,10601,1614335344,1614335344,5.33685975,99222297.9205204803262716087402258,,0,0,0.0006015415406105943,2.50501112807277,,,39609523.80952380954,328,328,2.53016728822
2017-09-13,273,10628,1614335344,1614335344,5.28742409,99222297.9205204803262716087402258,,0,0,0.0006444390805531223,2.50501112807277,,,39609523.80952380954,308,308,0
2017-09-14,259,10634,1614335344,1614335344,5.09090369,76239502.6346367370787821047190434,,0,0,0.0005927007188818432,1.92477705617621,,,39609523.80952380954,316,316,5.7712043627
2017-09-15,267,10656,1614335345,1614335345,4.98893289,65885542.8209660739316927590046656,,0,0,0.0004496555943487887,1.66337629146464,,,39609523.80952380954,292,292,76.33903705591
2017-09-16,203,10715,1614335345,1614335345,4.72848117,52808025.3867974482120615819543236,,0,0,0.0003592377171656889,1.33321535600234,,,39609523.80952380954,209,209,80.2447409289
2017-09-17,198,10745,1614335345,1614335345,4.72728797,52808025.3867974482120615819543236,,0,0,0.0003591775334871184,1.33321535600234,,,39609523.80952380954,206,206,0
2017-09-18,264,10794,1614335345,1614335345,5.02603163,71085067.2102603892671514088712522,,0,0,0.0004398179914463923,1.79464584204793,,,39609523.80952380954,287,287,12.36337161096
2017-09-19,263,10842,1614335345,1614335345,5.20378701,86302675.3356891380352764001131694,,0,0,0.0005550134731404639,2.17883647757811,,,39609523.80952380954,287,287,25.18528148854
2017-09-20,205,10866,1614335345,1614335345,5.19625089,86890447.0817171946069452244795258,,0,0,0.0005630906454229227,2.19367562961777,,,39609523.80952380954,232,232,1075.3259730231
2017-09-21,246,10885,1614335345,1614335345,5.15990165,83750296.3218926430818521574404512,,0,0,0.000584532940495372,2.11439795955728,,,39609523.80952380954,260,259,0.39496817349
2017-09-22,197,10901,1614335346,1614335346,4.74712053,57002664.0007945627852047207413454,,0,0,0.00039763197661924995,1.43911510461251,,,39609523.80952380954,214,214,65.7777588049
2017-09-23,196,10914,1614335346,1614335346,4.71384218,67297383.7322122089798888995665164,,0,0,0.0004500000000000003,1.69902026734366,,,39609523.80952380954,220,220,0.58472888292
2017-09-24,206,10939,1614335346,1614335346,4.81341936,75365711.7409630864117582741862442,,0,0,0.0005174789949014021,1.90271693503273,,,39609523.80952380954,219,219,2.8328027856
2017-09-25,232,10958,1614335346,1614335346,4.85664668,79329691.6734948417467118926567028,,0,0,0.0005110812035739639,2.00279336997282,,,39609523.80952380954,237,240,6.40169319717
2017-09-26,223,10982,1614335346,1614335346,4.70759112,70959677.198402253362338250678196,,0,0,0.0004605239872322075,1.7914801889474,,,39609523.80952380954,229,229,0.06808102572
2017-09-27,209,10993,1614335346,1614335346,4.80273645,81436262.9442550385094777200003424,,0,0,0.0004886123243366831,2.05597682355056,,,39609523.80952380954,227,227,68.58080558011
2017-09-28,255,11004,1614335346,1614335346,4.69630466,75971009.8948756722215295006039348,,0,0,0.00045800000000000083,1.91799856671362,,-41.93387104529728,39609523.80952380954,273,273,321.92959962622
2017-09-29,180,11013,1614335347,1614335347,4.62353976,71294006.5045791074577130037235768,,0,0,0.00043319288432971037,1.79992081822092,,-36.77217586283604,39609523.80952380954,192,192,21.9290931302
2017-09-30,216,11056,1614335347,1614335347,4.82592848,84591107.46648571432029107886,,0,0,0.000492698922243795,2.135625459,,-34.693388833528395,39609523.80952380954,230,230,14.15531518524
2017-10-01,202,11073,1614335347,1614335347,4.56883009,74052993.2063607931731264596281968,,0,0,0.0004266404320899511,1.86957544762392,,-35.680272884644296,39609523.80952380954,230,230,951.78442483736
2017-10-02,202,11087,1614335347,1614335347,4.42926824,69224635.857224198123533810784448,,0,0,0.00039838752268361616,1.7476765484512,,-32.97213582784235,39609523.80952380954,214,214,290.52460328065
2017-10-03,232,11093,1614335347,1614335347,4.62700446,84197826.387005747177273181534207,,0,0,0.0004935944733727248,2.12569650652455,,-18.474103897071313,39609523.80952380954,244,244,11.33550306863
2017-10-04,213,11124,1614335347,1614335347,4.60401163,84519071.980436371939309253251143,,0,0,0.0005060389639744232,2.13380681845295,,-39.106772200167065,39609523.80952380954,222,222,0.78279072508
2017-10-05,225,11132,1614335348,1614335348,4.61566969,85602383.961657437177847297397854,,0,0,0.0005003348009128844,2.1611566039851,,-35.84988825344865,39609523.80952380954,231,231,9.29058130098
2017-10-06,243,11190,1614335348,1614335348,4.61557142,86150888.600457323368547690299137,,0,0,0.0004981782849463554,2.17500440082905,,-24.54762732892373,39609523.80952380954,264,264,8.69621125912
2017-10-07,171,11230,1614335348,1614335348,4.60070165,85708723.3753581791778907638569286,,0,0,0.00048747725307320936,2.16384129704559,,-36.86263618789457,39609523.80952380954,186,186,4.33508015828
2017-10-08,237,11236,1614335348,1614335348,4.33172935,67972950.9681897029801650390955286,,0,0,0.00037299999999999925,1.71607594413559,,-13.206023855443656,39609523.80952380954,266,266,820.52149384772
2017-10-09,288,11228,1614335348,1614335348,4.42111884,72999571.4180860521250768236369282,,0,0,0.0003857596890031236,1.84298028345733,,-38.21320766725236,39609523.80952380954,317,317,222.83702721329
2017-10-10,277,11257,1614335348,1614335348,4.67850698,89874743.5163086602272126809733592,,0,0,0.00047858705792344305,2.26901853070748,,-12.955414563382888,39609523.80952380954,315,315,60.1635118696
2017-10-11,224,11286,1614335348,1614335348,4.62596692,87158379.5001192872737214090859096,,0,0,0.0004569999999999987,2.20043997295324,,-12.481534902729981,39609523.80952380954,227,227,53.2384190523
2017-10-12,287,11291,1614335348,1614335348,4.06024583,54918622.094277819546257626132263,,0,0,0.00025706072100698646,1.38650043758095,,-44.650927014138496,39609523.80952380954,312,312,65.56090018166
2017-10-13,602,11289,1614335349,1614335349,4.15030401,59360818.8457511245956924310192848,,0,0,0.0002669450407997922,1.49865015119112,,-40.17391242712336,39609523.80952380954,775,775,289.45554995041
2017-10-14,316,11321,1614335349,1614335349,4.59991776,90560548.626449436703683481445451,,0,0,0.00039516696971543985,2.28633267751315,,18.784285700870278,39609523.80952380954,348,348,447.76366279778
2017-10-15,240,11362,1614335349,1614335349,4.09486106,60188218.2296696346912687274962984,,0,0,0.00026706064824408613,1.51953905124196,,-8.647306142377927,39609523.80952380954,269,269,668.49954653693
2017-10-16,246,11402,1614335349,1614335349,4.17330106,61861770.928144486215762319492263,,0,0,0.00027132556378280066,1.56179032158095,,17.144639427496124,39609523.80952380954,277,280,221.12656619125
2017-10-17,362,11536,1614335349,1614335349,4.28499244,67721883.2389397661229195574901264,,0,0,0.00030583364014169593,1.70973737439016,,28.241650284979098,39609523.80952380954,427,427,284.67445204557
2017-10-18,240,11571,1614335349,1614335349,4.10643549,60822973.3592269108820043754671384,,0,0,0.00027499999999999996,1.53556436708796,,-14.436356683295443,39609523.80952380954,290,290,6301.396690379
2017-10-19,284,11609,1614335349,1614335349,4.4263376,79136245.7644116672704423450439036,,0,0,0.0003500000000000001,1.99790954682934,,-8.30383246336502,39609523.80952380954,316,315,622.87771160114
2017-10-20,287,11655,1614335349,1614335349,4.19921639,65365333.8880024380267182177469594,,0,0,0.0002749999999999994,1.65024286084161,,-24.77270392390915,39609523.80952380954,308,307,374.52614516764
2017-10-21,265,11660,1614335350,1614335350,3.39287488,36383765.4437760274910624168623731,,0,0,0.00015232659600400498,0.918561041499515,,-56.55685168690542,39609523.80952380954,272,272,1905.11212865752
2017-10-22,225,11687,1614335350,1614335350,3.79997896,47904231.6774464686862476221491526,,0,0,0.00020168300897876286,1.20941195627119,,-15.961415984384988,39609523.80952380954,226,226,1194.15784915079
2017-10-23,281,11720,1614335350,1614335350,3.98865311,54109540.7816388684983078648244714,,0,0,0.00023200000000000038,1.36607400386441,,-19.596367970336004,39609523.80952380954,301,301,551.102142039
2017-10-24,353,11784,1614335350,1614335350,4.18964231,65932715.7837173753602834696238646,,0,0,0.0003016736157041652,1.66456724147399,,-12.516296521775761,39609523.80952380954,369,369,16375.933260615
2017-10-25,219,11803,1614335350,1614335350,4.1548964,64496281.3015944527882677525786524,,0,0,0.00028387331097614487,1.62830236515206,,-18.698434418416422,39609523.80952380954,236,235,95.61838039252
2017-10-26,259,11853,1614335350,1614335350,4.04966753,59829446.5471413497387411264353032,,0,0,0.0002559999999999996,1.51048133865108,,-15.68528929484971,39609523.80952380954,291,291,672.70866533312
2017-10-27,206,11879,1614335351,1614335351,3.90050424,53736209.7104395044981552649636782,,0,0,0.00023504186327009648,1.35664871834483,,-34.014396329528104,39609523.80952380954,225,225,452.67217443208
2017-10-28,230,11906,1614335351,1614335351,4.00359164,58200921.7267394732618849872982814,,0,0,0.0002549926723863351,1.46936686254091,,-23.39061727983533,39609523.80952380954,262,262,152.4616680488
2017-10-29,291,11948,1614335351,1614335351,3.8759032,53465086.0747473588789968235595608,,0,0,0.00021860130898237218,1.34980380809052,,-25.007600644083077,39609523.80952380954,302,302,1483.28920211978
2017-10-30,239,11990,1614335351,1614335351,4.01902367,59238858.7531138341194521033843548,,0,0,0.0002444040578689453,1.49557109138662,,-29.970347324529616,39609523.80952380954,247,246,90.769706428
2017-10-31,279,12008,1614335351,1614335351,3.8929647,54938713.8971995444986467910799302,,0,0,0.0002157586569615683,1.38700768434863,,-25.811622841356556,39609523.80952380954,312,312,469.0266475128
2017-11-01,417,12014,1614335351,1614335351,3.70301379,49082675.773843475734348361271897,,0,0,0.00018422355347749887,1.23916349032305,,-29.096520095712048,39609523.80952380954,500,500,1043.029383634
2017-11-02,411,12022,1614335351,1614335351,3.5645022,44435414.3708728380181630691104794,,0,0,0.000159266324301655,1.12183662152961,,-47.224986347473504,39609523.80952380954,522,522,1005.09197819107
2017-11-03,370,12079,1614335352,1614335352,3.60629109,46046944.5878562508759646426199804,,0,0,0.00016149207603463774,1.16252204417526,,-45.51887105609166,39609523.80952380954,441,458,200.51865195894
2017-11-04,333,12138,1614335352,1614335352,4.04783193,62021806.0122709769777324960743548,,0,0,0.00021101422347920623,1.56583063988662,,-27.54663697210646,39609523.80952380954,390,390,174.65604774096
2017-11-05,270,12171,1614335352,1614335352,3.58130318,45605836.3654627368757843387060422,,0,0,0.00015620185988969964,1.15138562596143,,-47.06283695230435,39609523.80952380954,313,313,106.48015991792
2017-11-06,282,12224,1614335352,1614335352,3.82406751,53802483.3643504222124680687448598,,0,0,0.00019445534533976807,1.35832189306487,,-37.226362445366924,39609523.80952380954,321,321,279.22340427582
2017-11-07,215,12257,1614335352,1614335352,3.67057611,48745076.3631688260199246525168038,,0,0,0.0001728863845795571,1.23064030250847,,-28.287538397471113,39609523.80952380954,225,225,189.87352897466
2017-11-08,303,12297,1614335352,1614335352,3.74161458,51059045.3190645154494419207672472,,0,0,0.00017299999999999976,1.28905981209468,,-30.05569166065768,39609523.80952380954,341,341,1843.30237034306
2017-11-09,502,12418,1614335352,1614335352,4.08955173,65041125.8493869535503952208386072,,0,0,0.0002306993803674523,1.64205775767868,,-27.631364157846427,39609523.80952380954,582,583,4757.23425805582
2017-11-10,481,12496,1614335353,1614335353,3.69847575,50705471.2544417749731069204339822,,0,0,0.00019335704266510806,1.28013332092243,,-41.82375630977354,39609523.80952380954,564,564,3819.92852868557
2017-11-11,344,12527,1614335353,1614335353,3.58230522,47868954.1416922544957570119060032,,0,0,0.00019041663216012896,1.20852132360608,,-12.836571064152938,39609523.80952380954,409,419,300.84412510724
2017-11-12,455,12545,1614335353,1614335353,3.40071926,42945128.7893062263985062926960262,,0,0,0.00018599999999999913,1.08421219593103,,-27.65408290458562,39609523.80952380954,538,538,1179.1623356409
2017-11-13,309,12590,1614335353,1614335353,3.75072268,53454048.5853969184980399310101864,,0,0,0.0002069999999999992,1.34952515062916,,-40.97424386651194,39609523.80952380954,332,332,2850.6465772859
2017-11-14,172,12624,1614335353,1614335353,3.82332635,56635416.916083669070768893437115,,0,0,0.0002168935397230919,1.42984341817475,,-5.902818555001888,39609523.80952380954,209,209,2028.26856404563
2017-11-15,343,12668,1614335353,1614335353,3.48006007,45993775.5266429003997524334638724,,0,0,0.00015999999999999966,1.16117971394506,,-25.650729300868306,39609523.80952380954,359,359,43.26953875702
2017-11-16,350,12729,1614335353,1614335353,3.97157208,61779865.0694112042157288403001864,,0,0,0.00019910407679980864,1.55972248912916,,-8.774147860837891,39609523.80952380954,388,388,6.25603147177
2017-11-17,411,12829,1614335353,1614335353,4.05132543,65208528.7220057435504636471149842,,0,0,0.00021299999999999949,1.64628408651373,,7.210360034320063,39609523.80952380954,482,483,453.39714670849
2017-11-18,370,12878,1614335354,1614335354,3.76494498,54726064.6894224864985598702688648,,0,0,0.0001772205889330208,1.38163904601812,,-30.845765855077588,39609523.80952380954,405,405,264.84327177707
2017-11-19,450,12973,1614335354,1614335354,4.06669062,63702970.087119341930800627807854,,0,0,0.00020057492497081933,1.6082740704851,,-2.5431887240588513,39609523.80952380954,517,517,17059.0336580978
2017-11-20,379,13045,1614335354,1614335354,4.04228723,66778905.4883366193606293514459018,,0,0,0.00020386410699812265,1.68593053048217,,83.54039136364352,39609523.80952380954,470,470,1293.11666941204
2017-11-21,419,13110,1614335354,1614335354,4.08313736,69856710.5572051523142683631240594,,0,0,0.00021794792518994773,1.76363419295661,,45.825761338938264,39609523.80952380954,508,508,438.59470373541
2017-11-22,532,13236,1614335354,1614335354,4.16500099,73194827.2989213520299185396509176,,0,0,0.000224,1.84790980196844,,35.271573629319626,39609523.80952380954,573,573,2983.5288922979
2017-11-23,458,13296,1614335354,1614335354,3.79714196,60041063.2334481568816847680581882,,0,0,0.00018779557923048564,1.51582390947633,,-8.935856016603239,39609523.80952380954,493,493,1160.20722889472
2017-11-24,406,13362,1614335354,1614335354,4.39945635,84853011.1195388687965886087196732,,0,0,0.0002602195940274214,2.14223759739158,,31.5626411432207,39609523.80952380954,426,429,125.20701862058
2017-11-25,635,13502,1614335355,1614335355,4.12742398,73041747.4543138734584273965138026,,0,0,0.00021050345349909306,1.84404507879369,,22.083274490533967,39609523.80952380954,742,743,997.12046039463
2017-11-26,623,13533,1614335355,1614335355,4.44002509,92289233.0617970242281996086548524,,0,0,0.0002500000000000003,2.32997582868206,,71.74496221282183,39609523.80952380954,679,679,324.21000232401
2017-11-27,755,13725,1614335355,1614335355,4.52407576,103295112.7946446042326982851506064,,0,0,0.00026799999999999974,2.60783525930216,,77.48020088002718,39609523.80952380954,864,867,9383.11335324795
2017-11-28,771,13893,1614335355,1614335355,4.07333092,79075305.852651368127560292869619,,0,0,0.00020100000000000006,1.99637103018235,,47.9008296032656,39609523.80952380954,856,856,2709.82801285072
2017-11-29,764,13939,1614335355,1614335355,3.88059964,71838232.273385250981744980961081,,0,0,0.00018506688672049383,1.81366058877265,,21.26876476939074,39609523.80952380954,863,863,2279.9121147584
2017-11-30,462,14040,1614335355,1614335355,3.85337488,71532912.9956301260292392286829938,,0,0,0.00018065458152003054,1.80595235983197,,30.204928221438493,39609523.80952380954,494,494,609.79208212768
2017-12-01,477,14163,1614335355,1614335355,4.37843184,98043531.5663442468972183569415552,,0,0,0.00022899999999999914,2.47525145815488,,99.7518065602128,39609523.80952380954,519,519,1855.89694863102
