time,CapMrktEstUSD,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-01-01,153678367.979083775172488184669,,,5903674.90700533
2025-01-02,154093382.9808084977599382887383,,,6215410.28572187
2025-01-03,160797902.0651807968451741034356,,,6456166.8517992
2025-01-04,160749609.8516626715186590876308,,,4763195.65682558
2025-01-05,169569164.9560864304126661630184,,,7641360.49580572
2025-01-06,161636525.744377808345355247945,,,5822025.09315133
2025-01-07,144662080.689076747206107222581,,,4840387.93367887
2025-01-08,128936222.9849079010987713238731,,,7092100.33671565
2025-01-09,122945082.0675720291668900459376,,,4020028.54701213
2025-01-10,125624262.5058309630173044835364,,,3060323.3948269
2025-01-11,122704855.0431669337606986230892,,,2180542.0553508
2025-01-12,117274594.5576272974645136574924,,,2258447.07930708
2025-01-13,110819252.26007324876481724224,,,5468421.35761668
2025-01-14,121819842.6186720180091008768704,,,5995872.86840202
2025-01-15,125993944.5858247873491952353538,,,4981535.28072424
2025-01-16,118607783.3875366088786497341996,,,3178099.03737782
2025-01-17,130678452.4004648663561411314567,,,3780743.36632793
2025-01-18,114166909.9043843900136613874751,,,4106774.45826874
2025-01-19,101650159.9649971146918511390456,,,6371103.82391328
2025-01-20,100255527.3079521678891174660867,,,5666053.10158993
2025-01-21,99971558.08063821870294897056,,,1955169.39735267
2025-01-22,97569416.07413508954373275186,,,1363826.66784875
2025-01-23,98461109.6676659786648166648036,,,1268071.24410417
2025-01-24,97780103.1594104787690511441496,,,2159883.82465305
2025-01-25,97314829.84843057888050711585,,,1539442.38889347
2025-01-26,92768097.1258220823468304782575,,,1955064.98822853
2025-01-27,85907277.65754097843720483113933,,,5456471.67683327
2025-01-28,84205919.9753839900633561427727,,,3038131.57709067
2025-01-29,85456590.161298838711929949403,,,1753678.49149821
2025-01-30,88970162.9925400382542947089913,,,1105374.89161611
2025-01-31,87004009.79515749530813708723316,,,1646647.97459634
2025-02-01,78138942.98470963700415384390195,,,1211765.26371315
2025-02-02,68115914.95840064236616159967284,,,3350017.87723021
2025-02-03,73644880.00713469213920090847264,,,5461351.95861427
2025-02-04,67866410.45165743115256197966576,,,1939203.46906828
2025-02-05,65793772.426244625523832738952,,,2222282.12897573
2025-02-06,62204156.27427269021857148375352,,,2531808.87847163
2025-02-07,61368658.47447011319926121164395,,,3262058.46254087
2025-02-08,68830578.25707089537552982740426,,,2971569.57509378
2025-02-09,64972051.25162515723987471482402,,,3345344.43445832
2025-02-10,67613848.4805548511854902689063,,,2524799.36162546
2025-02-11,66263015.1191442057360001358616,,,3426095.83463296
2025-02-12,71332059.50174460781527622842628,,,4233261.89886181
2025-02-13,68739177.08099414913991203890418,,,3351837.02896697
2025-02-14,69445738.33745404051458115038368,,,8840197.36594221
2025-02-15,65900002.58456438927615533208292,,,3677290.26847409
2025-02-16,64479942.66986141294662817753618,,,2784116.89174757
2025-02-17,65510665.8663292979603912334084,,,4548958.71266992
2025-02-18,63455551.0354071243323967807967,,,5091559.08964124
2025-02-19,63440783.33317405418913359946606,,,3866063.56220432
2025-02-20,65107254.1940975733652605397176,,,3697504.71110394
2025-02-21,63011611.520698450792354204832,,,8040626.8005253
2025-02-22,65675800.8844235826835723264631,,,3354043.24279534
2025-02-23,67487187.43741055823342826051698,,,7873523.75487494
2025-02-24,58003123.69656972327844248361779,,,9249796.21460006
2025-02-25,56798837.79750501054704185510458,,,9497326.84376827
2025-02-26,55553702.49238283850255864309328,,,6777114.1228578
2025-02-27,55280174.474247998586321106661,,,6865453.55364619
2025-02-28,55435348.9764589238725867677812,,,7400743.4709517
2025-03-01,54302261.2574177892615865881125,,,2968647.70988244
2025-03-02,61192019.65121432545774069577315,,,6806436.1035991
2025-03-03,53507896.8659513462222181147537,,,7783929.35954388
2025-03-04,56566464.2733475153629267870648,,,8540110.81790388
2025-03-05,54251250.2754236032464758281424,,,6909737.45285865
2025-03-06,50306713.7810239077875864539222,,,5239031.38690695
2025-03-07,48388526.10507387270791834284392,,,5201148.03377374
2025-03-08,48186176.666843800274754427264,,,2565957.08926211
2025-03-09,42319893.43467202727342759745534,,,3143997.60883084
2025-03-10,41941343.30157013902583260344832,,,6914084.64668057
2025-03-11,43921562.3216466217712651898312,,,5056985.49786102
2025-03-12,49223911.37784858242361694338688,,,6641846.65030789
2025-03-13,46741989.34912654432219672213366,,,9570976.17392751
2025-03-14,46883433.80673104361864152049276,,,3475748.36188619
2025-03-15,50069525.7789335690084658601167,,,3766783.10396706
2025-03-16,49705681.55525971740441669967475,,,16747542.9645006
2025-03-17,52552366.58146989580308282540591,,,8248806.29832921
2025-03-18,49667287.42246066840335532189728,,,3633203.55717007
2025-03-19,51401149.50689248468249325359386,,,6895393.76882241
2025-03-20,50544169.83749522277774474967027,,,6974791.28241262
2025-03-21,52538796.35003207031067431893484,,,13519764.6408422
2025-03-22,53118426.43189180344144406276323,,,4563032.06074378
2025-03-23,51896881.76499819991168409703664,,,3288650.66174101
2025-03-24,53536526.14883157422570681367484,,,4294106.75087485
2025-03-25,55313572.26124877615386570017264,,,4925569.77160415
2025-03-26,53249176.783470026035842613249,,,4294101.85174506
2025-03-27,53285864.42171738482787136160272,,,2693602.82059278
2025-03-28,51410463.37621181104857765059325,,,3255178.69879207
2025-03-29,50060634.5601484825921414030351,,,5430148.88077098
2025-03-30,48875087.88693980427797629623618,,,1709936.12046705
2025-03-31,48338216.16965303549819328775308,,,2189557.41978968
2025-04-01,48553069.53658866542386731326175,,,2345045.82675755
2025-04-02,43800390.37311162777948914588969,,,4539575.22276335
2025-04-03,43831887.6216363257763712448545,,,3948267.72197815
2025-04-04,44301447.16898056922420237714196,,,3433373.35802523
2025-04-05,44014482.90772304314608760557715,,,1364759.47342438
2025-04-06,37376245.28703315712716502359444,,,3254472.03677696
2025-04-07,37214237.51615946379416616407608,,,5829702.73886114
2025-04-08,34356070.70659939580274252219917,,,3664437.70206406
2025-04-09,40466911.56217387616675170034702,,,3156643.03527016
2025-04-10,38272475.68584487400106345514624,,,1984879.81367287
2025-04-11,40719019.87299784710947986421472,,,1824471.78535601
2025-04-12,42419398.33692487524071407633812,,,2038066.39621763
2025-04-13,39646188.00927499451272825522704,,,1738819.4785498
2025-04-14,39724959.82839557514534899968256,,,1866204.34890691
2025-04-15,38515198.40485935029431207263048,,,2081540.75648259
2025-04-16,39929557.78999880531113351914752,,,4630102.91224225
2025-04-17,40367203.56222530701399606068472,,,4108478.37757307
2025-04-18,41637579.8727578980689799686234,,,2392386.80272274
2025-04-19,41784412.69951978780666566817728,,,2678737.42631446
2025-04-20,42037099.850688424071525176122,,,2528127.18088603
2025-04-21,41168061.039493669019002555711,,,4026803.29942123
2025-04-22,44865787.17898342807268711116608,,,3184590.07894673
2025-04-23,48017298.14227159177911158544699,,,4469614.02867921
2025-04-24,48785014.1415015366922322451441,,,4390231.15883064
2025-04-25,49964398.31645893242080509272675,,,4589156.32230484
2025-04-26,51143862.13137948668037042404244,,,2799975.54240641
2025-04-27,48113176.59079395060790842196912,,,2309262.02853648
2025-04-28,50399557.06618457137368272320508,,,2237967.8899688
2025-04-29,48016486.95206896869623434424384,,,3181074.75770558
2025-04-30,46878170.74285647259586350433075,,,2747239.9979107
2025-05-01,48542357.8326113798481240980072,,,3749162.57649953
2025-05-02,47605333.3945205555619808089018,,,1795593.46128812
2025-05-03,45278896.3569838425232333388292,,,1408218.4428421
2025-05-04,44198228.90789571925894457961408,,,1512413.59718108
2025-05-05,44357295.28426095621241750835904,,,1558835.27693729
2025-05-06,44533990.48446038225511842561556,,,2448173.77004693
2025-05-07,45844606.4054806380180959100739,,,7125713.4229292
2025-05-08,48737803.68805762690854378322942,,,5944069.05047023
2025-05-09,67005527.0939744131663104263744,,,25609589.8625359
2025-05-10,68661975.3928655228127915479072,,,47012647.6792465
2025-05-11,64231188.01529601921517161028506,,,11281406.6587044
2025-05-12,60700962.16556591701571965061838,,,12189431.5420923
2025-05-13,64767162.34559547204060752475822,,,12003365.6400963
2025-05-14,61045477.28976671631706456557796,,,7676320.68175913
2025-05-15,58638649.92501465564079720853624,,,8671425.14850752
2025-05-16,56972823.03848374187451017951772,,,6024147.98397501
2025-05-17,54775896.02085927280158308757368,,,3893354.23235275
2025-05-18,57814029.83408829569353280235314,,,7898427.31655174
2025-05-19,58660023.01675613589812714739072,,,6092910.04429938
2025-05-20,57177017.778194628479417238936,,,6398653.04189858
2025-05-21,58346711.37302654317508660270908,,,3946040.52171745
2025-05-22,60595012.60521923773161819444228,,,5518439.06425551
2025-05-23,54833383.0128692200239611181,,,7080589.42389787
2025-05-24,55062210.79472833488766635387456,,,1620843.14618097
2025-05-25,53632444.55052145001143154929134,,,3543115.88110001
2025-05-26,54583144.29957448751315900501995,,,2495878.48778677
2025-05-27,55556428.67354477002386333554416,,,4169140.0276255
2025-05-28,54728006.69141481079515539066275,,,2668841.4257799
2025-05-29,52799863.85424122008289089757946,,,4209259.662333
2025-05-30,48298497.47040634885309542428344,,,4598617.02077151
2025-05-31,48167806.00149640765281118666965,,,2560301.9382367
2025-06-01,50520963.09535103923743177229758,,,2382261.19549929
2025-06-02,50077489.0315113210168010085775,,,2272007.20529644
2025-06-03,49617692.05781166540356021167936,,,1485241.20836347
2025-06-04,48403891.78517768808413020777146,,,2985268.37318004
2025-06-05,44221667.3259552837562681989693,,,3132057.44737976
2025-06-06,45292221.65688136411843405399206,,,3032135.05655419
2025-06-07,46871619.81575095245208328203067,,,862525.704887612
2025-06-08,46618595.74578919612695705868244,,,1063138.98219276
2025-06-09,48728855.58962005485266357188272,,,1972146.38414279
2025-06-10,50603959.9139166184715357973155,,,2756697.96775616
2025-06-11,49145343.25363461289235343482712,,,2644801.40742735
2025-06-12,47672764.47567191245658310793602,,,3562165.03991225
2025-06-13,45819109.338797296772558115416,,,4394316.78424791
2025-06-14,45604440.4652292300440773463628,,,1095217.0009098
2025-06-15,47877952.28070627180285209130257,,,3768565.04717772
2025-06-16,48047976.67169566077281269150382,,,4708605.97644369
2025-06-17,44814994.1655022735619434815852,,,2801309.93948058
2025-06-18,46460186.34037512436285644368919,,,3569263.92291129
2025-06-19,46848081.1235352331495766951616,,,2007326.43019132
2025-06-20,44473865.86359227856061352366664,,,2312113.77744329
2025-06-21,41389540.3437323829463776194669,,,2149549.89675823
2025-06-22,38776884.9827063175444324884358,,,3169112.6056882
2025-06-23,43720236.11316696111302306924345,,,2400319.3378586
2025-06-24,43923515.8257810917152771918635,,,1643230.08290795
2025-06-25,42808246.51679325125988837402816,,,1302304.5741123
2025-06-26,41946808.9686940807943198939874,,,1432268.21123562
2025-06-27,42286347.42737655286800223456845,,,1093209.86719378
2025-06-28,43216921.87748109940995930689549,,,742426.143127365
2025-06-29,45003081.98676383158546053134561,,,929406.604419199
2025-06-30,44081447.89113482031879513730392,,,1359295.4961893
2025-07-01,41839012.64830210841418342036501,,,1427275.75071727
2025-07-02,45643571.07153702262922804976773,,,1608079.50714638
2025-07-03,45651566.79190368854183591723187,,,1635508.56505492
2025-07-04,43611599.75612218385804185366968,,,1269492.12683817
2025-07-05,43367602.12965430130990503592514,,,731992.634782816
2025-07-06,43741599.83527127797173447312795,,,956326.795152919
2025-07-07,43481152.405135167519967668226,,,993272.823469273
2025-07-08,44560786.41372381389629085265,,,1127727.39709168
2025-07-09,47165096.74133875417155066633664,,,1882224.43422975
2025-07-10,51558338.88480855232218152756428,,,2762681.01676917
2025-07-11,51235882.0190593382110246228844,,,5243278.2908867
2025-07-12,50738555.53022655138950395162352,,,3624882.51044454
2025-07-13,53377470.5671178047412723928241,,,3104298.77249638
2025-07-14,52926506.43158047440000857066838,,,3364465.54941272
2025-07-15,55389040.1738075215228802112344,,,3608494.62932735
2025-07-16,58189316.23746996646956037014811,,,13246533.6738842
2025-07-17,58890009.1589805191044682272598,,,4876199.44800814
2025-07-18,57196703.03373663970812370882725,,,4145831.98368722
2025-07-19,57157218.53630192092433309675416,,,2327791.40122007
2025-07-20,60177528.38021987642852483063264,,,3699324.14513761
2025-07-21,60138547.32530069506041662060961,,,4003214.86067144
2025-07-22,58729994.25773563407091332869424,,,3934528.10188029
2025-07-23,53674185.92383499123814436978696,,,3543999.94301412
2025-07-24,53073328.5376650140308825039401,,,2695788.50044356
2025-07-25,53949884.66368504851433119268648,,,1783405.29395537
2025-07-26,53665742.7097974124434906633045,,,1877314.73770033
2025-07-27,55038464.29638545609571037521329,,,1914271.66299419
2025-07-28,53547521.56959463226363619231348,,,3631924.70460696
2025-07-29,52616207.5139645727571782939322,,,3759700.6497783
2025-07-30,50990475.28118214640079547133271,,,3190900.25421064
2025-07-31,48806642.18529891454471550956275,,,2260572.43684626
2025-08-01,47164671.64632268071409274270238,,,2902956.00021146
2025-08-02,44908680.41432273566642857046398,,,2312587.69864566
2025-08-03,46607728.17230826316650034866234,,,915390.021478203
2025-08-04,48835357.88112186937937814984144,,,1014512.09045801
2025-08-05,46338470.96112155531349163307026,,,1424464.61152361
2025-08-06,46337142.66317365410915606117315,,,1603023.35492514
2025-08-07,48380794.8121794679196903554176,,,1884571.86284632
2025-08-08,55510767.46024886697646000602258,,,14299256.5178712
2025-08-09,61430022.3558563984969662642188,,,38668632.4853606
2025-08-10,58418431.1046153933574487385435,,,4799945.984705
2025-08-11,58669198.07227681130967874871139,,,4494407.87492883
2025-08-12,60188937.7336373999841980495276,,,4624360.85470044
2025-08-13,62014221.7931836826319792802152,,,6621109.28012146
2025-08-14,55511231.5619255925867782084863,,,4808532.35162065
2025-08-15,56187326.55185142237067285430775,,,3030787.80871861
2025-08-16,55271936.7821928359192183826475,,,1460905.78392953
2025-08-17,55505394.2212049343105414735509,,,3565439.60547175
2025-08-18,52522733.52672640753407484576806,,,5142644.37542967
2025-08-19,49616201.97805376486631275443165,,,3601722.49919048
2025-08-20,51692036.32419100960141801342131,,,3101892.50616761
2025-08-21,49573603.0549688883778584542311,,,1838952.42343811
2025-08-22,55984878.462162714528567849168,,,4429752.32635167
2025-08-23,55809662.989468028273629589655,,,2738335.21207946
2025-08-24,54135198.964745468355111111086,,,2677263.85700437
2025-08-25,49598882.0188537252617553077394,,,3408654.8287076
2025-08-26,52918554.852394275487736002412,,,2204875.73219857
2025-08-27,51769606.060295993182535520606,,,1738994.2547071
2025-08-28,53066085.1149717376139978699343,,,1872349.20852038
2025-08-29,51447264.2378509791833735921092,,,2474388.13720518
2025-08-30,51877674.2955505188461147702981,,,1273748.55444271
2025-08-31,50432698.0986810536107891868988,,,1326247.8775736
2025-09-01,49064328.2918198892801222922502,,,2545644.28906632
2025-09-02,50381622.742170329218135113,,,1442875.49788295
2025-09-03,50735581.359392920508072661063,,,1059474.50714196
2025-09-04,48936110.4754599858821246945845,,,1163999.48394405
2025-09-05,49415186.4371339083821659234112,,,2013797.64633819
2025-09-06,49825508.5625011356694639771548,,,887451.44257877
2025-09-07,50150948.906817433119601504696,,,765301.62179192
2025-09-08,50345246.5137387532044746949888,,,1583026.09229624
2025-09-09,50588088.2746797551856748025864,,,2519660.08573046
2025-09-10,51959950.4988927309959931052992,,,3102403.45517773
2025-09-11,52660144.7936499715906393908927,,,2199211.80951803
2025-09-12,53816238.4120475885108364548412,,,2790351.52610631
2025-09-13,55303121.1830507589580255953802,,,4014028.1622949
2025-09-14,53650585.7295241425026117376067,,,4125442.79905943
2025-09-15,52284537.8690047172830933709498,,,2846769.0592974
2025-09-16,53426147.0100391063398236633651,,,1419357.59747094
2025-09-17,54566870.7639137886516180543049,,,1762004.6028189
2025-09-18,53543206.235325474143328544713,,,2566330.23008631
2025-09-19,52546932.2645019727798338220599,,,2176338.25801256
2025-09-20,52506380.2039608280917561598183,,,1092402.18942022
2025-09-21,51445239.905346515616471854072,,,1236087.56936041
2025-09-22,49309245.193328638184827492151,,,3620925.78603284
2025-09-23,48487815.7946087843143466794101,,,2983560.87872954
2025-09-24,48012681.8207144884373325093488,,,2239274.59489412
2025-09-25,43044639.9922968364248083442441,,,4366918.747663
2025-09-26,45553096.662445834700615088894,,,2745426.53147912
2025-09-27,45296708.5460122003033363643868,,,1486352.65085016
2025-09-28,45401163.4869606687862606338308,,,1151566.86776114
2025-09-29,45364405.1334091199479057437795,,,1777492.550406
2025-09-30,45786841.4700310237047350894275,,,4209166.19185341
2025-10-01,48677546.5045713092534243826504,,,2079254.85708765
2025-10-02,50006365.1958703965413326333008,,,2441115.0193535
2025-10-03,49925476.6875681067293966179964,,,1453924.13043074
2025-10-04,47996383.970453080312690617264,,,1089598.81911891
2025-10-05,47747038.1269278780270189043924,,,1577416.91177832
2025-10-06,50311011.2430349491836881759328,,,1753983.6047347
2025-10-07,47552886.0527759480678230201513,,,2159785.78393157
2025-10-08,49043053.7487972231049895914852,,,1761896.46884977
2025-10-09,47615160.5108454930845620797381,,,2038251.18343432
2025-10-10,31862455.0710476956975807000146,,,6555564.73147423
2025-10-11,34670333.4976961642839736077067,,,6689320.55990287
2025-10-12,38488804.910708921290823630979,,,3485310.98448468
2025-10-13,40414407.9762213168700980679123,,,4185886.51010261
2025-10-14,38569988.142732825280221805432,,,3198426.30893554
2025-10-15,36644551.6244337418954934511042,,,1605366.8369916
2025-10-16,34839315.5090197928072977557526,,,2262379.50922918
2025-10-17,33736953.758137632051003445274,,,2022288.93675792
2025-10-18,34612459.8280262944314626050552,,,814183.556433352
2025-10-19,35427389.3888655310430817640456,,,1220052.41731644
2025-10-20,35622892.483697473643395698046,,,1671406.15016803
2025-10-21,34848928.279647151039810745591,,,1184427.38193718
2025-10-22,32966087.5511748430361102796096,,,1215030.01986481
2025-10-23,33836732.0092722069752803631484,,,1011616.48957034
2025-10-24,34604510.0261558336696247485421,,,1050619.93653962
2025-10-25,35075630.8392967564789760100162,,,743477.375562214
2025-10-26,36862800.243554929699612953033,,,1205453.75385207
2025-10-27,35548492.7961600201852530423924,,,1390145.03066222
2025-10-28,34253169.4588989123290965403824,,,1429674.60248652
2025-10-29,34594511.8917262860599601844234,,,1878656.17074863
2025-10-30,34951256.75975317608993492351,,,2829243.4708401
2025-10-31,43252210.7572542759858510117096,,,20155620.5463851
2025-11-01,38540780.3874144415044504964734,,,10106266.5265736
2025-11-02,40927924.4943901754983822383276,,,6499305.11414022
2025-11-03,36073572.06926725678092861595,,,3549199.81911069
2025-11-04,34228081.1224591741390438399068,,,3822929.03995363
2025-11-05,35512536.5609820285330571610078,,,2168311.47258137
2025-11-06,35180087.906399260516709205507,,,3105820.65631456
2025-11-07,38627230.5949808192695891658583,,,2578931.11464511
2025-11-08,39011111.4306278973682508680254,,,1314692.28860571
2025-11-09,39926876.327428630294338950907,,,1785004.42366157
2025-11-10,49731352.508164685992318971312,,,14389422.9968605
2025-11-11,52163522.448813697361314555524,,,23992049.3049522
2025-11-12,43651406.828562658322237795307,,,18962749.2390347
2025-11-13,38900414.0871378664129810255116,,,9982118.95805846
2025-11-14,36960040.4095141870769113435271,,,3581347.46982602
2025-11-15,38303215.8697572802643564052192,,,1803734.62958257
2025-11-16,37024239.331446196888276704495,,,2247824.41463018
2025-11-17,34893652.2866916039431214939162,,,1576111.78987212
2025-11-18,36532104.1815749756011516762521,,,1043272.37604596
2025-11-19,35759288.2075538056138471148687,,,1374226.9550311
2025-11-20,32530671.4386097537571724990236,,,1602115.66903332
2025-11-21,30622756.7713513087280580277446,,,2717417.53165544
2025-11-22,29906666.145301346670432184878,,,936896.35819872
2025-11-23,30374303.3992777848625069631568,,,1003037.9107457
2025-11-24,32292776.635979008894560108139,,,1292949.47327863
2025-11-25,32064100.1033883837191539522384,,,631903.231528383
2025-11-26,32945764.085808140275486844976,,,1034680.05149396
2025-11-27,32942042.58021365564823987199,,,700144.671356492
2025-11-28,32384990.9169288139198979318072,,,580612.494442715
2025-11-29,31010789.4497789213745496368288,,,822652.292317817
2025-11-30,30904670.7427405374459402939912,,,503468.932151273
2025-12-01,27600334.3477588009889368820704,,,1429315.78739264
2025-12-02,30864707.394685981380443814837,,,853904.124798871
2025-12-03,31274170.0906024295313684628637,,,863622.403263361
2025-12-04,30928675.8280501370305979939826,,,547901.404721193
2025-12-05,29569593.217436381373769724108,,,661461.290138557
2025-12-06,30301016.1445723982504291453205,,,524792.755514052
2025-12-07,29425960.6061669565950652568578,,,426053.911884848
2025-12-08,29716265.0681951248256473995636,,,529233.751791602
2025-12-09,30877146.85897699602828785143,,,825200.372719539
2025-12-10,29355495.4171734405623338798344,,,681540.307133168
2025-12-11,29098989.0123260110910911631003,,,815277.631445334
2025-12-12,28068534.7961010581778286834224,,,384537.044647032
2025-12-13,27951011.8998755676404056791051,,,436724.810714893
2025-12-14,26436277.4021775957738605316768,,,438322.583269112
2025-12-15,24677073.460492869843299146896,,,680335.959376339
2025-12-16,24181472.6077215351030286462129,,,541517.949788362
2025-12-17,22626763.1868121929043755355918,,,457579.846815325
2025-12-18,20627083.6050512262464788260044,,,799707.59734837
2025-12-19,22499632.8146307268613895599311,,,537350.238610725
2025-12-20,22285057.8179038753683917524392,,,439078.757311958
2025-12-21,21083700.41092320626277206468,,,441318.836697833
2025-12-22,20945437.6465693611623001338408,,,510036.007212613
2025-12-23,21113801.9542582091481846120996,,,417078.809964896
2025-12-24,20980231.39698883115448962538,,,461611.44125119
2025-12-25,20552698.311616441238857852473,,,626435.371565386
2025-12-26,21062148.2778773124748840363268,,,391006.402984969
2025-12-27,21558527.5295729935726970950964,,,490684.989514178
2025-12-28,20965959.6884428899856584647376,,,572818.946492799
2025-12-29,20417223.2147475212445941189817,,,535454.580071214
2025-12-30,20265778.7137714299229731526039,,,416987.810278637
2025-12-31,18731317.966150256280510635301,,,1134150.01311986
2026-01-01,20865198.1094612120892555676962,,,992467.654688061
2026-01-02,23617877.9985656074780527311622,,,3454245.51917903
2026-01-03,24212714.23063334778576892948,,,3619919.29455586
2026-01-04,24359361.537649227617662126056,,,1158355.24317384
2026-01-05,26033050.8284855343241474391385,,,2786187.07390952
2026-01-06,26189917.7143611535416107618,,,1445946.56263845
2026-01-07,25247321.4192596284861992908702,,,904530.086568853
2026-01-08,24478757.0122965870981423374951,,,872643.681384472
2026-01-09,24998120.6807823747374188376992,,,595921.067644767
2026-01-10,24586355.8733687464769484760752,,,487087.966835749
2026-01-11,24315318.8583417360815906004,,,333281.091204314
2026-01-12,24238607.796018142563557473545,,,403139.519947005
2026-01-13,25664118.99387165301994356472,,,784124.887399251
2026-01-14,26455324.6886577588660014357826,,,812969.455463439
2026-01-15,24878965.3949060351782799814657,,,801578.827103029
2026-01-16,25597820.0206447475610072537024,,,498916.34783635
2026-01-17,25416036.009774609519671181156,,,355438.661474648
2026-01-18,24197741.7423604056268919293572,,,413976.200841936
2026-01-19,23113257.6754763020907872482699,,,704706.620292534
2026-01-20,21700004.355826220980167415044,,,735551.469854945
2026-01-21,22659943.6136000472624759755697,,,570534.893936757
2026-01-22,21695487.5340815667155429821704,,,539105.080310561
2026-01-23,21803179.3062172165156584080425,,,397515.055472484
2026-01-24,21383800.2128001329422592357333,,,293089.478662766
2026-01-25,19819379.440873790273650875693,,,561419.124744909
2026-01-26,20588639.9125084371396668260272,,,1887232.19996667
2026-01-27,20649578.6781890069735006363845,,,396468.30733647
2026-01-28,20512684.8129450698626824529236,,,449375.359125762
2026-01-29,19406946.8023683650812485945408,,,949398.817315272
2026-01-30,19277341.0463727958795228817338,,,734497.221397603
2026-01-31,17416522.5137887780623129320344,,,1433038.9753355
2026-02-01,17082943.7894022301918032164904,,,711384.255637197
2026-02-02,17816144.1434229524672477836848,,,887010.145092582
2026-02-03,17300099.5115161574496630415005,,,831862.447736184
2026-02-04,16688749.7817646111900660451325,,,628902.835404927
2026-02-05,13965969.97193625850577151379,,,1761485.63084133
2026-02-06,16080788.4892916581392973822272,,,1410245.36582474
2026-02-07,15653490.4487891954032007106654,,,681652.179912457
2026-02-08,15176450.049139831732899359804,,,422034.590554223
2026-02-09,15158051.127659408181248269668,,,483656.174167768
2026-02-10,14429611.244329264956444320511,,,474279.110736453
2026-02-11,14383384.9908271378840497305219,,,467757.920128971
2026-02-12,15474628.9588177389540466098822,,,839223.796693305
2026-02-13,16124706.7268785969846687061904,,,346822.41151311
2026-02-14,16533167.3966243090874685979863,,,356190.527194247
2026-02-15,15542919.4555419230335793460682,,,381408.864362498
2026-02-16,15897535.8623559268710049823684,,,307117.148813762
2026-02-17,15549346.1905756630635893872544,,,373002.846255822
2026-02-18,14959591.7309450755389294384146,,,399340.525240532
2026-02-19,15215255.9675872829168923977528,,,377691.240744787
2026-02-20,15600835.6219857747707145069709,,,340079.814215449
2026-02-21,16053495.7192769671160999993604,,,611331.454057564
2026-02-22,15617402.3740902480834015211968,,,719020.900666235
2026-02-23,15026650.4101051908189988311014,,,324481.867008523
2026-02-24,16793202.98908062714767130516,,,1399198.11450083
2026-02-25,17631331.037094764073919970655,,,1123428.5654266
2026-02-26,17469243.8665926378209628048594,,,1370579.95869362
2026-02-27,17160463.9421684854669975441514,,,629472.602599576
2026-02-28,17302926.805206651896508723709,,,604866.356365615
2026-03-01,16548770.8996432845998028047272,,,393601.581484404
