time,AdrActCnt,AdrBal1in100KCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10KCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1KCnt,AdrBal1in1MCnt,AdrBalCnt,AdrBalNtv0.001Cnt,AdrBalNtv0.01Cnt,AdrBalNtv0.1Cnt,AdrBalNtv100Cnt,AdrBalNtv100KCnt,AdrBalNtv10Cnt,AdrBalNtv10KCnt,AdrBalNtv1Cnt,AdrBalNtv1KCnt,AdrBalNtv1MCnt,AdrBalUSD100Cnt,AdrBalUSD100KCnt,AdrBalUSD10Cnt,AdrBalUSD10KCnt,AdrBalUSD10MCnt,AdrBalUSD1Cnt,AdrBalUSD1KCnt,AdrBalUSD1MCnt,AssetEODCompletionTime,CapAct1yrUSD,CapMVRVCur,CapMVRVFF,CapMrktCurUSD,CapMrktEstUSD,CapMrktFFUSD,CapRealUSD,IssTotNtv,IssTotUSD,NDF,NVTAdj,NVTAdj90,NVTAdjFF,NVTAdjFF90,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SER,SplyAct10yr,SplyAct180d,SplyAct1d,SplyAct1yr,SplyAct2yr,SplyAct30d,SplyAct3yr,SplyAct4yr,SplyAct5yr,SplyAct7d,SplyAct90d,SplyActEver,SplyActPct1yr,SplyAdrBal1in100K,SplyAdrBal1in100M,SplyAdrBal1in10B,SplyAdrBal1in10K,SplyAdrBal1in10M,SplyAdrBal1in1B,SplyAdrBal1in1K,SplyAdrBal1in1M,SplyAdrBalNtv0.001,SplyAdrBalNtv0.01,SplyAdrBalNtv0.1,SplyAdrBalNtv1,SplyAdrBalNtv10,SplyAdrBalNtv100,SplyAdrBalNtv100K,SplyAdrBalNtv10K,SplyAdrBalNtv1K,SplyAdrBalNtv1M,SplyAdrBalUSD1,SplyAdrBalUSD10,SplyAdrBalUSD100,SplyAdrBalUSD100K,SplyAdrBalUSD10K,SplyAdrBalUSD10M,SplyAdrBalUSD1K,SplyAdrBalUSD1M,SplyAdrTop100,SplyAdrTop10Pct,SplyAdrTop1Pct,SplyCur,SplyFF,TxCnt,TxCntSec,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,VelCur1yr,VtyDayRet180d,VtyDayRet30d,principal_market_price_usd,principal_market_usd
2022-12-09,35,240,5054,7403,82,3501,5946,23,1223,9218,7683,7583,7403,3501,82,5054,240,5946,1223,23,1115,20,3330,75,2,4961,218,6,1670633723,83138655.394657099031146703633454525898146,0.461577705533,0.167507602624,89454398.4032181,67090798.802413575,32463205.3089038893914581696139956917743627,193801384.535978369166761326061567922521569,0,0,0.991907553142,1503.033765955012,132.89853458646863,545.454383477886,48.22918146613782,0.000005220215953925327,0.0894543984032181,-88.29493156879008,8.674758767578725,0.0887191902718225,0.00000514867627043644,0.00006922355047901,0.0840007178851642,0.0887191902718225,0.000078446705,1000000000,925435643.033374325141161792,179866846.227206505492372148,929397065.75307096731698266,999909839.511385461919122678,252655463.67838176923013861,1000000000,1000000000,1000000000,185668171.105159329198616325,921959122.012530304485702144,1000000000,92.9397065753,996284014.882330168976177693,999996517.33283312634584185,999999990.619817520923295279,991907553.142315234739924044,999922117.036403254143173464,999999206.338141710025525543,974750498.98737877297111012,999088869.041358080587551998,999999999.917962519795214819,999999999.433839117427527624,999999990.619817520923295279,999999206.338141710025525543,999996517.33283312634584185,999922117.036403254143173464,991907553.142315234739924044,996284014.882330168976177693,999088869.041358080587551998,974750498.98737877297111012,999995565.869702106395295723,999904359.133676613759646066,998975790.629699511533091003,971513975.62396567297111012,991174835.364018328962288992,733138492.415430444094020569,996050325.890051260339509753,908800731.588578304976798388,993326528.585283831959644914,998725692.924960015890517782,992813706.524462776336557567,1000000000,362902281.926654078956837567,34,0.000393518519,38,665321.0477707468,59515.89407333088577655616027708,27164.332620776069635502,2429.9690326164361891672581616908089862,14915.007266471817,1334.2130022018628651741257542877,3.117345521093,0.05557226327589932,0.04328078119741481,0.0886,binance-alpha-usdt-spot
2022-12-10,52,244,5063,7412,83,3509,5956,24,1229,9229,7693,7593,7412,3509,83,5063,244,5956,1229,24,1139,23,3367,77,2,4982,231,6,1670718712,85205192.3241708240988741336102028939245989,0.472052542696,0.171308944934,91678298.4623793,68758723.846784475,33270263.7151503098791694479752282504431631,194212063.6374396401095256067602002155705981,0,0,0.991859147791,144.369550328543,144.5876970340657,52.392039254953,52.47120519218216,0.0000053537227941293855,0.0916782984623793,-87.48035521689417,-6.051311449934167,0.0894543984032181,0.00000522021595392533,0.0000708152217162979,0.0848689223335591,0.0894543984032181,0.000078469021,1000000000,925435542.095910052788111443,182447380.434270845168849966,929393256.127405647364478773,999908872.649543637847756946,251690688.36253934261988418,1000000000,1000000000,1000000000,185834484.50972171958246939,921958067.803059839337830493,1000000000,92.9393256127,996270657.880749076556443794,999996517.201082115786275559,999999990.519850219036329291,991859147.791491514679314019,999922105.227827203518715168,999999207.22101912405277899,975077878.598895358350402756,999087442.445246704847684763,999999999.917962519894657907,999999999.433839117526970712,999999990.519850219036329291,999999207.22101912405277899,999996517.201082115786275559,999922105.227827203518715168,991859147.791491514679314019,996270657.880749076556443794,999087442.445246704847684763,975077878.598895358350402756,999995697.784490838411444558,999907551.055239271434862449,998994186.247787780878348428,974052011.235482258350402756,991237649.569448116796400227,733129806.010331861909486592,996136494.094737061464108977,908792045.183479722792264411,993217361.680872495741242491,998716787.151828788415180829,992681846.005831440118155144,1000000000,362902281.926654078956837567,97,0.001122685185,114,6926668.384879579,635025.1715389168168092923223147,62953.67734281267882011,5771.486020738706189243919436747287723,14849.472654511323,1361.3743860292288857303413708139,3.121782745349,0.05451877764891299,0.029982988774023372,0.08950894999999999,binance-alpha-usdt-spot
2022-12-11,40,245,5063,7413,83,3509,5956,24,1229,9229,7693,7593,7413,3509,83,5063,245,5956,1229,24,1137,23,3367,77,2,4982,232,6,1670805865,85146341.0566394772813633267930444887990016,0.471755920921,0.171201300214,91614944.0668048,68711208.0501036,33247272.2604262399146559925316969902959216,194199881.7694344226902995602901836610441602,0,0,0.991723071519,522.450210430508,145.18905666773108,189.598373558292,52.6894399754979,0.0000053593665123215815,0.0916149440668048,-87.72977909791369,-0.28003353648629825,0.0916782984623793,0.0000053537227941294,0.0000723716176515388,0.0869556759669715,0.0916782984623793,0.000078480047,1000000000,925415985.398269402200529,183330796.682363593741350853,929393582.280108416546727792,999908872.649543637847756946,251414147.193369499924433459,1000000000,1000000000,1000000000,185834812.122449940997836691,921933138.76383920119217474,1000000000,92.939358228,996274416.644877378618795408,999996516.93426983434860417,999999990.619817521022738365,991723071.5192231190617215,999922104.961014922081043779,999999206.954206842615107601,975130997.644451865203706217,999087442.178434423410013374,999999999.917962519894657905,999999999.43383911752697071,999999990.619817521022738365,999999206.954206842615107601,999996516.93426983434860417,999922104.961014922081043779,991723071.5192231190617215,996274416.644877378618795408,999087442.178434423410013374,975130997.644451865203706217,999995697.517678556973773169,999907550.78842698999719106,998992003.659977308746420333,974105130.281038765203706217,991101573.297179721178807708,732965853.36907100333312226,996140252.858865363526460591,908628092.542218864215900079,993109862.969604100123649972,998716393.895270748056823854,992545769.733563044500562625,1000000000,362902281.926654078956837567,58,0.000671296296,63,1914057.9906666772,175356.31575554841559896603701056,37283.784359808324547737,3415.7518187226512615748737414746607376,18409.31395035,1686.56826786956456699034168,3.118969842459,0.05446256066299193,0.027893514950113725,0.09169908300000001,binance-alpha-usdt-spot
2022-12-12,67,244,5069,7419,83,3514,5962,23,1230,9237,7699,7599,7419,3514,83,5069,244,5962,1230,23,1169,22,3400,79,2,4998,234,7,1670892577,88316124.903810541403105204305378865268417,0.487753778222,0.177006959135,95025382.599509,71269036.94963175,34484928.186315183970298111537460326954603,194822442.8848958195033052808567460176265311,0,0,0.99177344135,281.409462927942,149.9634269910474,102.124136252304,54.422069860592295,0.000005526169315592421,0.095025382599509,-87.22145810788804,9.480100178181345,0.0916149440668048,0.00000535936651232158,0.0000725335636597534,0.0870009906376963,0.0916149440668048,0.000078485278,1000000000,925415297.909258073144516005,181788240.541860265194647031,929395099.370711446068897213,999908234.138414528497498859,241395719.830213609061209709,1000000000,1000000000,1000000000,185042754.689090016282010958,921935233.56420166032895099,1000000000,92.9395099371,996258677.237000071299555767,999996517.252584297043663648,999999990.619816742876107077,991773441.349848183520380143,999922094.51492570504897515,999999206.859170721456470833,974347831.755903756978038954,999085197.80355533492289529,999999999.917961741748026617,999999999.433838339380339422,999999990.619816742876107077,999999206.859170721456470833,999996517.252584297043663648,999922094.51492570504897515,991773441.349848183520380143,996258677.237000071299555767,999085197.80355533492289529,974347831.755903756978038954,999995804.581496451635828275,999910543.837566881661654909,999023049.070238103960957288,973325056.283180656978038954,991364045.078322043520380143,732999061.859381428824153398,996156672.620137424448342495,920461892.055071154364262939,993186682.671292464582308615,998714149.52039165956970577,992612711.210174431983287016,1000000000,362902281.926654078956837567,138,0.001597222222,155,3553540.771498727,337676.571394620920069144325043,26041.579932721958546992,2474.611096602599954602288397492626928,9159.075588113921,870.344662018348249297410664789,3.121166437629,0.05420514435179207,0.026520488883217865,0.091403656,binance-alpha-usdt-spot
2022-12-13,92,251,5097,7447,85,3540,5990,24,1252,9266,7727,7627,7447,3540,85,5097,251,5990,1252,24,1187,24,3422,80,2,5023,240,7,1670978201,87796199.1721806603282610480209485424005316,0.493459088538,0.179077701079,94465849.5873286,70849387.19049645,34281924.4137627049435799513249861331200684,191436031.4391562803307831290954194318146551,0,0,0.991564267805,205.498658983794,148.3793302788893,74.576045472384,53.84727928036266,0.000005314559361522011,0.0944658495873286,-85.4749900229523,10.313202210436883,0.095025382599509,0.00000552616931559244,0.0000745425603521474,0.0900555327589809,0.095025382599509,0.000078568811,1000000000,925404640.702564811742669536,251482614.106302051776632978,929396173.915927084473279606,999908019.353414128497498859,302586448.13344426937349378,1000000000,1000000000,1000000000,254718458.20228651616542166,921934222.367411842663515054,1000000000,92.9396173916,996224021.060389055378999011,999996517.25258378196909406,999999990.619816227801537489,991564267.8046723513971735,999922041.751245401315729892,999999206.859170206381901245,974230534.14929785658968368,999084485.393440468910473294,999999999.917961226673457029,999999999.433837824305769834,999999990.619816227801537489,999999206.859170206381901245,999996517.25258378196909406,999922041.751245401315729892,991564267.8046723513971735,996224021.060389055378999011,999084485.393440468910473294,974230534.14929785658968368,999995772.910136688018145337,999910068.87209862595786552,999018128.413006424157020716,974230534.14929785658968368,991049546.3066738213971735,732982886.252584341382438878,996111278.252220961996199536,917374032.989566626922548419,992879413.380041957522118667,998685607.466505786279203905,992228942.659852945519763266,1000000000,362902832.754083353933441394,116,0.001342592593,126,4866211.803741564,459690.8323123335858428435459304,45643.784478524275428824,4311.7788791447179819670909852015995664,4116.328681584147,388.8524860865346729904658397042,3.122749248079,0.053290329657972674,0.026393609246480463,0.09470947,binance-alpha-usdt-spot
2022-12-14,66,254,5113,7463,85,3556,6006,25,1261,9282,7743,7643,7463,3556,85,5113,254,6006,1261,25,1179,25,3425,79,2,5031,242,6,1671064445,86226144.3700820830901145337269719587594498,0.485352294379,0.176135722514,92776726.2908222,69582544.71811665,33668936.7845896169168184944224981237741468,191153369.140921031620269001185813182324758,0,0,0.991423325097,423.324697076675,145.64847832627711,153.62573174389,52.85624537092768,0.000005209329793962139,0.0927767262908222,-86.01895850450981,3.7266493562108676,0.0944658495873286,0.00000531455936152201,0.0000715432544457029,0.0888628848008985,0.0944658495873286,0.000078579974,1000000000,925433468.706391962278694124,251827064.663589949980304418,929394125.201116052877857759,999908019.353414128497498859,301636517.714126421815361635,1000000000,1000000000,1000000000,257640071.014518910541876954,921947398.780693028704250414,1000000000,92.9394125201,996200952.738530086220462475,999996517.25258378199194704,999999990.619816227824390469,991423325.096825751322299561,999922041.751245401338582872,999999206.859170206404754225,974657830.656518721210096813,999080666.74272356250881671,999999999.917961226696310009,999999999.433837824328622814,999999990.619816227824390469,999999206.859170206404754225,999996517.25258378199194704,999922041.751245401338582872,991423325.096825751322299561,996200952.738530086220462475,999080666.74272356250881671,974657830.656518721210096813,999995687.441786367277311081,999908682.959837093948783533,998996125.545768973418786762,974657830.656518721210096813,990801826.874782353439385769,732871829.629712194214556367,996077569.86404353636998595,906567836.806706357771235468,992742246.081702287447244728,998671024.94919698119022957,992087999.952006345444889327,1000000000,362902832.754083353933441394,68,0.000787037037,73,2362252.915801116,219162.0921989767995559113175752,39203.605351200151968264,3637.1821632817090264857906594088666608,9255.42550852,858.688079109053913843905144,3.082576670311,0.05320806727498182,0.025535600510698236,0.09458108000000001,binance-alpha-usdt-spot
2022-12-15,57,256,5121,7473,87,3564,6016,25,1263,9292,7753,7653,7473,3564,87,5121,256,6016,1263,25,1186,25,3435,81,2,5041,244,6,1671150758,86711262.6420075918911916015289780288784376,0.487876676881,0.177051828075,93298831.0935189,69974123.320139175,33858410.0964827611245951796353765263813466,191234456.3999942576626576792717284954281513,0,0,0.99139518313,513.553526245048,146.50486993187428,186.370029445176,53.167032310545714,0.000005379297633389461,0.0932988310935189,-86.34722639960523,3.028875242975016,0.0927767262908222,0.00000520932979396215,0.000070922186420744,0.0868848815046893,0.0927767262908222,0.000078638451,1000000000,925422766.584337491197951632,183884650.304079443713546905,929392808.309589632373506584,999906576.942040734080204352,301567673.219504820186198272,1000000000,1000000000,1000000000,257529588.355445589239353523,921584315.239505893822288621,1000000000,92.939280831,996191914.524429210193021458,999996504.888180102264817437,999999990.619816227824390469,991395183.130043196610085306,999922000.151263691338582872,999999206.859170206404754225,974313078.217510462221959236,999077127.27339585250881671,999999999.917961226696310009,999999999.433837824328622814,999999990.619816227824390469,999999206.859170206404754225,999996504.888180102264817437,999922000.151263691338582872,991395183.130043196610085306,996191914.524429210193021458,999077127.27339585250881671,974313078.217510462221959236,999995696.572433809814820779,999908856.659578255931163533,998997994.286094310934788607,974313078.217510462221959236,990773684.907999798727171514,732930250.13123270189559242,996068531.649942660342544933,906626257.308226865452271521,992563160.536550202048926431,998666524.05162740119022957,991879267.820900932264696178,1000000000,362902832.754083353933441394,87,0.001006944444,89,1947216.6948432918,181673.04151466441649526612151502,27538.580680827372676612,2569.3173874957557563614676231788099668,10713.243,999.5330491208237007927,3.079713094865,0.05290601954064605,0.025463679280753077,0.09250925,binance-alpha-usdt-spot
2022-12-16,77,262,5144,7496,88,3587,6039,24,1283,9315,7776,7676,7496,3587,88,5144,262,6039,1283,24,1086,22,3332,73,2,5027,223,6,1671237559,74374084.1906362530095171189756027530590882,0.423840236664,0.153812822521,80023279.7093042,60017459.78197815,29040674.8927788540854404181972874272180548,188805292.1523739619023945449603207969165122,0,0,0.991232721491,315.849820447742,125.19158600404155,114.622794565354,45.432381197843135,0.00000481890574407761,0.0800232797093042,-88.0228098203822,-9.195081021652584,0.0932988310935189,0.00000537929763338947,0.0000738048746462205,0.0876564532027244,0.0932988310935189,0.000078651333,1000000000,925436866.375380294396449406,185394378.571268496861345775,929405598.730901270943598521,999904816.119453351449911487,302361619.537670876423452589,1000000000,1000000000,1000000000,257691899.44486471255605186,920461218.795106406493393828,1000000000,92.9405598731,996159973.567487360161599477,999996504.888180102265636637,999999990.619816227825209669,991232721.491291190477737075,999922000.151263691339402072,999999206.859170206405573425,973134950.603162207166064488,999074899.566263472477394729,999999999.917961226697129209,999999999.433837824329442014,999999990.619816227825209669,999999206.859170206405573425,999996504.888180102265636637,999922000.151263691339402072,991232721.491291190477737075,996159973.567487360161599477,999074899.566263472477394729,973134950.603162207166064488,999995268.918231984493095539,999894331.804483351869298428,998857348.108605485897869493,970924294.603162207166064488,989529420.321122522166918447,732626012.699006285818883971,995725489.206915878314001465,906322019.876000449375563072,992323688.6276220559165782,998638737.06651287757006878,991716806.182148926132347947,1000000000,362902832.754083353933441394,106,0.001226851852,115,3166061.6383521133,253358.63606274908038754574256586,42983.58295039481886882,3439.687281347523668257483942673275044,7890.483792,631.4223915289472616975264,3.080167459943,0.053773035991284496,0.03775728931165612,0.09330279899999999,binance-alpha-usdt-spot
2022-12-17,72,262,5157,7511,87,3596,6053,25,1285,9330,7791,7691,7511,3596,87,5157,262,6053,1285,25,1108,22,3359,76,2,5044,224,6,1671323840,76172638.61850339413311930184885170392777,0.433890479095,0.157460083969,81958701.1712775,61469025.878458125,29743044.823902014071145608765204202360835,188892601.059473594089102731784800496315638,0,0,0.991187730556,89.983914792712,126.43328664947231,32.655417580577,45.88299787950253,0.000004885943619527662,0.0819587011712775,-87.49050891415087,-6.995515624866465,0.0800232797093042,0.0000048189057440776,0.000068716157931941,0.0755876547600724,0.0800232797093042,0.000078923262,1000000000,926673638.161652571525422492,182273922.66990024554417448,929402705.629968710943604828,999904404.922765123572295277,301872419.399770651392134973,1000000000,1000000000,1000000000,259394450.106428318303012809,921723711.787649853622366914,1000000000,92.940270563,996146418.291283195327877066,999996502.643590002265636633,999999990.619806227825209665,991187730.556289385947766461,999921726.834275201967927502,999999206.614580106405573421,974147699.813708878801289148,999072417.252602953105920159,999999999.917951226697129205,999999999.43382782432944201,999999990.619806227825209665,999999206.614580106405573421,999996502.643590002265636633,999921726.834275201967927502,991187730.556289385947766461,996146418.291283195327877066,999072417.252602953105920159,974147699.813708878801289148,999995316.170172005784149072,999896279.523068030437293975,998879538.268846734956165468,970817374.813708878801289148,989979033.671747467996065676,734777932.902296164997436503,995727392.787980691815810528,909873940.079290328554115604,992369812.451620251386607586,998636273.215274115327560988,991762930.006147121602377333,1000000000,362902832.754083353933441394,101,0.001168981481,111,11113097.29415097,910815.020218651920888912764175,111044.954266870551526282,9101.100223336619892691560968724765255,8780.176,719.61182101522259484,3.090757098763,0.05367410682254946,0.038078274520869815,0.08020801999999999,binance-alpha-usdt-spot
2022-12-18,34,263,5166,7521,87,3604,6062,25,1290,9342,7802,7701,7521,3604,87,5166,263,6062,1290,25,1106,22,3363,75,2,5053,223,6,1671409843,75873070.0032531454829096729549471690028364,0.432196914301,0.156845491294,81636563.8896893,61227422.917266975,29626141.5737745982224935129024141942891261,188887428.8278575198344603871527294496191132,0,0,0.991110771329,8519.975194945148,126.32815528496464,3091.923267024872,45.84484739317693,0.000004866237468333589,0.0816365638896893,-87.97935684870468,-5.522532561759672,0.0819587011712775,0.00000488594361952766,0.0000690420657820092,0.0774094138704832,0.0819587011712775,0.000078979806,1000000000,926673029.161614031525422491,181747045.262446634360239205,929400582.143265783203967548,999904351.325588769244102931,301746760.304402741299977027,1000000000,1000000000,1000000000,258980043.093614010135787352,921722345.009995843619123763,1000000000,92.9400582143,996139251.910080853200796234,999996502.640583643613346146,999999990.616799869172919178,991110771.329249491036702488,999921676.834268843315637015,999999206.611573747753282934,974086585.977008769055359266,999070764.497074466838946267,999999999.917944868044838718,999999999.430821465677151523,999999990.616799869172919178,999999206.611573747753282934,999996502.640583643613346146,999921676.834268843315637015,991110771.329249491036702488,996139251.910080853200796234,999070764.497074466838946267,974086585.977008769055359266,999995316.167165647131858585,999895740.576079554121553791,998869323.238983107650947111,970756260.977008769055359266,989779634.108707573085001703,734791409.597007551166512593,995696021.668465791353198222,909887416.774001714723191694,992292853.224580356475543613,998628238.10574588906048572,991685970.77910722669131336,1000000000,362902848.456564946409688577,25,0.000289351852,28,117371.23373238154,9581.784221405221509745939655522,4971.614907955643768383,405.8655580682527010317773229710334019,836.7386954,68.30847196599737439333922,3.089312079634,0.053650875435914645,0.03794085692774342,0.08210821,binance-alpha-usdt-spot
2022-12-19,58,262,5173,7528,87,3610,6069,25,1289,9348,7809,7708,7528,3610,87,5173,262,6069,1289,25,1070,22,3325,71,2,5044,218,6,1671496206,71841008.1374297357170517529712047035344992,0.411050504634,0.149171398991,77297961.5563744,57973471.1672808,28051650.4286943219898554457668141332152288,188049791.169064934822703905368084945658436,0,0,0.991142883364,1299.631225189847,119.59282979126426,471.639873564491,43.40057858623094,0.000004706365270768016,0.0772979615563744,-88.72238773808634,-11.456825067280448,0.0816365638896893,0.00000486623746833359,0.0000687523184375033,0.0770634206882786,0.0816365638896893,0.00007899819,1000000000,926675953.501892924630032986,178581857.205411151064217073,929403656.848507734636847293,999904335.036673994070850547,301697241.934279424910314647,1000000000,1000000000,1000000000,259065766.38167934975762111,921724972.908140003240957521,1000000000,92.9403656849,996130114.07922144620554974,999996504.405034668795091483,999999990.616847214627542752,991142883.363588377257553384,999921656.066746688770260589,999999206.611621093207906508,974154929.116922786538472317,999067713.171426982120013457,999999999.917992213499462292,999999999.430868811131775097,999999990.616847214627542752,999999206.611621093207906508,999996504.405034668795091483,999921656.066746688770260589,991142883.363588377257553384,996130114.07922144620554974,999067713.171426982120013457,974154929.116922786538472317,999995115.889609414315801006,999890170.440189276195472995,998822413.367824922029694037,970824604.116922786538472317,989313966.359419708946734756,734757379.799328387228150471,995634463.423963805577066412,909853386.976322550784829572,992324965.258919242696394509,998627227.14809840434155291,991718082.813446112912164256,1000000000,362902848.456564946409688577,60,0.000694444444,63,769449.041095425,59476.84239818330749846742712,16376.917650319803576133,1265.9023509463295459016796876018521952,3481.09373906,269.081450015995497073264064,3.088040142371,0.05364096359374259,0.03905641819641701,0.08121136799999999,binance-alpha-usdt-spot
2022-12-20,29,263,5182,7537,87,3619,6078,25,1293,9358,7818,7717,7537,3619,87,5182,263,6078,1293,25,1096,22,3368,73,2,5065,223,6,1671583346,74768880.8660549442763752392738069481362611,0.426595123919,0.154812585608,80448260.5754927,60336195.431619525,29194902.9162222756116120868961930053368879,188582231.8746828752062997779436144713552231,0,0,0.991116276953,9301.583241363875,124.52713506828269,3375.571053446798,45.191252026415185,0.000004759740380499556,0.0804482605754927,-87.93676383240351,-3.305294270440898,0.0772979615563744,0.000004706365270768,0.0000662288244572287,0.0728045167360167,0.0772979615563744,0.000079000309,1000000000,926675953.501891964630032986,181239513.756544859942264008,929403324.959298254636847293,999901691.387855347551675736,301707458.740252219265624253,1000000000,1000000000,1000000000,257308548.107768818422882358,921623072.992220879714119453,1000000000,92.9403324959,996119177.406879491069980895,999996504.405034388795091483,999999990.616846934627542752,991116276.953116422121984539,999921656.066746408770260589,999999206.611620813207906508,974163263.636177391654783471,999066423.958846598221533473,999999999.917991933499462292,999999999.430868531131775097,999999990.616846934627542752,999999206.611620813207906508,999996504.405034388795091483,999921656.066746408770260589,991116276.953116422121984539,996119177.406879491069980895,999066423.958846598221533473,974163263.636177391654783471,999995268.435086271022550385,999894486.115226315581915533,998849203.396820738094478216,970832938.636177391654783471,989542255.817851784170283754,734772071.397643231982041605,995674149.046308009222382883,909868078.574637395538720706,992298358.848447287560825664,998622032.084805943345877125,991691476.402974157776595411,1000000000,362902848.456564946409688577,29,0.000335648148,31,107508.57935163431,8648.878205781311000036878474537,5045.982432182964814106,405.9405095636135749855924704348600262,2259,181.7326206400380093,3.084178520515,0.05341766607409149,0.03893966333306671,0.0772,binance-alpha-usdt-spot
2022-12-21,37,264,5188,7543,87,3625,6084,25,1296,9364,7824,7723,7543,3625,87,5188,264,6084,1296,25,1076,22,3341,69,2,5060,220,6,1671669816,72057808.1660599558115998636885081039481032,0.411249248769,0.149243523804,77531290.3479272,58148467.7609454,28136326.1117757611994409872955473294675944,188526278.3580428148954854385117078131336892,0,0,0.99108683928,958.067135875659,119.94179495655713,347.6852926219,43.527219038727836,0.000004614811356448301,0.0775312903479272,-88.97318340748187,-7.0883181461660305,0.0804482605754927,0.00000475974038049956,0.0000660609447525231,0.0757135049686166,0.0804482605754927,0.000079002654,1000000000,926675205.751861774711578914,175778453.952673792017060201,929402926.775697886965717581,999901634.284943211098405199,302328227.936473553150156495,1000000000,1000000000,1000000000,189002893.913004970433567464,921622813.723912949714119453,1000000000,92.9402926776,996102616.980870181069980893,999996504.405034388795091481,999999990.61684693462754275,991086839.280425884603732067,999921656.066746408770260587,999999206.611620813207906506,974591557.424190200930243289,999065512.606346598221533471,999999999.91799193349946229,999999999.430868531131775095,999999990.61684693462754275,999999206.611620813207906506,999996504.405034388795091481,999921656.066746408770260587,991086839.280425884603732067,996102616.980870181069980893,999065512.606346598221533471,974591557.424190200930243289,999995128.82511519624351328,999890299.728514815014346306,998819189.42969441103401825,971261232.424190200930243289,989005341.392701264757822414,734793892.795924961709329645,995606966.325612540441497565,909889899.972919125266008746,992268921.175756750042573192,998617924.364305943345877123,991662038.730283620258342939,1000000000,362902848.456564946409688577,44,0.000509259259,46,1043768.1896749485,80924.6945696187815712387417492,35286.634503722409009418,2735.8183051092881127113270331215783696,10383,805.0073876825281176,3.083852090681,0.0531874787417933,0.03947293502191156,0.080403216,binance-alpha-usdt-spot
2022-12-22,32,264,5191,7546,87,3628,6087,25,1299,9367,7827,7726,7546,3628,87,5191,264,6087,1299,25,1090,22,3366,71,2,5071,223,6,1671755647,73827359.837940301287248340770985768269542,0.421286088181,0.152885921416,79435256.913623,59576442.68521725,28827281.001832830514112129027929618784471,188554189.5213224582267742710020608882793538,0,0,0.991075788222,3394.1106813445,123.17938189104908,1231.732434236772,44.702148559380724,0.000004724289603012567,0.079435256913623,-89.10230953110714,-7.540132277618501,0.0775312903479272,0.00000461481135644829,0.0000639498209290687,0.0730401202486137,0.0775312903479272,0.00007900354,1000000000,926663186.774502945065350945,15987591.751088799954745866,929402921.403267285070889354,999891282.861730013640336263,302325132.68082348143145832,1000000000,1000000000,1000000000,188848455.594158467157909072,921623539.794095367995421278,1000000000,92.9402921403,996089418.226451259043342662,999996504.405034388795091479,999999990.616846934627542748,991075788.221604205551738089,999921656.061833718015829757,999999206.611620813207906504,974644381.992279453132147684,999064992.686594599261731092,999999999.917991933499462288,999999999.430868531131775093,999999990.616846934627542748,999999206.611620813207906504,999996504.405034388795091479,999921656.061833718015829757,991075788.221604205551738089,996089418.226451259043342662,999064992.686594599261731092,974644381.992279453132147684,999995230.86230470785009966,999893109.845016095285356669,998832917.349389497237942176,971314056.992279453132147684,989251252.178012817240919461,734811020.755925617994869803,995632249.07908592719574465,909907027.932919781551548904,992257870.116935070990579214,998612917.271341960909742165,991650987.671461941206348961,1000000000,362902848.456564946409688577,29,0.000335648148,33,294627.98767772433,23403.84989512378363706401554759,14788.397726184996481058,1174.720172720343394622256420861653134,3120.99352614,247.91692257468506017260522,3.078736132289,0.05318899495981461,0.039348264059307685,0.0777,binance-alpha-usdt-spot
