time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2017-10-25,0,342,1614335049,1614335049,,,,0,,,,,,359978352.39328114768659,0,0,
2017-10-26,0,342,1614335049,1614335049,,,,0,,,,,,359978352.39328114768659,0,0,
2017-10-27,0,342,1614335049,1614335049,,,,0,,,,,,359978352.39328114768659,0,0,
2017-10-28,0,342,1614335049,1614335049,,,,0,,,,,,359978352.39328114768659,0,0,
2017-10-29,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-10-30,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-10-31,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-01,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-02,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-03,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-04,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-05,0,342,1614335050,1614335050,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-06,0,342,1614335051,1614335051,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-07,0,342,1614335051,1614335051,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-08,0,342,1614335051,1614335051,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-09,0,342,1614335051,1614335051,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-10,0,342,1614335051,1614335051,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-11,0,342,1614335051,1614335051,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-12,0,342,1614335051,1614335051,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-13,0,342,1614335052,1614335052,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-14,0,342,1614335052,1614335052,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-15,0,342,1614335052,1614335052,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-16,0,342,1614335052,1614335052,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-17,0,342,1614335052,1614335052,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-18,0,342,1614335052,1614335052,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-19,0,342,1614335053,1614335053,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-20,0,342,1614335053,1614335053,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-21,0,342,1614335053,1614335053,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-22,0,342,1614335053,1614335053,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-23,0,342,1614335053,1614335053,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-24,0,342,1614335053,1614335053,,,,0,,,,,,359978352.39328114768659,0,0,
2017-11-25,2575,2914,1614335053,1614335053,,,,673535899.74430218734516,,,,,,1033514252.13758333503175,0,0,
2017-11-26,559,3385,1614335053,1614335053,,,,41303715.081587900906375,,,,,,1074817967.219171235938125,0,0,
2017-11-27,499,3779,1614335053,1614335053,,,,31039202.58894920571355,,,,,,1105857169.808120441651675,0,0,
2017-11-28,449,4116,1614335054,1614335054,,,,33924541.988988579970975,,,,,,1139781711.79710902162265,0,0,
2017-11-29,555,4469,1614335054,1614335054,,,,155305136.767059105187925,,,,,,1295086848.564168126810575,0,0,
2017-11-30,2321,5198,1614335054,1614335054,,,,4913093.139,,,,,,1299999941.703168126810575,2279,2277,
2017-12-01,2044,5999,1614335054,1614335054,,,,0,,,,,,1299999941.703168126810575,2223,2222,
2017-12-02,1088,6215,1614335054,1614335054,,,,0,,,,,,1299999941.703168126810575,1301,1300,
2017-12-03,758,6415,1614335054,1614335054,,,,0,,,,,,1299999941.703168126810575,798,797,
2017-12-04,761,6607,1614335054,1614335054,,,,0,,,,,,1299999941.703168126810575,873,872,
2017-12-05,560,6699,1614335054,1614335054,,,,0,,,,,,1299999941.703168126810575,631,631,
2017-12-06,366,6758,1614335055,1614335055,,,,0,,,,,,1299999941.703168126810575,349,349,
2017-12-07,375,6834,1614335055,1614335055,,,,0,,,,,,1299999941.703168126810575,387,387,
2017-12-08,481,6929,1614335055,1614335055,,,,0,,,,,,1299999941.703168126810575,416,416,
2017-12-09,394,6931,1614335055,1614335055,8.405203654851,28206849.67206506184279237688127938996095,,0,0,0.0000014416974081475635,0.021697577643819306,,,1299999941.703168126810575,345,345,67264.3856835352
2017-12-10,581,7038,1614335055,1614335055,6.288570261556,30252297.1773147844225752318842178433543,,0,0,0.0000015037802623013926,0.023270998872261764,,,1299999941.703168126810575,505,504,144563.523171887
2017-12-11,527,7091,1614335055,1614335055,5.338589588085,30510466.149453598323676807248970275821725,,0,0,0.0000013909143615244178,0.023469590398197203,,,1299999941.703168126810575,451,451,42123.0366766733
2017-12-12,3265,6583,1614335055,1614335055,2.576245131552,31569514.49054406298156553300972491335415,,0,0,0.0000013929298773476218,0.024284243004798842,,,1299999941.703168126810575,3909,3909,144853.475352803
2017-12-13,813,6580,1614335056,1614335056,2.274664376562,28853601.8057096220047361330908252102112,,0,0,0.000001343922147275955,0.022195079307394176,,,1299999941.703168126810575,922,922,2942225.90013297
2017-12-14,842,6683,1614335056,1614335056,2.673598636636,41917754.339243136653949121368340516432875,,0,0,0.000001942096973263149,0.032244427860762405,,,1299999941.703168126810575,1007,1007,7898751.62350396
2017-12-15,1248,6770,1614335056,1614335056,2.981955860918,58526716.2930456413316806881601491426088,,0,0,0.0000025432463839848103,0.045020553013539424,,,1299999941.703168126810575,1384,1384,15776369.4470641
2017-12-16,832,6950,1614335056,1614335056,2.878540845957,57958565.1364994548524641235631124419585,,0,0,0.000002269976941918498,0.04458351364275158,,,1299999941.703168126810575,993,992,9962874.78995678
2017-12-17,1039,7166,1614335056,1614335056,3.826711548875,96689591.707594207049692637649205616528,,0,0,0.000003863626260430977,0.07437661234116544,,,1299999941.703168126810575,1183,1183,21421299.8901446
2017-12-18,1291,7405,1614335056,1614335056,3.60818169422,109075659.2869541410311194469580570087495,,0,0,0.000004420200529344422,0.08390435706024026,,,1299999941.703168126810575,1509,1509,34116255.1228383
2017-12-19,826,7565,1614335056,1614335056,3.018301962784,85649841.57938662582413072886229488671,,0,0,0.000003732129353039681,0.0658844964771108,,,1299999941.703168126810575,957,957,17083638.7043856
2017-12-20,527,7741,1614335056,1614335056,2.85116967203,80480863.46943941585857157693531300103975,,0,0,0.0000037625964361214615,0.06190835929115433,,,1299999941.703168126810575,605,605,12912856.7359409
2017-12-21,741,7875,1614335057,1614335057,2.980394062678,87925846.5813829154441657221086880909795,,0,0,0.0000043262114172445126,0.06763526963408066,,,1299999941.703168126810575,765,764,12455895.2324521
2017-12-22,707,7790,1614335057,1614335057,2.427227581519,72400871.36287177208654433450928370574025,,0,0,0.000003893057246832152,0.05569298046892007,,,1299999941.703168126810575,745,745,6050057.4426895
2017-12-23,692,7840,1614335057,1614335057,2.932742845395,92400676.8664243643007594686879099692495,,0,0,0.00000476682471462712,0.07107744693078026,,,1299999941.703168126810575,700,700,9925784.68477191
2017-12-24,381,7943,1614335057,1614335057,2.616264111323,80922243.24808490236488147135786085729005,,0,0,0.00000443792548458993,0.062247882213030174,,,1299999941.703168126810575,445,445,6549991.18196987
2017-12-25,581,8074,1614335057,1614335057,2.988016594305,96116634.55639229544354708110337824107525,,0,0,0.000005250776168640879,0.07393587605124587,,,1299999941.703168126810575,656,656,8818539.69855569
2017-12-26,758,8260,1614335057,1614335057,3.194672865298,108875059.946732871442787330860872685202,,0,0,0.000005325190765166034,0.08375004986853496,,,1299999941.703168126810575,944,944,20180192.1155655
2017-12-27,548,8452,1614335057,1614335057,3.004390355295,102766508.30041596896839667573972982149575,,0,0,0.000005136861448295601,0.07905116377603721,,,1299999941.703168126810575,603,603,8798477.12402992
2017-12-28,1127,8766,1614335057,1614335057,3.789378224964,152482201.40110685579982084504732732748325,,0,0,0.000008208432668921719,0.11729400633767371,,,1299999941.703168126810575,1357,1357,44199614.3360893
2017-12-29,2641,9675,1614335058,1614335058,4.514463851216,281012911.273701517418799205361790300125,,0,0,0.00001483444649517592,0.216163787596435,,,1299999941.703168126810575,3323,3322,203950766.112893
2017-12-30,1186,10006,1614335058,1614335058,3.700282930815,217472389.938299054907540411694866038811,,0,0,0.000012919154518049725,0.16728646130043828,,,1299999941.703168126810575,1431,1431,54303354.8503955
2017-12-31,781,10336,1614335058,1614335058,3.766586875302,225489181.2232085465562409349372336665725,,0,0,0.000012459394842495625,0.1734532241038323,,,1299999941.703168126810575,874,874,37632924.5123354
2018-01-01,762,10549,1614335058,1614335058,3.594256023464,215405312.630144260527721277161306883764,,0,0,0.000012306027807369357,0.16569640176132272,,,1299999941.703168126810575,817,817,17711577.8183096
2018-01-02,888,10890,1614335058,1614335058,3.978724787141,251691382.0061509817487291066721637380125,,0,0,0.000013122172701896689,0.1936087640714835,,,1299999941.703168126810575,1020,1020,36538983.2916347
2018-01-03,756,11210,1614335058,1614335058,3.894013590813,247672940.54619008574010732659460831098625,,0,0,0.000012692473220853636,0.19051765511751215,,,1299999941.703168126810575,779,779,26755925.3306761
2018-01-04,883,11600,1614335058,1614335058,4.671723478362,324820860.1740413081286685706971992170035,,0,0,0.000016579775989668063,0.24986221133862818,,,1299999941.703168126810575,918,918,58910497.2302721
2018-01-05,800,11969,1614335058,1614335058,4.20794240015,286258910.6830286448905442646745877650625,,0,0,0.00001295500534607449,0.2201991719384175,,,1299999941.703168126810575,753,753,45889034.3212166
2018-01-06,987,12425,1614335059,1614335059,4.769565771566,355651829.692624277580960296752749936543,,0,0,0.000015995376077370338,0.27357834280105764,,,1299999941.703168126810575,1010,1010,43598286.185995
2018-01-07,1615,13047,1614335059,1614335059,5.469254613015,486557341.610079475007892807236532019275,,0,0,0.000023058275488724588,0.374274894945477,,,1299999941.703168126810575,1614,1614,197840541.589142
2018-01-08,1066,13552,1614335059,1614335059,5.202149134549,470436010.540843704746662005576078605583,,0,0,0.000024226003516916008,0.36187387048995684,,1567.807699229683,1299999941.703168126810575,1121,1121,68016805.672657
2018-01-09,1061,14139,1614335059,1614335059,4.755871488305,433741730.991615975759771664835285481692,,0,0,0.00002320447193452264,0.33364750034016016,,1333.7480834905484,1299999941.703168126810575,1158,1158,42332183.9973911
2018-01-10,941,14530,1614335059,1614335059,4.560312238783,416372233.1449028755287812233924824008325,,0,0,0.000021834100507907157,0.3202863475512171,,1264.6865672432855,1299999941.703168126810575,1028,1028,29607048.8464093
2018-01-11,775,14868,1614335059,1614335059,3.891134105176,340715033.1112565417936504452139936197475,,0,0,0.000019875132274775577,0.2620884987616813,,979.2533195697705,1299999941.703168126810575,750,750,21171140.3241002
2018-01-12,740,15124,1614335059,1614335059,4.227993737645,383914567.5087494554052276198900758579595,,0,0,0.000021416303552487745,0.29531891132685106,,1230.560288777464,1299999941.703168126810575,683,683,18445344.4055725
2018-01-13,771,15410,1614335060,1614335060,3.992041322152,359628406.8075004395098356570596301669,,0,0,0.00001943875155904121,0.276637248411212,,757.9381516886715,1299999941.703168126810575,710,710,17608682.7831404
2018-01-14,731,15681,1614335060,1614335060,3.381536451551,294327535.3748051678153622807528692625275,,0,0,0.00001654884316124542,0.2264058065950357,,402.89432590254205,1299999941.703168126810575,630,630,15417296.2380405
2018-01-15,609,15915,1614335060,1614335060,2.859355047974,242058802.7060082795545158573881517555175,,0,0,0.000013699473903788335,0.1861990873544809,,317.641123681945,1299999941.703168126810575,559,559,15683867.7999312
2018-01-16,757,16159,1614335060,1614335060,2.196225370651,180110340.430475478191376405005232247756,,0,0,0.000012120193845321392,0.13854642192868688,,86.27686522367354,1299999941.703168126810575,724,730,18556603.5703136
2018-01-17,719,16385,1614335060,1614335060,2.630021420883,221355280.46649844878809914805105715263475,,0,0,0.000015257999321391804,0.17027330030222493,,102.93737568357139,1299999941.703168126810575,793,793,19225929.7245608
2018-01-18,695,16636,1614335060,1614335060,2.805709506209,239583099.8566246020549730466887999201675,,0,0,0.00001638751995208907,0.1842947004618629,,179.72392644131304,1299999941.703168126810575,665,664,25555416.4173128
2018-01-19,1485,17578,1614335060,1614335060,2.889222741056,248443267.3860041965232819681982647657615,,0,0,0.000016705065129148755,0.19111021425163402,,208.69856096952077,1299999941.703168126810575,690,1458,12805414.918594
2018-01-20,29971,45698,1614335060,1614335060,2.948607281081,255776094.2538461301851234033956813093515,,0,0,0.00001540919613232759,0.19675085055676722,,190.8997799834698,1299999941.703168126810575,991,29991,12293546.3678668
2018-01-21,30576,74731,1614335061,1614335061,2.399315601665,203424768.88819647059989005660691993822025,,0,0,0.000013699456954703553,0.15648059846963047,,180.97005610420825,1299999941.703168126810575,933,30632,10047172.0916232
2018-01-22,14590,88588,1614335061,1614335061,2.433302722111,207217823.712131035543978789499460424765,,0,0,0.00001484522014353606,0.1593983330804222,,124.26007118074237,1299999941.703168126810575,801,14562,15018342.6118041
2018-01-23,11728,99388,1614335061,1614335061,2.779160914991,243534666.39967839003459076757938122669675,,0,0,0.000017266808062025757,0.18733436716975269,,200.948980928605,1299999941.703168126810575,978,11670,52546669.0592829
2018-01-24,17536,115728,1614335061,1614335061,2.513841194588,216791771.65338146091135860081518205331625,,0,0,0.000014855197852726492,0.16676290875010055,,125.55073079071265,1299999941.703168126810575,1138,17572,14260942.4685264
2018-01-25,29837,144119,1614335061,1614335061,2.520934396628,217644422.6009209845542299668644897186845,,0,0,0.000015041491520342484,0.16741879412377406,,99.9029187284981,1299999941.703168126810575,1334,29846,7581241.28117555
2018-01-26,22662,164404,1614335061,1614335061,2.54555775057,219254298.23770660713650124694897568124525,,0,0,0.00001528307058557823,0.16865716005375747,,113.35190020932056,1299999941.703168126810575,1752,22537,11156252.3829842
2018-01-27,22851,183573,1614335061,1614335061,2.550655604217,219990137.1594863124192666594511607372675,,0,0,0.000014947763950401084,0.1692231900189709,,44.272666014834584,1299999941.703168126810575,2563,22945,6144944.18457625
2018-01-28,2241,182500,1614335061,1614335061,2.501673577593,216074479.67080323490176458937878447684475,,0,0,0.00001430886160954002,0.16621114566183573,,-23.108700347098793,1299999941.703168126810575,2034,2028,7053691.21362585
2018-01-29,1827,181829,1614335062,1614335062,2.548318177342,219387434.776465470625535405102353525938,,0,0,0.000015159106169416584,0.16875957278047224,,0.8805921702105469,1299999941.703168126810575,1599,1598,12444684.6430326
2018-01-30,1632,181159,1614335062,1614335062,2.157901340469,181033945.930805396818746457104201529632,,0,0,0.00001398225157326773,0.13925688773003136,,-19.715019164665613,1299999941.703168126810575,1474,1473,6647515.33324602
2018-01-31,3047,179057,1614335062,1614335062,2.07442135934,174131545.961236460351088529847612483727,,0,0,0.000013327967390240391,0.13394734905380196,,-19.160978977234322,1299999941.703168126810575,2906,2904,3798717.86529666
2018-02-01,779,179009,1614335062,1614335062,1.748055812347,143184493.125423108538283070651801539115,,0,0,0.000012184022860176817,0.1101419227279602,,-43.11108628982621,1299999941.703168126810575,683,683,5738409.83691047
2018-02-02,1742,177994,1614335062,1614335062,1.639585127203,133238248.432163201041754679527785255098,,0,0,0.000011665156189386556,0.10249096492850904,,-46.203954239678126,1299999941.703168126810575,1676,1675,5322791.17076389
2018-02-03,1238,177547,1614335062,1614335062,1.763213673626,143942899.38137328063261897070449948022975,,0,0,0.000012124846231821903,0.11072531218177553,,-55.68545095772246,1299999941.703168126810575,1180,1180,4119761.11830756
2018-02-04,800,177335,1614335062,1614335062,1.45694199797,117406253.37322754108535414311417936576175,,0,0,0.000010946271405876175,0.09031250664473889,,-58.985991704820606,1299999941.703168126810575,752,752,3041558.67796164
2018-02-05,809,177166,1614335062,1614335062,1.084756214887,85353154.72717593260715012595812979316375,,0,0,0.000009585497898976262,0.06565627581132985,,-76.00092348718036,1299999941.703168126810575,755,758,2626253.16900139
2018-02-06,937,176932,1614335062,1614335062,1.398473257853,111967031.8842445852266968019839671003555,,0,0,0.000011129661782600965,0.08612848992712514,,-76.98790619133779,1299999941.703168126810575,893,893,3474975.05572148
2018-02-07,939,176683,1614335063,1614335063,1.273074496298,101488773.367774310035339894713209573822,,0,0,0.00001023900767429183,0.07806829070685256,,-78.42665716616884,1299999941.703168126810575,882,880,3243537.35810225
2018-02-08,845,176259,1614335063,1614335063,1.372916499564,109644948.071748776829022102449922789,,0,0,0.000010262388732335295,0.08434227152972,,-74.72114388876541,1299999941.703168126810575,785,785,127573.678342665
2018-02-09,1113,175781,1614335063,1614335063,1.540914826486,124175329.57990543889032058142520003671375,,0,0,0.000011029386501552475,0.09551948857568385,,-70.17684665425544,1299999941.703168126810575,1030,1030,1941596.72834762
2018-02-10,1778,174830,1614335063,1614335063,1.373984015573,110434127.57186954221408528188748630040975,,0,0,0.000009958548276696363,0.08494933271088193,,-67.58753889916898,1299999941.703168126810575,1718,1718,3513106.0346407
2018-02-11,1862,173629,1614335063,1614335063,1.308046112754,104477767.23200767858366687726865771589675,,0,0,0.000009925924655249143,0.08036751685936869,,-72.78619357687525,1299999941.703168126810575,1798,1798,2878557.16409881
2018-02-12,930,173157,1614335063,1614335063,1.387055142157,110731378.34230655824067789294656507517625,,0,0,0.000009562319377231888,0.08517798715993335,,-69.20950173950575,1299999941.703168126810575,864,863,2013384.98274091
2018-02-13,855,172706,1614335063,1614335063,1.301064412012,103297379.409417789217903754986291990097,,0,0,0.000009321895171650306,0.07945952618588956,,-64.90393626342981,1299999941.703168126810575,776,775,1653316.37094586
2018-02-14,1489,171761,1614335063,1614335063,1.632134854079,131157908.24884790430659657125484921307875,,0,0,0.000010656754531041626,0.10089070317727405,,-45.81568330396754,1299999941.703168126810575,1406,1406,15719210.8900693
2018-02-15,1485,170978,1614335063,1614335063,1.538059463899,128379524.48895082845528919132117557616475,,0,0,0.00000977105895524844,0.09875348480458933,,-28.721735697064712,1299999941.703168126810575,1420,1420,7638041.92973419
2018-02-16,768,171048,1614335064,1614335064,1.747015627735,147880798.7073375074526782345973131995215,,0,0,0.00001116409190265493,0.11375446564527882,,-33.19301062270395,1299999941.703168126810575,697,697,7920523.34587583
2018-02-17,992,171151,1614335064,1614335064,2.054973354321,178306675.84066785693204127787177159636125,,0,0,0.000012372718408121989,0.13715898756661715,,-25.576271470160794,1299999941.703168126810575,848,848,36293950.7066413
2018-02-18,642,171226,1614335064,1614335064,1.801474830724,153824382.71050763153346133015857890375,,0,0,0.000011320839292563982,0.11832645354505,,-38.08470467766309,1299999941.703168126810575,563,562,6690491.07809659
2018-02-19,638,171266,1614335064,1614335064,1.960649700152,169404355.05027786144852392870396428691475,,0,0,0.000011698257183081034,0.13031104818999933,,-33.768495627213795,1299999941.703168126810575,562,562,6612881.73483073
2018-02-20,532,171322,1614335064,1614335064,1.702847874849,144984385.6658115755212080951438793259355,,0,0,0.000009917048436747628,0.11152645551342354,,-28.728253467749596,1299999941.703168126810575,432,430,5190999.962476
2018-02-21,437,171364,1614335064,1614335064,1.608679694943,136290014.6903967110028459891880038623775,,0,0,0.00001002388659282076,0.1048384775401137,,-34.228623653662105,1299999941.703168126810575,341,341,3132018.47083774
2018-02-22,370,171408,1614335064,1614335064,1.48210795756,124210814.8519845523263684924261357432775,,0,0,0.000009672529617518186,0.0955467849400457,,-48.99665961800476,1299999941.703168126810575,300,300,3145715.31607065
2018-02-23,379,171431,1614335064,1614335064,1.655347833101,140153247.331530758643882573169963210474,,0,0,0.000010612215650709383,0.10781019508963352,,-35.35121454903951,1299999941.703168126810575,301,300,7429460.7839764
2018-02-24,398,171485,1614335065,1614335065,1.594312548895,134922148.22830623703469463003806451470175,,0,0,0.000010714415114790755,0.10378627252209009,,-38.00799183551634,1299999941.703168126810575,326,329,3699359.8179633
2018-02-25,439,171555,1614335065,1614335065,1.551588124321,130320283.83735998190594082818900966401975,,0,0,0.000010438821418413078,0.10024637667800473,,-40.56203920067646,1299999941.703168126810575,332,379,1768707.74664031
2018-02-26,378,171568,1614335065,1614335065,1.545089850505,129430742.2298187166478800870611305266575,,0,0,0.000009654633732244019,0.0995621138722881,,-41.16520681289213,1299999941.703168126810575,347,347,2471152.04260236
2018-02-27,399,171635,1614335065,1614335065,1.66109512147,141358113.5837306491946560065158533424125,,0,0,0.000010206112282883378,0.1087370153251955,,-34.57898693122181,1299999941.703168126810575,346,344,3971652.07696832
2018-02-28,585,171477,1614335065,1614335065,1.493603535259,125215583.08371844324665730603210576437375,,0,0,0.000009345051935796332,0.09631968361450065,,-42.92490670156156,1299999941.703168126810575,518,518,2877921.2980495
2018-03-01,354,171525,1614335065,1614335065,1.531708851818,128534758.4010792275459149675503939570935,,0,0,0.000009051284940207106,0.09887289551158138,,-28.999637200523903,1299999941.703168126810575,316,315,2416538.61436953
2018-03-02,529,171536,1614335065,1614335065,1.481626413925,120772821.37336726224316622911882413442425,,0,0,0.000008434872098178221,0.09290217445328439,,-30.642767393650445,1299999941.703168126810575,467,461,2561559.37783649
2018-03-03,437,171641,1614335066,1614335066,1.43140830988,116421286.77136215044273807336023918079275,,0,0,0.000007838031133539457,0.08955483999394277,,-18.69141397219432,1299999941.703168126810575,303,383,2606602.00349056
2018-03-04,473,171694,1614335066,1614335066,1.427559997998,116027698.6780129692382786814920513855215,,0,0,0.000007786384479867687,0.08925207990855882,,-12.917123991548708,1299999941.703168126810575,336,424,3121617.78497686
2018-03-05,430,171615,1614335066,1614335066,1.367186112626,110823113.567614190589580425120172953564,,0,0,0.000007386798985449894,0.08524855272102672,,-23.00897505614988,1299999941.703168126810575,370,370,1908547.94721271
2018-03-06,429,171594,1614335066,1614335066,1.210191156559,97329530.30123070568403907642124216202175,,0,0,0.0000070121406552537185,0.07486887281988369,,-17.10021612577493,1299999941.703168126810575,367,367,1969466.13061437
2018-03-07,405,171571,1614335066,1614335066,1.072046591154,85175657.1431154853609129569744250502815,,0,0,0.000006616093760406224,0.06551973920208362,,-0.20795667673655696,1299999941.703168126810575,372,370,3748610.39318555
2018-03-08,516,171446,1614335066,1614335066,0.945676748554,74776191.247348916540328891121301814759375,,0,0,0.0000061647608401957045,0.057520149692762625,,-33.21588507887291,1299999941.703168126810575,469,468,1593822.67221954
2018-03-09,307,171462,1614335066,1614335066,1.009673057976,79459903.2864781042465393655491097038215,,0,0,0.000006587851729131812,0.06112300526904282,,-21.705721086477364,1299999941.703168126810575,282,281,1323380.44419709
2018-03-10,286,171496,1614335066,1614335066,0.945648375595,73359583.758444839974408515551601773137,,0,0,0.000006422359701398894,0.05643045157550876,,-33.09351224240605,1299999941.703168126810575,318,318,2212849.1234795
2018-03-11,234,171515,1614335066,1614335066,1.038793895902,81043289.75838054349104552664425020313825,,0,0,0.000006552873595126904,0.06234099491743311,,-34.7347898873664,1299999941.703168126810575,189,189,861628.427101922
2018-03-12,701,171734,1614335067,1614335067,0.966418534301,74839989.1958353887760566985347502943405,,0,0,0.000006293169671195298,0.05756922503995294,,-32.23110387943238,1299999941.703168126810575,364,698,1294648.99718514
2018-03-13,315,171687,1614335067,1614335067,0.96351162417,74276275.19050122013545341801290750864775,,0,0,0.000006237141104164882,0.05713559886255817,,-28.907099416127227,1299999941.703168126810575,297,296,962092.909390676
2018-03-14,241,171733,1614335067,1614335067,0.832003353132,63437361.2509633943329928678156912736515,,0,0,0.000005934957093539203,0.04879797238133122,,-42.710582853165654,1299999941.703168126810575,205,205,1626577.44270993
2018-03-15,215,171749,1614335067,1614335067,0.849620907211,64810818.93728453801379230786548334257,,0,0,0.000006029381506688499,0.0498544783412636,,-37.25802212231569,1299999941.703168126810575,193,193,1328360.6297351
2018-03-16,233,171762,1614335067,1614335067,0.864550430144,65959784.087919214345806242685505283207875,,0,0,0.000006056926844296648,0.050738297727539405,,-49.7096401058999,1299999941.703168126810575,223,223,1843233.9403009
