time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2022-10-13,,,,,,,28939.7666285992
2022-10-14,,,,,,,243488.232010498
2022-10-15,,,,,,,9170.76778071245
2022-10-16,,,,,,,68960.4503769691
2022-10-17,,,,,,,275988.312728636
2022-10-18,,,,,,,156672.377864821
2022-10-19,,,,,,,125454.359648056
2022-10-20,,,,,,,254173.821732448
2022-10-21,,,,,,,108728.889394396
2022-10-22,,,,,,,115381.181251258
2022-10-23,,,,,,,113579.693189898
2022-10-24,,,,,,,141926.250421483
2022-10-25,,,,,,,277598.618193159
2022-10-26,,,,,,,141012.915766436
2022-10-27,,,,,,,635714.613980469
2022-10-28,,,,,,,75073334.0142688
2022-10-29,,,,,,,51682811.9934136
2022-10-30,,,,,,,8064842.63010555
2022-10-31,,,,,,,7662828.87716456
2022-11-01,,,,,,,6075035.01378318
2022-11-02,,,,,,,4337021.04508531
2022-11-03,,,,,,,3376150.19515701
2022-11-04,,,,,,,4758494.09563656
2022-11-05,,,,,,,3946291.05490992
2022-11-06,,,,,,,2510065.19146467
2022-11-07,,,,,,,4456708.37933047
2022-11-08,,,,,,,6864893.8501189
2022-11-09,,,,,,,5499968.7578773
2022-11-10,,,,,,,3136587.13333009
2022-11-11,,,,,,,1914403.88206933
2022-11-12,,,,,,,872582.493567333
2022-11-13,,,,,,,1615297.37464443
2022-11-14,,,,,,,1759295.41940136
2022-11-15,,,,,,,1287325.29062425
2022-11-16,,,,,,,1131986.20943644
2022-11-17,,,,,,,1022359.46075472
2022-11-18,539781141.53579113657516,,,,,,1785540.47006882
2022-11-19,540840571.9386125263915,,,,,,922532.027261333
2022-11-20,509430827.46639088114686,,,,,,1430230.73966473
2022-11-21,491821561.32241343567749,,,,,,1585861.46268967
2022-11-22,497872691.44232688541404,,,,,,2778886.53196157
2022-11-23,495290893.88491170449742,,,,,,2485213.49994976
2022-11-24,499532945.71660040415965,,,,,,1752898.89623119
