time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-01-24,,,542219.481798158
2024-01-25,,,1927978.20048063
2024-01-26,,,3986075.08819121
2024-01-27,,,894137.997156604
2024-01-28,,,1089138.03006206
2024-01-29,,,840765.173371154
2024-01-30,,,5164711.49733765
2024-01-31,,,1286600.93549709
2024-02-01,,,813467.229348155
2024-02-02,,,7468968.13416182
2024-02-03,,,740387.013730975
2024-02-04,,,401945.838185254
2024-02-05,,,480582.76042033
2024-02-06,,,1329441.42862538
2024-02-07,,,1655294.45070904
2024-02-08,,,1754889.28311245
2024-02-09,,,1205864.43914592
2024-02-10,,,721824.683345208
2024-02-11,,,1189889.3545422
2024-02-12,,,1414124.33312356
2024-02-13,,,2717592.26049774
2024-02-14,,,1413584.39150964
2024-02-15,,,779868.010088252
2024-02-16,,,1129532.62631759
2024-02-17,,,821563.219403236
2024-02-18,,,773174.250007275
2024-02-19,,,1448846.60180067
2024-02-20,,,955303.859622377
2024-02-21,,,1937226.15983012
2024-02-22,,,917191.76886344
2024-02-23,,,2005214.96153114
2024-02-24,,,2378614.26865649
2024-02-25,,,2868213.85031953
2024-02-26,,,3727642.0179654
2024-02-27,,,4664989.2917591
2024-02-28,,,6091117.09908187
2024-02-29,,,3007746.24651382
2024-03-01,,,7462093.73797697
2024-03-02,,,6357948.56983232
2024-03-03,,,7139260.99921662
2024-03-04,,,15944265.1712757
2024-03-05,,,6302496.36727399
2024-03-06,,,6128090.31843219
2024-03-07,,,5185590.07736917
2024-03-08,,,5092623.38555155
2024-03-09,,,15444413.8635364
2024-03-10,,,6943752.79503212
2024-03-11,,,5369521.57502883
2024-03-12,,,4125733.53700007
2024-03-13,,,3790159.08957131
2024-03-14,,,5996829.03140791
2024-03-15,,,5965977.20185508
2024-03-16,,,3432270.60825863
2024-03-17,,,2426645.97522641
2024-03-18,,,3387837.4610072
2024-03-19,,,3953303.04936515
2024-03-20,,,2931126.48009169
2024-03-21,,,1294788.32771134
2024-03-22,,,1441973.20506486
2024-03-23,,,996081.193119032
2024-03-24,,,1563199.63835489
2024-03-25,,,3022538.93589956
2024-03-26,,,2112155.0583284
2024-03-27,,,5387797.31821825
2024-03-28,,,2815892.66355366
2024-03-29,,,1965870.41031837
2024-03-30,,,4790810.62597058
2024-03-31,,,780818.949777082
2024-04-01,,,2259756.41446425
2024-04-02,,,2435586.09958944
2024-04-03,,,1433004.85253165
2024-04-04,,,4880934.66764538
2024-04-05,,,3241920.53283659
2024-04-06,,,1836486.41214838
2024-04-07,,,1211440.66988865
2024-04-08,,,2198514.64195816
2024-04-09,,,1046523.73507556
2024-04-10,,,1303793.38220574
2024-04-11,,,1672907.17523942
2024-04-12,,,1535002.07388883
2024-04-13,,,1140518.15382274
2024-04-14,,,950008.914719206
2024-04-15,,,1386115.53328648
2024-04-16,,,797396.832849176
2024-04-17,,,733553.389904582
2024-04-18,,,1109653.3742205
2024-04-19,,,913148.312227353
2024-04-20,,,605573.031474377
2024-04-21,,,907486.697198275
2024-04-22,,,829021.78137147
2024-04-23,,,2245885.99671303
2024-04-24,,,3649152.91315097
2024-04-25,,,2388943.24644678
2024-04-26,,,1704116.0194148
2024-04-27,,,1021900.09959767
2024-04-28,,,1262556.75133423
2024-04-29,,,858493.895683876
2024-04-30,,,1171730.7414266
2024-05-01,,,2218604.47204784
2024-05-02,,,872277.929333324
2024-05-03,,,1428938.48937027
2024-05-04,,,835580.176668276
2024-05-05,,,689849.765284088
2024-05-06,,,624560.776232431
2024-05-07,,,738598.175838136
2024-05-08,,,1069833.21773109
2024-05-09,,,608396.183419352
2024-05-10,,,2907659.23411505
2024-05-11,,,810242.789392199
2024-05-12,,,596328.121680734
2024-05-13,,,3804597.41538974
2024-05-14,,,5789528.77230785
2024-05-15,,,2626384.37672245
2024-05-16,,,1158930.71633162
2024-05-17,,,2146649.21647555
2024-05-18,,,886063.730298129
2024-05-19,,,1339014.63582634
2024-05-20,,,2701772.57359823
2024-05-21,,,5712781.45789917
2024-05-22,,,3425797.07634996
2024-05-23,,,5553587.64433332
2024-05-24,,,3095963.38631244
2024-05-25,,,2408879.91362597
2024-05-26,,,1669670.10438246
2024-05-27,,,9069371.76110675
2024-05-28,,,7563989.4391765
2024-05-29,,,5790215.23693008
2024-05-30,,,3396830.16406286
2024-05-31,,,3309742.08935218
2024-06-01,,,2335060.30776252
2024-06-02,,,2238478.26842001
2024-06-03,,,2252009.79284883
2024-06-04,,,2565088.19153738
2024-06-05,,,2044487.20493985
2024-06-06,,,2055575.2901486
2024-06-07,,,1600630.18602487
2024-06-08,,,1374790.2689007
2024-06-09,,,1085658.00839937
2024-06-10,,,1330616.75604005
2024-06-11,,,1870894.02534214
2024-06-12,,,1625347.56123059
2024-06-13,,,1893108.3992555
2024-06-14,,,2759185.02856253
2024-06-15,,,670370.944617326
2024-06-16,,,779372.334837605
2024-06-17,,,2313082.79202736
