time,CapMrktEstUSD,volume_reported_spot_usd_1d
2021-11-04,,1506180928.41432
2021-11-05,,274011284.368646
2021-11-06,,114835288.363444
2021-11-07,,53212991.2535448
2021-11-08,,62757230.8079328
2021-11-09,,48869899.8947505
2021-11-10,,86453243.0131904
2021-11-11,,22979077.0084779
2021-11-12,,28945610.2031084
2021-11-13,,410644119.107223
2021-11-14,,74926394.2716778
2021-11-15,,47369474.663352
2021-11-16,,34050556.7556612
2021-11-17,,186784778.711821
2021-11-18,,140690770.182755
2021-11-19,,226723051.513449
2021-11-20,,479141610.071854
2021-11-21,,699255636.091733
2021-11-22,,225744044.936406
2021-11-23,,296857410.56387
2021-11-24,,375053149.149631
2021-11-25,,445921509.799002
2021-11-26,,259683279.246859
2021-11-27,,110983444.205739
2021-11-28,,296382619.649892
2021-11-29,,258695737.723764
2021-11-30,,126671414.194454
2021-12-01,,158872753.931406
2021-12-02,,84386160.8626881
2021-12-03,,98366046.8620681
2021-12-04,,102681976.290531
2021-12-05,,51961019.8861384
2021-12-06,,60404666.3415101
2021-12-07,,45895245.7380951
2021-12-08,,156608873.589383
2021-12-09,,101908988.886802
2021-12-10,,45393953.0071846
2021-12-11,,33006574.8901341
2021-12-12,,48161593.517259
2021-12-13,,45418096.704178
2021-12-14,,34235302.7515214
2021-12-15,,42883559.9987181
2021-12-16,,37604192.8882836
2021-12-17,,23663379.526513
2021-12-18,,17882141.3371791
2021-12-19,,16941290.3099106
2021-12-20,,109470279.404682
2021-12-21,,56549725.8189987
2021-12-22,,33155085.5602929
2021-12-23,,43293284.4315596
2021-12-24,,66041544.4970462
2021-12-25,,90846596.2363502
2021-12-26,,44984933.6261902
2021-12-27,,45535040.5436665
2021-12-28,,42499751.2478631
2021-12-29,,20603114.6950195
2021-12-30,,19283312.4668287
2021-12-31,,20270054.0349274
2022-01-01,,20641142.6373688
2022-01-02,,18846653.4043902
2022-01-03,,15780290.0181069
2022-01-04,,25105767.4703119
2022-01-05,,46056422.3332525
2022-01-06,,40389296.9646721
2022-01-07,,33015951.4458653
2022-01-08,,19616214.2843708
