time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2022-02-21,61385102.103568928,,,,,,
2022-02-22,53976980.2762585104,,,,,,
2022-02-23,53066222.6896736704,,,,,,
2022-02-24,43977571.6344522352,,,,,,
2022-02-25,42305188.5860527472,,,,,,
2022-02-26,40270778.4954657632,,,,,,
2022-02-27,36380652.068030024,,,,,,
2022-02-28,41286014.2877406304,,,,,,
2022-03-01,39150403.2111354704,,,,,,
2022-03-02,37027951.6369521392,,,,,,
2022-03-03,34308183.6589304288,,,,,,
2022-03-04,31157809.3758338608,,,,,,
2022-03-05,32081252.731851112,,,,,,
2022-03-06,27731851.7770857024,,,,,,
2022-03-07,26251992.2935108832,,,,,,
2022-03-08,36890523.8049282288,,,,,,
2022-03-09,58388420.0650088256,,,,,,
2022-03-10,75822486.7481872496,,,,,,
2022-03-11,100250116.0264597408,,,,,,
2022-03-12,107016186.6944383424,,,,,,
2022-03-13,88031846.2962316624,,,,,,
2022-03-14,98874823.8724666288,,,,,,
2022-03-15,94176418.43076472,,,,,,
2022-03-16,100204262.7737756576,,,,,,
2022-03-17,102883839.2982414736,,,,,,
2022-03-18,107945914.457570792,,,,,,
2022-03-19,103393710.872929784,,,,,,
2022-03-20,104929779.880805152,,,,,,
2022-03-21,101507163.6579015024,,,,,,
2022-03-22,100492003.0461587776,,,,,,
2022-03-23,94198225.9954315808,,,,,,
2022-03-24,89573448.211157296,,,,,,
2022-03-25,96860170.5330763184,,,,,,
2022-03-26,93135935.3279333376,,,,,,
2022-03-27,90331803.76783108,,,,,,
2022-03-28,88134506.941569112,,,,,,
2022-03-29,85330094.6475500096,,,,,,
2022-03-30,82370358.580873744,,,,,,
2022-03-31,78463707.4815320464,,,,,,
2022-04-01,78548696.6048942848,,,,,,75.2148749131372
2022-04-02,79251146.0996849392,,,,,,3168.83118421082
2022-04-03,78470169.6552035104,,,,,,161.50402043889
2022-04-04,73444326.866040152,,,,,,904.228550702776
2022-04-05,88066121.4507449552,,,,,,3419.76855673058
2022-04-06,73870348.6270873424,,,,,,859.606862171965
2022-04-07,74574598.1539695952,,,,,,2561.99452889216
2022-04-08,70852825.3451890256,,,,,,1765.27992801657
2022-04-09,72143781.689959272,,,,,,498.941158126728
2022-04-10,70069446.78363816,,,,,,738.596999084723
2022-04-11,60268640.8941513472,,,,,,878.82979193074
2022-04-12,66136400.439282128,,,,,,2121.56013015758
2022-04-13,67817388.4155527024,,,,,,766012.237712002
2022-04-14,64068313.2342921888,,,,,,114215.544867154
2022-04-15,63541694.721126672,,,,,,12652.8621515802
2022-04-16,63537773.3342711216,,,,,,9163.90579371986
2022-04-17,61907202.1033537296,,,,,,6292.46985001401
2022-04-18,60797979.4648134784,,,,,,13236.6986002502
2022-04-19,62095094.6181845632,,,,,,85530.0985639069
2022-04-20,65741166.8762095696,,,,,,106290.428735768
2022-04-21,80718316.4267140704,,,,,,579550.160414219
2022-04-22,68390151.3105702384,,,,,,158882.107053984
2022-04-23,67307969.46266428,,,,,,54951.8876066709
2022-04-24,69533157.4757862992,,,,,,75263.8030156734
2022-04-25,66031110.6765346256,,,,,,133194.642301712
2022-04-26,62223993.8282218016,,,,,,29318.2813809505
2022-04-27,66142480.913969888,,,,,,88258.9968420331
2022-04-28,63094353.7711389536,,,,,,17677.0753305954
2022-04-29,60254152.3641592496,,,,,,25127.3173177291
2022-04-30,55142869.5243135168,,,,,,19566.3209152385
2022-05-01,55887039.7933704448,,,,,,15633.5157383355
2022-05-02,56009887.3210081008,,,,,,9621.8631465992
2022-05-03,54562198.4935268656,,,,,,6903.10319049079
2022-05-04,57667327.4583542016,,,,,,13501.0577160041
2022-05-05,54234213.8745333648,,,,,,33397.2449727527
2022-05-06,53429436.6518155424,,,,,,14935.1596462746
2022-05-07,54918124.8908967456,,,,,,70616.5235753751
2022-05-08,51013924.3699313344,,,,,,25343.7854675689
2022-05-09,39916279.3238827776,,,,,,13767.3227353334
2022-05-10,37872462.837545616,,,,,,8448.95467959359
2022-05-11,20470867.3782780592,,,,,,42484.5627394576
2022-05-12,16263972.9974313104,,,,,,31342.6499197393
2022-05-13,32850331.1569504448,,,,,,475924.783017459
2022-05-14,30728919.0754709248,,,,,,96855.3319000437
2022-05-15,32441622.103109128,,,,,,32524.6787109236
2022-05-16,29494171.8126372608,,,,,,21667.2241340521
2022-05-17,33500969.3258117792,,,,,,100699.293803168
2022-05-18,35052926.1141559904,,,,,,683984.298192933
2022-05-19,37250745.5415692176,,,,,,97424.2142554533
2022-05-20,41955523.7177066256,,,,,,280975.474947414
2022-05-21,39894731.750718368,,,,,,73455.2449021647
2022-05-22,38871135.4659211328,,,,,,34517.4274928925
2022-05-23,39633263.4387455568,,,,,,72021.5090360481
2022-05-24,39890902.531604472,,,,,,42594.9717440905
2022-05-25,39832961.0117817216,,,,,,22633.1054381086
2022-05-26,35744862.3616212128,,,,,,23448.4325999532
2022-05-27,36600100.7925016096,,,,,,46747.0908606896
2022-05-28,37669594.476510608,,,,,,41242.117838075
2022-05-29,36779136.9676378704,,,,,,8089.99452892032
2022-05-30,38541236.4738325488,,,,,,23539.5759880801
2022-05-31,37411245.7506777296,,,,,,34357.0377000257
2022-06-01,35496411.058844136,,,,,,13745.5056661532
2022-06-02,36617723.5976602832,,,,,,30237.4903302624
2022-06-03,35764953.8065130976,,,,,,22983.5746621678
2022-06-04,36750201.3320170448,,,,,,37677.3287708167
2022-06-05,36186015.5562996864,,,,,,19163.1061390755
2022-06-06,36576551.7747015424,,,,,,6865.45891653188
2022-06-07,35739727.9826262608,,,,,,30234.9644559011
2022-06-08,35447379.2755063568,,,,,,67112.8803668597
2022-06-09,34919400.9030775984,,,,,,92520.7169493885
2022-06-10,33409864.0872238128,,,,,,19198.8590665379
2022-06-11,30562751.6295241664,,,,,,23565.3729228543
2022-06-12,27245311.4766174816,,,,,,38220.0830221634
2022-06-13,25891896.7438126016,,,,,,352180.072051713
2022-06-14,30080469.8283445088,,,,,,29838157.0953714
2022-06-15,29885551.6609062576,,,,,,31670060.1461359
2022-06-16,27047294.1413442576,,,,,,6816881.0819796
2022-06-17,27716562.6094910128,,,,,,3795976.21876333
2022-06-18,26747467.739211696,,,,,,7085376.26105309
2022-06-19,27697615.3246293552,,,,,,5674201.32489367
2022-06-20,27937600.9398936,,,,,,4997732.97971231
2022-06-21,28205387.7786535696,,,,,,8565072.66271307
2022-06-22,28505215.7304521248,,,,,,10948470.2452012
2022-06-23,29206605.8172475376,,,,,,3802771.9086306
2022-06-24,30295251.5716071104,,,,,,5389751.75004534
2022-06-25,29761596.6259134912,,,,,,4115293.67429145
2022-06-26,29734478.15798548,,,,,,3654142.76020694
2022-06-27,29551887.9465555648,,,,,,4617146.0110206
2022-06-28,28757141.917794744,,,,,,2257762.24516217
2022-06-29,28615767.9835323056,,,,,,1419542.56168506
2022-06-30,27031315.731223232,,,,,,2259616.79075172
2022-07-01,27341438.9269977808,,,,,,4553222.82654427
2022-07-02,27755453.1797095328,,,,,,4707022.93726003
2022-07-03,27679120.4957979216,,,,,,1409627.59176569
