time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD
2024-12-05,494520382.51439293736100756322,,,,,
2024-12-06,523441844.01233622453750405548,,,,,
2024-12-07,522303315.27854270657082881239,,,,,
2024-12-08,522232142.28018299567996149208,,,,,
2024-12-09,484933031.64356562990005299961,,,,,
2024-12-10,474007737.6449007587143788136,,,,,
2024-12-11,501552444.71757405141459174482,,,,,
2024-12-12,503340311.26250946683123870847,,,,,
2024-12-13,509166052.36921661642267705383,,,,,
2024-12-14,504843796.64157409990503243256,,,,,
2024-12-15,515200536.1325885443481630841,,,,,
2024-12-16,521396253.74552697623675309135,,,,,
2024-12-17,505445618.15375398802426265201,,,,,
2024-12-18,474448668.38436373016412732492,,,,,
2024-12-19,447991665.91709692027347465638,,,,,
2024-12-20,452855612.43422616238124269725,,,,,
2024-12-21,434068348.09865498226105783028,,,,,
2024-12-22,427605345.42626897408883817468,,,,,
2024-12-23,449590921.69671784752710543377,,,,,
2024-12-24,456043146.56625304940427778929,,,,,
2024-12-25,455324410.52966293771434994254,,,,,
2024-12-26,434006049.74950987633016197807,,,,,
2024-12-27,432520147.2387082566228145938,,,,,
2024-12-28,443022320.66648046178673171233,,,,,
2024-12-29,439049054.29577242625634537399,,,,,
2024-12-30,438318479.26227777233560406694,,,,,
2024-12-31,435315488.6230541026328270669,,,,,
2025-01-01,437745128.08904998914874153755,,,,,
2025-01-02,450937655.73929546568175312446,,,,,
2025-01-03,471751102.83991924361599331904,,,,,
2025-01-04,477639010.18281837063821862931,,,,,
2025-01-05,475518416.24402116539641115179,,,,,
2025-01-06,481489757.71899410570102887214,,,,,
2025-01-07,442497518.07879153335974202669,,,,,
2025-01-08,434720000.72901003397371159624,,,,,
2025-01-09,420750595.33310109184396639909,,,,,
2025-01-10,427285360.85416735529175740992,,,,,
2025-01-11,429715321.92237477424546575375,,,,,
2025-01-12,426076140.33188705136454790422,,,,,
2025-01-13,409660227.98757286388284705466,,,,,
2025-01-14,422736229.24246949541403709241,,,,,
2025-01-15,450410353.97070032698846723398,,,,,
2025-01-16,432168853.00140443310594300089,,,,,
2025-01-17,455386674.84476429428248921444,,,,,
2025-01-18,432182007.02085297218137845907,,,,,
2025-01-19,424600679.26768005429707828304,,,,,
2025-01-20,430073726.34799594860870063574,,,,,
2025-01-21,434695571.83845569962715377782,,,,,
2025-01-22,423877706.43073538612567688623,,,,,
2025-01-23,436918187.14080319077500002657,,,,,
2025-01-24,432673984.81884195823906913475,,,,,
2025-01-25,434949087.74814992366859641237,,,,,
2025-01-26,424632119.40853289448380486346,,,,,
2025-01-27,414596096.35414195254739169356,,,,,
2025-01-28,402407009.07885737035458690945,,,,,
2025-01-29,409572757.10292019328973193333,,,,,
2025-01-30,426888296.18198216283995027312,,,,,
2025-01-31,431181013.53295407330030239268,,,,,
2025-02-01,408398269.73006047533363571964,,,,,
2025-02-02,372228161.62498306460645236864,,,,,
2025-02-03,377195145.33267353029459153821,,,,,
2025-02-04,356967412.96270188359830739992,,,,,
2025-02-05,364180007.75618521363792307366,,,,,
2025-02-06,351513854.73688467441970435191,,,,,
2025-02-07,342434694.28893838196783135245,,,,,
2025-02-08,344754949.66307132390719245285,,,,,
2025-02-09,344288966.54749936499062158997,,,,,
2025-02-10,347178004.2521795547911012202,,,,,
2025-02-11,341552832.5166131569448155884,,,,,
2025-02-12,359854296.03275196265140057352,,,,,
2025-02-13,350665251.99609538826414583153,,,,,
2025-02-14,357515707.24114319167289212352,,,,,
2025-02-15,353880906.35967757075008491486,,,,,
2025-02-16,349564172.35496958255094036941,,,,,
2025-02-17,360434506.80351261550342566561,,,,,
2025-02-18,350183637.13086362191717015535,,,,,
2025-02-19,356737096.04816279006258169026,,,,,
2025-02-20,359994688.96352451429759827909,,,,,
2025-02-21,348365962.47296552566946254469,,,,,
2025-02-22,363189317.50828970096453971025,,,,,
2025-02-23,370843166.28202149396823739048,,,,,
2025-02-24,330556334.98988115951238012518,,,,,
2025-02-25,329678902.39291394742939880981,,,,,
2025-02-26,306462604.40497984304907609686,,,,,
2025-02-27,301623297.2787161394070647528,,,,,
2025-02-28,292128566.02506807577692799125,,,,,
2025-03-01,289917718.70661966212771064423,,,,,
2025-03-02,331213835.6756945546065606024,,,,,
2025-03-03,282682141.19426175943808931231,,,,,
2025-03-04,283218842.24172606178872205517,,,,,
2025-03-05,293445770.42473236161368041466,,,,,
2025-03-06,290028911.34724531974751618213,,,,,
2025-03-07,280936301.86839673772009986924,,,,,
2025-03-08,291185253.54134131063429697921,,,,,
2025-03-09,265130377.3241687574167258999,,,,,
2025-03-10,247353888.88840502379607452988,,,,,
2025-03-11,253132861.98070725123589195727,,,,,
2025-03-12,250721562.29581165279860671098,,,,,
2025-03-13,246539112.78617349450489439737,,,,,
2025-03-14,251878001.71495842053757140752,,,,,
2025-03-15,255263293.20220708845113683381,,,,,
2025-03-16,247621297.11224955352371123491,,,,,
2025-03-17,253703116.66563151605379546193,,,,,
2025-03-18,250358100.23402390529626490807,,,,,
2025-03-19,270836302.81535062751835959879,,,,,
2025-03-20,260532950.8104897335156979921,,,,,
2025-03-21,258426291.70856149781760357364,,,,,
2025-03-22,260857687.87607347737825364513,,,,,
2025-03-23,262595533.73912055463845053226,,,,,
2025-03-24,273199122.45527432074437801998,,,,,
2025-03-25,271971078.63735514480113343252,,,,,
2025-03-26,264262168.47509755807410066107,,,,,
2025-03-27,263824938.8328007477545125976,,,,,
2025-03-28,249675728.69799096534885726227,,,,,
2025-03-29,239225535.18630456705880827235,,,,,
2025-03-30,237312356.66782099286561541788,,,,,
2025-03-31,240718089.18508195359514555829,,,,,
2025-04-01,251519907.77708416914802553329,,,,,
2025-04-02,237738275.5089066536906249694,,,,,
2025-04-03,238840728.42363823721259744876,,,,,
2025-04-04,239158204.63252426212294712216,,,,,
2025-04-05,237774201.34635822839812738417,,,,,
2025-04-06,206684876.47776506226408431872,,,,,
2025-04-07,207666184.01895849742317078939,,,,,
2025-04-08,193120490.88417443939557367005,,,,,
2025-04-09,217678784.40567809333243227668,,,,,
2025-04-10,201160746.88427451871364253756,,,,,
2025-04-11,206262547.97480066312205158995,,,,,
2025-04-12,217025789.22236782016804207606,,,,,
2025-04-13,210000406.1877437857659951112,,,,,
2025-04-14,214345798.83940481407602576517,,,,,
2025-04-15,209688337.39483907911564887133,,,,,
2025-04-16,208042568.6614863288157366518,,,,,
2025-04-17,208613787.36329856537526809835,,,,,
2025-04-18,210528402.28010157889181599487,,,,,
2025-04-19,213219624.91211115237368441905,,,,,
2025-04-20,209242167.80743165294163366296,,,,,
2025-04-21,207977345.02368655838557525372,,,,,
2025-04-22,234593796.0041690023611393583,,,,,
2025-04-23,237033980.6841946231354150396,,,,,
2025-04-24,233352868.7424089649149129655,,,,,
2025-04-25,236824194.14273681025973482453,,,,,
2025-04-26,240165280.96791422307774796923,,,,,
2025-04-27,237018596.13693993809579749356,,,,,
2025-04-28,238461191.11239913873573879205,,,,,
2025-04-29,237133761.20420111473167505474,,,,,
2025-04-30,237385924.28545989860458875654,,,,,
2025-05-01,244224485.0098954901564042258,,,,,
2025-05-02,242679417.04083344824079679148,,,,,
2025-05-03,242571821.03534834501255608886,,,,,
2025-05-04,239056352.9087268985981506423,,,,,
2025-05-05,240834993.53966738960612500372,,,,,
2025-05-06,234352821.43078056564526318405,,,,,
2025-05-07,239963199.54065450837779324855,,,,,
2025-05-08,289509127.37277767297815514627,,,,,
2025-05-09,309730216.10713916095219819541,,,,,
2025-05-10,341878337.17306442590524011006,,,,,
2025-05-11,330419330.77510865818719494536,,,,,
2025-05-12,329784849.14937122049937122791,,,,,
2025-05-13,356764215.45542410871614228248,,,,,
2025-05-14,342316852.27177010870833796391,,,,,
2025-05-15,335235572.30605171573494645545,,,,,
2025-05-16,336084026.83827184116350953104,,,,,
2025-05-17,327211141.00278068597554948571,,,,,
2025-05-18,325902795.48853970587851462176,,,,,
2025-05-19,333624000.96973706719374252376,,,,,
2025-05-20,334240712.04500721647865075663,,,,,
2025-05-21,338422486.4783368980526650883,,,,,
2025-05-22,350017179.45109912919519305848,,,,,
2025-05-23,333491311.79819109678915746425,,,,,
2025-05-24,334500132.04594433633880303416,,,,,
2025-05-25,337108839.4224781359585461004,,,,,
2025-05-26,338519739.78424484756013021227,,,,,
2025-05-27,352044714.84689603559152199042,,,,,
2025-05-28,350029434.6960388766611097761,,,,,
2025-05-29,353505816.80135791040599659796,,,,,
2025-05-30,336377831.50104529307645087652,,,,,
2025-05-31,335555802.27676670606607620688,,,,,
2025-06-01,336136461.29174106112213335683,,,,,
2025-06-02,345091157.20276667802971513756,,,,,
2025-06-03,343708332.55390303398971928137,,,,,
2025-06-04,345811050.61181544816602364038,,,,,
2025-06-05,320001523.60556528327981163127,,,,,
2025-06-06,330330574.07203962234547224874,,,,,
2025-06-07,334777639.66707258140600242031,,,,,
2025-06-08,332354503.60384583797256691091,,,,,
2025-06-09,351948127.89052385968617141685,,,,,
2025-06-10,371881428.28038003193722023011,,,,,
2025-06-11,367720039.2319117679471925839,,,,,
2025-06-12,351771218.28532032606441596986,,,,,
2025-06-13,341527684.34534798733482428706,,,,,
2025-06-14,335821036.35293855844669778333,,,,,
2025-06-15,337401674.79538525856436342843,,,,,
2025-06-16,351993309.97596299580160720666,,,,,
2025-06-17,332980487.75714166157516023119,,,,,
2025-06-18,333639132.12897712272205838834,,,,,
2025-06-19,334168281.92952064286480772788,,,,,
2025-06-20,318805706.22973907749069796512,,,,,
2025-06-21,304476958.15437985481229857723,,,,,
2025-06-22,295830500.45338037411919943929,,,,,
2025-06-23,321789781.59886006534077888838,,,,,
2025-06-24,324074243.84072233385419713988,,,,,
2025-06-25,322813520.08355827694180459655,,,,,
2025-06-26,320441905.15114230996036546373,,,,,
2025-06-27,320831940.35852572215348345913,,,,,
2025-06-28,323551199.43322932320940247723,,,,,
2025-06-29,329927371.29057770312731928259,,,,,
2025-06-30,330356190.50053596477001741843,,,,,
2025-07-01,319932453.90618429325878769438,,,,,
2025-07-02,342532126.80014767199675991422,,,,,
2025-07-03,343782741.164025251740027434,,,,,
2025-07-04,333417326.36213995208555803875,,,,,
2025-07-05,334485926.63913226456278720739,,,,,
2025-07-06,341126115.6930970986316205374,,,,,
2025-07-07,336554320.82825104131281139413,,,,,
2025-07-08,346784112.66264740222007174239,,,,,
2025-07-09,368008884.98603828092358070823,,,,,
2025-07-10,393040985.58531466851134236745,,,,,
2025-07-11,393347508.2588966843434048018,,,,,
2025-07-12,390020874.56834796995616209349,,,,,
2025-07-13,394665787.50860405440240567765,,,,,
2025-07-14,400139810.86303660686219849452,,,,,
2025-07-15,416343393.65660714944329442314,,,,,
2025-07-16,446899453.08973983034554244826,,,,,
2025-07-17,463518695.88284644480171374482,,,,,
2025-07-18,463367259.60297092445064149204,,,,,
2025-07-19,468879284.86006358312238598917,,,,,
2025-07-20,499001859.55552549519520099259,,,,,
2025-07-21,499971364.76745012074268170229,,,,,
2025-07-22,489610335.25987564317745931822,,,,,
2025-07-23,481787653.33852953649936791006,,,,,
2025-07-24,490617869.59133268352746862155,,,,,
2025-07-25,480622047.67260437943221361008,,,,,
2025-07-26,495918681.30834662303138933822,,,,,
2025-07-27,508853607.7183828443819246823,,,,,
2025-07-28,503747373.94490725436788546191,,,,,
2025-07-29,503639491.91946203250936329573,,,,,
2025-07-30,505222673.35153779667998435116,,,,,
2025-07-31,491951398.83262725339896348122,,,,,
2025-08-01,461776329.20459270897349883384,,,,,
2025-08-02,451186610.88941430537032527519,,,,,
2025-08-03,464893194.30895218654075024827,,,,,
2025-08-04,494553471.91990123566841055653,,,,,
2025-08-05,477126578.52178292681608222138,,,,,
2025-08-06,489435842.82139975242872835468,,,,,
2025-08-07,518790120.191707762774081717,,,,,
2025-08-08,534638754.87795741117645339929,,,,,
2025-08-09,566775855.86641541977568713099,,,,,
2025-08-10,558321405.32364954369123665711,,,,,
2025-08-11,561231363.6417720885046247264,,,,,
2025-08-12,603820145.96956088681649111498,,,,,
2025-08-13,623141384.09491505421657461595,,,,,
2025-08-14,605576848.96021119749626958067,,,,,
2025-08-15,581056349.77778267623439765482,,,,,
2025-08-16,579896416.27838255734060383407,,,,,
2025-08-17,588696646.005434475170830694,,,,,
2025-08-18,572519073.92710501052598932355,,,,,
2025-08-19,544943522.75539188605675308476,,,,,
2025-08-20,579986961.84178707242264911519,,,,,
2025-08-21,562262108.62519829048483492237,,,,,
2025-08-22,644033141.43277122345100951707,,,,,
2025-08-23,629726983.95555097048837452759,,,,,
2025-08-24,627459118.3349164407903245301,,,,,
2025-08-25,575947338.60476452582130107388,,,,,
2025-08-26,609066385.41982444840717732686,,,,,
2025-08-27,600639679.6263702609741715185,,,,,
2025-08-28,587837326.20619622180222117838,,,,,
2025-08-29,572937238.70868642574810909534,,,,,
2025-08-30,573443504.00829738040460709338,,,,,
2025-08-31,584795096.51168594778818190783,,,,,
2025-09-01,569580130.83793262286707174245,,,,,
2025-09-02,574266058.07346252841427407969,,,,,
2025-09-03,593752968.06684577941736853008,,,,,
2025-09-04,573336618.82145556607201306228,,,,,
2025-09-05,568330514.63504865022257897773,,,,,
2025-09-06,565659181.28003791800403030008,,,,,
2025-09-07,567069958.12437202632656221451,,,,,
2025-09-08,568958460.44544787742795938323,,,,,
2025-09-09,566883586.29736406188172755943,,,,,
2025-09-10,571760584.74013214611354178898,,,,,
2025-09-11,593343322.31380642577165370278,,,,,
2025-09-12,615981169.97346814967069059331,,,,,
2025-09-13,611903401.79200301445564162595,,,,,
2025-09-14,607386552.25629628283404536666,,,,,
2025-09-15,592659704.31433096786459441104,,,,,
2025-09-16,596792155.52465964153135334562,,,,,
2025-09-17,604087171.12431786281005375007,,,,,
2025-09-18,602939881.05707145620166575272,,,,,
2025-09-19,588269315.13885295263646044442,,,,,
2025-09-20,590117204.96990236524027431861,,,,,
2025-09-21,589023349.70099274411462661907,,,,,
2025-09-22,552249843.36017532058869163547,,,,,
2025-09-23,550468548.53968365523612111755,,,,,
2025-09-24,552454437.28825591279098227705,,,,,
2025-09-25,509453387.88874607451260244441,,,,,
2025-09-26,534083369.30350504503644510653,,,,,
2025-09-27,533658279.2962732897250011246,,,,,
2025-09-28,549703906.22506157091791021915,,,,,
2025-09-29,562506198.16651602818733642577,,,,,
2025-09-30,556340266.07677312007944353206,,,,,
2025-10-01,578391587.5852107176785344358,,,,,
2025-10-02,596771671.29657154010559041472,,,,,
2025-10-03,604489525.03976240816521997477,,,,,
2025-10-04,598172088.29824889047359593042,,,,,
2025-10-05,601790592.40482360838752459042,,,,,
2025-10-06,626237061.52026301870515718089,,,,,
2025-10-07,595593912.47887332011648095852,,,,,
2025-10-08,604616535.71949819284210042306,,,,,
2025-10-09,583028732.89581172493413274705,,,,,
2025-10-10,530644603.23819843908550251916,,,,,
2025-10-11,500992980.65045276365096644229,,,,,
2025-10-12,553373390.18136625522672171848,,,,,
2025-10-13,569406435.1516867107944518384,,,,,
2025-10-14,551609781.93726877242988513957,,,,,
2025-10-15,529936129.81484789028219581045,,,,,
2025-10-16,519879526.71984405039055817655,,,,,
2025-10-17,515371190.02692671197187797669,,,,,
2025-10-18,520599638.26345497122950613968,,,,,
2025-10-19,533394605.93212000868366594327,,,,,
2025-10-20,532559551.04400613292553233585,,,,,
2025-10-21,524726185.03181873067829262891,,,,,
2025-10-22,499652763.4947539938979388084,,,,,
2025-10-23,515698834.34893766495657288099,,,,,
2025-10-24,526238191.62583260999290670221,,,,,
2025-10-25,529464619.4347330865846083351,,,,,
2025-10-26,555759254.73273221311236324857,,,,,
2025-10-27,551109848.56495732820457852904,,,,,
2025-10-28,534387121.93547845680971566244,,,,,
2025-10-29,527695882.90283532565989481813,,,,,
2025-10-30,506689324.05484152924516592835,,,,,
2025-10-31,516387914.0867401917953325316,,,,,
2025-11-01,518004900.40501374628264680776,,,,,
2025-11-02,519239467.21877905170647270378,,,,,
2025-11-03,478983389.35180560491306765565,,,,,
2025-11-04,433689768.15745790886454544882,,,,,
2025-11-05,455904191.48018355373261985052,,,,,
2025-11-06,437471511.43441759763937432457,,,,,
2025-11-07,458985483.00241419121909315081,,,,,
2025-11-08,449776259.42695499592381383233,,,,,
2025-11-09,474008928.35224364361779492515,,,,,
2025-11-10,473208184.49453161242953451155,,,,,
2025-11-11,462371344.63795342421994347563,,,,,
2025-11-12,454693614.09502719402278658794,,,,,
2025-11-13,420836547.6852016995608294224,,,,,
2025-11-14,414040991.82540277965350786436,,,,,
2025-11-15,420674827.02115087058653456497,,,,,
2025-11-16,411198105.87701654636937732295,,,,,
2025-11-17,399787802.01472363853679893329,,,,,
2025-11-18,411766648.2994356130755883765,,,,,
2025-11-19,402347843.28754927833462415439,,,,,
2025-11-20,383522845.5496698523046709596,,,,,
2025-11-21,364151089.43317858685390179069,,,,,
2025-11-22,365318455.02593974184924025186,,,,,
2025-11-23,376683565.08393606451086951693,,,,,
2025-11-24,387120656.1210178746655355499,,,,,
2025-11-25,393094889.62145228351674317071,,,,,
2025-11-26,398838644.45381913411715137217,,,,,
2025-11-27,404110688.91059180226841250032,,,,,
2025-11-28,405100462.5314293595167284548,,,,,
2025-11-29,397912197.79984822347326993405,3339.0218083124,0.0366965288729304,1.10001550799237,2880.6487221958,3339.0218083124
2025-11-30,401230297.08518859034022674545,3279.77286904265,0.0361041170788721,1.09642700751132,2830.44791942174,3279.77286904265
2025-12-01,371335376.57060837375063821639,3307.12214879085,0.0364993490648931,1.10141572436186,2852.21121966364,3307.12214879085
2025-12-02,401466824.29727276997308279588,3060.71465043307,0.0353820877481672,1.09124508268537,2636.85375070397,3060.71465043307
2025-12-03,420697755.46089376603685751444,3309.07171338644,0.0361536450561098,1.10178278050342,2845.69036952909,3309.07171338644
2025-12-04,417920045.20896554501558260078,3467.58177320772,0.037043214820308,1.08710056967278,2971.96896622652,3467.58177320772
2025-12-05,,3444.68662505014,0.0373587600781791,1.09826497983646,2958.90469274417,3444.68662505014
