time,volume_reported_spot_usd_1d
2017-11-23,1951788.08923814
2017-11-24,1837867.22051243
2017-11-25,2184224.85332338
2017-11-26,1587471.72473816
2017-11-27,2050673.58581535
2017-11-28,1820307.08334755
2017-11-29,2718860.71390651
2017-11-30,1751141.97365458
2017-12-01,2302589.15668456
2017-12-02,1801360.15498324
2017-12-03,1108815.39747358
2017-12-04,1691625.85871968
2017-12-05,3025395.57392771
2017-12-06,3041490.22678392
2017-12-07,3336378.28030705
2017-12-08,2502303.33198849
2017-12-09,2713364.41859202
2017-12-10,1077707.285725
2017-12-11,1845928.02288518
2017-12-12,2447318.52200802
2017-12-13,2678787.67768231
2017-12-14,5229806.23611853
2017-12-15,3163565.27391814
2017-12-16,3954008.18742259
2017-12-17,3590599.80470663
2017-12-18,4393596.30649858
2017-12-19,3495694.35245816
2017-12-20,4752480.59802805
2017-12-21,12407864.7613494
2017-12-22,6758838.58093344
2017-12-23,4932108.63710094
2017-12-24,2462147.18177809
2017-12-25,12447183.5612732
2017-12-26,34348567.8895724
2017-12-27,10429041.8933225
2017-12-28,6826109.23109489
2017-12-29,7070056.20558913
2017-12-30,6178170.1743179
2017-12-31,5280836.038215
2018-01-01,6406216.99101793
2018-01-02,7980546.11435203
2018-01-03,6268197.66207079
2018-01-04,6879149.33236117
2018-01-05,7795274.00110653
2018-01-06,6128242.22177766
2018-01-07,5062435.9925876
2018-01-08,4171266.27914676
2018-01-09,4313401.3153115
2018-01-10,3022192.60217029
2018-01-11,5780597.60703988
2018-01-12,3323084.4719108
2018-01-13,4604060.04389272
2018-01-14,2377916.2455538
2018-01-15,2539347.2643215
2018-01-16,3529395.96678338
2018-01-17,2811314.97938766
2018-01-18,2230928.9006702
2018-01-19,1602868.8844534
2018-01-20,1709069.26126343
2018-01-21,1503155.14010785
2018-01-22,1247046.53417706
2018-01-23,10905199.8559162
2018-01-24,1691893.75986048
2018-01-25,1273076.94229517
2018-01-26,1403092.34264978
2018-01-27,1287209.79106934
2018-01-28,2112168.35753452
2018-01-29,2300783.92287577
2018-01-30,1299943.24224067
2018-01-31,1318355.61755645
2018-02-01,1859732.58749506
2018-02-02,1314299.19274556
2018-02-03,1046803.02276706
2018-02-04,1360558.90614316
2018-02-05,812798.877781048
2018-02-06,1413489.18128223
2018-02-07,851928.426570143
2018-02-08,25960.110862366
2018-02-09,668686.657138259
2018-02-10,663159.769663015
2018-02-11,1272174.23310148
2018-02-12,843696.734726701
2018-02-13,1034369.10561861
2018-02-14,864252.918464906
2018-02-15,753525.397015144
2018-02-16,1146513.32827019
2018-02-17,1370043.5801307
2018-02-18,4362342.76797654
2018-02-19,728576.459243487
2018-02-20,1380208.19785449
2018-02-21,1640265.15888447
2018-02-22,1801723.84053352
2018-02-23,1296978.43231671
2018-02-24,1139493.91567146
2018-02-25,628922.51301519
2018-02-26,925482.266864963
2018-02-27,823959.655801119
2018-02-28,927380.977028508
2018-03-01,1282794.07140489
2018-03-02,760051.824058409
2018-03-03,639227.70447933
2018-03-04,709183.404101198
2018-03-05,901520.54162105
2018-03-06,617854.170109214
2018-03-07,1458037.92454331
2018-03-08,451649.359322978
2018-03-09,637218.233204417
2018-03-10,500092.823312368
2018-03-11,313277.460236304
2018-03-12,617990.817182517
2018-03-13,500552.741965938
2018-03-14,1088969.1539925
2018-03-15,948651.753749904
2018-03-16,621491.706889951
2018-03-17,531321.694951644
