time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2022-01-07,,0.00000320870886527284,0.0000000000743704124802592,0.00000000094007781843496,0.00000284253925519411,0.00000320870886527284,,
2022-01-08,,0.00000324447284457453,0.0000000000781559916381227,0.00000000101703569659684,0.00000285690098598107,0.00000324447284457453,,
2022-01-09,,0.00000306074896628661,0.0000000000732239872632307,0.000000000989611284564137,0.00000269642359420597,0.00000306074896628661,,
2022-01-10,,0.00000309391829641455,0.0000000000738643334487711,0.000000000980689399039395,0.00000272638225572171,0.00000309391829641455,,
2022-01-11,,0.0000030980781039989,0.0000000000740866568641525,0.00000000100591335125042,0.00000273546383672509,0.0000030980781039989,,
2022-01-12,,0.00000284942762535314,0.0000000000666249468145051,0.00000000087892283238383,0.00000250873092468898,0.00000284942762535314,,
2022-01-13,,0.00000291843681057835,0.0000000000663869122266503,0.000000000865273790854156,0.00000255412861735707,0.00000291843681057835,,
2022-01-14,,0.00000290370052676284,0.0000000000681190254087137,0.000000000892602728136345,0.0000025356336827485,0.00000290370052676284,,
2022-01-15,,0.00000280139965013478,0.0000000000649936791576817,0.000000000846672812571503,0.00000245424553180874,0.00000280139965013478,,
2022-01-16,,0.00000284488302992274,0.0000000000658436008805579,0.000000000853179934188312,0.00000249480907544661,0.00000284488302992274,,
2022-01-17,,0.00000285591105494813,0.0000000000661567406915114,0.000000000850902303391213,0.00000250359094313806,0.00000285591105494813,,
2022-01-18,,0.00000498729311440484,0.000000000118150746641991,0.0000000015531318123074,0.00000437366753061474,0.00000498729311440484,,
2022-01-19,,0.00000380250785359775,0.0000000000896157777495541,0.00000000120112192186319,0.00000335730095855383,0.00000380250785359775,,
2022-01-20,,0.00000346122060829031,0.0000000000828286501768462,0.00000000111457425013602,0.00000305229766756121,0.00000346122060829031,,
2022-01-21,0,0.00000375460042163135,0.0000000000921235842339247,0.00000000124659875502617,0.00000332091273547895,0.00000375460042163135,,
2022-01-22,0,0.00000300718191291809,0.0000000000824059586741656,0.00000000117236517450756,0.00000265326297643998,0.00000300718191291809,,
2022-01-23,0,0.0000028629171996012,0.0000000000818060697300475,0.00000000119247039135069,0.00000252802716895778,0.0000028629171996012,,
2022-01-24,0,0.00000291920531191944,0.000000000080483065436138,0.0000000011522447929591,0.00000257542665398773,0.00000291920531191944,,
2022-01-25,0,0.00000339479574935282,0.0000000000926028694683809,0.00000000139180996884814,0.00000299873628832231,0.00000339479574935282,,
2022-01-26,0,0.00000289709204980498,0.0000000000784002502337291,0.0000000011784547924884,0.00000256432579329617,0.00000289709204980498,,
2022-01-27,0,0.00000277549671412563,0.0000000000753682163080222,0.00000000112500019073128,0.00000247020711163761,0.00000277549671412563,,
2022-01-28,0,0.00000251164497438682,0.0000000000678420733455003,0.00000000104104265090282,0.00000225389479831961,0.00000251164497438682,,
2022-01-29,0,0.00000250801672097477,0.0000000000664043752476552,0.000000000985255375978437,0.0000022492769737715,0.00000250801672097477,,
2022-01-30,0,0.0000026310034599628,0.0000000000690764372760566,0.00000000101457898027916,0.00000236363101234199,0.0000026310034599628,,
2022-01-31,0,0.00000239057070959889,0.0000000000629370728809277,0.000000000915732645296676,0.00000214580007079995,0.00000239057070959889,,
2022-02-01,0,0.00000214223501891667,0.0000000000556964684219565,0.000000000797476333342142,0.00000190757122639682,0.00000214223501891667,,
2022-02-02,0,0.00000216277770194756,0.00000000005575899001434,0.000000000773642367949756,0.00000191899046511882,0.00000216277770194756,,
2022-02-03,0,0.00000208103309041735,0.0000000000563319381372603,0.000000000774583345382222,0.00000184237399640426,0.00000208103309041735,,
2022-02-04,0,0.00000207789260895046,0.0000000000560718903187512,0.000000000778046535371448,0.00000181727619858154,0.00000207789260895046,,
2022-02-05,0,0.00000221844040151509,0.0000000000540030543583886,0.000000000746966686325219,0.00000193627969653833,0.00000221844040151509,,
2022-02-06,0,0.00000227258293362796,0.0000000000547497129740364,0.000000000753106927856902,0.00000198637444180683,0.00000227258293362796,,
2022-02-07,0,0.00000227694178770088,0.0000000000537544190859212,0.000000000746691989365633,0.00000198863523990224,0.00000227694178770088,,
2022-02-08,0,0.00000234760287153555,0.0000000000534895744928864,0.000000000746366922794476,0.0000020533451971592,0.00000234760287153555,,
2022-02-09,0,0.0000022545807536257,0.000000000051046212071185,0.000000000721088717132031,0.00000197554709708253,0.0000022545807536257,,
2022-02-10,2085490325.685793604325,0.00000232859222984176,0.0000000000524397791020425,0.000000000718319097548061,0.00000203885196191131,0.00000232859222984176,,
2022-02-11,2006922360.20547335295,0.00000223645674726827,0.0000000000512780110628395,0.000000000725989030397759,0.00000196038905568514,0.00000223645674726827,,
2022-02-12,2027016351.690764505225,0.00000215220133051882,0.0000000000508106094064361,0.000000000736026711290359,0.00000189552914001539,0.00000215220133051882,,
2022-02-13,1992204244.294230285,0.00000217374990462791,0.0000000000515430779392195,0.000000000746778510946928,0.00000191740195140598,0.00000217374990462791,,
2022-02-14,1984944079.76190489405,0.000002136417785886,0.0000000000506312992810733,0.000000000741632368010381,0.00000188191877084306,0.000002136417785886,,
2022-02-15,2072191428.7453084134,0.00000212863206578238,0.0000000000499138016878475,0.000000000724937277152225,0.00000188296422428957,0.00000212863206578238,,
2022-02-16,2035526978.06008863015,0.00000222219515735464,0.0000000000499236099470503,0.000000000699847069697109,0.0000019564774430983,0.00000222219515735464,,
2022-02-17,1916798434.484458211775,0.00000218287660616794,0.0000000000495368539950737,0.000000000695067091774419,0.0000019186608696454,0.00000218287660616794,,
2022-02-18,1905019156.19103726825,0.00000205555342988529,0.000000000050616897361272,0.000000000711760845290892,0.00000180926321608634,0.00000205555342988529,,
2022-02-19,1880665430.94375001155,0.0000020429214621927,0.0000000000510166370431212,0.000000000733618716902253,0.00000180441924568807,0.0000020429214621927,,
2022-02-20,1838591931.209214463425,0.00000201680479673538,0.0000000000502995426979035,0.000000000731363603867575,0.00000178112819807162,0.00000201680479673538,,
2022-02-21,1802496737.12760619935,0.00000197168564120463,0.0000000000511440378772393,0.000000000747873581711579,0.00000174183238663889,0.00000197168564120463,,
2022-02-22,1801330965.89515302255,0.00000193297755450026,0.0000000000521045791770194,0.000000000749543764576103,0.00000170953707869218,0.00000193297755450026,,
2022-02-23,1776007512.23168092215,0.00000193172739433098,0.0000000000505653461697795,0.000000000732761539071414,0.00000170497273262092,0.00000193172739433098,,
2022-02-24,1688668082.772213586725,0.00000190457080285114,0.0000000000510495626695695,0.000000000734847044758813,0.00000168386994815633,0.00000190457080285114,,
2022-02-25,1782326607.676368277425,0.00000181090896519531,0.000000000047302238001381,0.000000000698100551124761,0.00000161581841081186,0.00000181090896519531,,
2022-02-26,1786266691.7850101094,0.00000191134733087903,0.0000000000486053936432878,0.000000000685417101903791,0.00000169350157064338,0.00000191134733087903,,
2022-02-27,1723710731.761939698525,0.00000191557263347624,0.0000000000490460947706709,0.000000000689629382273951,0.00000170095275128457,0.00000191557263347624,,
2022-02-28,1852903950.50955903555,0.00000184848831419059,0.000000000049077370142217,0.000000000707018916134732,0.00000165516751967937,0.00000184848831419059,,
2022-03-01,1854327332.44238075145,0.00000198703369232578,0.0000000000460182491497227,0.000000000681783328362335,0.00000177088893799622,0.00000198703369232578,,
2022-03-02,1822071649.987128587025,0.00000198856011135942,0.0000000000448536019114055,0.000000000669653775909396,0.00000178722955313942,0.00000198856011135942,,
2022-03-03,1751667068.87258199127876266,0.00000195396947443519,0.0000000000444239607509868,0.000000000661318579024104,0.00000175753861143903,0.00000195396947443519,,
2022-03-04,1685234528.20454144322071965,0.00000189622031127954,0.0000000000446245352436267,0.00000000066840010687171,0.0000017132849215811,0.00000189622031127954,,
2022-03-05,1717709831.54416168170865542,0.00000182430554209585,0.0000000000466497887499904,0.000000000696879005145858,0.00000166856034949412,0.00000182430554209585,,
2022-03-06,1653636805.0475308403417594,0.00000185946081269598,0.0000000000472137479603963,0.00000000069828779355681,0.00000170223788854714,0.00000185946081269598,,
2022-03-07,1635559761.86431676194792599,0.0000017901002724386,0.0000000000466179926525098,0.000000000699830860622165,0.00000164427780708046,0.0000017901002724386,,
2022-03-08,1667222140.84124509537464096,0.00000177053145307731,0.0000000000464137097659683,0.000000000707929219465589,0.00000163067853014072,0.00000177053145307731,,
2022-03-09,1714668611.87529558332270385,0.00000180480671416224,0.0000000000466051509700704,0.000000000700144043353614,0.00000165648793880646,0.00000180480671416224,,
2022-03-10,1666110165.12476640076108137,0.00000185616862172565,0.0000000000442056446902474,0.000000000680670397211997,0.00000167684566985599,0.00000185616862172565,,
2022-03-11,1639595629.21702948334551341,0.00000180360297460653,0.0000000000456813527043203,0.000000000690662133633399,0.0000016402436521162,0.00000180360297460653,,
2022-03-12,1646821843.37875999223041453,0.00000177490037328129,0.0000000000457149700905505,0.000000000692615133997427,0.00000162647898565212,0.00000177490037328129,,
2022-03-13,1607898045.23393397798137529,0.00000178272291805057,0.0000000000457681951031545,0.000000000691465081329882,0.00000163652867401354,0.00000178272291805057,,
2022-03-14,1621144640.84368069611034761,0.00000174058700195901,0.0000000000460371453065557,0.000000000691671992244571,0.00000159283801040061,0.00000174058700195901,,
2022-03-15,1628495556.98718636355608875,0.00000175492674956109,0.000000000044261513365679,0.000000000677740758286304,0.00000160475417202363,0.00000175492674956109,,
2022-03-16,1697070360.35428006751912826,0.00000176288428712375,0.0000000000447923526431883,0.000000000672539062415588,0.00000160782045405515,0.00000176288428712375,,
2022-03-17,1685229266.28754227447522789,0.00000183711810546594,0.0000000000446968140051894,0.000000000663479289069854,0.00000166698258677416,0.00000183711810546594,,
2022-03-18,1714679649.44301280019113538,0.00000182429984594841,0.000000000044531593987204,0.000000000647817390144336,0.00000164368301365775,0.00000182429984594841,,
2022-03-19,1715899543.33507753276352345,0.00000185618057014922,0.0000000000443785066487612,0.000000000630088082024869,0.00000167757719150389,0.00000185618057014922,,
2022-03-20,1675989259.81029017066733421,0.00000185750113363805,0.0000000000440237485414028,0.000000000629911597909243,0.0000016794237274936,0.00000185750113363805,,
2022-03-21,1684468585.37694994348300754,0.00000181429732419649,0.0000000000439353304697391,0.000000000633967307620368,0.00000164210166228641,0.00000181429732419649,,
2022-03-22,1721243462.81801505362153821,0.00000182347639118426,0.0000000000444052530817511,0.000000000629151046945327,0.0000016544056039182,0.00000182347639118426,,
2022-03-23,1740378109.06852107153586419,0.00000186328605067249,0.0000000000439628765811793,0.000000000625970654803786,0.00000168964925581157,0.00000186328605067249,,
2022-03-24,1835832420.96614685016504862,0.00000188399974993311,0.0000000000440864634967761,0.000000000623608224909009,0.00000171064226661685,0.00000188399974993311,,
2022-03-25,1765194616.60705412868475116,0.00000198733126094678,0.0000000000451927146741768,0.000000000638998148708849,0.00000180441557461864,0.00000198733126094678,,
2022-03-26,1789335688.69558794956900016,0.00000191086419608604,0.0000000000430888835550031,0.000000000615523131017642,0.0000017401570884913,0.00000191086419608604,,
2022-03-27,1977765255.64616849803451974,0.00000193699746766704,0.0000000000435085500831845,0.000000000615771992652204,0.00000176291577500834,0.00000193699746766704,,
2022-03-28,1940459652.90993663052886069,0.00000214097685304606,0.0000000000457696611922367,0.000000000651002259566831,0.00000194843581935062,0.00000214097685304606,,
