time,volume_reported_spot_usd_1d
2023-04-24,203463.378134146
2023-04-25,219568.802458147
2023-04-26,212386.595541934
2023-04-27,206355.595094471
2023-04-28,199253.562532825
2023-04-29,259014.7531068
2023-04-30,193617.106535093
2023-05-01,209632.492428314
2023-05-02,199259.761843451
2023-05-03,219617.343306995
2023-05-04,191610.144013542
2023-05-05,214821.167520202
2023-05-06,189237.492721655
2023-05-07,226179.733491728
2023-05-08,220446.988066176
2023-05-09,220948.463605712
2023-05-10,207539.619534471
2023-05-11,216878.732581155
2023-05-12,193226.310159341
2023-05-13,215494.177887905
2023-05-14,213441.518062062
2023-05-15,187598.037158254
2023-05-16,186056.246801811
2023-05-17,203171.422600196
2023-05-18,193357.881673747
2023-05-19,189042.892018269
2023-05-20,210065.967443929
2023-05-21,173119.327547493
2023-05-22,173457.130316471
2023-05-23,223830.489631348
2023-05-24,188030.541617479
2023-05-25,187264.224893525
2023-05-26,203576.587081701
2023-05-27,199239.238274731
2023-05-28,218174.028841256
2023-05-29,196288.406851236
2023-05-30,200921.04223169
2023-05-31,184688.521758154
2023-06-01,193977.221563452
2023-06-02,197582.167303702
2023-06-03,182868.279590059
2023-06-04,185344.042042898
2023-06-05,192958.748848428
2023-06-06,185515.517237151
2023-06-07,187914.300057053
2023-06-08,182271.717929421
2023-06-09,183060.886587021
2023-06-10,167387.817268589
2023-06-11,177573.554037221
2023-06-12,185557.276113817
2023-06-13,174022.231439197
2023-06-14,193186.420645085
2023-06-15,182020.929612242
2023-06-16,203860.434010642
2023-06-17,201267.420329164
2023-06-18,209314.791789864
2023-06-19,184812.12638974
2023-06-20,158043.071999698
2023-06-21,173642.614685888
2023-06-22,224603.898478667
2023-06-23,245390.097370114
2023-06-24,261830.081527775
2023-06-25,186679.255989373
2023-06-26,212815.440222457
2023-06-27,279531.661408388
2023-06-28,247694.198305771
2023-06-29,233063.256218249
2023-06-30,191415.452512714
2023-07-01,207498.357905924
2023-07-02,247600.770246233
2023-07-03,249425.601166919
2023-07-04,238062.107653402
2023-07-05,199631.088873828
2023-07-06,227593.687913491
2023-07-07,247018.737020479
2023-07-08,253180.938351452
2023-07-09,278678.581548953
2023-07-10,223858.211697196
2023-07-11,225327.024159225
2023-07-12,256347.195194429
2023-07-13,275997.995926689
2023-07-14,265925.996228103
2023-07-15,281417.597355195
2023-07-16,277343.34483996
2023-07-17,239466.055719129
2023-07-18,251374.032011981
2023-07-19,253806.187919347
2023-07-20,258363.737436769
2023-07-21,245726.959366396
2023-07-22,253536.013424776
2023-07-23,255361.378061984
2023-07-24,260844.614380324
2023-07-25,252182.599103144
2023-07-26,233511.621445625
2023-07-27,217895.898239128
2023-07-28,204039.896432394
2023-07-29,193409.382428206
2023-07-30,240265.401300364
2023-07-31,222679.261295195
2023-08-01,200517.844369522
2023-08-02,222794.505411952
2023-08-03,166518.138808305
2023-08-04,18336.3689040653
2023-08-05,16754.1816092459
2023-08-06,18850.8620239671
2023-08-07,17800.1892205733
2023-08-08,19532.8597480648
2023-08-09,17938.8941519133
2023-08-10,24192.9972280774
2023-08-11,24435.3590606373
2023-08-12,19826.3497513812
2023-08-13,18159.7021905351
2023-08-14,17250.4401330701
2023-08-15,17226.0575417768
2023-08-16,17644.184565589
