time,volume_reported_spot_usd_1d
2023-04-24,13057.8182696254
2023-04-25,19491.2954708974
2023-04-26,19870.1513164449
2023-04-27,18940.958590792
2023-04-28,18445.6909514889
2023-04-29,18782.4873709478
2023-04-30,18970.5800077875
2023-05-01,19985.5270458817
2023-05-02,17673.824224954
2023-05-03,20415.3471539203
2023-05-04,16127.8706593781
2023-05-05,13611.5721337036
2023-05-06,18679.2792446912
2023-05-07,23194.3162196225
2023-05-08,16941.078841512
2023-05-09,18676.1103086603
2023-05-10,14764.6055031019
2023-05-11,12690.9903790346
2023-05-12,16172.6554818752
2023-05-13,12829.1362630999
2023-05-14,12449.6984874899
2023-05-15,13021.7190079114
2023-05-16,15349.7714101317
2023-05-17,14800.6377100768
2023-05-18,13269.3168860226
2023-05-19,12234.6366175649
2023-05-20,12043.0085981806
2023-05-21,51512.041857823
2023-05-22,19037.5244570806
2023-05-23,13468.5543695176
2023-05-24,13522.0087658976
2023-05-25,23831.8294170023
2023-05-26,17814.5248552531
2023-05-27,12136.8502801719
2023-05-28,13223.0952137731
2023-05-29,9529.62681241635
2023-05-30,13473.2218331768
2023-05-31,25638.8474758632
2023-06-01,13765.3521248718
2023-06-02,13175.5710487506
2023-06-03,9978.42884624116
2023-06-04,18506.2369662434
2023-06-05,19439.8222563498
2023-06-06,18826.5158340856
2023-06-07,17011.5250271185
2023-06-08,15723.6054485176
2023-06-09,12525.687374784
2023-06-10,21097.8593242408
2023-06-11,14228.4702026258
2023-06-12,11721.1312554883
2023-06-13,236122.55472251
2023-06-14,85581.9763366887
2023-06-15,25387.3832260956
2023-06-16,28955.1872832419
2023-06-17,35000.3407962751
2023-06-18,1122512.7312769
2023-06-19,246528.117629602
2023-06-20,217593.194937399
2023-06-21,220085.427743561
2023-06-22,135705.023965041
2023-06-23,77746.4374754825
2023-06-24,42300.8653110918
2023-06-25,59357.086288632
2023-06-26,31829.7562963472
2023-06-27,42318.2322459147
2023-06-28,24106.50298382
2023-06-29,36316.1294581395
2023-06-30,71158.1879834069
2023-07-01,25059.368966873
2023-07-02,37959.6247580674
2023-07-03,26807.1382954245
2023-07-04,20700.8183312926
2023-07-05,1049343.78511308
2023-07-06,905498.506449241
2023-07-07,176063.827253397
2023-07-08,263931.799231874
2023-07-09,214947.259025417
2023-07-10,99299.6902752374
2023-07-11,124286.418216219
2023-07-12,46678.9792949697
2023-07-13,38523.777471976
2023-07-14,67618.9390781666
2023-07-15,48233.8831528974
2023-07-16,20193.4843178194
2023-07-17,16839.1858413718
2023-07-18,46050.6323963639
2023-07-19,165122.767214939
2023-07-20,51060.0117152308
