time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI30d,SplyCur,TxCnt,TxTfrCnt
2017-07-25,2826,52137,1614335044,1614335044,3.32099522,1665328238.13982,0,0,0.0006508511333030295,1.66532823813982,,1000000000,3994,3957
2017-07-26,3792,52944,1614335044,1614335044,3.38185572,1694215420.26008,0,0,0.0006716880885071248,1.69421542026008,,1000000000,5284,5251
2017-07-27,7047,54920,1614335044,1614335044,3.7230838,1928681425.37616,0,0,0.0007236677863909862,1.92868142537616,,1000000000,8948,8966
2017-07-28,9982,57704,1614335045,1614335045,3.54170536,1823066257.10776,0,0,0.000652532180956871,1.82306625710776,,1000000000,12810,12839
2017-07-29,2565,58202,1614335045,1614335045,3.53357229,1834476194.12198,0,0,0.0006778162076822403,1.83447619412198,105.82845764383939,1000000000,3665,3611
2017-07-30,8317,53596,1614335045,1614335045,3.39390805,1782993295.1796,0,0,0.0006485063392239114,1.7829932951796,87.68754810195315,1000000000,9516,9525
2017-07-31,15844,42413,1614335045,1614335045,3.27121389,1716090980.28756,0,0,0.0005994844587364507,1.71609098028756,33.66346420483669,1000000000,17219,17184
2017-08-01,2766,42874,1614335045,1614335045,3.35409622,1774514774.47065,0,0,0.0006506276354627747,1.77451477447065,-33.0629830620743,1000000000,3786,3757
2017-08-02,3028,43461,1614335045,1614335045,3.30661719,1759578926.81744,0,0,0.0006540831394923426,1.75957892681744,-57.85344894992578,1000000000,4101,4115
2017-08-03,2915,44155,1614335045,1614335045,3.34703677,1797536783.29366,0,0,0.0006443370048639902,1.79753678329366,-42.02810522830169,1000000000,3716,3715
2017-08-04,2918,44750,1614335045,1614335045,3.28015797,1771835457.58137,0,0,0.0006194637905831337,1.77183545758137,-36.04084093571374,1000000000,3885,3891
2017-08-05,3968,45602,1614335045,1614335045,3.36765462,1843278328.81825,0,0,0.0005693658573407705,1.84327832881825,-43.65669091576449,1000000000,5458,5523
2017-08-06,3795,46004,1614335045,1614335045,3.15469469,1737706552.31047,0,0,0.0005379702063086034,1.73770655231047,-35.49570819455896,1000000000,5460,5403
2017-08-07,3127,46417,1614335045,1614335045,3.23110889,1797313109.26135,0,0,0.000529780410047605,1.79731310926135,-24.393378387762134,1000000000,4154,4224
2017-08-08,3350,47030,1614335045,1614335045,3.30301456,1853475306.24815,0,0,0.0005410537869416744,1.85347530624815,-17.064321032769605,1000000000,4638,4660
2017-08-09,2848,47670,1614335045,1614335045,3.32578398,1885035374.01884,0,0,0.0005631652376516169,1.88503537401884,23.740106803935383,1000000000,3671,3671
2017-08-10,2739,48052,1614335045,1614335045,3.22063454,1835181187.60246,0,0,0.0005339435607795088,1.83518118760246,17.312704020464206,1000000000,3323,3348
2017-08-11,3571,48849,1614335046,1614335046,3.06449786,1743303699.86472,0,0,0.0004762447532001101,1.74330369986472,-11.568633753173732,1000000000,4778,4767
2017-08-12,3274,49406,1614335046,1614335046,2.91662287,1660659350.36181,0,0,0.0004289909581113853,1.66065935036181,-1.4990274906970136,1000000000,4435,4407
2017-08-13,4502,50824,1614335046,1614335046,2.91438324,1609184946.16702,0,0,0.00039598024738215484,1.60918494616702,6.542866908500958,1000000000,6175,6157
2017-08-14,5766,52116,1614335046,1614335046,2.9718369,1617770922.69682,0,0,0.0003758234087385924,1.61777092269682,24.261356932322993,1000000000,7647,7607
2017-08-15,4820,54005,1614335046,1614335046,2.97570048,1627250067.82914,0,0,0.0003911630094737857,1.62725006782914,31.878682662567627,1000000000,6736,6705
2017-08-16,2665,54682,1614335046,1614335046,2.92669834,1605888194.11427,0,0,0.00036792816851322595,1.60588819411427,2.883436366441332,1000000000,3452,3477
2017-08-17,3138,55391,1614335046,1614335046,2.78330935,1517801453.94126,0,0,0.0003522793348054544,1.51780145394126,-8.930321020283978,1000000000,4097,4123
2017-08-18,3165,56459,1614335046,1614335046,2.64984897,1436910464.70579,0,0,0.00034974028472699726,1.43691046470579,-2.9657854974657916,1000000000,4001,3988
2017-08-19,4621,54385,1614335046,1614335046,2.5966749,1414636974.55949,0,0,0.0003400297907020371,1.41463697455949,-17.340119650522677,1000000000,5301,5323
2017-08-20,5738,51342,1614335046,1614335046,2.50991129,1371080382.60394,0,0,0.0003355712209519953,1.37108038260394,-23.710858310815038,1000000000,6357,6339
2017-08-21,2365,51766,1614335046,1614335046,2.40865775,1314035658.60881,0,0,0.00032911563642823937,1.31403565860881,-35.34413773811087,1000000000,3007,3021
2017-08-22,2181,52196,1614335046,1614335046,2.31967394,1265616441.58746,0,0,0.0003106317598987647,1.26561644158746,-34.03166445416337,1000000000,3073,3034
2017-08-23,2488,52668,1614335046,1614335046,2.55929586,1398749846.83736,0,0,0.000337298866841836,1.39874984683736,-25.317737165405518,1000000000,3333,3313
2017-08-24,2134,53193,1614335046,1614335046,2.52999135,1389353837.21658,0,0,0.00032117725297474946,1.38935383721658,-16.571772134933884,1000000000,2616,2621
2017-08-25,2222,53815,1614335047,1614335047,2.49264234,1371286298.18858,0,0,0.0003150114377038899,1.37128629818858,-19.060688399467345,1000000000,2897,2909
2017-08-26,2411,54690,1614335047,1614335047,2.49337046,1380948391.70794,0,0,0.000318045868436226,1.38094839170794,-28.39935234827043,1000000000,2841,2846
2017-08-27,2650,55589,1614335047,1614335047,2.45852885,1367748257.77588,0,0,0.0003147937060425409,1.36774825777588,-24.975395027837795,1000000000,3156,3119
2017-08-28,3044,56860,1614335047,1614335047,2.44539876,1349526080.34593,0,0,0.0003081275851355537,1.34952608034593,-26.435345159011874,1000000000,3570,3561
2017-08-29,1976,57078,1614335047,1614335047,2.35984784,1308902648.7441,0,0,0.00028451579850308066,1.3089026487441,-26.58959221648363,1000000000,2493,2495
2017-08-30,5092,54364,1614335047,1614335047,2.27782973,1263215720.81676,0,0,0.00027541244161716064,1.26321572081676,-26.389932974003106,1000000000,5614,5648
2017-08-31,1943,54699,1614335047,1614335047,2.31641717,1297182974.31733,0,0,0.00027364672922075697,1.29718297431733,-26.899285766482915,1000000000,2515,2487
2017-09-01,2757,55015,1614335047,1614335047,2.34253287,1321369167.00736,0,0,0.0002686711065087188,1.32136916700736,-24.904240050355252,1000000000,3366,3356
2017-09-02,1940,55399,1614335047,1614335047,2.21908229,1235696068.24032,0,0,0.00026892071491453466,1.23569606824032,-31.256145647482597,1000000000,2560,2608
2017-09-03,2388,55587,1614335047,1614335047,2.32442231,1299332817.2378,0,0,0.00028091882744516405,1.2993328172378,-26.667410809610725,1000000000,3173,3158
2017-09-04,4166,56935,1614335047,1614335047,1.91507436,1024801705.1396,0,0,0.0002342535884504262,1.0248017051396,-44.40331179954718,1000000000,5954,5962
2017-09-05,7870,60081,1614335047,1614335047,1.70771749,904211867.642012,0,0,0.00020300880153279255,0.904211867642012,-47.965215045097004,1000000000,11071,11151
2017-09-06,14165,67228,1614335047,1614335047,1.74286203,939754168.669165,0,0,0.00020396110629005232,0.939754168669165,-47.713385952246234,1000000000,18901,18922
2017-09-07,11936,72956,1614335047,1614335047,1.82279473,985859118.798834,0,0,0.00021269370518223126,0.985859118798834,-46.8102372081539,1000000000,14588,14584
2017-09-08,14434,76209,1614335048,1614335048,1.84527318,857814556.819213,0,0,0.00019740488221474335,0.857814556819213,-54.493450433750866,1000000000,17884,17887
2017-09-09,10836,73958,1614335048,1614335048,1.74599227,804137524.203169,0,0,0.00018547346136708195,0.804137524203169,-56.18211816710479,1000000000,13137,13168
2017-09-10,3852,75269,1614335048,1614335048,1.64717007,755476963.450336,0,0,0.0001772652983903833,0.755476963450336,-56.664064700318086,1000000000,5237,5255
2017-09-11,3790,76236,1614335048,1614335048,1.5921263,731208899.953939,0,0,0.00017357878747292996,0.731208899953939,-55.96876025208724,1000000000,5046,5049
2017-09-12,4288,77360,1614335048,1614335048,1.8689872,848624424.217021,0,0,0.00020378466100309315,0.848624424217021,-47.26371097129684,1000000000,5649,5650
2017-09-13,3025,78134,1614335048,1614335048,1.64080684,729747267.033167,0,0,0.00018773475795487424,0.729747267033167,-54.89180471752576,1000000000,3823,3841
2017-09-14,2899,78759,1614335048,1614335048,1.34587077,588914411.938738,0,0,0.00018134567543598827,0.588914411938738,-63.8092249260503,1000000000,3707,3719
2017-09-15,4318,79915,1614335048,1614335048,1.48498524,660720073.914049,0,0,0.00017861050386403982,0.660720073914049,-58.85640878763231,1000000000,5511,5542
2017-09-16,3396,81103,1614335048,1614335048,1.41337139,629448292.354174,0,0,0.00016960618297795672,0.629448292354174,-58.528943906352715,1000000000,4420,4444
2017-09-17,2874,82016,1614335048,1614335048,1.4090248,630700635.559425,0,0,0.00016991515858942342,0.630700635559425,-56.10717222464087,1000000000,3710,3710
2017-09-18,3219,83006,1614335048,1614335048,1.55752097,706748790.930129,0,0,0.00017320455457069163,0.706748790930129,-50.04027155799412,1000000000,4019,4048
2017-09-19,2743,83805,1614335048,1614335048,1.4531315,659535511.343712,0,0,0.0001680030137999297,0.659535511343712,-51.89665611791996,1000000000,3421,3431
2017-09-20,2071,84399,1614335048,1614335048,1.34982862,611884391.828325,0,0,0.00015706350221835597,0.611884391828325,-53.434719383784724,1000000000,2558,2568
2017-09-21,2127,84859,1614335048,1614335048,1.19602546,542064436.648315,0,0,0.0001498556682103264,0.542064436648315,-57.16992772562241,1000000000,2721,2734
2017-09-22,1885,85069,1614335049,1614335049,1.26039713,573258132.676896,0,0,0.00015839300392219156,0.573258132676896,-59.01639353362148,1000000000,2282,2386
2017-09-23,1580,85469,1614335049,1614335049,1.2575001,573825830.309184,0,0,0.00015198266236273367,0.573825830309184,-58.6983664680567,1000000000,2109,2146
2017-09-24,1454,85799,1614335049,1614335049,1.20374713,548643675.665039,0,0,0.00014921377563566568,0.548643675665039,-59.99058136949391,1000000000,1927,1952
2017-09-25,1522,86120,1614335049,1614335049,1.23904893,567613815.088404,0,0,0.0001448460715568116,0.567613815088404,-58.896811894151504,1000000000,1866,1891
2017-09-26,2765,85583,1614335049,1614335049,1.21251648,556499230.739858,0,0,0.00014305558398753824,0.556499230739858,-59.312744317087166,1000000000,3209,3220
2017-09-27,1786,86019,1614335049,1614335049,1.38069559,640963381.973295,0,0,0.00015232788827834336,0.640963381973295,-52.50455761410746,1000000000,2297,2325
2017-09-28,2640,86663,1614335049,1614335049,1.69466934,802066688.708893,0,0,0.00019152597390002267,0.802066688708893,-38.72220447575068,1000000000,3576,3601
2017-09-29,2350,87220,1614335049,1614335049,1.50113411,706482357.993516,0,0,0.00017003144098847955,0.706482357993516,-44.072706953272856,1000000000,3091,3072
2017-09-30,1899,87658,1614335049,1614335049,1.52596442,716678277.961167,0,0,0.00016534107779008546,0.716678277961167,-44.75118066220888,1000000000,2623,2585
2017-10-01,1404,87853,1614335049,1614335049,1.49148196,701597597.019524,0,0,0.00016010581564178397,0.701597597019524,-46.90374086686888,1000000000,1786,1815
2017-10-02,1529,88034,1614335049,1614335049,1.38887691,653905304.209954,0,0,0.0001490594552205574,0.653905304209954,-47.08202761046728,1000000000,1827,1823
2017-10-03,1305,88246,1614335049,1614335049,1.33398806,628148088.563717,0,0,0.00014585827469868438,0.628148088563717,-51.656105331113544,1000000000,1498,1481
2017-10-04,1282,88373,1614335049,1614335049,1.27232149,599358974.225241,0,0,0.00014213985621510544,0.599358974225241,-41.51463924978584,1000000000,1536,1532
2017-10-05,1174,88546,1614335049,1614335049,1.2890349,610322538.790862,0,0,0.00014129730597749752,0.610322538790862,-32.50226405649259,1000000000,1463,1459
2017-10-06,1218,88695,1614335049,1614335049,1.26580912,600001923.714528,0,0,0.00013742865495200023,0.600001923714528,-36.15331075740562,1000000000,1468,1451
2017-10-07,1195,88844,1614335049,1614335049,1.22955217,582347624.86064,0,0,0.00013119317987339045,0.58234762486064,-40.92993473852841,1000000000,1436,1438
2017-10-08,1335,88988,1614335050,1614335050,1.25337433,595376457.007964,0,0,0.00012940885234297278,0.595376457007964,-30.59380348876017,1000000000,1652,1650
2017-10-09,1492,89188,1614335050,1614335050,1.169331,555982628.955852,0,0,0.00011637437902200665,0.555982628955852,-30.859758160548107,1000000000,1851,1852
2017-10-10,1495,89436,1614335050,1614335050,1.16384609,553793408.500613,0,0,0.0001168074894430522,0.553793408500613,-26.696188594370213,1000000000,1776,1769
2017-10-11,1490,89569,1614335050,1614335050,1.27625342,612262812.438715,0,0,0.00012715825413267835,0.612262812438715,-16.26704591843955,1000000000,1827,1828
2017-10-12,1739,89915,1614335050,1614335050,1.23176697,591438771.377835,0,0,0.00010965425821800072,0.591438771377835,-30.30618086163111,1000000000,2149,2180
2017-10-13,1824,90076,1614335050,1614335050,1.20924683,581833341.320317,0,0,0.00010363828069812411,0.581833341320317,-20.269198994633193,1000000000,2135,2123
2017-10-14,1499,90354,1614335050,1614335050,1.20191592,582325695.851675,0,0,0.00010064846768819267,0.582325695851675,-1.1187900913092785,1000000000,1830,1832
2017-10-15,1413,90567,1614335050,1614335050,1.17847817,569721392.934,0,0,0.00010012915718824163,0.569721392934,-13.77265268194147,1000000000,1706,1702
2017-10-16,1501,90744,1614335050,1614335050,1.16224624,563434354.234695,0,0,0.00009788391034628595,0.563434354234695,-10.487587133262833,1000000000,1748,1756
2017-10-17,1571,91060,1614335050,1614335050,1.13882599,552462482.63352,0,0,0.00009882313777330521,0.55246248263352,-12.40495863088968,1000000000,1860,1858
2017-10-18,1357,91310,1614335050,1614335050,1.13125201,549718245.543758,0,0,0.00009844752897673485,0.549718245543758,-22.21872147523708,1000000000,1600,1591
2017-10-19,1686,91691,1614335050,1614335050,1.15742531,564462568.493224,0,0,0.00009888430599180877,0.564462568493224,-14.415136291416689,1000000000,2150,2151
2017-10-20,1468,91944,1614335050,1614335050,1.11466985,543312365.917621,0,0,0.00009053873473577529,0.543312365917621,-11.206696367235184,1000000000,1765,1757
2017-10-21,1537,92198,1614335050,1614335050,1.07737543,524485425.60687,0,0,0.00008697634226461855,0.52448542560687,-3.242974423878347,1000000000,1926,1926
2017-10-22,1455,92483,1614335050,1614335050,1.06169497,517466003.181284,0,0,0.00008629326014568816,0.517466003181284,-9.732461925151254,1000000000,1781,1848
2017-10-23,1556,92785,1614335050,1614335050,1.01137489,493082615.708419,0,0,0.00008374009498808068,0.493082615708419,-14.071031720070815,1000000000,1885,1906
2017-10-24,1608,93147,1614335050,1614335050,1.05185126,514748464.127193,0,0,0.00009328913034111427,0.514748464127193,-6.178000957863937,1000000000,2022,2010
2017-10-25,1381,93373,1614335051,1614335051,1.03355302,506350560.731309,0,0,0.00008827562574718793,0.506350560731309,-10.793122494306001,1000000000,1700,1693
2017-10-26,1429,93736,1614335051,1614335051,1.06213977,522875306.677561,0,0,0.00008861816103533872,0.522875306677561,-6.042043223958178,1000000000,1886,1888
2017-10-27,1330,93993,1614335051,1614335051,1.06327163,524490074.360704,0,0,0.00009086886139163184,0.524490074360704,-18.17160088833963,1000000000,1649,1641
2017-10-28,1432,94257,1614335051,1614335051,1.09263168,541109191.094359,0,0,0.00009390362761506544,0.541109191094359,-32.53563591259523,1000000000,1906,1902
2017-10-29,2403,94729,1614335051,1614335051,1.31039498,661396216.613682,0,0,0.00010711340258572122,0.661396216613682,-6.381778804481883,1000000000,3246,3247
2017-10-30,3193,94997,1614335051,1614335051,1.40368727,712521179.264278,0,0,0.00011643917733679839,0.712521179264278,-0.580050885414754,1000000000,3993,3977
2017-10-31,2343,95534,1614335051,1614335051,1.51384768,775503791.836636,0,0,0.00012063498889254834,0.775503791836636,10.53398630939943,1000000000,2975,2973
2017-11-01,5227,96294,1614335051,1614335051,1.96885589,1047835253.78316,0,0,0.00015577922963224658,1.04783525378316,60.242660066682085,1000000000,7206,7178
2017-11-02,6397,97339,1614335051,1614335051,2.08688318,1129602535.91079,0,0,0.00016036884548396895,1.12960253591079,79.83060944970262,1000000000,8334,8343
2017-11-03,6002,98488,1614335051,1614335051,2.24555237,1238129998.50467,0,0,0.00017199517623008465,1.23812999850467,106.57570033136385,1000000000,7927,7890
2017-11-04,3894,99135,1614335051,1614335051,2.05455564,1125340425.9027,0,0,0.00015165295024423066,1.1253404259027,84.38454331576278,1000000000,5236,5210
2017-11-05,3147,99656,1614335051,1614335051,1.93819906,1100057966.78874,0,0,0.0001492385318388878,1.10005796678874,83.34240663403793,1000000000,4095,4076
2017-11-06,3331,100138,1614335051,1614335051,1.65414719,930750166.073692,0,0,0.00013324481177324487,0.930750166073692,59.82724516072806,1000000000,4464,4421
2017-11-07,2742,100429,1614335051,1614335051,1.70393537,947113341.492893,0,0,0.0001330551267206225,0.947113341492893,59.07806402902893,1000000000,3514,3500
2017-11-08,3254,101057,1614335052,1614335052,1.96248123,1142989207.86586,0,0,0.0001533963987594006,1.14298920786586,105.58002145002614,1000000000,4234,4265
2017-11-09,3346,101772,1614335052,1614335052,1.99670584,1171686584.60941,0,0,0.0001646150190455977,1.17168658460941,111.5746714612825,1000000000,4167,4173
2017-11-10,2962,102257,1614335052,1614335052,1.77349923,1032092026.38315,0,0,0.00015589177995607934,1.03209202638315,68.57009856146668,1000000000,3687,3670
2017-11-11,2629,102848,1614335052,1614335052,1.95813991,1159280002.79124,0,0,0.00018265808765658613,1.15928000279124,96.01014659396503,1000000000,3243,3218
2017-11-12,4759,101902,1614335052,1614335052,1.85742231,1087749096.87877,0,0,0.00018660676644179766,1.08774909687877,86.95200491783622,1000000000,5783,5733
2017-11-13,2743,102467,1614335052,1614335052,1.97940062,1177165671.0345,0,0,0.0001805622472397332,1.1771656710345,102.14901719438076,1000000000,3313,3295
2017-11-14,6136,103773,1614335052,1614335052,2.60817066,1647684741.4603,0,0,0.0002499379801875448,1.6476847414603,189.20885925924455,1000000000,7836,7792
2017-11-15,6722,105028,1614335052,1614335052,2.42183957,1670025995.99029,0,0,0.00023011438810847872,1.67002599599029,196.4011660699431,1000000000,8282,8213
2017-11-16,8073,107566,1614335052,1614335052,2.34397872,1635314765.70126,0,0,0.00020875369751438018,1.63531476570126,196.0046730966993,1000000000,9192,9131
2017-11-17,7187,109840,1614335052,1614335052,2.38857018,1738994333.00419,0,0,0.00022499506370998525,1.73899433300419,216.34284419358326,1000000000,7846,7835
2017-11-18,4667,110835,1614335052,1614335052,2.55937326,1939339920.53341,0,0,0.00024875597128552865,1.93933992053341,243.57281222566854,1000000000,6037,6031
2017-11-19,5088,111951,1614335052,1614335052,2.49232592,1882389108.50159,0,0,0.00023476101563318206,1.88238910850159,246.46535337408548,1000000000,6512,6469
2017-11-20,5375,113273,1614335052,1614335052,2.56749806,1993139978.5706,0,0,0.00024101212624540581,1.9931399785706,280.01818187119005,1000000000,6886,6842
2017-11-21,5516,113910,1614335052,1614335052,2.44926941,1895612754.68163,0,0,0.0002342576870512212,1.89561275468163,266.32604712730074,1000000000,7141,7122
2017-11-22,4621,114802,1614335053,1614335053,2.44310916,1912981122.1369,0,0,0.00023188781773991803,1.9129811221369,287.96361120711833,1000000000,6026,6002
2017-11-23,6906,112738,1614335053,1614335053,2.43070866,1918252611.6758,0,0,0.00023765251231886177,1.9182526116758,272.6582487095687,1000000000,7944,7918
2017-11-24,3613,113199,1614335053,1614335053,2.38263216,1889345229.78078,0,0,0.00022950052285042213,1.88934522978078,273.1298780536645,1000000000,4425,4400
2017-11-25,5779,113994,1614335053,1614335053,2.47995414,2043771526.33851,0,0,0.00023330284568683353,2.04377152633851,290.8716858948615,1000000000,7532,7502
2017-11-26,7732,115470,1614335053,1614335053,2.79801351,2464267179.03549,0,0,0.0002644090926502652,2.46426717903549,369.84057458840607,1000000000,9200,9154
2017-11-27,8561,117717,1614335053,1614335053,2.90850114,2859888943.77072,0,0,0.00029390285839437936,2.85988894377072,428.52344606950334,1000000000,10132,10097
2017-11-28,9666,118241,1614335053,1614335053,2.76352406,2764413405.30416,0,0,0.0002783285702234334,2.76441340530416,317.9663166895372,1000000000,12451,11726
2017-11-29,8533,119714,1614335053,1614335053,2.68506373,2726353882.92529,0,0,0.00027819859368105924,2.72635388292529,282.63478507971064,1000000000,10868,10766
2017-11-30,7977,120122,1614335053,1614335053,2.71923973,2831285914.72901,0,0,0.00028322163057308773,2.83128591472901,265.0898866688502,1000000000,10455,10322
2017-12-01,6953,121314,1614335053,1614335053,2.84456559,3212249427.59117,0,0,0.00029718399578954914,3.21224942759117,206.5605414585446,1000000000,9788,9578
2017-12-02,9293,122213,1614335053,1614335053,3.13700125,3913570092.4084,0,0,0.0003578985096775985,3.9135700924084,246.45549810605888,1000000000,11963,11872
2017-12-03,9879,123979,1614335053,1614335053,2.84001974,3634452340.98797,0,0,0.0003241012062084058,3.63445234098797,193.5436784002824,1000000000,12364,12254
2017-12-04,7433,125159,1614335053,1614335053,2.93298307,3983097666.64127,0,0,0.0003444951890638204,3.98309766664127,253.94602157353398,1000000000,9206,9154
2017-12-05,5230,125251,1614335053,1614335053,3.03678506,4334811809.56614,0,0,0.0003693365120153511,4.33481180956614,294.0530354250519,1000000000,6003,5962
2017-12-06,6137,127543,1614335053,1614335053,3.04376667,4654355076.9886,0,0,0.0003326408702270833,4.6543550769886,400.064920388109,1000000000,7132,7110
2017-12-07,4419,129070,1614335053,1614335053,2.67218348,4022753555.57464,0,0,0.00023618390469667407,4.02275355557464,324.73834749637797,1000000000,4904,4857
2017-12-08,5989,129929,1614335053,1614335053,2.84801026,4314830471.81544,0,0,0.00026473809391945905,4.31483047181544,277.5040430934519,1000000000,6962,6801
2017-12-09,12328,123380,1614335054,1614335054,2.67287566,4113735105.83331,0,0,0.00027333748205643314,4.11373510583331,251.09517851180766,1000000000,13464,13405
2017-12-10,7097,123095,1614335054,1614335054,2.47194526,3786277531.94163,0,0,0.00024467060702391133,3.78627753194163,266.8546442714234,1000000000,8036,7965
