time,volume_reported_spot_usd_1d
2023-07-02,6.7347205811
2023-07-03,7718.13503164041
2023-07-19,5120.80246306794
2023-07-20,8387.17450136404
2023-07-21,9673.48651114962
2023-07-22,14342.5741521464
2023-07-23,13483.8139954954
2023-07-24,13503.4984019921
2023-07-25,13114.2109488229
2023-07-26,18599.2403700745
2023-07-27,13311.3124589145
2023-07-28,12434.2887378948
2023-07-29,13194.1461439292
2023-07-30,14881.2338995545
2023-07-31,12245.0893682498
2023-08-01,13041.5436858655
2023-08-02,12892.1583898574
2023-08-03,13274.865250835
2023-08-04,13119.341251494
2023-08-05,12453.2757305058
2023-08-06,12720.431713205
2023-08-07,12129.3111523868
2023-08-08,13036.3511861255
2023-08-09,13152.4688164241
2023-08-10,12996.3258291718
2023-08-11,12812.6469541771
2023-08-12,13077.3660091234
2023-08-13,12415.8305595314
2023-08-14,12321.0196686885
2023-08-15,11161.0919257657
2023-08-16,17652.8870585381
2023-08-17,13353.1058319414
2023-08-18,12521.6520689775
2023-08-19,12681.066050223
2023-08-20,16461.1002223394
2023-08-21,12196.8036189035
2023-08-22,12688.1440883802
2023-08-23,12588.0758357144
2023-08-24,13238.4090919481
2023-08-25,13732.4858638224
2023-08-26,12767.5164927821
2023-08-27,12816.4629182936
2023-08-28,12531.0361582086
2023-08-29,12587.9927504366
2023-08-30,13383.6846202177
2023-08-31,13081.8543375919
2023-09-01,12432.4729335044
2023-09-02,12682.5014274303
2023-09-03,12851.7325075507
2023-09-04,15763.5031162324
2023-09-05,19663.4041648586
2023-09-06,17651.7033317851
2023-09-07,18553.147657439
2023-09-08,19571.2446746431
2023-09-09,17795.3132311791
2023-09-10,13287.8719073495
2023-09-11,16434.8897378199
2023-09-12,16871.7016904126
2023-09-13,12674.9245440628
2023-09-14,15159.3594206518
2023-09-15,12603.0822362027
2023-09-16,12221.3549459115
2023-09-17,20022.0538124992
2023-09-18,13998.9662935764
2023-09-19,18160.0598273973
2023-09-20,19910.2611248449
2023-09-21,16284.451311577
2023-09-22,12837.8878427912
2023-09-23,14249.6225936009
2023-09-24,13841.4446802734
2023-09-25,18261.8646266985
2023-09-26,18371.1042136744
2023-09-27,17636.9198317079
2023-09-28,17017.8461476191
2023-09-29,16703.2579300467
2023-09-30,18328.6538062145
2023-10-01,19170.9364451049
2023-10-02,14580.8776854616
2023-10-03,16866.0536436414
2023-10-04,13248.005158797
2023-10-05,13954.0608971358
2023-10-06,14276.2603505453
2023-10-07,15546.4683944705
2023-10-08,17358.8029690888
2023-10-09,12319.8626920848
2023-10-10,13226.3649058127
2023-10-11,15534.2248628889
2023-10-12,15200.8817785572
2023-10-13,16152.2080628549
2023-10-14,18887.7264380577
2023-10-15,20735.3686024352
2023-10-16,15437.2490549818
2023-10-17,15781.5642684817
2023-10-18,21725.9744394756
2023-10-19,23742.1569953124
2023-10-20,18703.1152035148
2023-10-21,19258.4193940939
2023-10-22,17091.8811659079
2023-10-23,12939.5136253536
2023-10-24,14989.6887008841
2023-10-25,13814.95572602
2023-10-26,14122.4415562396
2023-10-27,17274.2830350882
2023-10-28,12563.85767509
2023-10-29,21203.9071496898
2023-10-30,13212.4034267926
2023-10-31,21455.9172030145
2023-11-01,23837.8270603829
2023-11-02,18419.6584839312
2023-11-03,23126.9648905382
2023-11-04,16337.7065135086
2023-11-05,15001.9155676016
2023-11-06,28071.6377016036
2023-11-07,19759.7601993061
2023-11-08,14701.9453959072
2023-11-09,15261.123842866
2023-11-10,21903.1464624572
2023-11-11,19968.8521670382
2023-11-12,12843.625909524
2023-11-13,16279.2526808173
2023-11-14,15793.8249810827
2023-11-15,25170.4238876298
2023-11-16,25953.9121463872
2023-11-17,25714.911092825
2023-11-18,17284.1102511121
2023-11-19,26042.1594555332
2023-11-20,19610.7045146017
2023-11-21,21070.8870937038
2023-11-22,17396.1265213875
2023-11-23,19219.9620562805
2023-11-24,14306.3362333517
2023-11-25,26694.5405496249
2023-11-26,22481.5207362447
2023-11-27,23276.3174578571
2023-11-28,20710.1806259407
2023-11-29,16822.267039367
2023-11-30,8444.22016933958
2023-12-01,14220.3457330988
2023-12-02,16064.8100015417
2023-12-03,20809.122137301
2023-12-04,19164.2164460791
2023-12-05,20672.1394583911
2023-12-06,9516.72652670428
2023-12-07,17376.2071956294
2023-12-08,19571.7293422391
2023-12-09,21924.8632748487
2023-12-10,22353.0860622927
2023-12-11,22438.201906255
2023-12-12,21142.491763892
2023-12-13,17985.6332620858
2023-12-14,21372.2825393933
2023-12-15,21828.6872275291
2023-12-16,21431.1993479551
2023-12-17,21865.6315001763
2023-12-18,21658.4336496346
2023-12-19,21796.6968818041
2023-12-20,22593.2088378554
2023-12-21,22329.2055252538
2023-12-22,20150.3377265921
2023-12-23,22032.4993669862
2023-12-24,15235.424572756
2023-12-25,15824.8694126801
2023-12-26,16124.3987901683
2023-12-27,12742.6618596061
2023-12-28,9866.65740627657
2023-12-29,17586.6492611636
2023-12-30,15648.9086695295
2023-12-31,21977.6851533318
2024-01-01,20573.3791554531
2024-01-02,17565.4413351979
2024-01-03,8883.672927903
2024-01-04,14121.9902145912
2024-01-05,170660.996794678
2024-01-06,103967.504873815
2024-01-07,28631.2874366616
2024-01-08,17743.7889816289
2024-01-09,102571.214192571
2024-01-10,19817.129217526
2024-01-11,12438.9341203582
2024-01-12,18382.2945963526
2024-01-13,13536.7736734194
2024-01-14,20158.9790530817
2024-01-15,15007.047486491
2024-01-16,18403.9845612926
2024-01-17,20989.8057690992
2024-01-18,24291.3089166011
2024-01-19,14228.2962420096
2024-01-20,15980.7409261065
2024-01-21,13272.7350709623
2024-01-22,16288.4268110609
2024-01-23,16995.5414942221
2024-01-24,10095.023769334
2024-01-25,21523.1326985623
2024-01-26,14153.6367115355
2024-01-27,13023.0309397743
2024-01-28,8767.84241376938
2024-01-29,16878.5011021399
2024-01-30,17746.3919438882
2024-01-31,11018.45751307
2024-02-01,20995.7551061503
2024-02-02,19573.3935944156
2024-02-03,19329.2486100381
2024-02-04,19179.9991160484
2024-02-05,14458.4092146299
2024-02-06,16198.0985703541
2024-02-07,127784.338506732
2024-02-08,27511.5049075921
2024-02-09,16546.1627798071
2024-02-10,21272.3804696691
2024-02-11,13924.914851257
2024-02-12,10821.0293592964
2024-02-13,20569.8357708766
2024-02-14,19599.2253800994
2024-02-15,16009.5982401976
2024-02-16,12919.9617611146
2024-02-17,111379.315154786
2024-02-18,17548.2348780382
2024-02-19,17495.3749021569
2024-02-20,16303.3411649501
2024-02-21,17702.1275483704
2024-02-22,18273.6811144731
2024-02-23,19241.403968011
2024-02-24,18282.8373744469
2024-02-25,19241.8867442082
2024-02-26,10248.6663274991
2024-02-27,17488.0443809721
2024-02-28,15776.6053096738
2024-02-29,13134.9074367365
2024-03-01,10589.7398722983
2024-03-02,13757.6873690907
2024-03-03,11761.495492693
2024-03-04,17681.7967842111
2024-03-05,15538.4136616858
2024-03-06,17530.1398124708
2024-03-07,19092.2585217582
2024-03-08,18608.5789217477
2024-03-09,16421.0748124416
2024-03-10,20486.3769858593
