time,CapMrktEstUSD,volume_reported_spot_usd_1d
2018-03-27,,194770.843909373
2018-03-28,,209316.794728569
2018-03-29,,206557.725975575
2018-03-30,,142764.247475578
2018-03-31,,149442.604901608
2018-04-01,,200908.151348705
2018-04-02,,167963.419759592
2018-04-03,,167404.44834358
2018-04-04,,164355.946211961
2018-04-05,,150293.566462975
2018-04-06,,147819.873220237
2018-04-07,,130824.545415094
2018-04-08,,91313.1343807564
2018-04-09,,258018.36599551
2018-04-10,,144616.157737043
2018-04-11,,89213.2954315424
2018-04-12,,167389.092662478
2018-04-13,,241013.781265153
2018-04-14,,236834.958107033
2018-04-15,,499494.667309198
2018-04-16,,488632.317116818
2018-04-17,,630697.596635535
2018-04-18,,513919.973109872
2018-04-19,,418527.866765556
2018-04-20,,316293.401157318
2018-04-21,,341355.166213555
2018-04-22,,199675.197172437
2018-04-23,,371271.690216663
2018-04-24,,392285.688222064
2018-04-25,,308664.412546196
2018-04-26,,261314.748094981
2018-04-27,,138025.101020439
2018-04-28,,240299.204743247
2018-04-29,,215466.012357712
2018-04-30,,105440.288423977
2018-05-01,,73196.1081979859
2018-05-02,,149318.963799777
2018-05-03,,148798.049999971
2018-05-04,,159729.341779194
2018-05-05,,134285.408276755
2018-05-06,,93721.3682004453
2018-05-07,,249852.237707616
2018-05-08,,175958.082289502
2018-05-09,,147976.833678851
2018-05-10,,102798.976010244
2018-05-11,,307686.552685792
2018-05-12,,901373.214615405
2018-05-13,,317047.701475367
2018-05-14,,698751.47092009
2018-05-15,,1142350.82263606
2018-05-16,,881570.414593534
2018-05-17,,1246480.26744114
2018-05-18,,1013499.35270462
2018-05-19,,615009.377344802
2018-05-20,,520736.174216417
2018-05-21,,869272.3395004
2018-05-22,,744448.393519926
2018-05-23,,1052413.45410204
2018-05-24,,1784312.71697104
2018-05-25,,1236947.17322886
2018-05-26,,62720.3557949296
2018-05-27,,504918.925927232
2018-05-28,,770740.192805797
2018-05-29,,2751603.01243901
2018-05-30,,3304529.2979361
2018-05-31,,2555036.51333732
2018-06-01,,1509051.00592768
2018-06-02,,914661.071280559
2018-06-03,,751825.63425111
2018-06-04,,1392179.37295715
