time,CapMrktEstUSD,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-03-22,,,,25233722.8941439
2024-03-23,,,,22611743.6484975
2024-03-24,,,,18013398.3580525
2024-03-25,,,,30803322.8611651
2024-03-26,,,,46319047.5971175
2024-03-27,,,,43587704.443476
2024-03-28,,,,30135389.5162021
2024-03-29,,,,19987660.7678309
2024-03-30,,,,15537885.9713007
2024-03-31,,,,12375453.8519273
2024-04-01,,,,43790700.0401197
2024-04-02,,,,32137619.2839954
2024-04-03,,,,17046477.8502415
2024-04-04,,,,14435064.8133044
2024-04-05,,,,12636136.8036248
2024-04-06,,,,7494685.55629269
2024-04-07,,,,9443004.42956034
2024-04-08,,,,13006085.8928734
2024-04-09,,,,33149368.264424
2024-04-10,,,,23405301.0075718
2024-04-11,,,,12461952.7273711
2024-04-12,,,,44939002.5705397
2024-04-13,,,,83238902.7252883
2024-04-14,,,,29645804.1662502
2024-04-15,,,,25413137.6816087
2024-04-16,,,,42013773.2955378
2024-04-17,,,,24820135.814558
2024-04-18,,,,13328049.9664004
2024-04-19,,,,18219762.4009879
2024-04-20,,,,11004798.1078314
2024-04-21,,,,8681748.37867885
2024-04-22,,,,10707172.1953249
2024-04-23,,,,18096078.4327623
2024-04-24,,,,15315841.4861263
2024-04-25,,,,12093312.5393437
2024-04-26,,,,14228468.5938308
2024-04-27,,,,12473508.8851807
2024-04-28,,,,7814663.47161251
2024-04-29,,,,9847906.72731714
2024-04-30,,,,12103870.1724805
2024-05-01,,,,10971275.4788476
2024-05-02,,,,7101929.07316843
2024-05-03,,,,9793774.2921574
2024-05-04,,,,7604863.38195035
2024-05-05,,,,10703762.0150017
2024-05-06,,,,9048147.91777546
2024-05-07,,,,10438675.5384386
2024-05-08,,,,43176392.9125084
2024-05-09,,,,16327637.6801937
2024-05-10,,,,12003351.745118
2024-05-11,,,,6545977.66522654
2024-05-12,,,,4243482.70847502
2024-05-13,,,,10100979.8011485
2024-05-14,,,,7483443.86769597
2024-05-15,,,,11290532.6719346
2024-05-16,,,,7923860.32857203
2024-05-17,,,,6710325.29999476
2024-05-18,,,,4510850.18975371
2024-05-19,,,,5088820.94114059
2024-05-20,,,,10601664.5301009
2024-05-21,,,,13603411.6162143
2024-05-22,,,,11979108.0893406
2024-05-23,,,,22643546.0298218
2024-05-24,,,,11691128.2616896
2024-05-25,,,,9018847.95078472
2024-05-26,,,,6520326.110248
2024-05-27,,,,11981756.7573683
2024-05-28,,,,13423356.4445544
2024-05-29,,,,9025255.07328264
2024-05-30,,,,18614464.7398834
2024-05-31,,,,14225186.4310613
2024-06-01,,,,26262740.0029723
2024-06-02,,,,31840166.4410227
2024-06-03,,,,41705879.4483095
2024-06-04,,,,16655686.7556116
2024-06-05,,,,12730518.3609251
2024-06-06,,,,17543850.3756283
2024-06-07,,,,23392212.8259427
2024-06-08,166120489.52598410833839,,,12428722.1343394
2024-06-09,166660286.70758306053142,,,7900052.68369562
2024-06-10,158293489.82816117058462,,,9535451.47928341
2024-06-11,149146329.28764380000801,,,11739609.3010355
2024-06-12,155635634.33793466456286,,,8451626.23676265
2024-06-13,147550568.83657318615527,,,7165847.448888
2024-06-14,142268524.9421842042378,,,8599721.86335554
2024-06-15,140237525.41045643227611,,,4149547.57823238
2024-06-16,141182443.25618302360362,,,4144338.65954214
2024-06-17,127597713.47561600350573,,,11534325.8722708
2024-06-18,116588478.94831858118838,,,18727479.2614381
2024-06-19,117363096.60887345203892,,,7392912.13849811
2024-06-20,117017689.16691629512028,,,14255563.9680009
2024-06-21,116242133.86649289824579,,,6765289.77355056
2024-06-22,115176256.19869031250242,,,4071156.0976185
2024-06-23,110496510.00569439494467,,,4654946.17288276
2024-06-24,114760258.29153865684983,,,8040174.91809496
2024-06-25,118304530.43566307386738,,,6463250.09645686
2024-06-26,114679362.54506624877256,,,4778906.78820871
2024-06-27,114559544.44609363669827,,,6675398.75857788
2024-06-28,110256282.73399149714927,,,6469551.12052418
2024-06-29,107124795.61421228096438,,,4339165.18622885
2024-06-30,114337747.30733746413757,,,4224195.04329988
2024-07-01,111720735.58690335277211,,,3888561.8864078
2024-07-02,112497050.71900367103684,,,4883022.25987148
2024-07-03,103383432.06135220742406,,,5798114.63420985
2024-07-04,88609426.43370829040982,,,8264948.70998254
2024-07-05,75808717.64218219624631,,,17407549.1125668
2024-07-06,90226248.12520997067382,,,6894361.7810776
2024-07-07,87798329.09489916849037,,,6204031.20783915
2024-07-08,92818591.24649750055,,,39559419.1630757
2024-07-09,92920981.44025556426475,,,8507073.55760913
2024-07-10,93887273.3370261859665,,,13195905.230993
2024-07-11,94377237.60743911936125,,,19620971.5538979
2024-07-12,94524742.18088697114675,,,7513750.93578004
2024-07-13,94916604.2377344184665,,,4936009.8029359
2024-07-14,97700369.3315172490185,,,5683300.14593445
2024-07-15,105906494.11079812111875,,,7405472.36350927
2024-07-16,105867951.53157145163475,,,8355530.56680024
2024-07-17,105523264.27044359680275,,,7936110.65064964
2024-07-18,107832531.5340602617395,,,10678237.2077606
2024-07-19,111594777.88011994662975,,,9842422.61114197
2024-07-20,107396226.01914667688025,,,5262569.48609428
2024-07-21,106527440.4978571634745,,,9099778.99239776
2024-07-22,106773509.5640102299275,,,16346158.1139297
2024-07-23,99997083.94927834124325,,,11100626.1376675
2024-07-24,94564205.051035629987,,,8219798.12614994
2024-07-25,92630152.3612251001005,,,9644142.51814789
2024-07-26,106104241.46855643911775,,,11872159.1186028
2024-07-27,111236724.3970830577815,,,50216428.7124583
2024-07-28,106443601.62276059094825,,,14857577.5652498
2024-07-29,109346038.2417490946505,,,16240827.0910151
2024-07-30,101561289.1007114648115,,,24779204.1141414
2024-07-31,107033133.677701683879,,,21615773.8914231
2024-08-01,103341276.4224325747545,,,26711685.1125448
2024-08-02,107098498.54623212421075,,,23286180.1275253
2024-08-03,92607099.116210280459,,,50365340.8466614
2024-08-04,79845788.856988713888,,,39995133.4419779
2024-08-05,70777997.92509373014075,,,43434609.816404
2024-08-06,76278063.355551586197,,,17580249.0893599
2024-08-07,74795508.777033713178,,,10979232.6650167
2024-08-08,87495014.25282101822784,,,11409652.3171548
2024-08-09,83666832.2363125257372,,,8412411.95191069
2024-08-10,83586548.50784383090275,,,6129582.9032391
2024-08-11,73910906.95998866743665,,,7940045.04462969
2024-08-12,86386356.78073951148514,,,13633153.9779492
2024-08-13,85366203.3437195016801,,,20558176.8607264
2024-08-14,82245602.97281446263162,,,11049079.9574904
2024-08-15,78171058.17220676036994,,,9523256.11540318
2024-08-16,79256996.64618913701306,,,8529989.09565415
2024-08-17,79509174.84501884545626,,,6734029.24806624
2024-08-18,81582209.41561341701877,,,12251427.7961909
2024-08-19,81095082.4995895609263,,,11324206.3814334
2024-08-20,81628034.96948642348103,,,10570664.3265358
2024-08-21,84939324.18847844113584,,,10679075.5826914
2024-08-22,85043238.01356871962711,,,8569856.84001228
2024-08-23,93476103.52872074975055,,,14631252.0198533
2024-08-24,95073849.99795482918604,,,12114912.1281014
2024-08-25,91951573.90172284630917,,,11417549.994781
2024-08-26,85108229.81477762485167,,,11903885.4911301
2024-08-27,77810492.81082801385233,,,9278387.06256811
2024-08-28,77681361.55968929693988,,,17314037.3421368
2024-08-29,75833579.1693649155642,,,13018941.3199333
2024-08-30,76946334.52911888982401,,,12831934.2331909
2024-08-31,75410995.23659259704394,,,7911639.10836059
2024-09-01,71033739.48337601974599,,,4604288.46554989
2024-09-02,76012134.47315656039827,,,4931872.68157445
2024-09-03,70723702.81409976158454,,,4004772.87274457
2024-09-04,73069514.30224774338885,,,6365773.65700965
2024-09-05,72332217.65599261619049,,,4377983.07498608
2024-09-06,68631189.13160580556746,,,7626955.35037467
2024-09-07,70668439.4864984034708,,,4067993.10276608
2024-09-08,76476307.66647320366235,,,4444756.2392515
2024-09-09,80057104.62272783949753,,,7231652.29924636
2024-09-10,81682928.94893393406888,,,5395252.45401677
2024-09-11,81727046.28668931294267,,,10070345.3830864
2024-09-12,85422258.27713938014972,,,8392583.1383836
2024-09-13,85350655.44274990437036,,,7062880.92095339
2024-09-14,85342019.18607927698184,,,4887921.38370641
2024-09-15,80597685.89661785394462,,,4606329.0290881
2024-09-16,77323359.56877479841336,,,5541714.52673324
2024-09-17,83467111.14603319774635,,,5944215.30867314
2024-09-18,86844113.37811489650552,,,12813948.4199872
2024-09-19,88396060.55440029575985,,,9780365.07545444
2024-09-20,88424673.42433542269364,,,8981270.58696226
2024-09-21,88938265.52490136835661,,,6424874.41514621
2024-09-22,91497809.82492761242473,,,20377280.2483188
2024-09-23,91118346.17603159361951,,,13662780.1927511
2024-09-24,95298497.05969881427248,,,11352142.2066516
2024-09-25,93201087.3520386823452,,,9607369.68259443
2024-09-26,97060161.93538995650295,,,13067922.6600965
2024-09-27,103857632.60658216056298,,,12932657.782133
2024-09-28,98294281.06406475458016,,,10518537.3674861
2024-09-29,99171415.65156975520146,,,8592031.19636368
2024-09-30,89511900.43449540091104,,,11253538.4416432
2024-10-01,79111432.7682887968335,,,17742316.2950076
2024-10-02,75393596.41867770694335,,,12502064.8765957
2024-10-03,74180041.32766395370365,,,8515205.43592295
2024-10-04,79098491.56748388624261,,,6556018.31652163
2024-10-05,78802244.49712463683389,,,5161819.07750021
2024-10-06,81360176.45178868329735,,,4074567.79958204
2024-10-07,79984492.9642327877982,,,7207750.93802573
2024-10-08,80200194.9601698374411,,,6049627.40902124
2024-10-09,77427465.40454783913905,,,5386190.7514372
2024-10-10,77750528.1598696424856,,,5004451.62939549
2024-10-11,82601825.53866765591985,,,5937615.99450659
2024-10-12,82642320.88977681878945,,,4131320.85721117
2024-10-13,81269002.15400500026585,,,5008470.19917988
2024-10-14,90458665.20331192757985,,,8962353.63155442
2024-10-15,87076248.0811198559744,,,8622653.91408468
2024-10-16,86533931.2031686118851,,,7033959.69002451
2024-10-17,81535235.39705323683945,,,9419481.2506154
2024-10-18,85945242.55785165295815,,,4525782.28235757
2024-10-19,88843380.2477926595201,,,8165524.16028111
2024-10-20,93662631.42755695620225,,,12339661.7281432
2024-10-21,88015720.45338936298115,,,6342106.62634561
2024-10-22,91185540.2713343765444,,,9502284.49734304
2024-10-23,84912392.1179228890001,,,15907320.1958172
2024-10-24,86061260.236870333017,,,4200087.12801683
2024-10-25,75572984.0806217723091,,,6875276.00280499
2024-10-26,77287602.027184726441,,,5520700.27195632
2024-10-27,79198429.78734147628985,,,3213716.06020878
2024-10-28,78773664.3984637297959,,,4408555.13761138
2024-10-29,84009431.7523987180489,,,4902968.97792151
2024-10-30,83452045.1727325857602,,,4431644.6429794
2024-10-31,78018175.88529809654485,,,4671469.15301927
2024-11-01,75735143.5469007309757,,,3746864.16607903
2024-11-02,72876948.39323369695465,,,2485571.55469376
2024-11-03,69635996.1330540432597,,,4913895.63695154
2024-11-04,67053818.7772871882976,,,3291204.76789529
2024-11-05,70565585.2976709986897,,,2658709.8572267
2024-11-06,81242409.9197099601839,,,7917557.184268
2024-11-07,82020020.1289429531164,,,6252817.49756513
2024-11-08,83728809.8559811483578,,,5688679.86571697
2024-11-09,89907275.44523206137264,,,6966588.278022
2024-11-10,94029126.18785086998492,,,11427902.4896206
2024-11-11,101528867.13391732242912,,,16563755.0770946
2024-11-12,93690658.05335364731148,,,15574810.6627144
2024-11-13,87045095.0769924613152,,,10864729.2629879
2024-11-14,85558152.37413278043048,,,9192298.6156476
2024-11-15,86891228.4297010651488,,,7015819.73622147
2024-11-16,94734658.88793620300412,,,10229548.9033461
2024-11-17,98394788.27032966854204,,,16142998.3614197
2024-11-18,99047809.97746626025272,,,10274269.0602265
2024-11-19,94126295.74627527224172,,,5555534.86385115
2024-11-20,86815455.21058558375164,,,5139621.65838306
2024-11-21,105808007.87471467913388,,,28465080.029255
2024-11-22,99340437.28972614493116,,,18988922.1125796
2024-11-23,107522718.60743716373616,,,16237459.1257921
2024-11-24,116102479.22557388736156,,,18661891.1311552
2024-11-25,110945877.78044189095152,,,14553616.7395465
2024-11-26,104530704.33043258720728,,,14477294.9327525
2024-11-27,118819874.66082583250184,,,10395345.6867239
2024-11-28,117020417.63008272012708,,,15163974.5788376
2024-11-29,117135510.06801657478416,,,6510595.91056087
2024-11-30,127561537.85311587238812,,,11944082.8403896
2024-12-01,127255525.33338033684708,,,10281858.1990172
2024-12-02,133413670.72902313842432,,,12466621.9950753
2024-12-03,138755348.2716505106772,,,20836757.1173229
2024-12-04,139085482.87000322231472,,,18070161.6384876
2024-12-05,137108942.35483831955688,,,14661425.6224054
2024-12-06,142860179.2873002012888,,,12308411.0381855
2024-12-07,143215010.21671397593452,,,6269025.0175805
2024-12-08,153721135.87285037956568,,,7012920.68378653
2024-12-09,118709789.10690057427035,,,19658188.4739938
2024-12-10,110954975.84939686317189,,,13020190.4817904
2024-12-11,122970379.04805718710674,,,6175037.90449717
2024-12-12,124141893.08625161069931,,,6652733.74511252
2024-12-13,121644087.027212082663,,,4247603.83037985
2024-12-14,114896058.33275938612939,,,3273801.54229339
2024-12-15,118281641.04127806682984,,,3238666.17029462
2024-12-16,114061611.8692754472699,,,3253376.9588163
2024-12-17,103451577.0646565142236,,,4738920.44161988
2024-12-18,94980551.06483714931296,,,7530418.62667133
2024-12-19,86990288.22056343778596,,,8562336.54133661
2024-12-20,93134281.5357531056125,,,9152969.42185133
2024-12-21,86222660.57934360099823,,,4127171.95846272
2024-12-22,86774929.56142094465225,,,2617986.8840682
2024-12-23,91804617.1899216501959,,,5005587.88089602
2024-12-24,95825522.1566393210672,,,3991470.33619058
2024-12-25,95053359.10905583238874,,,2388376.47913996
2024-12-26,87489251.25805912315579,,,3067218.9987556
2024-12-27,88543199.98885039505387,,,3063066.75914526
2024-12-28,91819251.4303715477137,,,2100091.70300052
2024-12-29,86515610.25733933000256,,,2624009.50281559
2024-12-30,88798158.28750757407846,,,8231662.90190931
2024-12-31,87790918.66316144180252,,,4621723.32632366
2025-01-01,89551181.48545450247251,,,2156365.80450029
2025-01-02,91713669.20575170960466,,,2978570.11053391
2025-01-03,95628769.73111850104785,,,3184268.66603747
2025-01-04,96221997.79769375001896,,,4432562.46729648
2025-01-05,94550482.35433291754014,,,2259241.82878384
2025-01-06,94115880.89214273624608,,,4797062.18942027
2025-01-07,83080498.46232283386725,,,5149916.13727234
2025-01-08,83542016.6390561742759,,,4403186.23840647
2025-01-09,80726446.43599425017598,,,5326803.17970598
2025-01-10,83233177.92715698508704,,,2586256.20569009
2025-01-11,82687492.7577861735858,,,2107295.10520283
2025-01-12,81424026.22394980744188,,,2251836.12310065
2025-01-13,77967918.0758386209048,,,6978774.60227792
2025-01-14,83339517.33467838028938,,,4625138.5099927
2025-01-15,87775963.16369140950564,,,4379417.919857
2025-01-16,84566999.4749013977538,,,6498825.6799749
2025-01-17,89381527.58906451747936,,,5612278.11990985
2025-01-18,82100331.87724965454254,,,5740423.16418551
2025-01-19,75794814.43509316120602,,,15251593.3745197
2025-01-20,73319992.27804374305712,,,20120561.1343776
2025-01-21,75742169.5152165635313,,,8832313.04428817
2025-01-22,73797968.93255657634906,,,2116880.25971541
2025-01-23,74396237.707022714802,,,3272049.61092237
2025-01-24,70650433.51116790745154,,,3482272.00473278
2025-01-25,71765227.3343513185527,,,4295058.35745013
2025-01-26,71344577.82261787618806,,,4100682.42360626
2025-01-27,67874921.2426578925089,,,10593832.1688993
2025-01-28,61325101.84198808515164,,,4895914.50851186
2025-01-29,64357233.77533323115128,,,8052554.83033877
2025-01-30,66650960.3804354670582,,,3736357.52219791
2025-01-31,66926725.43492308863054,,,4933784.26252557
2025-02-01,58705722.47258805922734,,,5676241.1959077
2025-02-02,47026603.02571196573076,,,25551671.9575052
2025-02-03,46743766.01640772323822,,,74065978.4786567
2025-02-04,43074374.34654448939404,,,52492614.3217163
2025-02-05,41674167.922870281928338,,,22066141.5259793
2025-02-06,38000846.97652941686778,,,17348287.7374275
2025-02-07,38278198.772662642311774,,,9012297.19882881
2025-02-08,44551966.453936070309252,,,5992441.87044395
2025-02-09,44479409.842864356420004,,,9248698.74378346
2025-02-10,45335886.708796206195939,,,7438644.07376783
2025-02-11,44842509.100652366296068,,,6062554.44769753
2025-02-12,51398706.95735091503625,,,9025317.53852414
2025-02-13,49444945.34435110576129,,,6458773.62844334
2025-02-14,49541835.24110906121437,,,4186993.93983696
2025-02-15,47136934.56115258903757,,,3023694.89803964
2025-02-16,47371356.531621075668043,,,3095233.68381032
2025-02-17,46200850.089469534847042,,,4880847.29763928
2025-02-18,45122717.553229197621121,,,8357168.09817077
2025-02-19,46312787.728248924733169,,,3465090.67662235
2025-02-20,51017549.11744903600471,,,4360670.8978611
2025-02-21,49947147.50404498465154,,,9982320.76976262
2025-02-22,53818264.28524490521014,,,2349549.04942284
2025-02-23,51966199.88667894838631,,,2929588.91652633
2025-02-24,44104303.871553929164055,,,5800108.61663419
2025-02-25,46328937.204397661779155,,,15194681.6360635
2025-02-26,48257201.123109630020578,,,7127522.44443722
2025-02-27,46696514.176073275577139,,,6798000.36807403
2025-02-28,47068911.248564499449205,,,10884353.8716407
2025-03-01,45227774.90598050307978,,,4066390.47537581
2025-03-02,51188411.38244065522267,,,7174732.55610918
2025-03-03,41758834.468920000832393,,,8920374.03529381
2025-03-04,38209594.497766490136301,,,18682707.4172808
2025-03-05,38986800.387425291869924,,,8696689.61651699
2025-03-06,38054022.193640595316633,,,8846018.87108913
2025-03-07,37360809.650779060015784,,,10218095.5431268
2025-03-08,38720192.998623356533412,,,7358316.97492785
2025-03-09,34266305.183352662724964,,,12263967.0234063
2025-03-10,33585008.91690497276152,,,18349652.8470674
2025-03-11,34541983.56490482074012,,,22951880.8229708
2025-03-12,34443609.258972424483104,,,10245812.0387674
2025-03-13,34054082.559374106861236,,,5479749.91628759
2025-03-14,35689413.263619173142656,,,3731325.18020828
2025-03-15,36918765.431089160746336,,,2376253.56901321
2025-03-16,34676540.864008308721104,,,2367299.22368889
2025-03-17,37347320.959209551312308,,,3473413.213011
2025-03-18,36480180.030992507392792,,,2889033.54154953
2025-03-19,38495333.621880302803724,,,4485266.85339929
2025-03-20,37219420.12437970433772,,,3594018.49468828
2025-03-21,37055725.246124815778196,,,2604739.20619893
2025-03-22,37428329.963243337838632,,,1915799.22699667
2025-03-23,36894628.967239670688776,,,2194595.32350203
2025-03-24,38994576.136319990382724,,,3603676.94639588
2025-03-25,39282703.691382240925572,,,3326394.8573065
2025-03-26,38194093.928125226720244,,,3370639.46943148
2025-03-27,38244914.578357595612328,,,2357471.05011711
2025-03-28,34780644.593625677493736,,,2704739.91075906
2025-03-29,32286600.374661070187904,,,2617389.81100818
2025-03-30,32404524.265084732754576,,,1618433.535262
2025-03-31,31797979.753485220498212,,,2500842.8904422
2025-04-01,31749700.09322054580362,,,2192416.51255777
2025-04-02,28048618.409821496404632,,,3439191.95705488
2025-04-03,27835246.083594866676936,,,3461049.30075309
2025-04-04,28085470.140134909182428,,,1987088.62936951
2025-04-05,27528260.706128653920592,,,1202989.24795209
2025-04-06,24144087.471208242177552,,,2441048.72360087
2025-04-07,25151328.6384217320705,,,6798007.65691717
2025-04-08,24983675.224886431742509,,,1816057.30201457
2025-04-09,28374868.324487304707134,,,2796039.00390021
2025-04-10,27163383.536678833022328,,,1603808.06718435
2025-04-11,27390003.664010281237213,,,2172548.23538447
2025-04-12,28751626.993145653956277,,,1970764.54359018
2025-04-13,25603712.997837279315625,,,2295592.51523242
2025-04-14,25508053.156638357121295,,,2370425.09472221
2025-04-15,25127174.611457969059212,,,1548251.18809712
2025-04-16,24680826.680196567040329,,,1880384.13119795
2025-04-17,25081877.908259439782399,,,1417419.41198219
2025-04-18,26677820.432148060249453,,,1590747.93728199
2025-04-19,29537320.695461668227364,,,5168631.00242657
2025-04-20,31168372.056498398828737,,,11000946.5423529
2025-04-21,36667030.927930704588936,,,40482744.0716591
2025-04-22,35615783.922625051088564,,,18479285.0524192
2025-04-23,34996909.780468534865474,,,8678707.52426002
2025-04-24,35350578.262990499528954,,,4643843.12420217
2025-04-25,35908686.49439510857806,,,4154277.14113522
2025-04-26,36170472.783746195830684,,,3908065.20736185
2025-04-27,33674222.320515500577709,,,3064316.96044839
2025-04-28,35027839.682009981971832,,,3376726.32736898
2025-04-29,33960175.033181151613257,,,3711663.81007415
2025-04-30,37730730.437081066415624,,,9878682.00735944
2025-05-01,36595727.204084584884746,,,3294532.82089138
2025-05-02,37778177.329309187912027,,,2571150.45641728
2025-05-03,33603547.936647581126827,,,4266660.14308477
2025-05-04,32880601.63017715141867,,,2304809.80712926
2025-05-05,31084642.206189619258292,,,3662854.54402632
2025-05-06,29574011.281879881743373,,,3153466.78559105
2025-05-07,29682369.349339991050955,,,2270642.4575013
2025-05-08,36652979.89524988149268,,,2638975.49568037
2025-05-09,41437974.2303290569091,,,4819317.06403837
2025-05-10,44987683.76785701545306,,,20348433.1994453
2025-05-11,43944512.17147156602034,,,6225094.46432784
2025-05-12,46177689.33350862440216,,,14452846.5727029
2025-05-13,47744444.9588523983579,,,4238752.62406968
2025-05-14,45702389.97147479368752,,,4745080.35223293
2025-05-15,41995073.55343430389818,,,4088601.37611267
2025-05-16,40381267.76333535565082,,,2305789.30715765
2025-05-17,38457228.89821660891524,,,1781411.56479163
2025-05-18,41314123.94747832234638,,,2061461.44138487
2025-05-19,39704096.07223419922744,,,2774890.77623028
2025-05-20,39751160.84362673177434,,,2249881.68083478
2025-05-21,40784693.63313723499108,,,2753375.14990219
2025-05-22,45431070.7139540199585,,,4806117.52845199
2025-05-23,39713251.51279574379564,,,4697303.00577681
2025-05-24,39390451.32704993471524,,,1665713.20307531
2025-05-25,38624206.3358613865663,,,2352577.43285739
2025-05-26,39339805.48144448948224,,,1970808.35193749
2025-05-27,40203935.73008369929762,,,2083015.40972341
2025-05-28,39985101.43363585935332,,,2018896.54899724
2025-05-29,37122320.88247395873758,,,2154293.90630566
2025-05-30,31668748.38369795584044,,,4253985.28439199
2025-05-31,32631686.70722426080914,,,1847010.86158082
2025-06-01,33933918.2606266565281,,,1472132.78714745
2025-06-02,35067515.06337518831626,,,1327206.05490856
2025-06-03,35200767.80488530170766,,,1266486.2442042
2025-06-04,34291701.73386403856904,,,1444357.08624851
2025-06-05,31689090.5766704938851,,,2934269.61622248
2025-06-06,31868204.8193817980334,,,1747340.51828731
2025-06-07,34105347.02840656604928,,,967197.485750676
2025-06-08,35605737.810513406632587,,,906131.575621935
2025-06-09,37773348.552291006874108,,,1011672.9191345
2025-06-10,38851580.201750997198712,,,1497420.12038739
2025-06-11,37473955.864172530989814,,,1495395.73570263
2025-06-12,35308998.250821958876707,,,2613957.46573868
2025-06-13,34626401.086321602361572,,,2071992.33509718
2025-06-14,35098759.97190610971237,,,988927.076308241
2025-06-15,35458545.236882872042968,,,2363383.20283124
2025-06-16,35349376.592178547271077,,,1598878.50296643
2025-06-17,34683826.07192105335538,,,1578650.67236116
2025-06-18,33837700.825355984510318,,,2428627.34705391
2025-06-19,33580429.402136549988375,,,1079774.42462185
2025-06-20,33403590.420457253048064,,,2028557.70065923
2025-06-21,31160605.871256310161252,,,1818507.428936
2025-06-22,30160928.344386120068556,,,1709363.89921851
2025-06-23,33254179.308340692288228,,,1403513.72448577
2025-06-24,34002984.592562599241442,,,997190.770005658
2025-06-25,32594099.31817840941525,,,762478.809384739
2025-06-26,32740000.405646528654262,,,1455885.59579196
2025-06-27,33016562.404404295947606,,,1209604.58690128
2025-06-28,33851466.478355993922816,,,731136.258815223
2025-06-29,35473691.368011949383222,,,914987.903396576
2025-06-30,34780192.60102610985189,,,1301027.29672407
2025-07-01,32332601.224699426365264,,,16754093.5019461
2025-07-02,33993082.637361320283396,,,2563535.59240868
2025-07-03,33375182.957246075545908,,,2505563.38880086
2025-07-04,30876958.826776691944056,,,1859713.85677329
2025-07-05,30286982.937588374737926,,,1258488.40370166
2025-07-06,31168501.290577874648826,,,822125.769220916
2025-07-07,31287373.027583759038116,,,1615324.04221251
2025-07-08,31858535.192075340585246,,,3250510.49870602
2025-07-09,32830966.515304497829968,,,5463422.92155275
2025-07-10,36624576.422647135513661,,,5313981.1043754
2025-07-11,42848817.297796538512218,,,47238037.5697667
2025-07-12,38514219.980188604423513,,,14135239.1110217
2025-07-13,38990373.610326451743038,,,12549866.7437803
2025-07-14,38351604.55983372483471,,,4507641.22034163
2025-07-15,40092522.526548170400715,,,4812278.37302844
2025-07-16,39891647.04950477430385,,,4908151.55892652
2025-07-17,41163899.824848874085971,,,4037185.52728621
2025-07-18,41896012.290528902411521,,,11099683.4062921
2025-07-19,43911948.288403808461681,,,8363362.43939026
2025-07-20,43848472.531008902656333,,,6086580.65867354
2025-07-21,45131323.002110411906504,,,5429670.34414137
2025-07-22,44330640.743542982817681,,,3927927.53248237
2025-07-23,39694631.345657202413408,,,7104605.80335949
2025-07-24,38116912.796832655467024,,,3031457.18900991
2025-07-25,40061523.143289793075651,,,5158441.72869242
2025-07-26,39547214.553571421348792,,,3583264.8265635
2025-07-27,41297279.390565218242719,,,2405180.7106612
2025-07-28,38757835.672351350805705,,,3913278.61478119
2025-07-29,39161546.138768887373631,,,3187807.47412513
2025-07-30,38103518.093325549001648,,,2590826.94860454
2025-07-31,35884238.087963526140957,,,1223132.91853836
2025-08-01,34722897.795460157104283,,,3971660.73001469
2025-08-02,34093741.418926888655747,,,1182024.3614954
