time,CapMrktEstUSD,volume_reported_spot_usd_1d
2021-03-06,31174329.197721288126902834710266725036945,
2021-03-07,29034327.696386021599583364757752686287674,
2021-03-08,27222260.735769349079330217725506066665153,
2021-03-09,26258047.770650926685650939628557447335424,
2021-03-10,28131394.864397085357671151512261428583321,
2021-03-11,22572469.357625616409090761114199105429363,
2021-03-12,27549686.755395825166853405158897629551145,
2021-03-13,53366397.175402089067109896759220160645504,
2021-03-14,72428972.003790583827386995105141189897855,
2021-03-15,85877136.982526134837360383441803593886115,
2021-03-16,88111515.65891027793392640085655287784328,12695.8988308413
2021-03-17,98786187.525659775788087502547677168882476,10460.919537906
2021-03-18,132310387.58315987851353179766504906507772,2619750.26655502
2021-03-19,134969880.36588176064647567480613304745854,1076976.90358375
2021-03-20,133896419.43166192085423362605405272443048,493584.903426304
2021-03-21,120843120.095514090388651354304400378564735,378729.792062541
2021-03-22,106913434.504133910160756179029664076550898,281369.38690794
2021-03-23,99223551.777747829347067821387306023069721,171508.314801258
2021-03-24,101455491.37139276807149877861210610127357,388157.727848421
2021-03-25,100604086.669694099012850970089812373816184,313467.789383591
2021-03-26,110699312.613880276587614521347640522788312,468689.096008664
2021-03-27,137427172.82128274140228710641618705017162,857625.327464081
2021-03-28,141090505.29543119311681342635074952260336,624770.082250301
2021-03-29,137348954.36329505178940373776659943532201,368557.306843845
2021-03-30,130539196.1254982267735610677531915021867,487554.22172341
2021-03-31,167561912.5496840359757922911117729000182,1283698.6962381
2021-04-01,141606584.05713396915579915348676936369948,888934.977740947
2021-04-02,165717086.74870920675770247468226759517304,563298.714137371
2021-04-03,148904836.16511142427674511612884850232342,405323.683087505
2021-04-04,150732053.34042170637364316177633096161025,339850.689694611
2021-04-05,141144877.39419340549834772976381586976104,460934.034830763
2021-04-06,138616772.9332071941077372658187318954855,354989.789551554
2021-04-07,124661584.08257532583727050452101954185515,259056.714727582
2021-04-08,132944434.274801067733898411570162398359,229641.051561399
2021-04-09,134951763.2706551621301664513599809977185,465081.156677051
2021-04-10,141459022.34674204363628885130153721699042,403796.169786826
2021-04-11,138137888.56212791874984147469622127157928,194395.132932576
2021-04-12,136697398.0584239100774669184071092795325,359938.750675509
2021-04-13,137903468.01687635717887152282785878036479,291037.369437374
2021-04-14,138053242.78365954455185877398346583668655,250580.487142715
2021-04-15,140990370.46210893676901023605625442796348,200683.928050345
2021-04-16,133554855.632610202622457611704415946733305,287865.244675329
2021-04-17,133083361.293478817422722819313073385143857,211769.852751324
2021-04-18,120146236.611446580048099854237017004103102,285849.50612955
2021-04-19,115635505.610188319633676263178288363390524,228260.999438833
