time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-09-29,,,,,,,1252623016.75726
2025-09-30,,,,,,,708494756.912733
2025-10-01,,,,,,,422881782.364662
2025-10-02,,,,,,,198426435.259097
2025-10-03,,,,,,,136445060.996537
2025-10-04,,,,,,,95630616.3235867
2025-10-05,,,,,,,89228706.2502315
2025-10-06,,,,,,,96332229.7934611
2025-10-07,,,,,,,108618579.04433
2025-10-08,,,,,,,130902736.843987
2025-10-09,,,,,,,160257049.75845
2025-10-10,,,,,,,296178681.158712
2025-10-11,,,,,,,377876059.596857
2025-10-12,,,,,,,1285149991.81721
2025-10-13,,,,,,,3964907051.47841
2025-10-14,,,,,,,206017347.576434
2025-10-15,,,,,,,106894709.351517
2025-10-16,,,,,,,89498577.2538104
2025-10-17,,,,,,,95360989.4305351
2025-10-18,,,,,,,53494597.7334524
2025-10-19,,,,,,,65726599.1422447
2025-10-20,,,,,,,88502583.0007526
2025-10-21,,,,,,,137461621.928041
2025-10-22,,,,,,,87283661.703905
2025-10-23,362511530.76970962,,,,,,53595371.0361317
2025-10-24,397143680.13120996,,,,,,81556674.4319948
2025-10-25,379001233.66215474,,,,,,35822649.6133714
2025-10-26,454358068.8447762,,,,,,106807878.319102
2025-10-27,390282414.60776724,,,,,,123029633.796805
2025-10-28,335559631.59849312,,,,,,72989379.1359469
2025-10-29,357280199.88374142,,,,,,59242059.5662375
2025-10-30,282733964.19065772,,,,,,57236445.66055
2025-10-31,297202006.9303038,,,,,,55319677.45645
2025-11-01,293705464.38761268,,,,,,34975870.8159464
2025-11-02,281965544.46810828,,,,,,29201130.4574406
2025-11-03,273031656.91052706,,,,,,53160397.8657276
2025-11-04,279544881.14118774,,,,,,49821825.3182029
2025-11-05,281586537.76301334,,,,,,39840682.3588939
2025-11-06,257495224.37673762,,,,,,30969303.7914949
2025-11-07,288959734.24836336,,,,,,37764943.3479642
2025-11-08,310359423.49816248,,,,,,59529765.6754646
2025-11-09,308822189.74076106,,,,,,23874675.3794351
2025-11-10,331241400.16126848,,,,,,51740240.0565425
2025-11-11,295949970.44420886,,,,,,30633665.3012255
2025-11-12,305615049.06556728,,,,,,29399848.8183016
2025-11-13,310084967.77694046,,,,,,64010338.0975095
2025-11-14,317666856.0507507,,,,,,53180616.4218586
2025-11-15,305523785.95256232,,,,,,30260754.2269519
2025-11-16,299927338.42592196,,,,,,29964686.6333416
2025-11-17,294933360.77617464,,,,,,25164385.7200052
2025-11-18,338421912.0458202,,,,,,52431508.8196075
2025-11-19,337117341.15494838,,,,,,29734726.5555698
2025-11-20,316580440.71172662,,,,,,22281456.164786
2025-11-21,294241704.30310266,,,,,,42260429.9144101
2025-11-22,297259797.60860526,,,,,,23849704.0634055
2025-11-23,299665175.32739034,,,,,,17673925.9020503
2025-11-24,316577989.38533976,,,,,,24565050.9295593
2025-11-25,309376567.53131778,,,,,,17367710.9383319
2025-11-26,312938869.83027084,,,,,,23494313.4923406
2025-11-27,309859627.86771408,,,,,,23250016.0855793
2025-11-28,271854915.6868623,,,,,,30204271.0962156
2025-11-29,272007479.16464382,,,,,,21192019.4100581
2025-11-30,269509857.91873416,,,,,,18570790.7119023
2025-12-01,250612409.77295562,,,,,,28464086.646516
2025-12-02,271308823.76205738,,,,,,15562995.9707188
2025-12-03,294551306.18538768,0.115943941778657,0.00000126675892230272,0.0000386044938339168,0.0997078900375691,0.115943941778657,24967566.4697394
2025-12-04,271013267.30953176,0.125876626574952,0.00000134470510691323,0.0000394628191656263,0.107885394554943,0.125876626574952,16645268.1895951
2025-12-05,270147079.02897702,0.115817635602364,0.00000125608037312471,0.0000369259869111271,0.0994846216181943,0.115817635602364,17212475.9510535
2025-12-06,264920753.00713698,0.115447469670503,0.00000129309681591914,0.0000382092683422154,0.0992694538475938,0.115447469670503,5806227.84472103
2025-12-07,259658893.24970634,0.113213997011597,0.00000126964852964395,0.0000372878633786176,0.097347507244117,0.113213997011597,9372721.70322103
2025-12-08,266812740.3376071,0.110965338995601,0.00000123201944089373,0.0000364048090048922,0.0953499561316632,0.110965338995601,8741066.43634992
2025-12-09,,0.114022538605815,0.00000125751168447388,0.0000364855154477221,0.0980029833937053,0.114022538605815,
