time,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-11-12,,,,,,36403930.8404542
2025-11-13,,,,,,29070193.7625324
2025-11-14,,,,,,13796657.2731363
2025-11-15,,,,,,6231911.99943038
2025-11-16,,,,,,8070245.37626412
2025-11-17,,,,,,6517113.1008239
2025-11-18,,,,,,5282378.44505649
2025-11-19,,,,,,4212857.75250897
2025-11-20,,,,,,6359156.11055382
2025-11-21,,,,,,19135780.2120201
2025-11-22,,,,,,5809550.22088303
2025-11-23,,,,,,4385209.60155449
2025-11-24,,,,,,5236047.14255034
2025-11-25,,,,,,4024542.59245583
2025-11-26,,,,,,3821828.51607018
2025-11-27,,,,,,3213077.38561627
2025-11-28,,,,,,6004775.36074195
2025-11-29,,,,,,5246122.70908333
2025-11-30,,,,,,2493258.89670849
2025-12-01,,,,,,5243571.73150045
2025-12-02,,,,,,3039319.5163798
2025-12-03,,,,,,2735298.77818311
2025-12-04,,,,,,3322066.65972879
2025-12-05,,,,,,4675542.72247304
2025-12-06,,,,,,3229220.02166826
2025-12-07,,,,,,2855208.98841408
2025-12-08,,,,,,7617275.06838381
2025-12-09,,,,,,2002778.86501484
2025-12-10,,,,,,4794369.71546915
2025-12-11,,,,,,2017496.3954666
2025-12-12,,,,,,1595048.81746805
2025-12-13,,,,,,1251100.52975753
2025-12-14,,,,,,1228591.09610127
2025-12-15,,,,,,1660760.40555295
2025-12-16,,,,,,1886530.85773766
2025-12-17,,,,,,2318253.58547289
2025-12-18,,,,,,2877155.25334887
2025-12-19,,,,,,1466545.19173972
2025-12-20,,,,,,987649.502334546
2025-12-21,,,,,,3686538.82964537
2025-12-22,0.0558804565382978,0.000000631179159305323,0.0000186210016803631,0.0477039888965756,0.0558804565382978,3526918.93431366
2025-12-23,0.0572017709804202,0.000000646534260130911,0.0000190370126341144,0.0486384348801129,0.0572017709804202,2751881.46683557
2025-12-24,0.056509726959177,0.000000646816049466356,0.0000190701507812271,0.0479209844697073,0.056509726959177,2907636.70660563
2025-12-25,0.0582318288049909,0.000000664552160117722,0.0000197614979332019,0.0494514824606325,0.0582318288049909,2604808.09810031
2025-12-26,0.0568854138370799,0.000000652121551867294,0.0000195804529347272,0.0482915010838335,0.0568854138370799,5066432.2601271
2025-12-27,0.0619078025036722,0.00000070885599999295,0.0000211572098738734,0.0526066195217035,0.0619078025036722,3290238.87878249
2025-12-28,0.062763171864394,0.0000007156950134142,0.0000213312901674488,0.0532919518739494,0.062763171864394,
