time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-11-04,,,12927.6562462751
2025-11-05,,,10309.1860230977
2025-11-06,,,9935.76857959669
2025-11-07,,,10009.7992028739
2025-11-08,,,10059.7713876131
2025-11-09,,,9940.87111957728
2025-11-10,,,11028.6028535575
2025-11-11,,,9899.25264407378
2025-11-12,,,13181.9703505218
2025-11-13,,,9468.23922942978
2025-11-14,,,9363.9136289825
2025-11-15,,,10407.5415487437
2025-11-16,,,9965.42713294473
2025-11-17,,,9172.85981897143
2025-11-18,,,9260.2376283554
2025-11-19,,,8883.22903093917
2025-11-20,,,9225.47064244263
2025-11-21,,,10386.9259321853
2025-11-22,,,10358.82898116
2025-11-23,,,10204.1680625541
2025-11-24,,,6144.96756668397
2025-11-25,,,5409.0920466535
2025-11-26,,,11768.4815265901
2025-11-27,,,11926.9844948233
2025-11-28,,,11935.0104351043
2025-11-29,,,11991.0076533704
2025-11-30,,,11898.7010325313
2025-12-01,,,12213.7552663634
2025-12-02,,,11675.8156524667
2025-12-03,,,16720.1835883898
2025-12-04,,,13667.7128580796
2025-12-05,,,12670.6590115951
2025-12-06,,,11942.2288382056
2025-12-07,,,13087.1922031968
2025-12-08,,,12408.1226496367
2025-12-09,,,12679.4642629029
2025-12-10,,,12251.6550898568
2025-12-11,,,29831.9511310273
2025-12-12,,,12373.3129559321
2025-12-13,,,13247.3619682083
2025-12-14,,,12211.7729709719
2025-12-15,,,11901.9202020463
2025-12-16,,,12251.3358439067
2025-12-17,,,13315.3417657893
2025-12-18,,,13369.1937066752
2025-12-19,,,12473.2703153392
2025-12-20,,,12480.1425385771
2025-12-21,,,12421.2843514113
2025-12-22,,,15665.5818702958
2025-12-23,,,13078.0532999067
2025-12-24,,,13112.2553668245
2025-12-25,,,14168.5052732488
2025-12-26,,,14965.929382524
2025-12-27,,,12292.9260123404
2025-12-28,,,12665.3966721118
2025-12-29,,,12554.6992559729
2025-12-30,,,13738.0535628194
2025-12-31,,,14028.289636169
2026-01-01,,,12652.0345032176
2026-01-02,,,11984.2906893813
2026-01-03,,,13357.8643948565
2026-01-04,,,15126.0956455168
2026-01-05,,,12323.7018238454
2026-01-06,,,17498.5357886766
2026-01-07,,,26944.4070518222
2026-01-08,,,31648.3885119958
2026-01-09,,,23176.8424782258
2026-01-10,,,12088.8158051661
2026-01-11,,,20765.8531834551
2026-01-12,,,815473.489347341
2026-01-13,,,331126.040694518
2026-01-14,,,1032109.09637083
2026-01-15,,,47842197.3767734
2026-01-16,,,15118094.4965631
2026-01-17,,,7943988.88406331
2026-01-18,,,36682994.5196409
2026-01-19,,,39989754.0643347
2026-01-20,,,12852436.4519564
2026-01-21,,,12214772.0486733
2026-01-22,,,14631720.1583175
2026-01-23,,,5942234.29263459
2026-01-24,,,6197459.31705787
2026-01-25,,,6012195.25505231
2026-01-26,,,3634235.89974018
2026-01-27,,,5056618.11991072
2026-01-28,,,12752476.3879311
2026-01-29,,,3838463.16994907
2026-01-30,,,4494165.09982915
2026-01-31,,,5307747.45340775
2026-02-01,,,12150124.0405292
2026-02-02,,,3758921.2001134
2026-02-03,,,6516979.66735156
2026-02-04,,,5990545.96806866
2026-02-05,,,4687514.67417164
2026-02-06,,,2660257.81315344
2026-02-07,,,2232350.86545785
2026-02-08,,,1517412.18043716
2026-02-09,,,1801621.16602368
2026-02-10,,,2539374.78259628
2026-02-11,,,2304103.34435884
2026-02-12,,,1877138.99922024
2026-02-13,,,988602.783106892
2026-02-14,,,1042158.90154355
2026-02-15,,,1089633.31692141
2026-02-16,,,1849894.86492086
2026-02-17,,,1656334.1152836
2026-02-18,,,1461311.55435525
2026-02-19,,,816666.609807499
2026-02-20,,,746807.731974273
2026-02-21,,,943615.61529366
2026-02-22,,,1189163.2188208
2026-02-23,,,1046211.47569131
2026-02-24,,,1436047.97584763
2026-02-25,,,1310944.51076981
2026-02-26,,,1025909.49373122
2026-02-27,,,900809.228218345
2026-02-28,,,1088742.23665412
2026-03-01,,,1011902.94069843
2026-03-02,,,1247581.02612951
2026-03-03,,,1306064.79337382
2026-03-04,,,868649.160610463
2026-03-05,,,839030.408554965
2026-03-06,,,1054963.1708235
2026-03-07,,,708993.086606148
2026-03-08,,,1193272.19973843
2026-03-09,,,1052985.89427634
2026-03-10,,,657433.098009184
2026-03-11,,,732076.322649171
2026-03-12,,,682381.195792423
2026-03-13,,,461112.936910657
2026-03-14,,,700944.271844832
2026-03-15,,,626787.394312061
2026-03-16,,,636311.574189883
2026-03-17,,,518970.304810943
2026-03-18,,,405090.930956539
2026-03-19,,,4389245.21634065
2026-03-20,,,1390247.93174445
2026-03-21,,,617728.674700529
2026-03-22,,,813063.414042021
2026-03-23,,,1039809.19146053
2026-03-24,,,779476.306371744
2026-03-25,,,513481.474030691
2026-03-26,,,498859.512471132
2026-03-27,,,435130.903994587
2026-03-28,,,427832.750680239
2026-03-29,,,329898.553692269
2026-03-30,,,430637.539467538
2026-03-31,,,589218.85746231
2026-04-01,,,1338874.42743056
2026-04-02,,,1560599.89458082
2026-04-03,,,2542779.02307952
2026-04-04,,,5329523.39144142
2026-04-05,,,509171.492697924
2026-04-06,,,659122.912364908
2026-04-07,,,426774.201918005
2026-04-08,,,2293926.77489947
2026-04-09,,,844122.816304108
2026-04-10,,,1515828.83774903
2026-04-11,,,647471.962720652
2026-04-12,,,365188.794213913
2026-04-13,,,452294.941359986
2026-04-14,,,450892.22924062
2026-04-15,,,378235.64105057
2026-04-16,,,899303.442905592
2026-04-17,,,578271.918122009
2026-04-18,,,2339461.44190286
2026-04-19,,,1980948.92732182
2026-04-20,,,1629966.27156936
2026-04-21,,,712382.10674918
2026-04-22,,,366304.179887758
2026-04-23,,,501671.061748508
2026-04-24,,,382899.068263761
2026-04-25,,,1038577.91520938
2026-04-26,0.484589076759556,0.484589076759556,3490558.89505477
2026-04-27,0.510070142415369,0.510070142415369,875552.334668086
2026-04-28,0.462338848343054,0.462338848343054,451002.138100411
2026-04-29,0.462133367251232,0.462133367251232,511242.446498426
2026-04-30,0.467025411234602,0.467025411234602,347582.608432683
2026-05-01,0.459262472869762,0.459262472869762,251553.878816572
2026-05-02,0.455137454704656,0.455137454704656,
