time,AdrActCnt,AssetEODCompletionTime,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-03-16,13.0,1612532509.0,3559905.3197985220134,0.0,0.0,39.771490543623,22.174431214805708,1.0,5012.92738778492,,-49.424265421420294,710.145,19.0,22.0,17.855629504785067,89508.97417067755062382582378964,1.06886757525792381,5358.1555419257053930798340269452,0.24251920581205855,1215.731168879116055168509847066,23.515086655674323816,117879.42192236551862770463904165472,,0.09526543660216512,0.0700211306983418
2020-03-17,5.0,1612532527.0,3846681.2740268558475,0.0,0.0,692.29149464461,23.9515300912718,1.0,5416.7547106955,,-45.57144955092021,710.145,3.0,3.0,1.025789,5556.4473979296262495,0.675263,3657.7340362083754165,1.0,5416.7547106955,2.025789,10973.2021086251262495,,0.09690604270356101,0.07080241505566545
2020-03-18,8.0,1612532544.0,3829448.27425637376405,0.0,0.0,7.843163134528,23.065106932225948,1.0,5392.48783594389,,-44.31019837411966,710.145,8.0,8.0,90.54318873895373,488253.0439023797900716855862097,11.56789859236921682,62379.7524467834493326787647642298,2.0,10784.97567188778,92.543188738953734557,499038.01957426759464525265460600673,,0.09693823703761384,0.0707919779760933
2020-03-19,10.0,1612532562.0,4405421.1737680675425,0.0,0.0,5.682702734319,25.225515137981244,1.0,6203.5516320865,,-39.15285155226895,710.145,14.0,14.0,124.96606512799998,775233.43728023212945853935827,20.2142515075836851,125400.15293127776283408507196115,22.39480578,138927.33394677918365997,282.999521106171591401,1755602.1410378886796833945590881865,,0.10046163156791381,0.07328957878087382
2020-03-20,13.0,1612532579.0,4384541.37966058652445,0.0,0.0,12.596122225001,24.562004297320247,1.0,6174.14947603741,,-35.926234919031565,710.145,16.0,16.0,56.37806519458001,348086.6016811191102005039981741,5.352457536571020506,33046.87289493245253034827673312946,0.48999453,3025.2994706606969753673,85.639320585136328096,528749.96631891924048557242773007136,,0.10019725971089014,0.07328965258431144
2020-03-21,2.0,1612532596.0,4385735.5212667807398,0.0,0.0,26987.71435650864,24.56844531092352,1.0,6175.83102220924,,-35.762308381036156,710.145,1.0,1.0,0.02631364,162.5085942192459460336,0.02631364,162.5085942192459460336,0.02631364,162.5085942192459460336,0.02631364,162.5085942192459460336,,0.10020938517178457,0.0732619712195362
2020-03-22,0.0,1612532613.0,4140543.72685986707265,0.0,0.0,,23.194905761545154,1.0,5830.56097960257,,-39.90226060699733,710.145,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.10040080573483509,0.07356515744636616
2020-03-23,3.0,1612532630.0,4606290.67596308545905,0.0,0.0,2988.076349033506,25.801497209019423,1.0,6486.40865733489,,-32.95874226347949,710.145,3.0,3.0,0.23765959,1541.5572220746604500951,0.079219863333333333,513.85240735822014786956378088837,0.11,713.5049523068379,0.23765959,1541.5572220746604500951,,0.10288888974605312,0.07490964481364368
2020-03-24,5.0,1612532647.0,4811273.29279951166205,0.0,0.0,1344.393603507583,26.94367760904377,1.0,6775.05761893629,,-32.06492861801505,710.145,3.0,3.0,0.528227,3578.76836087785965783,0.257124666666666667,1742.03443191645392307835253964543,0.243147,1647.33493487150210463,0.771374,5226.10329574936176246,,0.10311069730020607,0.07515121636307263
2020-03-25,5.0,1612532662.0,4750848.0446360302071,0.0,0.0,1762.815134436111,26.60082853588827,1.0,6689.96901285798,,-30.65958181304901,710.145,3.0,3.0,0.40284712,2695.0347497190802120176,0.134282373333333333,898.34491657302673510921032904734,0.17644856,1180.4353987634120555088,0.40284712,2695.0347497190802120176,,0.1030399352469889,0.07515662387784329
2020-03-26,7.0,1612532678.0,4796646.2353518826131,0.0,0.0,8.715295662995,25.968105862149798,1.0,6754.46033606078,,-27.715616667220832,710.145,8.0,8.0,81.48260569233932,550371.0282277862687671919038696,16.624151349042415062,112287.17090777830003692277881946836,10.73632755,72518.098591431610788489,132.993210792339320497,898297.36726222640030213669089180766,,0.10304432539530549,0.07506913145688175
2020-03-27,3.0,1612532694.0,4609405.9099997045667,0.0,0.0,71.0145,24.85736937372793,1.0,6490.79541502046,,-26.231647507305386,710.145,2.0,2.0,10.0,64907.9541502046,5.0,32453.9770751023,5.0,32453.9770751023,10.0,64907.9541502046,,0.10277536449184785,0.07500819660179112
2020-03-28,7.0,1612532710.0,4425495.73595422204635,0.0,0.0,21.635991505569,23.57663006725041,1.0,6231.81989023963,,-29.01470597517883,710.145,7.0,7.0,32.822392254,204543.23689372436191582602,11.087494071985309973,69095.26609071204268202660279882999,5.0,31159.09945119815,77.61245850389716981,483666.8626349842987679543997015703,,0.10291340876414619,0.07486846866934817
2020-03-29,6.0,1612532725.0,4193305.09097194324575,0.0,0.0,50.501637868932,22.230381295074444,1.0,5904.85758679135,,-32.5204899161108,710.145,6.0,6.0,14.061821160000001,83033.05136072914783982358679135,3.020607053333333333,17836.25447559079730968704747106955,4.0,23619.4303471654,18.12364232,107017.526853544783869932,,0.1031896819396965,0.07510706104444231
2020-03-30,5.0,1612532741.0,4571136.3984510168243,0.0,0.0,137.358800773694,24.18600454914774,1.0,6436.90570017534,,-24.996061851757066,710.145,4.0,4.0,5.17,33278.8024699065078,2.5425,16365.83274269580195,2.5425,16365.83274269580195,10.17,65463.3309707832078,,0.10475912915204813,0.07599609209275496
2020-03-31,7.0,1612532756.0,4567924.7974888711695,0.0,0.0,69.939565732837,24.076565909980935,1.0,6432.3832421391,,-24.694995184590745,710.145,7.0,7.0,10.15369473,65312.455827048093596943,1.459124478571428571,9385.6478441578094550696928962261,0.05157662,331.760586174176347842,10.21387135,65699.534909104666204785,,0.104768115228668,0.07598918652086566
2020-04-01,8.0,1612532771.0,4717341.2397370655545225164,0.0,0.0,140.175124280135,24.815200691056667,1.0,6643.11000870836,,-25.410399475364027,710.11035999,4.0,4.0,5.06588001,33653.1981973466068438836,1.2664700025,8413.2995493366517109709,0.027965005,185.7746046090793309418,5.06588001,33653.1981973466068438836,,0.10462154089964472,0.07614377112867503
2020-04-02,4.0,1612532789.0,4823596.6246492640884214766,0.0,0.0,141.512047134433,25.32369624832557,1.0,6792.74222209234,,-22.535192958887524,710.11035999,2.0,2.0,5.018020545737782,34086.12003235987794922503078988,2.509010272868890967,17043.06001617993875045202206589278,2.509010272868891,17043.06001617993897461251539494,5.018020545737781934,34086.12003235987750090404413178556,,0.10477731551583706,0.07622965559063495
2020-04-03,13.0,1612532805.0,4794595.9516637275000109742,0.0,0.0,759.853190258919,25.162182271779912,1.0,6751.90255178258,,-22.891530603800135,710.11035999,12.0,12.0,0.9345362618639932,6309.897771212849089936176998456,0.14866977182199944,1003.8038117378919268890317617552,0.038,256.57229696773804,1.784037261863993275,12045.6457408547030889088683821495,,0.10476993581140855,0.0762295808319324
2020-04-04,5.0,1612532820.0,4871349.3780940907925976671,0.0,0.0,218.415275819036,25.531781715140323,1.0,6859.98916867329,,-24.304535048324695,710.11035999,5.0,5.0,3.2511936599999998,22303.153292859269687343566265342,1.299287464,8913.09793003298720863656,0.25295131,1735.2432468017196675099,6.49643732,44565.4896501649360431828,,0.10456214168574775,0.07627164030674696
2020-04-05,3.0,1612532836.0,4822226.2895763550622023242,0.0,0.0,1327.261029801594,25.268970642316788,1.0,6790.81247264758,,-25.759819342805535,710.11035999,2.0,2.0,0.53501937,3633.2162109040504836246,0.267509685,1816.6081054520252418123,0.267509685,1816.6081054520252418123,0.53501937,3633.2162109040504836246,,0.10450337826442815,0.07593754370948708
2020-04-06,2.0,1612532855.0,5182508.7854581007353218174,0.0,0.0,47725.357043772809,27.156781265875278,1.0,7298.17374517826,,-17.982445642182373,710.11035999,1.0,1.0,0.0148791,108.590256971881848366,0.0148791,108.590256971881848366,0.0148791,108.590256971881848366,0.0148791,108.590256971881848366,,0.10550153113606088,0.07657143420355629
2020-04-07,0.0,1612532873.0,5103984.4917468766353199476,0.0,0.0,,26.745307372313015,1.0,7187.59333664524,,-11.369482480606893,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.1042593351718212,0.07656916639804555
2020-04-08,5.0,1612532891.0,5235071.8777787714341176234,0.0,0.0,8464.466803467746,27.43122849524902,1.0,7372.19476399766,,-6.638360903622869,710.11035999,4.0,4.0,0.0838931,618.476272555532090146,0.02469305,182.041973917132418263,0.02469305,182.041973917132418263,0.0987722,728.167895668529673052,,0.10430255489589425,0.07664202133872113
2020-04-09,0.0,1612532909.0,5183506.8048964661518725819,0.0,0.0,,27.16103291252689,1.0,7299.57918790181,,-7.716235813543233,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.10430873332804487,0.07655063022890816
2020-04-10,5.0,1612532927.0,4871231.1490354304609320839,0.0,0.0,3228.508115435326,25.52249914953979,1.0,6859.82267475161,,-13.597080847185604,710.11035999,3.0,3.0,0.21995,1508.8179973116166195,0.073316666666666667,502.93933243720554211994089158387,0.1,685.982267475161,0.21995,1508.8179973116166195,,0.1048609924131099,0.07684774859137605
2020-04-11,9.0,1612532946.0,4887819.0104833218668916033,0.0,0.0,7115.334268436874,25.608386068201572,1.0,6883.18222895967,,38.79304762237081,710.11035999,9.0,15.0,0.0998,686.941586450175066,0.010855514688150941,74.72048578769123105345436154947,0.000568919436443583,3.91597615463822094581473729761,0.162832720322264119,1120.80728681536849333454433908073,,0.05711178807451561,0.07662384480736409
2020-04-12,6.0,1612532963.0,4955623.2290389713799974399,0.0,0.0,454.051116221483,25.94714195051387,1.0,6978.66628661601,,24.00582343552851,710.11035999,5.0,5.0,1.56394365,10914.2408244221888278365,0.40116873,2799.6226912955607293673,0.4419,3083.872632055614819,2.00584365,13998.1134564778036468365,,0.05279583200813766,0.07664450696529808
2020-04-13,5.0,1612532980.0,4873896.0926970494611736304,0.0,0.0,18506.915819390149,25.51883595403735,1.0,6863.57553319696,,33.39835592724623,710.11035999,4.0,4.0,0.03837,263.3553932087673552,0.009958255424458686,68.34923828464054498733102079456,0.00995651084891737,68.3372642586393546475109751952,0.039833021697834742,273.39695313856216622217301678432,,0.04977561445993673,0.07665225662299532
2020-04-14,3.0,1612532997.0,4882391.1218087639671463172,0.0,0.0,485372.404973773999,25.563299426228237,1.0,6875.53850344828,,28.308230162477358,710.11035999,2.0,2.0,0.0014630216978,10.059062014604173760089784,0.0014630108489,10.058987422574503700044892,0.0014630108489,10.058987422574503700044892,0.0029260216978,20.117974845149007400089784,,0.049444724616880986,0.07662032974185416
2020-04-15,4.0,1612533017.0,4704818.9877629043298697772,0.0,0.0,16.138908497216,24.22276089100361,1.0,6625.47577510228,,32.16779862494482,710.11035999,4.0,4.0,43.999900000207276,291520.27155829611188876010018928,21.999950000051818212,145760.13577880472519431511426672336,21.99995,145760.135778461404886,87.999800000207272847,583040.54311521890077063498129179116,,0.04817445291162188,0.0765651796680265
2020-04-16,0.0,1612533036.0,5061519.1434701423680172739,0.0,0.0,,26.05923166787159,1.0,7127.79228223261,,31.587872497874592,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.04796608521949728,0.07724523858361432
2020-04-17,8.0,1612533053.0,5028572.0935828825966249803,0.0,0.0,3511.342039296143,25.88748297983311,1.0,7081.39519842197,,31.319632308126614,710.11035999,6.0,6.0,0.20223332049199721,1432.0940646929604345714056427037,0.033705553415332872,238.68234411549343172701666799784,0.006097,43.17526652477875109,0.202233320491997235,1432.09406469296061160628560325295,,0.047987536878769665,0.07719221939480632
2020-04-18,6.0,1612533071.0,5157384.0856465750979467977,0.0,0.0,32.260528244624,26.310024808839668,1.0,7262.79234360023,,17.074746440974906,710.11035999,3.0,3.0,22.011740000207276,159866.69674282432924601208127348,7.337246666735757616,53288.89891427476878456353808185168,0.011731,85.19981698277429813,22.011740000207272847,159866.69674282430634642782190195481,,0.041287470223365694,0.07693900352755396
2020-04-19,10.0,1612533087.0,5077462.493855863591013412,0.0,0.0,1.105139793775,20.55049568635811,1.0,7150.2442154588,,15.809379789228085,710.11035999,9.0,9.0,642.5525204954279,4594407.44280090537232790082052,107.035510752571323188,765330.0416072512923331720804986544,0.497307,3555.8665000571694516,963.319596773141908689,6887970.3744652616309770979918415132,,0.041425720180137335,0.07666249554177372
2020-04-20,8.0,1612533105.0,4866580.4516840588227533333,0.0,0.0,113.822076584486,19.65917244946078,1.0,6853.27341478667,,10.969250780036624,710.11035999,7.0,7.0,6.2387752999999995,42756.032904317728138614292606665,0.891253614285714286,6108.00470061681879699393526136762,0.14782665,1013.0964504419738907555,6.2387753,42756.032904317731565251,,0.042313689444023736,0.07681359570257452
2020-04-21,6.0,1612533123.0,4878759.0459362690126870424,0.0,0.0,2.215878166223,17.93587501767469,1.0,6870.42369865576,,17.834694169068964,710.11035999,4.0,4.0,320.46453221771395,2201727.116727214239112275199852,80.116133054428492391,550431.77918180359338131111008832216,0.0624675,429.1781923957786878,320.464532217713969563,2201727.11672721437351837401665463288,,0.040718912213734415,0.07679689046945612
2020-04-22,5.0,1612533141.0,5058582.5798566545912539013,0.0,0.0,4418.89685983549,18.596094132595944,1.0,7123.65691992987,,9.824361927526313,710.11035999,4.0,4.0,0.16069855950800277,1144.7614054619459379113721657399,0.058894499877000691,419.54421159460485001055766154017,0.07487944,533.4154409164735048728,0.235577999508002765,1678.17684637841940716588756609055,,0.03650004359170845,0.07698703228005623
2020-04-23,3.0,1612533159.0,5317736.1097424112309927654,0.0,0.0,45490.734144138373,19.548687312208692,1.0,7488.60516528346,,10.531977534077415,710.11035999,2.0,2.0,0.01561,116.8971266300748106,0.01561,116.8971266300748106,0.01561,116.8971266300748106,0.03122,233.7942532601496212,,0.03676315011638398,0.07718191225523019
2020-04-24,0.0,1612533174.0,5330403.1657112713751075841,0.0,0.0,,19.59525305206326,1.0,7506.44331648159,,12.204455686631194,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03664014242583852,0.07709699637541145
2020-04-25,2.0,1612533191.0,5352625.9931867916230016252,0.0,0.0,123497.453911304348,19.67691221188668,1.0,7537.73820911748,,11.59645381104585,710.11035999,1.0,1.0,0.00575,43.34199470242551,0.00575,43.34199470242551,0.00575,43.34199470242551,0.00575,43.34199470242551,,0.03662413743535071,0.07701724308913835
2020-04-26,10.0,1612533210.0,5456536.6641202984749423678,0.0,0.0,28.205454499983,19.90163986961283,1.0,7684.06852168322,,18.38408130845392,710.11035999,8.0,8.0,25.176348779999998,193456.78915131572402533455663356,5.9413938475,45654.07743849710365198895,0.176467,1355.98451981587278374,47.53115078,365232.6195079768292159116,,0.03578412257991848,0.07671032648361391
2020-04-27,18.0,1612533228.0,5522877.3020820063938373438,0.0,0.0,1.0141881441,16.50186276601631,1.0,7777.49151858562,,24.802893144695087,710.11035999,21.0,21.0,700.17615974,5445614.1438937002479869388,36.007053784761904762,280044.55542024196277341107538272244,0.93020774,7234.6828083726975766988,756.14812948,5880935.6638250812182260776,,0.034708537059157274,0.07673267032701661
2020-04-28,5.0,1612533247.0,5517486.2719326175516249803,0.0,0.0,470.205434591015,16.479335097000444,1.0,7769.89969842197,,31.584878792039913,710.11035999,3.0,3.0,1.510213,11734.20353325293857961,0.503404333333333333,3911.40117775097952394670010052601,0.005452,42.36149315579658044,1.510213,11734.20353325293857961,,0.032777891387620564,0.07673261497386319
2020-04-29,5.0,1612533268.0,6221871.3466428918629937003,0.0,0.0,256.152062512918,18.568187568359168,1.0,8761.83716954997,,36.11877472915751,710.11035999,4.0,4.0,2.77222191,24289.7569732788116738427,0.9427634775,8260.340079253686827220675,0.988832,8663.98497204043593504,3.77105391,33041.3603170147473088827,,0.03595583493799903,0.07829449316273063
2020-04-30,12.0,1612533287.0,6144166.683766040386039668,0.0,0.0,27.160976580486,18.199772451570315,1.0,8652.4109912332,,34.51330036665892,710.11035999,9.0,9.0,26.14450765,226213.02535124048033398,5.73844585,49651.39194513654292222,1.499309,12972.6376708548578588,51.64601265,446862.52750622888629998,,0.036145541103240954,0.07830966389630079
2020-05-01,3.0,1612533304.0,6288407.3301542615268244998,0.0,0.0,35771.116454113712,18.62692309748755,1.0,8855.53525827002,,33.30405859095247,710.11035999,2.0,2.0,0.01985150116577747,175.7956685031307909118204924494,0.009925750582888736,87.89783425156540431144550449472,0.009925750582888734,87.89783425156538660037498795468,0.019851501165777471,175.79566850313079976735575071942,,0.035990246961224964,0.0781791575729677
2020-05-02,4.0,1612533322.0,6374860.7435368812853554303,0.0,0.0,12059.72883736128,18.88267867507275,1.0,8977.28170537697,,32.15990555595875,710.11035999,2.0,2.0,0.058882779999999996,528.60730365573690566747317849212,0.02944139,264.3036518278684707883,0.029441389999999998,264.30365182786845283373658924606,0.05888278,528.6073036557369415766,,0.03591976123128961,0.07817222404319989
2020-05-03,7.0,1612533341.0,6317706.753540691713112014,0.0,0.0,12.074728518458,18.396596591641448,1.0,8896.7956383986,,31.76723997667507,710.11035999,5.0,5.0,58.809633600000005,523217.291708299801236938191993,23.51549372,209212.541962885669156792,0.0417986,371.87360217116772196,117.5774686,1046062.70981442834578396,,0.035967614193245234,0.0781813378741587
2020-05-04,7.0,1612533359.0,6307167.7685834310089593971,0.0,0.0,1265.923100545398,18.362947920362384,1.0,8881.95430450029,,29.474756972802112,710.11035999,6.0,6.0,0.5609427300000001,4982.267695301644846587130450029,0.103278955,917.31895892654174839695,0.10327921500000001,917.3212682346610072918930450029,0.61967373,5503.9137535592504903817,,0.035997839678054755,0.07805316360585685
2020-05-05,0.0,1612533376.0,6380966.197126267253562429,0.0,0.0,,18.577807703653203,1.0,8985.8795993571,,32.32407220124155,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03582593151123332,0.07805867239820827
2020-05-06,2.0,1612533395.0,6580459.967268331406681433,0.0,0.0,822.052630800617,19.15366216772777,1.0,9266.8130730567,,26.974410265021117,710.11035999,1.0,1.0,0.8638259077139696,8004.91321444888396297196287632,0.863825907713969563,8004.9132144488836200998791732221,0.8638259077139696,8004.91321444888396297196287632,0.863825907713969563,8004.9132144488836200998791732221,,0.03408470077004414,0.07807660679369227
2020-05-07,0.0,1612533415.0,7096667.6660681646566618436,0.0,0.0,,20.656181432395005,1.0,9993.75317685564,,39.04171686930964,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03593159740010388,0.07768373946141936
2020-05-08,0.0,1612533435.0,7001207.8341326101159386282,0.0,0.0,,20.378327698677865,1.0,9859.32360461718,,33.7366133185397,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03609661252586757,0.07761600072768095
2020-05-09,0.0,1612533455.0,6800967.5899207456719213543,0.0,0.0,,19.795490935124164,1.0,9577.33892238457,,31.203986912805572,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.036619379222557875,0.07773064648138854
2020-05-10,0.0,1612533474.0,6188635.4291735308637901966,0.0,0.0,,18.01321216296468,1.0,8715.03329322034,,27.04458564646361,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.039162909881870794,0.07874377319300332
2020-05-11,2.0,1612533492.0,6101021.7226054203638506335,0.0,0.0,7104.655927863932,17.75855789157508,1.0,8591.65288433665,,24.82094180492443,710.11035999,1.0,1.0,0.09995,858.7357057894481675,0.09995,858.7357057894481675,0.09995,858.7357057894481675,0.09995,858.7357057894481675,,0.03936627488148919,0.0486634884564536
2020-05-12,2.0,1612533511.0,6261221.0552937226336627785,0.0,0.0,895.238525065304,18.222504586213407,1.0,8817.25068112215,,26.34578469574132,710.11035999,1.0,1.0,0.793208,6993.9137782715383572,0.793208,6993.9137782715383572,0.793208,6993.9137782715383572,0.793208,6993.9137782715383572,,0.039496404893181,0.04622704374351869
2020-05-13,2.0,1612533530.0,6620356.8993303566792919441,0.0,0.0,895.238525065304,24.03523755220493,1.0,9322.99720204559,,35.83295116303709,710.11035999,2.0,2.0,0.793208,7395.07596464017835272,0.396604,3697.53798232008917636,0.396604,3697.53798232008917636,0.793208,7395.07596464017835272,,0.04015903939481349,0.04483980879160251
2020-05-14,12.0,1612533548.0,6959983.0042884464983519353,0.0,0.0,61.353736932389,27.028731773814847,1.0,9801.26948772647,,42.55275398153689,710.11035999,13.0,13.0,11.574036,113440.24589664772193292,1.855695076923076923,18188.16753597037849408605619325181,0.709543,6954.42215612990270321,24.124036,236446.17796761492043292,,0.040770960656603183,0.04496500117703802
2020-05-15,5.0,1612533567.0,6623111.1737546940712620708,0.0,0.0,1730.069191988345,26.67635808106949,1.0,9326.87585891292,,40.772922209785555,710.11035999,4.0,4.0,0.410452,3828.23485004252583984,0.102613,957.05871251063145996,0.10261300000000001,957.0587125106315532287585891292,0.410452,3828.23485004252583984,,0.041350629368409816,0.04452293841788008
2020-05-16,4.0,1612533585.0,6671824.410976203890726955,0.0,0.0,53631.592831512319,27.032818598804568,1.0,9395.4753893045,,31.814663184342862,710.11035999,10.0,10.0,0.013240523402332373,124.4010117681240950954783045785,0.001324052340233237,12.4401011768124066909052136665,0.0002513696514989595,2.36173737427652300023917866775,0.013240523402332372,124.401011768124085700002915274,,0.039677316481634264,0.043642627637936804
2020-05-17,9.0,1612533606.0,6875666.625826023766204194,0.0,0.0,114.707804259074,27.859941449145822,1.0,9682.5324811806,,36.73198868124564,710.11035999,3.0,6.0,6.190601978451045,59940.704734413127998200903727,1.031767985634029786,9990.1270339437720800719848453516,0.000001978451044679,0.0191564165025301079772680274,6.190607913804178716,59940.7622036626324804319090721096,,0.03973979383717949,0.04368740645355029
2020-05-18,4.0,1612533627.0,6907136.9707567381115250765,0.0,0.0,596.104114016025,28.050170050582185,1.0,9726.85002209235,,33.927139341432216,710.11035999,2.0,2.0,1.191252238146623,11587.13185893404131096854663405,0.595626119073311474,5793.5659294670204025861727426239,0.5956261190733115,5793.565929467020655484273317025,1.191252238146622947,11587.13185893404079544549546315545,,0.039652524142908714,0.04019734952066555
2020-05-19,4.0,1612533647.0,6926559.5116032746663670948,0.0,0.0,6734.095400568989,28.17674546287898,1.0,9754.20146201052,,36.41773858467624,710.11035999,3.0,3.0,0.10545000000000002,1028.5805441690095290840292402104,0.03515,342.860181389669778,0.035,341.3970511703682,0.10545,1028.580544169009334,,0.03938806178147254,0.040170151999161796
2020-05-20,0.0,1612533666.0,6757198.96352501999917737,0.0,0.0,,28.299300583092514,1.0,9515.702550263,,38.84901381187936,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03869792902603049,0.04037716882874006
2020-05-21,0.0,1612533685.0,6439849.7056440766026518043,0.0,0.0,,26.97023478422056,1.0,9068.80122933957,,31.99769951762852,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.040153981799346795,0.040138637015099225
2020-05-22,0.0,1612533705.0,6505899.7718833229671526169,0.0,0.0,,27.247589709059056,1.0,9161.81503389831,,28.611121182243927,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03983174085334705,0.037969970217845886
2020-05-23,0.0,1612533725.0,6521413.6176621519405472695,0.0,0.0,,27.312709507766733,1.0,9183.66212507305,,22.635149301871724,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03905905230218727,0.03764620653307242
2020-05-24,0.0,1612533744.0,6253395.6221105494224700044,0.0,0.0,,26.21374625880216,1.0,8806.23065715956,,17.315621871467144,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.04005852933309882,0.03806806120468859
2020-05-25,6.0,1612533763.0,6326509.9512914075651418873,0.0,0.0,473.920636630107,26.71244268047608,1.0,8909.19258153127,,18.19450787976304,710.11035999,5.0,5.0,1.498374,13349.30252515933515498,0.5977948,5325.868997437969243396,0.3,2672.757774459381,2.988974,26629.34498718984621698,,0.040074232456716506,0.03807349465129254
2020-05-26,0.0,1612533781.0,6273922.4955449626043859939,0.0,0.0,,26.611770618745826,1.0,8835.13725336061,,14.979938406708076,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.04006646056570636,0.03766559009195461
2020-05-27,2.0,1612533799.0,6511042.6789312506949666317,0.0,0.0,130295.478897247706,28.335457295525398,1.0,9169.05743921683,,17.892220355442745,710.11035999,1.0,1.0,0.00545,49.9713630437317235,0.00545,49.9713630437317235,0.00545,49.9713630437317235,0.00545,49.9713630437317235,,0.04048452403027813,0.03739862701771313
2020-05-28,3.0,1612533820.0,6794521.8689194729584483006,0.0,0.0,464.201481808091,32.42785281887137,1.0,9568.26185300994,,23.145242852403996,710.11035999,2.0,2.0,1.529746,14637.01029659454367524,0.764873,7318.50514829727183762,0.764873,7318.50514829727183762,1.529746,14637.01029659454367524,,0.04102331051008052,0.036831038180203717
2020-05-29,5.0,1612533841.0,6698054.4277769786831320926,0.0,0.0,8171.486634100873,31.96851617346078,1.0,9432.41333343074,,7.653373954622501,710.11035999,3.0,3.0,0.086901,819.68615108846473674,0.028967,273.22871702948824558,0.007152,67.46062016069665248,0.086901,819.68615108846473674,,0.03515328249750307,0.03547404374356934
2020-05-30,0.0,1612533861.0,6882162.7224961617404982525,0.0,0.0,,32.937774655531534,1.0,9691.68049117475,,12.011328414641397,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.03531463334930365,0.03556174278001975
2020-05-31,6.0,1612533879.0,6699141.2610625425846140061,0.0,0.0,1402.228224825108,32.05369736008444,1.0,9433.94384663939,,6.531605052661324,710.11035999,4.0,4.0,0.5064156799999999,4777.497088177701458240815336061,0.23285392,2196.7308057498607879088,0.249568,2354.41049791809928352,0.93141568,8786.9232229994431516352,,0.03554989186726602,0.03566591240440345
2020-06-01,3.0,1612533897.0,7242511.464951077277885627,0.0,0.0,1183.51726665,34.64231605369478,1.0,10199.1350542373,,13.610504704653492,710.11035999,2.0,2.0,0.6,6119.48103254238,0.3,3059.74051627119,0.3,3059.74051627119,0.6,6119.48103254238,,0.03811801539285355,0.03680787650270538
2020-06-02,2.0,1612533917.0,6754815.8209136181017565837,0.0,0.0,98855.454022652478,32.384819317357405,1.0,9512.34653302163,,6.918793233445866,710.11035999,1.0,1.0,0.00718332,68.3302290975849352116,0.00718332,68.3302290975849352116,0.00718332,68.3302290975849352116,0.00718332,68.3302290975849352116,,0.04038982518572088,0.03807953318226947
2020-06-03,0.0,1612533937.0,6847078.2354450156659376933,0.0,0.0,,33.20629849557282,1.0,9642.27340035067,,8.560268042193632,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0404348645407772,0.03807022616145384
2020-06-04,0.0,1612533956.0,6968569.0845722728329122499,0.0,0.0,,33.812159792956585,1.0,9813.36067913501,,9.208682028603105,710.11035999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.04049461058823874,0.0380433233910445
2020-06-05,7.0,1612533974.0,6846817.737161360610228401,0.0011,10.60608078481589,4014.696571291884,33.21846719777338,1.0,9641.8916225599,,4.047546298238626,710.11145999,4.0,4.0,0.17687798999999998,1705.438409996233573763167548802,0.0856194975,825.53391567303830165025,0.087888995,847.4161646057089383005,0.34247799,3302.135662692153206601,,0.04031076767943861,0.037161112681176126
2020-06-06,0.0,1612533991.0,6865833.7523090330448520607,0.0,0.0,,33.43063830950131,1.0,9668.67053857393,,-3.2528583859221545,710.11145999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.051576021065633325,0.03780354161431165,0.03707016567914075
