time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2022-01-20,82941708.737295501739963447711,1.49292024173708,0.0000357262892023094,0.000480746721246674,1.31654045997371,1.49292024173708,,
2022-01-21,66037366.494907474892249230668,1.43097187525439,0.0000351105958777623,0.000475109880639312,1.26568268017711,1.43097187525439,,
2022-01-22,57037769.3979391475972170087008,1.13198850557289,0.0000310199385042694,0.000441311480418134,0.998763386641183,1.13198850557289,,
2022-01-23,61567449.485671728505861115605,0.975978770310307,0.0000278879834003486,0.000406517445333039,0.861813554375289,0.975978770310307,,
2022-01-24,55943070.752086176900242836236,1.05251501049377,0.0000290180461498233,0.000415440097824202,0.928566141161719,1.05251501049377,,
2022-01-25,53787056.6944750580215654666746,0.95546468401107,0.0000260630618004021,0.000391724678087765,0.843993816329192,0.95546468401107,,
2022-01-26,53023701.668602647077260048353,0.917511385715931,0.0000248294223986659,0.000373217581999993,0.812124044243831,0.917511385715931,,
2022-01-27,51517825.1155439807141150156057,0.893053237533549,0.0000242507329367213,0.000361983877496658,0.794822219460392,0.893053237533549,,
2022-01-28,53632841.095475875188229967286,0.867035266597307,0.0000234195002675449,0.000359374315068178,0.778058323239103,0.867035266597307,,
2022-01-29,55055072.2350598078530954812518,0.892270275120092,0.000023624503646999,0.00035052162054412,0.800219140256909,0.892270275120092,,
2022-01-30,59228752.2220706631363377388126,0.915407411888509,0.0000240338272570147,0.00035300338164776,0.822380274520047,0.915407411888509,,
2022-01-31,58115807.554696354572003064863,0.980562825699687,0.0000258154899069036,0.000375614654129272,0.880162955381992,0.980562825699687,,
2022-02-01,57558504.311817348639029615388,0.960743777352282,0.0000249786017800944,0.000357650032829558,0.855502393263927,0.960743777352282,,
2022-02-02,60583666.9783388662480859116966,0.95111280008919,0.0000245208229560201,0.000340220429582625,0.843903833935433,0.95111280008919,,
2022-02-03,72474072.60548060817614931915,0.999221685110686,0.0000270481495033679,0.000371921272754138,0.884627956070598,0.999221685110686,,
2022-02-04,69676882.033227065170953511272,1.1946085116495,0.0000322364866935499,0.000447309456518834,1.04477661910549,1.1946085116495,,
2022-02-05,69747141.269996628875720109603,1.13476082867916,0.0000276232576151602,0.000382083077549093,0.990431995152031,1.13476082867916,,
2022-02-06,71488001.806213314662226849221,1.13488169339619,0.0000273408930664363,0.000376086281801924,0.991954993975902,1.13488169339619,,
2022-02-07,76347534.852043074418292914398,1.16266289023663,0.0000274483382030314,0.000381279429786827,1.01544642385689,1.16266289023663,,
2022-02-08,71738087.565115877196310886286,1.24075137377922,0.0000282702257011233,0.000394468671012868,1.08523077097441,1.24075137377922,,
2022-02-09,75190386.169087768397747368532,1.16061885710847,0.0000262776998421991,0.000371203897401197,1.01697719644445,1.16061885710847,,
2022-02-10,68455120.5769412963916360447,1.21526609577803,0.0000273677309389339,0.000374882658291508,1.06405390856677,1.21526609577803,,
2022-02-11,64654448.347262123819746448675,1.10531489687745,0.0000253429222716841,0.000358802597567966,0.968875087600512,1.10531489687745,,
2022-02-12,63047417.890100703355484908476,1.03663725716425,0.0000244736261533833,0.000354517349456209,0.913007580060721,1.03663725716425,,
2022-02-13,64997863.144620481914365054493,1.00827695098859,0.0000239078549737851,0.000346387391888237,0.889371950870364,1.00827695098859,,
2022-02-14,67693678.56553345888078763585,1.03918297076307,0.000024627759770629,0.000360740175678447,0.915391152395051,1.03918297076307,,
2022-02-15,71046417.716168334040799126896,1.08161915531495,0.0000253626377653597,0.000368361474006789,0.956788261580466,1.08161915531495,,
2022-02-16,68299296.94088858781690795375,1.13402077389304,0.0000254767951411989,0.000357142851723908,0.998420888815092,1.13402077389304,,
2022-02-17,62031840.7446216374884273380011,1.08938177431118,0.0000247217574032656,0.000346878710213397,0.957522828624303,1.08938177431118,,
2022-02-18,60342753.5763169596813127698198,0.988451975429429,0.0000243400981261042,0.00034226374431939,0.870018640241403,0.988451975429429,,
2022-02-19,58773716.098126214324656901088,0.955375071719041,0.0000238580014826526,0.000343077816375111,0.843839177454318,0.955375071719041,,
2022-02-20,54672370.8193874221236034111552,0.93019114125768,0.0000231991658799298,0.000337319678363086,0.821492329833972,0.93019114125768,,
2022-02-21,53438555.5548731459743109445338,0.862434526463896,0.0000223709009014032,0.000327127197571017,0.761894471490188,0.862434526463896,,
2022-02-22,56930294.930384230883239310846,0.840811206762674,0.0000226645746577319,0.000326038342114948,0.743618533383502,0.840811206762674,,
2022-02-23,55599491.4906127114474083004902,0.895433937511045,0.0000234390872932131,0.000339664671170962,0.790323961755725,0.895433937511045,,
2022-02-24,51677723.7969024181736832729176,0.874011489630967,0.0000234267501355408,0.000337222832188279,0.772731409895487,0.874011489630967,,
2022-02-25,54700329.0269714312876414864454,0.811530796414289,0.0000211977651086944,0.000312842946343484,0.724103986997267,0.811530796414289,,
2022-02-26,54462433.703373002293845849599,0.854064676808594,0.0000217187892239437,0.00030627114504998,0.756722678416172,0.854064676808594,,
2022-02-27,51649847.3300018459893659163884,0.848743067348986,0.0000217311169462709,0.000305557798757538,0.753650282067921,0.848743067348986,,
2022-02-28,56594426.4084783031718723648532,0.803822550562922,0.0000213414910658559,0.000307450008799491,0.719756228407729,0.803822550562922,,
2022-03-01,57725277.9816019675548215371225,0.880230650519754,0.0000203854990186041,0.000302021342142149,0.784481273725217,0.880230650519754,,
2022-03-02,56628467.468559548869439696594,0.895270694415649,0.0000201935637252703,0.000301485178925077,0.804629557828891,0.895270694415649,,
2022-03-03,53394493.123341324577173786756,0.877310826107038,0.000019945870299054,0.000296924776192461,0.789115526772646,0.877310826107038,,
2022-03-04,49670268.221326376289316274328,0.82518511202562,0.0000194194218335608,0.000290870113449364,0.745576450972994,0.82518511202562,,
2022-03-05,51065492.1116359062757958344755,0.76219537706056,0.0000194902950770218,0.00029115624758916,0.697124991063669,0.76219537706056,,
2022-03-06,50672885.821416974250067177386,0.782876118902249,0.0000198780826730482,0.00029399535282702,0.716681622185944,0.782876118902249,,
2022-03-07,51784213.8232950312157013082576,0.776416308687545,0.0000202195208452638,0.000303536121342345,0.713169047056302,0.776416308687545,,
2022-03-08,50150208.053038974226292968479,0.792965090117103,0.0000207872339591999,0.000317059127266208,0.730329385201044,0.792965090117103,,
2022-03-09,51839396.6314725609710106711734,0.767472102048441,0.0000198182735583893,0.000297727738085636,0.70440134693526,0.767472102048441,,
2022-03-10,49911898.765208875246933445421,0.792419791799617,0.0000188718995417816,0.00029058604273864,0.715864755515608,0.792419791799617,,
2022-03-11,50078129.0669150038065006128592,0.761648694539895,0.0000192909099962272,0.000291661701525403,0.692663215769089,0.761648694539895,,
2022-03-12,50295958.4947031077567456153399,0.738655922357292,0.0000190250866505509,0.000288243936585397,0.676887758562223,0.738655922357292,,
2022-03-13,50937743.6118405211343506749156,0.741625687869283,0.0000190399017324742,0.000287654498288285,0.680807820045463,0.741625687869283,,
2022-03-14,50553398.6092772881573714892192,0.750924378987492,0.0000198613540781206,0.000298401263857954,0.68718248064679,0.750924378987492,,
2022-03-15,49607990.329892014976659695964,0.744635397310952,0.0000187806639786415,0.000287573118904573,0.680915463149721,0.744635397310952,,
2022-03-16,50857757.5152573503036491685544,0.72931294156012,0.0000185307922387243,0.000278232352234906,0.665162355471818,0.72931294156012,,
2022-03-17,50341206.372854712901755417576,0.747168179801076,0.0000181784922067896,0.000269841449646106,0.677972930218468,0.747168179801076,,
2022-03-18,51050033.7465214187974732509132,0.737791550407543,0.0000180096675680296,0.000261993223162873,0.664745678578204,0.737791550407543,,
2022-03-19,55879257.8574583815719866062814,0.747156876756708,0.0000178634056169167,0.000253625455959535,0.675264764150381,0.747156876756708,,
2022-03-20,57814509.0808950930155913592336,0.816922497960658,0.0000193614905405719,0.000277032916287135,0.738604677947835,0.816922497960658,,
2022-03-21,59156954.5291467528807585696671,0.844786991852102,0.0000204575044941968,0.000295192704963271,0.764607931179441,0.844786991852102,,
2022-03-22,58223627.0014585785512743040058,0.861885617147093,0.0000209886177534121,0.000297374970686099,0.781972501447405,0.861885617147093,,
2022-03-23,57087257.7137402632957287195255,0.847633218927333,0.0000199992881266732,0.000284762246190747,0.768643567660924,0.847633218927333,,
2022-03-24,59458937.1476580494536062567033,0.828396456992473,0.0000193848593469049,0.00027420112135595,0.752171008991526,0.828396456992473,,
2022-03-25,59393860.83798297431044217612,0.862471668528557,0.0000196129537115031,0.000277315518722844,0.783089030974555,0.862471668528557,,
2022-03-26,66817346.117561010569744282952,0.84431989723447,0.0000190389258481193,0.000271970361782242,0.768892555073367,0.84431989723447,,
2022-03-27,67280460.3978206848311313592817,0.94378855092198,0.0000211992385747319,0.000300030622829633,0.858968456317374,0.94378855092198,,
2022-03-28,66000108.9051403464092736989673,0.949456906006187,0.0000202974267763359,0.000288699333807353,0.864070922560538,0.949456906006187,,
2022-03-29,65785560.1120955305213974901996,0.931024796608467,0.0000197152219218488,0.000278210147113681,0.846502728440995,0.931024796608467,,
2022-03-30,69303477.8588697912779742974568,0.925996173164534,0.0000195095617149266,0.000272458226558902,0.834630743712567,0.925996173164534,,
2022-03-31,64095203.2953906543982788273108,0.973189990117924,0.000020651992730139,0.000287157215979418,0.871745225157663,0.973189990117924,,
2022-04-01,70590812.1062824746094915169374,0.899326163784954,0.0000197384224915325,0.000274035464155426,0.812438869626431,0.899326163784954,,
2022-04-02,76487092.485830111008581926928,0.985583416316863,0.000021309756759021,0.000285964817549423,0.892256691011062,0.985583416316863,,
