time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2021-04-13,,,,,,,1046113062.75675
2021-04-14,709986353.518689407607028,,,,,,639757162.183397
2021-04-15,601968699.720719470711428,,,,,,135394220.365861
2021-04-16,481324680.268066644378886,,,,,,106947188.564802
2021-04-17,506485984.226767017563199,,,,,,68322805.5414294
2021-04-18,453242918.67527324205727,,,,,,48551608.8054632
2021-04-19,404230993.614297605854738,,,,,,65704004.043694
2021-04-20,377283105.760920732167804,,,,,,27305628.9098867
2021-04-21,350380615.889871795613035,,,,,,28829753.3418916
2021-04-22,319323950.256184977136761,,,,,,23404065.0925257
2021-04-23,277805506.306503620303364,,,,,,21243621.5981746
2021-04-24,334718266.050541687628258,,,,,,39714397.5390732
2021-04-25,302148130.950240251208571,,,,,,80847852.6482427
2021-04-26,328548012.804483642673364,,,,,,35514056.9650038
2021-04-27,424736524.240143269879018,,,,,,107057661.808344
2021-04-28,432350521.428847518234865,,,,,,173505973.247674
2021-04-29,550406209.16403989697709,,,,,,202193668.156688
2021-04-30,534880847.891100343804056,,,,,,101823564.139458
2021-05-01,590831384.273155339429088,,,,,,139516755.873546
2021-05-02,915688614.779487563254487,,,,,,951050462.660015
2021-05-03,866378869.703227629978731,,,,,,638860739.086787
2021-05-04,742760265.035423384651214,,,,,,282268433.590971
2021-05-05,767403519.706555017146043,,,,,,241160440.112678
2021-05-06,748902812.977586515203499,,,,,,197016892.456844
2021-05-07,656026570.035124593617852,,,,,,152148371.404308
2021-05-08,645059517.701389042229842,,,,,,119450263.794204
2021-05-09,775798692.701797034390895,,,,,,312514315.747952
2021-05-10,621557720.430350957171273,,,,,,281906767.749358
2021-05-11,627110004.596789217909341,,,,,,115091770.760093
2021-05-12,510668641.739903718679698,,,,,,135399640.860116
2021-05-13,450219983.667077752196595,,,,,,90557914.7630971
2021-05-14,507574898.264331797197595,,,,,,73252158.6207882
2021-05-15,436472141.500790484781972,,,,,,52938031.3663087
2021-05-16,450655846.780161782159574,,,,,,68809039.6706839
2021-05-17,440215151.762454924259483,,,,,,97677663.8107668
2021-05-18,428205791.233750228257946,,,,,,66721434.0975468
2021-05-19,276872579.483313876394035,,,,,,77830119.7236666
2021-05-20,299566083.124939731622297,,,,,,47654560.9105869
2021-05-21,249017273.819164838709022,,,,,,43901081.792673
2021-05-22,226748723.092238414076603,,,,,,28502571.225309
2021-05-23,170897330.570869733860731,,,,,,30511511.5810208
2021-05-24,212875879.013515262679913,,,,,,33088684.2232167
2021-05-25,223029690.66141438568503,,,,,,38351359.5186331
2021-05-26,313465890.869254928274106,,,,,,102405855.145604
2021-05-27,292468625.970795349364837,,,,,,71561795.0663666
2021-05-28,253599168.547994762551079,,,,,,55306213.6565708
2021-05-29,227448823.321545991895807,,,,,,32398807.0335229
2021-05-30,235324575.873132512764105,,,,,,29779272.3154228
2021-05-31,253048754.766201190661139,,,,,,25087716.9485858
2021-06-01,238664765.078565093517808,,,,,,24895491.0933689
2021-06-02,244574811.099694365044841,,,,,,24709711.836743
2021-06-03,261723525.185594008855713,,,,,,28819399.6311037
2021-06-04,224639997.201479476554823,,,,,,27449599.1465303
2021-06-05,212662949.847029363724911,,,,,,20769797.9365314
2021-06-06,216751792.895930496674896,,,,,,13340497.4326917
2021-06-07,188713658.073635927689214,,,,,,21566290.0119104
2021-06-08,178284984.236909986546602,,,,,,21596564.0107539
2021-06-09,190445743.701023015594505,,,,,,21231886.5646396
2021-06-10,173843598.042019582675889,,,,,,14207039.6472322
2021-06-11,195398994.684343051022006,,,,,,38966814.9061736
2021-06-12,173886031.480454336582294,,,,,,17774602.1785376
2021-06-13,181671289.130930654656714,,,,,,14605071.0518822
2021-06-14,183048843.5147299200903,,,,,,18504571.2503465
2021-06-15,184356852.713277915826241,,,,,,15481012.2376896
2021-06-16,172492895.74948856225016,,,,,,11415880.3894338
2021-06-17,169389016.807081436156407,,,,,,9370872.11255307
2021-06-18,153626542.979958030328752,,,,,,14437534.2623904
2021-06-19,148119416.93000807364259,,,,,,16796251.5660207
2021-06-20,151795313.110222072432976,,,,,,12858304.465449
2021-06-21,113343329.3043743338417149,,,,,,17177787.2096715
2021-06-22,99952849.6778406697568404,,,,,,21966845.6445652
2021-06-23,106753433.5421179528153721,,,,,,15668085.7541454
2021-06-24,106624319.7542237203596913,,,,,,10640888.6199252
2021-06-25,91009535.5584806106901946,,,,,,10629115.2104339
2021-06-26,86746270.3253122120202867,,,,,,10536852.4557745
2021-06-27,94098431.0894798029856816,,,,,,10986774.2180503
2021-06-28,98732918.6247605504892907,,,,,,13572795.2005179
2021-06-29,98736256.2831193678614538,,,,,,14414369.2599947
2021-06-30,96724913.4744252445012985,,,,,,10742988.3037342
2021-07-01,89712071.9493356111241731,,,,,,7548124.56877275
2021-07-02,91482488.8488582007594464,,,,,,8051991.03900166
2021-07-03,97194706.0567046229687583,,,,,,11355687.6376402
2021-07-04,110845709.6161266513372985,,,,,,38471100.1638907
2021-07-05,102856231.0304598000717503,,,,,,18141500.8468944
2021-07-06,113011789.1911337608910301,,,,,,25488715.9202853
2021-07-07,127421403.646993533360464,,,,,,62306848.9368796
2021-07-08,112690850.3823507486720127,,,,,,46797311.0084178
2021-07-09,119245585.1453030121782364,,,,,,23901700.1291557
2021-07-10,124732115.139140166958855,,,,,,42664448.7638196
2021-07-11,160632142.933450313060693,,,,,,92131425.0956201
