time,CapMrktEstUSD,volume_reported_spot_usd_1d
2020-09-17,,3673.96270495317
2020-09-18,4547266.9290048063599,27269.506247302
2020-09-19,6465555.7533085878027,15403.371789819
2020-09-20,6240691.632521842166232,15683.7056434055
2020-09-21,4160736.406453140383112,15132.0431847227
2020-09-22,4100480.519263795433326,8539.29318172765
2020-09-23,3846485.535773290389784,5957.47616869662
2020-09-24,4181514.215992241320402,5224.87498876309
2020-09-25,4276660.429972107122743,8294.55030701944
2020-09-26,3889859.012781271571778,7183.10892426959
2020-09-27,3722964.337698390190746,7855.92453555048
2020-09-28,3727152.716178441723282,8950.94519801415
2020-09-29,3510969.543719708272476,10095.8141522857
2020-09-30,3210801.925884151237616,6179.52951598371
2020-10-01,3158354.58896674258344,5708.89232324485
2020-10-02,2555611.28741094633304,7564.90404310409
2020-10-03,2721297.098116704891312,4352.16824648772
2020-10-04,2621917.212279131325312,4781.4130919409
2020-10-05,3388072.068633873731504,7418.11117949725
2020-10-06,3160702.381332943151568,15877.7399819279
2020-10-07,2479778.397941815998096,998.544305443788
2020-10-08,3378969.866482992778016,692.38213098046
2020-10-09,3378969.866482992778016,614239.436861963
2020-10-10,3378969.866482992778016,1490710.98665481
2020-10-11,3937626.690905603009776,3044297.13628143
2020-10-12,5503491.70607493693576,6339958.1116972
2020-10-13,4622816.085897276664416,3588050.7791316
2020-10-14,4590973.434658039842496,3861620.11774823
2020-10-15,3556117.320764156381664,2480018.30767605
2020-10-16,3134594.487382257777344,2217362.2694399
2020-10-17,3324191.198233849175889,1887668.90277371
2020-10-18,3604494.119642964289854,1696202.99568587
2020-10-19,4303643.193958755171321,3135983.14374703
2020-10-20,3840335.82224811456048,3065932.42709379
2020-10-21,3616945.661128747464081,1868905.97918938
2020-10-22,3334293.452550947155749,2224393.11527176
2020-10-23,3177913.294214039025036,1240899.60234127
2020-10-24,3762707.284754924228631,1782721.36024388
2020-10-25,3245632.935340766167935,1570465.64977527
2020-10-26,3118700.727319255224597,1713204.85128436
2020-10-27,3078392.284036488071673,1455283.06724634
2020-10-28,2996114.290486191055901,1536663.35312312
2020-10-29,3041968.25183046150436,1543694.7325564
2020-10-30,3063111.735490771556658,1395667.13726174
2020-10-31,3062992.761209148640916,1414036.73980774
2020-11-01,3123744.043939118240778,1537610.49756894
2020-11-02,2741050.498046719507061,1285858.52530499
2020-11-03,2657324.507095980246856,1024271.4114077
2020-11-04,2491281.470916255982167,1224853.31295428
2020-11-05,2295514.69856913416987,1492707.96598472
2020-11-06,2435929.14091727730963,1619091.81667958
2020-11-07,2161957.699914380128464,1894705.97328507
2020-11-08,2388434.27782989060194,1499293.13869488
2020-11-09,2218241.153048564522877,1120152.75211101
2020-11-10,2323432.366528134469506,2001105.1023886
2020-11-11,2696345.717801506749566,2357042.31904518
2020-11-12,2349384.02363725297939,2559411.19543706
2020-11-13,2651066.184706575425137,1327170.41615907
2020-11-14,2621952.106738051147391,1448263.54875714
2020-11-15,2664765.193013618990549,3547095.64705722
2020-11-16,2763522.770110622538716,1132691.66848074
2020-11-17,2763943.981245921411862,1643035.706268
2020-11-18,3233134.386745730494863,12092553.9736182
2020-11-19,3675399.755004680266282,4723074.51820644
2020-11-20,3643049.160880147594742,2814563.99796249
2020-11-21,4390146.735358820411306,5771347.08043329
2020-11-22,5914633.440761016986461,15607475.6905595
2020-11-23,5664683.05486095639296,8785024.51285448
2020-11-24,4961351.489363578929308,7660964.32115058
2020-11-25,4473796.994449432541486,3719970.68706481
2020-11-26,4051447.5383134020048,4765265.24653465
2020-11-27,4396437.596128703285232,4198191.38041223
2020-11-28,5505975.770742690072926,8031399.18284228
2020-11-29,5049606.788860446744308,5362158.31268459
2020-11-30,4667138.223093125292108,4324113.35908473
2020-12-01,4639345.628123504272617,4450475.13486666
2020-12-02,4741046.753218425527472,3602400.13987727
2020-12-03,5176451.394162175566252,4841625.21005716
2020-12-04,5031473.469518736031513,6766534.32499249
2020-12-05,5239353.909226776807269,5323310.26900699
2020-12-06,5576801.317921203698079,5953720.04971115
2020-12-07,5620277.13610052864991,4176088.27502788
2020-12-08,5981690.552837281296918,10166014.3993501
2020-12-09,6790019.105778368075444,12611895.3662734
2020-12-10,6053292.133740858202071,6929227.20002321
2020-12-11,5083408.813227739195252,6235373.87646252
2020-12-12,6001956.68957155846764,4661608.28690282
2020-12-13,6842181.050385118466007,7129403.74650141
2020-12-14,6628866.591744436194636,8770180.05449023
2020-12-15,6168593.375497461727815,3898415.72841969
2020-12-16,6424955.313002754126231,5442122.51344359
2020-12-17,6306316.810768764308232,3526593.42121669
2020-12-18,6220841.025711157970859,3509325.19021221
2020-12-19,6158337.05354746071438,3252234.87944168
2020-12-20,5745278.81128939578729,4742726.87851764
2020-12-21,6328654.914523431771036,6626514.63256689
2020-12-22,5869307.255229769427685,5439961.7725366
2020-12-23,5306706.026116332524757,5533619.53851417
2020-12-24,5326404.244872927244623,2461157.83908687
2020-12-25,5176199.508576728350635,3766306.37001164
2020-12-26,5130118.487183861734731,2181899.96545308
2020-12-27,5091615.053835452690058,2405164.74686722
2020-12-28,5462827.374283529348007,3344948.72355625
2020-12-29,4931645.048229169466154,3199976.98195325
2020-12-30,4826821.08112199578044,2341475.19181747
2020-12-31,4840935.292635288418089,1365664.07000588
2021-01-01,5256361.772905428555993,2333520.29711159
2021-01-02,5324873.602754075666058,2823544.06127228
2021-01-03,6042466.181196636410898,4636828.97812098
2021-01-04,6605545.842258039480447,5886094.06143112
2021-01-05,6549011.138167860252429,3386618.32700386
2021-01-06,6105024.053315885628126,2895143.44373674
2021-01-07,6203593.142319869092629,3768482.4319485
2021-01-08,7061014.830216153644964,6511254.02860705
2021-01-09,6848109.612450242195031,4647584.48577105
2021-01-10,6570802.15682999746302,3522348.63745312
2021-01-11,5810296.23419327319132,4501925.60400411
2021-01-12,7574416.633087730804763,10151009.0055709
2021-01-13,9143479.83564869823711,10322454.9695714
2021-01-14,9210197.290978595640708,7022102.74572871
2021-01-15,9559781.875797528077766,9215911.51867052
2021-01-16,9570586.831003251586953,4273406.69214363
2021-01-17,9711458.15059118264202,4093602.82983406
2021-01-18,11845330.72514495098101,9293220.28961368
2021-01-19,15733914.240393900869654,8300748.65698565
2021-01-20,15240195.923747650402239,10493978.8999463
2021-01-21,16180609.14834779898847,9582717.97585084
2021-01-22,15511424.133153614098909,8885889.53400949
2021-01-23,15891132.869746807082781,3876566.82169265
2021-01-24,18077157.202704052172335,7793591.80425484
2021-01-25,16558200.089319161688093,8948480.10182639
2021-01-26,14723426.246948635880839,7455121.16779261
2021-01-27,14281138.04808758836657,5314516.23292713
2021-01-28,16885293.497144247793345,6647463.16301971
2021-01-29,16605820.14716023400113,6166989.76379484
2021-01-30,16315462.358107968355545,4306450.61891818
2021-01-31,16699180.623086302361986,6589765.23184955
2021-02-01,16528554.277825004551577,7439288.14797739
2021-02-02,17147227.905929418081302,5834058.39550477
2021-02-03,17805655.388556103850243,4915942.58733984
2021-02-04,16706560.451427834640933,8199883.54105252
2021-02-05,19463845.250350173307334,5338227.12663766
2021-02-06,19491522.327466932790299,10547806.1930423
2021-02-07,18125329.676633063008579,4992285.52885365
2021-02-08,20524870.181766571470269,4819163.49537273
2021-02-09,26283687.03605138405667,17892756.5665177
2021-02-10,23795299.399173563111403,19576900.405856
2021-02-11,24268671.93640267595644,8475771.95002336
2021-02-12,28268958.55155615091744,12554033.4589945
2021-02-13,30969503.41730330298794,16854102.3922792
2021-02-14,31660363.50618092236621,14296089.9221122
2021-02-15,28663520.77876678175512,14213437.3084735
2021-02-16,51262081.92636925577785,39584385.03997
2021-02-17,97325969.37674767386888,450843627.750313
2021-02-18,85807763.28999090939254,301009800.611594
2021-02-19,92274116.96280823589229,110981347.792098
2021-02-20,79347097.47939723503279,73741655.610945
2021-02-21,90565521.20484376693087,74192238.8690551
2021-02-22,82569834.81386124657137,71645339.7606154
2021-02-23,70015827.32764765692883,84485423.6216581
2021-02-24,74292528.77940912658899,60855386.3948297
2021-02-25,68909872.19331580513841,40565235.7082035
2021-02-26,61006039.48260224053245,38417284.0018835
2021-02-27,63209475.0404392242779,19802035.2266544
2021-02-28,61112290.33059357520642,29875960.8675851
2021-03-01,75208856.16764996882959,41739255.2796332
2021-03-02,69657172.31391179534868,29020144.3150109
2021-03-03,69001247.37359335840519,24237252.2101286
2021-03-04,69807127.22960562,20563344.3761654
2021-03-05,66156791.91107778,27013049.8553725
2021-03-06,61977228.60445335,31588213.8980536
2021-03-07,59745756.09381102,25222974.3003288
2021-03-08,61309713.41214552,22280014.7172914
2021-03-09,66603473.5968,27488273.4981677
2021-03-10,59465342.06484687,21145469.3760923
2021-03-11,78633193.840084068,20234581.4026954
2021-03-12,73945689.554624226,31046183.1897549
2021-03-13,95862199.258817178,70648333.76934
2021-03-14,115652201.462246202,298803452.458798
2021-03-15,99483084.937494072,71889404.7773655
2021-03-16,86009141.366018124,53789829.634502
2021-03-17,94239818.704521216,40993205.7075677
2021-03-18,105635875.973318262,89612045.188274
2021-03-19,103877187.228302334,36975211.5028776
2021-03-20,101826904.946353188,37440441.2992593
2021-03-21,93409602.051460812,30640711.5738196
2021-03-22,86758087.467830874,34926470.7773708
2021-03-23,85395435.467190324,20453122.4997098
2021-03-24,88573430.204682888,46829982.6167861
2021-03-25,85280305.49647803,38173019.1479559
2021-03-26,101976299.515106994,33813656.8440072
2021-03-27,104693255.551674666,32970140.9744715
2021-03-28,110106901.269056712,39212956.6791364
2021-03-29,106053189.822057654,29043079.3735349
2021-03-30,119588752.125346272,50669452.7259149
2021-03-31,107088510.0804837,41365851.4371655
2021-04-01,101915029.819104654,26233291.9946103
2021-04-02,96567071.487720618,23846602.1612163
2021-04-03,90184648.556474916,27719464.9264874
2021-04-04,100259947.992724116,22271605.1069444
2021-04-05,101842795.449538242,34392972.7525913
2021-04-06,107054692.82531889,36813420.9004786
2021-04-07,115245528.018710766,74698010.477472
2021-04-08,117451574.920786686,106822955.085201
2021-04-09,127492418.906963232,54499182.399935
2021-04-10,121746918.131964084,51209738.9072726
2021-04-11,127424901.9292459389375,47419327.3007201
2021-04-12,129698081.75152392975,45693668.4152941
2021-04-13,114443131.3912605991875,46544260.1558409
2021-04-14,111859234.912256994375,36655651.4506176
2021-04-15,113972631.52608686925,30388620.1405267
2021-04-16,108764461.654542706125,28722929.4195962
2021-04-17,109792179.489850064625,23777438.0392057
2021-04-18,88502100.168336742875,49878907.2610636
2021-04-19,84249830.462161556625,36580143.9123904
2021-04-20,81582345.1772035843125,36344033.4838241
2021-04-21,82276395.9241196398125,36846307.1785969
2021-04-22,74017533.5091018766875,28534199.1330686
2021-04-23,67686027.8556503499375,32292708.2380251
2021-04-24,62230714.3143269023125,19627056.0662056
2021-04-25,62492049.258764889,21260685.4411019
2021-04-26,75209203.1926708880625,29278050.9858673
2021-04-27,82523510.3580988869375,23281208.6756479
2021-04-28,78712256.27250822375,37158589.3238057
2021-04-29,113203488.2329420809375,167851550.760496
2021-04-30,104180732.8767491750625,82511140.3547265
2021-05-01,103133476.2271990850625,39160998.9940549
2021-05-02,104598960.9064642554375,60553031.3279685
2021-05-03,112598409.0874727746875,68541998.3612587
2021-05-04,99377204.9906940405,45938642.9251779
2021-05-05,98550405.06358148025,27849332.4057727
2021-05-06,90914352.3341952148125,28734800.6620132
2021-05-07,89629136.5587563604375,26373235.644826
2021-05-08,98249568.73345325025,35183866.3326989
2021-05-09,93374445.405118195125,27517992.2128199
2021-05-10,81317204.576496622125,32691807.4348728
2021-05-11,85079242.9958987011875,26612125.986529
2021-05-12,75232331.686907128875,26460922.9191182
2021-05-13,69955694.6400446064375,31197164.3530216
2021-05-14,77568864.426589390125,26887463.9244115
2021-05-15,71988838.920272277375,24899680.0989212
2021-05-16,69465652.1543798461875,23056814.933104
2021-05-17,68996045.8223215635,29299061.9151904
2021-05-18,80710557.616292088375,32327753.3736588
2021-05-19,53441678.138922673875,53787295.5618868
2021-05-20,56764486.558818311625,30117390.9291855
2021-05-21,46126192.48595446275,25242676.6003685
2021-05-22,43973920.870346548125,17185424.0000507
2021-05-23,35060224.5106187592375,18196976.1635627
