time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-04-22,,,,,,,40370210.3354798
2025-04-23,,,,,,,46648378.5035011
2025-04-24,,,,,,,32797847.8625789
2025-04-25,,,,,,,23175673.260257
2025-04-26,,,,,,,22854140.3180933
2025-04-27,,,,,,,36851056.4487712
2025-04-28,,,,,,,26207173.8191646
2025-04-29,,,,,,,22321090.3359064
2025-04-30,,,,,,,25472151.3028721
2025-05-01,,,,,,,23843027.0478847
2025-05-02,,,,,,,21313977.151755
2025-05-03,,,,,,,27402425.9888651
2025-05-04,,,,,,,17202418.7326495
2025-05-05,,,,,,,15766972.3047111
2025-05-06,,,,,,,24933773.020593
2025-05-07,,,,,,,15972867.7481953
2025-05-08,,,,,,,34620985.8280427
2025-05-09,,,,,,,144772162.853144
2025-05-10,,,,,,,160755213.679092
2025-05-11,,,,,,,129811965.527629
2025-05-12,,,,,,,115191764.106496
2025-05-13,,,,,,,179390003.995505
2025-05-14,57951747.3844852,,,,,,70092140.3306158
2025-05-15,47354680.3025475,,,,,,54735269.7871219
2025-05-16,47120870.4258612,,,,,,40784904.1446058
2025-05-17,43461971.4798572,,,,,,30984159.5341939
2025-05-18,49563929.4891806,,,,,,72817131.2933582
2025-05-19,50812558.0079924,,,,,,47307464.1158612
2025-05-20,61230088.0513164,,,,,,80580083.6486915
2025-05-21,60794133.304524,,,,,,72049460.1994004
2025-05-22,59201071.5188564,,,,,,83662559.8927039
2025-05-23,57698475.6804738,,,,,,78698300.6840933
2025-05-24,53586748.7674739,,,,,,33438095.6811931
2025-05-25,54673914.332901,,,,,,35562261.3353956
2025-05-26,50876343.6503388,,,,,,30858075.7352672
2025-05-27,53056606.5987702,,,,,,26206354.6496848
2025-05-28,50357394.8227028,,,,,,31476839.7396977
2025-05-29,47373143.4169267,,,,,,28871289.8560381
2025-05-30,37309831.9947155,,,,,,35292132.7268082
2025-05-31,39353846.410488,,,,,,24741255.5991795
2025-06-01,40236211.9227334,,,,,,18165152.5149107
2025-06-02,41717167.2999852,,,,,,22853157.7412113
2025-06-03,42292655.0831683,,,,,,56123528.4763473
2025-06-04,41070213.2572793,,,,,,23785177.5280684
2025-06-05,38608153.4167786,,,,,,30645592.316627
2025-06-06,37301748.4157686,,,,,,35910594.3828091
2025-06-07,40421287.8473348,,,,,,19253923.4834105
2025-06-08,39263277.9656526,,,,,,11963220.4537075
2025-06-09,43068342.3104825,,,,,,23233475.0098869
2025-06-10,42743855.8740497,,,,,,27834114.653171
2025-06-11,38724120.1619877,,,,,,26284455.6453503
2025-06-12,34505753.447159,,,,,,21976454.8931257
2025-06-13,33812501.4261397,,,,,,37447997.5054378
2025-06-14,33458658.4021618,,,,,,17658228.011899
2025-06-15,34027794.658425,,,,,,12243967.2165554
2025-06-16,35367908.2915322,,,,,,21174578.4684387
2025-06-17,33044381.4935583,,,,,,23226297.8132732
2025-06-18,33021976.3258833,,,,,,19843068.7976176
2025-06-19,32865971.2382856,,,,,,23096490.0432074
2025-06-20,32405509.3746415,,,,,,34789833.7449901
2025-06-21,29372298.0814949,,,,,,30202867.7961906
2025-06-22,30172197.0100639,,,,,,36642287.733054
2025-06-23,35512512.4833158,,,,,,33336603.2135734
2025-06-24,35914027.0899483,,,,,,38071339.0843652
2025-06-25,34194621.1581937,,,,,,38311052.1919254
2025-06-26,31815096.6803018,,,,,,21454510.1205018
2025-06-27,34001026.4075526,,,,,,23708357.2007245
2025-06-28,36804895.3978248,,,,,,25537171.669046
2025-06-29,38859492.8676639,,,,,,27019121.0026709
2025-06-30,37884906.397315,,,,,,19563001.660268
2025-07-01,35234518.3319873,,,,,,16305137.575435
2025-07-02,40139046.224508,,,,,,32728996.429894
2025-07-03,39065845.5912895,,,,,,20760288.1594072
2025-07-04,37122172.149459,,,,,,18088531.5430036
2025-07-05,37217070.4597987,,,,,,16675501.4267285
2025-07-06,38587520.1718128,,,,,,14817994.6245464
2025-07-07,36404738.3189099,,,,,,12789031.4656361
2025-07-08,37085506.7348775,,,,,,12800554.4630814
2025-07-09,39885859.648196,,,,,,22282736.649512
2025-07-10,47623232.8321421,,,,,,57281572.6374647
2025-07-11,44647760.0360204,,,,,,51542862.7658334
2025-07-12,42599018.3033085,,,,,,23371713.6418226
2025-07-13,44236095.337701,,,,,,34923366.4785473
2025-07-14,43365319.640873,,,,,,26493794.9002783
2025-07-15,46742306.6300163,,,,,,31655898.3942104
2025-07-16,47461747.7310415,,,,,,29866153.0230095
2025-07-17,46562501.1256227,,,,,,31509241.1578546
2025-07-18,43700338.2472438,,,,,,29977528.1683219
2025-07-19,44429982.1658913,,,,,,11910296.3456152
2025-07-20,46588812.2722841,,,,,,24857786.444215
2025-07-21,49728511.6657417,,,,,,29802717.8471918
2025-07-22,48385795.7030227,,,,,,36114092.4380045
2025-07-23,42263317.6505496,,,,,,34033927.4386699
2025-07-24,42124947.6676313,,,,,,25067198.0169625
2025-07-25,43104980.1117151,,,,,,19923167.5967786
2025-07-26,42310194.632416,,,,,,14011222.086195
2025-07-27,45761750.1791207,,,,,,23083303.2088618
2025-07-28,43264953.2292821,,,,,,84734229.2717673
2025-07-29,41722800.0122728,,,,,,32131733.6762445
2025-07-30,40652521.8865158,,,,,,20533707.5493379
2025-07-31,37111890.6955492,,,,,,14559210.4540702
2025-08-01,36382080.7184272,,,,,,13809941.6964082
2025-08-02,34684160.5659256,,,,,,8519687.01659292
2025-08-03,36533228.8354237,,,,,,7465227.12252044
2025-08-04,38469937.2347569,,,,,,7596360.56358828
2025-08-05,34640705.9850992,,,,,,13266112.6014031
2025-08-06,34519427.9993272,,,,,,7844707.94850682
2025-08-07,35339099.1508147,,,,,,14500350.3769881
2025-08-08,35654061.6892192,,,,,,9205039.20749321
2025-08-09,37722703.9420222,,,,,,13404302.5064552
2025-08-10,37791906.9848079,,,,,,11335662.792121
2025-08-11,35204727.6855641,,,,,,16079177.3605747
2025-08-12,38054572.1564176,,,,,,17414568.8742713
2025-08-13,38664683.1048325,,,,,,15664164.9897026
2025-08-14,33320465.4250902,,,,,,22227200.3851861
2025-08-15,33016836.338388,,,,,,11083920.6462697
2025-08-16,34267043.703455,,,,,,6609508.77664769
2025-08-17,35119708.8711268,,,,,,11289118.4791677
2025-08-18,33512532.5030758,,,,,,11966150.8171214
2025-08-19,31119661.4677659,,,,,,12541675.3550415
2025-08-20,33168781.991359,,,,,,7209686.40616835
2025-08-21,31847176.6534692,,,,,,6497923.21775449
2025-08-22,34795351.1695234,,,,,,13362327.6910845
2025-08-23,35703891.8744722,,,,,,22854032.811234
2025-08-24,34457462.8213853,,,,,,11720796.944402
2025-08-25,30049847.9244532,,,,,,14176384.8849522
2025-08-26,32247055.9063531,,,,,,7801270.28166742
2025-08-27,31708433.5040638,,,,,,6671708.9779188
2025-08-28,32422411.8254004,,,,,,5538169.95007145
2025-08-29,29698233.5353494,,,,,,10189818.0535656
2025-08-30,30163125.0254528,,,,,,3930569.74077868
2025-08-31,29370622.9417781,,,,,,3630914.94791227
2025-09-01,26736719.4748868,,,,,,9337418.94826742
2025-09-02,28240173.6331667,,,,,,6205805.60721481
2025-09-03,28651837.4656461,,,,,,4885948.55172787
