time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-04-22,,,,,,,11121451.2274063
2025-04-23,,,,,,,12085981.0988886
2025-04-24,,,,,,,7361602.57407721
2025-04-25,,,,,,,10551793.9153196
2025-04-26,,,,,,,10314684.0216002
2025-04-27,,,,,,,9785504.96471999
2025-04-28,,,,,,,14277825.762206
2025-04-29,,,,,,,13711099.5763393
2025-04-30,,,,,,,9326478.32174843
2025-05-01,,,,,,,10941844.5880977
2025-05-02,,,,,,,130337384.046061
2025-05-03,,,,,,,147422596.214296
2025-05-04,,,,,,,37545630.5276989
2025-05-05,,,,,,,39412395.4118877
2025-05-06,,,,,,,29828267.4532367
2025-05-07,,,,,,,24350980.8328854
2025-05-08,,,,,,,22933869.3779818
2025-05-09,,,,,,,30993798.6875873
2025-05-10,,,,,,,19822982.1780289
2025-05-11,,,,,,,23168014.6960511
2025-05-12,,,,,,,25537520.6721615
2025-05-13,,,,,,,19602749.8584996
2025-05-14,27563687.865779212414368,,,,,,17252519.502854
2025-05-15,24582513.317012916609402,,,,,,14736261.0133657
2025-05-16,25168805.883959369244786,,,,,,28147091.2303722
2025-05-17,25014986.374354664898384,,,,,,11679046.4378589
2025-05-18,26152996.809026425507326,,,,,,13474453.0748871
2025-05-19,24931034.940083609410803,,,,,,13049886.295346
2025-05-20,26120281.059947305585917,,,,,,17700698.4369084
2025-05-21,25780851.784658619899217,,,,,,16730329.3028262
2025-05-22,28640805.251877296830998,,,,,,59387794.528401
2025-05-23,27429507.526852404040293,,,,,,28428980.7102182
2025-05-24,28468360.443658394034855,,,,,,24324974.2645039
2025-05-25,26779200.817000185549387,,,,,,13936543.4685254
2025-05-26,26330660.474188898767545,,,,,,9068317.12028103
2025-05-27,27206580.430360987185492,,,,,,10277803.3522058
2025-05-28,26720669.324421323931042,,,,,,7850978.11380474
2025-05-29,26360909.997194113619049,,,,,,7541147.77600841
2025-05-30,20793511.0855973861710695,,,,,,16233531.9518767
2025-05-31,21651994.1167081860568968,,,,,,8301534.12563116
2025-06-01,22660874.397894065736564,,,,,,4722433.44127085
2025-06-02,22030231.3598585752403634,,,,,,5100417.45746609
2025-06-03,21954607.5163109750982423,,,,,,13528182.269445
2025-06-04,20975599.5352283130921243,,,,,,23031695.1343288
2025-06-05,20084455.8679826033568639,,,,,,18290528.9174604
2025-06-06,19552701.556832739894837,,,,,,17343755.1465318
2025-06-07,20240368.4100105431014518,,,,,,11430625.3154838
2025-06-08,19840617.699890385773313,,,,,,7773840.74372288
2025-06-09,20813089.1142041867235807,,,,,,11235011.985398
2025-06-10,21894562.1596177083905235,,,,,,15690034.9048321
2025-06-11,20208700.3270322549781162,,,,,,15697335.9339541
2025-06-12,17969343.3339214953901824,,,,,,11682486.618107
2025-06-13,17239292.4771162896138784,,,,,,15566354.0340823
2025-06-14,17709073.7494664846356065,,,,,,11770861.5363522
2025-06-15,16998706.5061251278878632,,,,,,7008653.69125295
2025-06-16,17064337.2169834142373375,,,,,,6611320.8370839
2025-06-17,15774643.3638731088504807,,,,,,8779672.10270135
2025-06-18,16356107.6567437113698139,,,,,,7458847.3327032
2025-06-19,16199438.059579542195942,,,,,,5211406.70170765
2025-06-20,15475753.7183278688972076,,,,,,7334156.54476712
2025-06-21,14487937.3927082588532444,,,,,,9328077.73533552
2025-06-22,14405205.3085675243932786,,,,,,14792850.4032066
2025-06-23,16294784.6636531387901018,,,,,,18487662.2706616
2025-06-24,16543593.9039524521831974,,,,,,11132958.8836073
2025-06-25,16367285.9028025459028385,,,,,,9642013.20840339
2025-06-26,14782813.3171818258637329,,,,,,9716363.34624079
2025-06-27,15272671.7489258040121521,,,,,,8612824.60048613
2025-06-28,15921914.8036835668906755,,,,,,4985125.46073406
2025-06-29,16868429.3229440362814142,,,,,,6115838.60956097
