time,volume_reported_spot_usd_1d
2024-01-24,200.90662464278
2024-01-25,500.038307531692
2024-01-26,16830.0336279516
2024-01-27,29759.9416526846
2024-01-28,0
2024-01-29,12599.1929923092
2024-01-30,35.3343431412495
2024-01-31,13685.6787799121
2024-02-01,5055.57446711381
2024-02-02,67924.9514953295
2024-02-03,16193.7103195564
2024-02-04,12081.67638802
2024-02-05,5846.80458783925
2024-02-06,13776.8426051659
2024-02-07,3353.51868875047
2024-02-08,10552.9038854974
2024-02-09,2761.63882133219
2024-02-10,34648.8770260655
2024-02-11,40796.6317004
2024-02-12,11702.2300585331
2024-02-13,17858.9432789379
2024-02-14,16944.6958557385
2024-02-15,558.82989141735
2024-02-16,23012.3208122188
2024-02-17,42924.5990294745
2024-02-18,1170.10654573584
2024-02-19,404.398987566246
2024-02-20,5169.98066975363
2024-02-21,1511.2670535526
2024-02-22,21085.1657830255
2024-02-23,46164.3144459902
2024-02-24,4042.69109095936
2024-02-25,7822.59089372183
2024-02-26,85360.7063465111
2024-02-27,16946.4132925477
2024-02-28,56579.3811128436
2024-02-29,2025.87180559508
2024-03-01,18024.9478691382
2024-03-02,3584.75022548499
2024-03-03,0
2024-03-04,41909.8523281421
2024-03-05,33398.7817033273
2024-03-06,14355.388749993
2024-03-07,123460.076674902
2024-03-08,35.0182915386603
2024-03-09,90418.7901278905
2024-03-10,30641.6600336009
2024-03-11,54539.0538167817
2024-03-12,44781.5949936851
2024-03-13,4501.78923372156
2024-03-14,4028.61023724878
2024-03-15,11857.0104068175
2024-03-16,120618.143652936
2024-03-17,25064.7135374574
2024-03-18,49571.3507942453
2024-03-19,44213.8411909824
2024-03-20,40306.4490514886
2024-03-21,174208.377909554
2024-03-22,16448.0303778028
2024-03-23,32628.5179696578
2024-03-24,94524.2220032581
2024-03-25,13309.4221136399
2024-03-26,14565.0392383691
2024-03-27,134414.428196506
2024-03-28,1730.89312902085
2024-03-29,41719.7566408723
2024-03-30,4030.24222204413
2024-03-31,1512.39968342293
2024-04-01,39730.5446167009
2024-04-02,43410.2615426936
2024-04-03,149924.80338719
2024-04-04,127020.717388124
2024-04-05,127685.40647
2024-04-06,41624.4690043425
2024-04-07,76979.7229174776
2024-04-08,78457.2621226633
2024-04-09,28175.4546563955
2024-04-10,33779.1923507548
2024-04-11,7902.88647825934
2024-04-12,76886.7395989707
2024-04-13,55915.0524073277
2024-04-14,63021.7881872494
2024-04-15,44548.6741305351
2024-04-16,35971.8130697867
2024-04-17,13885.4098411306
2024-04-18,100139.128352365
2024-04-19,181383.056141367
2024-04-20,336958.027136798
2024-04-21,15086.0829649743
2024-04-22,51210.7800330831
2024-04-23,92371.4331481581
2024-04-24,5004.90519680548
2024-04-25,22102.1702945217
2024-04-26,46376.3223802532
2024-04-27,99992.6884009316
2024-04-28,205361.712446655
2024-04-29,109839.256758987
2024-04-30,190713.566775524
2024-05-01,35744.2148627248
2024-05-02,65785.533369968
2024-05-03,128344.128096366
2024-05-04,44993.3472282581
2024-05-05,33387.4831765601
2024-05-06,35045.9633900354
2024-05-07,515.366731746946
2024-05-08,23241.5116204058
2024-05-09,4926.21449821341
2024-05-10,25519.6853822272
