time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-02-09,,,10722719.397713
2026-02-10,,,8852139.54466512
2026-02-11,,,96144934.0424852
2026-02-12,0.999971521418701,0.999971521418701,154063694.133939
2026-02-13,0.999640019735762,0.999640019735762,36875911.1035256
2026-02-14,0.999892200119129,0.999892200119129,42616976.4351311
2026-02-15,0.999904231027592,0.999904231027592,47586370.8318154
2026-02-16,0.99981837438953,0.99981837438953,37567675.1453833
2026-02-17,0.999929959848551,0.999929959848551,37655978.4868345
2026-02-18,0.99983881585699,0.99983881585699,
