time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-11-19,,,15212948.7330932
2024-11-20,,,40085721.5715842
2024-11-21,,,42409524.267753
2024-11-22,,,42364117.3068384
2024-11-23,,,42430824.4228149
2024-11-24,,,40499720.4685993
2024-11-25,,,38161832.7834183
2024-11-26,,,38170011.9529449
2024-11-27,,,31662206.1760054
2024-11-28,,,27229911.8299296
2024-11-29,,,31004987.9317063
2024-11-30,,,35859754.1740338
2024-12-01,,,34124317.2548896
2024-12-02,,,24074232.3173005
2024-12-03,,,29768109.1476606
2024-12-04,,,27613971.9920328
2024-12-05,,,20363601.4103263
2024-12-06,,,20346326.2454237
2024-12-07,,,30301537.292777
2024-12-08,,,28198429.9470496
2024-12-09,,,33398002.1178392
2024-12-10,,,31953339.1331997
2024-12-11,,,31188703.8371974
2024-12-12,,,30949624.0644666
2024-12-13,,,31463040.536177
2024-12-14,,,33814245.2591645
2024-12-15,,,11354963.120599
2024-12-16,,,1699623.69219015
2024-12-17,,,915194.713590951
2024-12-18,,,8240207.68497125
2024-12-19,,,2208911.03246012
2024-12-20,,,1512789.20423242
2024-12-21,,,828494.40864276
2024-12-22,,,1013226.82599344
2024-12-23,,,493076.876654813
2024-12-24,,,727176.529325238
2024-12-25,,,696468.859539884
2024-12-26,,,568015.043849515
2024-12-27,,,954658.945375139
2024-12-28,,,724583.484377713
2024-12-29,,,675888.443125349
2024-12-30,,,553301.510928988
2024-12-31,,,4372641.73339209
2025-01-01,,,1490357.58424365
2025-01-02,,,1330979.0769556
2025-01-03,,,1023353.5013477
2025-01-04,,,636534.728162902
2025-01-05,,,689129.682778639
2025-01-06,,,635718.779341751
2025-01-07,,,573046.709075903
2025-01-08,,,435840.346829166
2025-01-09,,,398720.916535308
2025-01-10,,,453078.882550945
2025-01-11,,,215357.02190901
2025-01-12,,,495564.693867336
2025-01-13,,,378353.697472721
2025-01-14,,,330342.821333342
2025-01-15,,,450112.394114286
2025-01-16,,,284620.914507466
2025-01-17,,,246068.364562047
2025-01-18,,,345955.034748547
2025-01-19,,,559010.945761311
2025-01-20,,,276424.49546023
2025-01-21,,,357674.483114897
2025-01-22,,,264393.331390195
2025-01-23,,,158928.846151529
2025-01-24,,,115229.656948574
2025-01-25,,,178330.143897617
2025-01-26,,,393326.77090995
2025-01-27,,,247307.390909909
2025-01-28,,,113229.792706878
2025-01-29,,,102343.272488416
