time,CapMrktEstUSD,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-02-17,15951767.940536707,,,5675258.27825695
2026-02-18,15385942.641410544,,,3610515.03406216
2026-02-19,15181030.659014378,,,5183000.28449234
2026-02-20,16914864.691122052,,,30575145.7099372
2026-02-21,15257738.263421467,,,22051149.4815622
2026-02-22,13859956.643150652,,,28231692.051484
2026-02-23,13683528.461053882,,,6227416.32138403
2026-02-24,12749859.499019107,,,6348120.19629609
2026-02-25,12930622.068219591,,,4853651.48447478
2026-02-26,11718389.989909118,,,9864978.0086273
2026-02-27,10916936.853922045,,,37571401.1968583
2026-02-28,10598968.293010264,,,5932298.80849402
2026-03-01,10041155.243564416,,,7134184.54890721
2026-03-02,10437225.220596226,,,13805391.5431208
2026-03-03,10215911.520448057,,,7939342.66681974
2026-03-04,10481213.657187923,,,3566982.28276514
2026-03-05,10406865.935685335,,,2246425.65374532
2026-03-06,10257343.723390538,,,15399644.6201623
2026-03-07,9501069.493850621,,,2961545.91573016
2026-03-08,9596243.937734524,,,2912322.68005683
2026-03-09,9790502.008813381,,,3270511.86968273
2026-03-10,9921584.053847242,,,16093039.7230828
2026-03-11,9870454.500935482,,,5224988.3938085
2026-03-12,10119260.242809953,,,49661256.3372483
2026-03-13,9922884.793642668,,,33221870.2359194
2026-03-14,9499862.470574936,,,9438363.71965211
2026-03-15,9324835.354686715,,,13601356.0901474
2026-03-16,9442106.218254449,,,8610643.2393335
2026-03-17,8953223.876303849,,,48433504.4221294
2026-03-18,8365645.012540548,,,18792404.0987865
2026-03-19,7629408.030895654,,,9154247.03933763
2026-03-20,7470201.06926608,,,5195399.98250158
2026-03-21,7359931.350006538,,,16432876.4199091
2026-03-22,6683233.931550598,,,12130366.4318803
2026-03-23,6733421.182880329,,,8306922.30230278
2026-03-24,6761206.303218153,,,4999497.59558061
2026-03-25,6686207.38193013,,,5296334.42300479
2026-03-26,5663305.186122179,,,21254543.1160482
2026-03-27,5385937.707696936,,,31280995.7595558
2026-03-28,9151815.008780565,,,68962373.8663688
2026-03-29,7986321.077902096,,,77207766.0101203
2026-03-30,10122408.797834111,,,111751130.046306
2026-03-31,12900768.556231767,,,52217397.7669295
2026-04-01,17404944.981876731,,,105714320.349753
2026-04-02,23992731.265433841,,,196920786.189522
2026-04-03,17595592.899474413,,,43678391.129926
2026-04-04,19619782.007445062,,,50263496.0082549
2026-04-05,15637601.723285022,,,21430762.2679791
2026-04-06,13033754.156341718,,,13621030.9828426
2026-04-07,17858723.41412932,0.00449439798494542,0.00449439798494542,65851044.1252725
2026-04-08,17188010.904622752,0.0061581804876308,0.0061581804876308,49876335.0824409
2026-04-09,21594937.65505519,0.00592690031193888,0.00592690031193888,65657361.7937624
2026-04-10,17150219.291956644,0.0074465302258811,0.0074465302258811,77963147.561938
2026-04-11,12080301.797994512,0.00591386872136436,0.00591386872136436,48285254.0545543
2026-04-12,10980117.722439937,0.00416562130965328,0.00416562130965328,33879657.6279465
2026-04-13,,0.00378624749049653,0.00378624749049653,
