time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2023-04-24,,,741834.842961739
2023-04-25,,,827924.145651506
2023-04-26,,,628053.958555587
2023-04-27,,,670040.123827697
2023-04-28,,,466767.973536456
2023-04-29,,,452835.495947934
2023-04-30,,,746790.024057453
2023-05-01,,,340657.246976035
2023-05-02,,,476444.205738278
2023-05-03,,,399298.39617706
2023-05-04,,,198410.880267791
2023-05-05,,,299803.336865498
2023-05-06,,,253088.920395869
2023-05-07,,,173653.487132352
2023-05-08,,,224215.53267656
2023-05-09,,,262820.487620172
2023-05-10,,,300265.684517873
2023-05-11,,,250636.587370789
2023-05-12,,,179241.529780978
2023-05-13,,,619427.766312696
2023-05-14,,,233810.345124139
2023-05-15,,,262625.729984997
2023-05-16,,,179097.333045004
2023-05-17,,,335284.857488857
2023-05-18,,,501064.385197464
2023-05-19,,,248690.910437302
2023-05-20,,,184384.455239137
2023-05-21,,,219754.563193924
2023-05-22,,,391786.056283755
2023-05-23,,,510267.810915894
2023-05-24,,,273224.432664311
2023-05-25,,,256710.108246872
2023-05-26,,,325732.220142702
2023-05-27,,,194331.312238161
2023-05-28,,,240038.835333984
2023-05-29,,,308636.671566401
2023-05-30,,,282724.588129976
2023-05-31,,,313899.904684487
2023-06-01,,,242211.169529378
2023-06-02,,,487066.831802715
2023-06-03,,,244838.229826029
2023-06-04,,,274997.258466426
2023-06-05,,,256314.898842532
2023-06-06,,,215531.685177096
2023-06-07,,,288235.519515961
2023-06-08,,,256037.625698049
2023-06-09,,,227452.10394878
2023-06-10,,,239799.14857876
2023-06-11,,,169089.652740145
2023-06-12,,,121444.640551235
2023-06-13,,,245564.023137208
2023-06-14,,,181485.280200977
2023-06-15,,,254953.597201972
2023-06-16,,,258137.331504236
2023-06-17,,,146271.04204366
2023-06-18,,,208950.657142475
2023-06-19,,,168686.251441462
2023-06-20,,,165822.022114558
2023-06-21,,,237876.993197197
2023-06-22,,,149664.537209701
2023-06-23,,,148322.898240988
2023-06-24,,,132629.400320438
2023-06-25,,,151517.642732344
2023-06-26,,,194749.202963918
2023-06-27,,,299986.176450726
2023-06-28,,,122617.910462894
2023-06-29,,,267970.122346233
2023-06-30,,,246002.839039949
