date,value
2015-11-27,121.4124,
2015-11-28,121.366525,
2015-11-29,121.32065,
2015-11-30,121.274775,
2015-12-01,121.2289,
2015-12-02,121.4816,
2015-12-03,120.7781,
2015-12-04,120.6959,
2015-12-05,120.962475,
2015-12-06,121.22905,
2015-12-07,121.495625,
2015-12-08,121.7622,
2015-12-09,121.4421,
2015-12-10,121.5191,
2015-12-11,122.023,
2015-12-12,122.04945,
2015-12-13,122.0759,
2015-12-14,122.10235,
2015-12-15,122.1288,
2015-12-16,122.2718,
2015-12-17,123.1138,
2015-12-18,122.5593,
2015-12-19,122.533325,
2015-12-20,122.50735,
2015-12-21,122.481375,
2015-12-22,122.4554,
2015-12-23,122.4022,
2015-12-24,122.3096,
2015-12-25,122.33538,
2015-12-26,122.36116,
2015-12-27,122.38694,
2015-12-28,122.41272,
2015-12-29,122.4385,
2015-12-30,122.7849,
2015-12-31,122.6098,
2016-01-01,122.80884,
2016-01-02,123.00788,
2016-01-03,123.20692,
2016-01-04,123.40596,
2016-01-05,123.605,
2016-01-06,124.0217,
2016-01-07,124.0995,
2016-01-08,124.4706,
2016-01-09,124.538225,
2016-01-10,124.60585,
2016-01-11,124.673475,
2016-01-12,124.7411,
2016-01-13,124.5715,
2016-01-14,124.8196,
2016-01-15,125.1683,
2016-01-16,125.179775,
2016-01-17,125.19125,
2016-01-18,125.202725,
2016-01-19,125.2142,
2016-01-20,125.785,
2016-01-21,125.4479,
2016-01-22,125.1949,
2016-01-23,125.14332,
2016-01-24,125.09174,
2016-01-25,125.04016,
2016-01-26,124.98858,
2016-01-27,124.937,
2016-01-28,124.6428,
2016-01-29,124.9654,
2016-01-30,124.980375,
2016-01-31,124.99535,
2016-02-01,125.010325,
2016-02-02,125.0253,
2016-02-03,124.0865,
2016-02-04,123.0112,
2016-02-05,123.7216,
2016-02-06,123.68465,
2016-02-07,123.6477,
2016-02-08,123.61075,
2016-02-09,123.5738,
2016-02-10,123.6929,
2016-02-11,123.5964,
2016-02-12,123.7319,
2016-02-13,123.7548,
2016-02-14,123.7777,
2016-02-15,123.8006,
2016-02-16,123.8235,
2016-02-17,123.2025,
2016-02-18,123.2175,
2016-02-19,123.2952,
2016-02-20,123.339175,
2016-02-21,123.38315,
2016-02-22,123.427125,
2016-02-23,123.4711,
2016-02-24,123.4565,
2016-02-25,123.2299,
2016-02-26,123.6997,
2016-02-27,123.58595,
2016-02-28,123.4722,
2016-02-29,123.35845,
2016-03-01,123.2447,
2016-03-02,123.1171,
2016-03-03,122.5373,
2016-03-04,121.868,
2016-03-05,121.9235,
2016-03-06,121.979,
2016-03-07,122.0345,
2016-03-08,122.09,
2016-03-09,121.672,
2016-03-10,121.6592,
2016-03-11,121.037,
2016-03-12,121.243575,
2016-03-13,121.45015,
2016-03-14,121.656725,
2016-03-15,121.8633,
2016-03-16,122.0746,
2016-03-17,119.6667,
2016-03-18,119.6236,
2016-03-19,119.713375,
2016-03-20,119.80315,
2016-03-21,119.892925,
2016-03-22,119.9827,
2016-03-23,120.771,
2016-03-24,121.0665,
2016-03-25,121.0166,
2016-03-26,120.9229,
2016-03-27,120.8292,
2016-03-28,120.7355,
2016-03-29,120.6418,
2016-03-30,119.423,
2016-03-31,119.0605,
2016-04-01,119.4647,
2016-04-02,119.630525,
2016-04-03,119.79635,
2016-04-04,119.962175,
2016-04-05,120.128,
2016-04-06,119.7106,
2016-04-07,120.0226,
2016-04-08,119.5559,
2016-04-09,119.404675,
2016-04-10,119.25345,
2016-04-11,119.102225,
2016-04-12,118.951,
2016-04-13,119.3009,
2016-04-14,119.3228,
2016-04-15,119.3454,
2016-04-16,119.112225,
2016-04-17,118.87905,
2016-04-18,118.645875,
2016-04-19,118.4127,
2016-04-20,118.5374,
2016-04-21,119.0376,
2016-04-22,119.4732,
2016-04-23,119.354275,
2016-04-24,119.23535,
2016-04-25,119.116425,
2016-04-26,118.9975,
2016-04-27,119.0888,
2016-04-28,118.3957,
2016-04-29,118.0094,
2016-04-30,118.15155,
2016-05-01,118.2937,
2016-05-02,118.43585,
2016-05-03,118.578,
2016-05-04,119.2253,
2016-05-05,119.4924,
2016-05-06,119.6151,
2016-05-07,119.739,
2016-05-08,119.8629,
2016-05-09,119.9868,
2016-05-10,120.1107,
2016-05-11,119.5273,
2016-05-12,119.9739,
2016-05-13,120.553,
2016-05-14,120.510725,
2016-05-15,120.46845,
2016-05-16,120.426175,
2016-05-17,120.3839,
2016-05-18,120.8765,
2016-05-19,121.6216,
2016-05-20,121.5605,
2016-05-21,121.59265,
2016-05-22,121.6248,
2016-05-23,121.65695,
2016-05-24,121.6891,
2016-05-25,121.594,
2016-05-26,121.2897,
2016-05-27,121.4825,
2016-05-28,121.57665,
2016-05-29,121.6708,
2016-05-30,121.76495,
2016-05-31,121.8591,
2016-06-01,121.875,
2016-06-02,121.8721,
2016-06-03,120.809,
2016-06-04,120.65475,
2016-06-05,120.5005,
2016-06-06,120.34625,
2016-06-07,120.192,
2016-06-08,119.5125,
2016-06-09,119.9386,
2016-06-10,120.4457,
2016-06-11,120.6766,
2016-06-12,120.9075,
2016-06-13,121.1384,
2016-06-14,121.3693,
2016-06-15,121.1161,
2016-06-16,121.576,
2016-06-17,120.8906,
2016-06-18,120.76075,
2016-06-19,120.6309,
2016-06-20,120.50105,
2016-06-21,120.3712,
2016-06-22,120.1139,
2016-06-23,119.6094,
2016-06-24,121.4301,
2016-06-25,121.576475,
2016-06-26,121.72285,
2016-06-27,121.869225,
2016-06-28,122.0156,
2016-06-29,121.1017,
2016-06-30,121.381,
2016-07-01,120.8807,
2016-07-02,121.079375,
2016-07-03,121.27805,
2016-07-04,121.476725,
2016-07-05,121.6754,
2016-07-06,121.7975,
2016-07-07,121.8163,
2016-07-08,121.6186,
2016-07-09,121.557825,
2016-07-10,121.49705,
2016-07-11,121.436275,
2016-07-12,121.3755,
2016-07-13,121.2864,
2016-07-14,121.0205,
2016-07-15,121.5368,
2016-07-16,121.6283,
2016-07-17,121.7198,
2016-07-18,121.8113,
2016-07-19,121.9028,
2016-07-20,121.9353,
2016-07-21,121.8815,
2016-07-22,122.2317,
2016-07-23,122.250975,
2016-07-24,122.27025,
2016-07-25,122.289525,
2016-07-26,122.3088,
2016-07-27,122.4631,
2016-07-28,121.9738,
2016-07-29,121.0759,
2016-07-30,121.029675,
2016-07-31,120.98345,
2016-08-01,120.937225,
2016-08-02,120.891,
2016-08-03,121.1455,
2016-08-04,121.0906,
2016-08-05,121.5302,
2016-08-06,121.3605,
2016-08-07,121.1908,
2016-08-08,121.0211,
2016-08-09,120.8514,
2016-08-10,120.414,
2016-08-11,120.2734,
2016-08-12,120.2762,
2016-08-13,120.082125,
2016-08-14,119.88805,
2016-08-15,119.693975,
2016-08-16,119.4999,
2016-08-17,120.0677,
2016-08-18,119.4345,
2016-08-19,119.9713,
2016-08-20,120.00575,
2016-08-21,120.0402,
2016-08-22,120.07465,
2016-08-23,120.1091,
2016-08-24,120.5087,
2016-08-25,120.3619,
2016-08-26,120.3984,
2016-08-27,120.679475,
2016-08-28,120.96055,
2016-08-29,121.241625,
2016-08-30,121.5227,
2016-08-31,121.6413,
2016-09-01,121.4332,
2016-09-02,121.2748,
2016-09-03,121.005825,
2016-09-04,120.73685,
2016-09-05,120.467875,
2016-09-06,120.1989,
2016-09-07,120.1645,
2016-09-08,120.4685,
2016-09-09,121.2349,
2016-09-10,121.372375,
2016-09-11,121.50985,
2016-09-12,121.647325,
2016-09-13,121.7848,
2016-09-14,121.7257,
2016-09-15,121.7361,
2016-09-16,122.4351,
2016-09-17,122.427525,
2016-09-18,122.41995,
2016-09-19,122.412375,
2016-09-20,122.4048,
2016-09-21,122.1856,
2016-09-22,121.4565,
2016-09-23,121.9079,
2016-09-24,121.8621,
2016-09-25,121.8163,
2016-09-26,121.7705,
2016-09-27,121.7247,
2016-09-28,121.8023,
2016-09-29,121.4643,
2016-09-30,121.4603,
2016-10-01,121.548525,
2016-10-02,121.63675,
2016-10-03,121.724975,
2016-10-04,121.8132,
2016-10-05,121.958,
2016-10-06,122.1535,
2016-10-07,122.4076,
2016-10-08,122.45975,
2016-10-09,122.5119,
2016-10-10,122.56405,
2016-10-11,122.6162,
2016-10-12,122.9258,
2016-10-13,122.824,
2016-10-14,122.9188,
2016-10-15,122.776225,
2016-10-16,122.63365,
2016-10-17,122.491075,
2016-10-18,122.3485,
2016-10-19,122.2391,
2016-10-20,122.5976,
2016-10-21,123.1193,
2016-10-22,123.059075,
2016-10-23,122.99885,
2016-10-24,122.938625,
2016-10-25,122.8784,
2016-10-26,123.0318,
2016-10-27,123.4502,
2016-10-28,123.3353,
2016-10-29,123.3108,
2016-10-30,123.2863,
2016-10-31,123.2618,
2016-11-01,123.2373,
2016-11-02,123.1869,
2016-11-03,123.0433,
2016-11-04,122.8671,
2016-11-05,122.79575,
2016-11-06,122.7244,
2016-11-07,122.65305,
2016-11-08,122.5817,
2016-11-09,124.0367,
2016-11-10,125.3837,
2016-11-11,125.56678,
2016-11-12,125.74986,
2016-11-13,125.93294,
2016-11-14,126.11602,
2016-11-15,126.2991,
2016-11-16,126.3701,
2016-11-17,126.4467,
2016-11-18,127.1632,
2016-11-19,127.12835,
2016-11-20,127.0935,
2016-11-21,127.05865,
2016-11-22,127.0238,
2016-11-23,127.6878,
2016-11-24,127.67215,
2016-11-25,127.6565,
2016-11-26,127.558375,
2016-11-27,127.46025,
2016-11-28,127.362125,
2016-11-29,127.264,
2016-11-30,127.3708,
2016-12-01,127.2995,
2016-12-02,126.95,
2016-12-03,126.849575,
2016-12-04,126.74915,
2016-12-05,126.648725,
2016-12-06,126.5483,
2016-12-07,126.265,
2016-12-08,126.6265,
2016-12-09,126.9306,
2016-12-10,126.804525,
2016-12-11,126.67845,
2016-12-12,126.552375,
2016-12-13,126.4263,
2016-12-14,126.3792,
2016-12-15,128.4846,
2016-12-16,128.0708,
2016-12-17,128.13115,
2016-12-18,128.1915,
2016-12-19,128.25185,
2016-12-20,128.3122,
2016-12-21,128.2467,
2016-12-22,128.4999,
2016-12-23,128.4363,
2016-12-24,128.48065,
2016-12-25,128.525,
2016-12-26,128.56935,
2016-12-27,128.6137,
2016-12-28,128.8985,
2016-12-29,128.3186,
2016-12-30,128.0244,
2016-12-31,128.214625,
2017-01-01,128.40485,
2017-01-02,128.595075,
2017-01-03,128.7853,
2017-01-04,128.567,
2017-01-05,127.6114,
2017-01-06,128.0132,
2017-01-07,128.0561,
2017-01-08,128.099,
2017-01-09,128.1419,
2017-01-10,128.1848,
2017-01-11,128.6924,
2017-01-12,127.372,
2017-01-13,127.5822,
2017-01-14,127.387975,
2017-01-15,127.19375,
2017-01-16,126.999525,
2017-01-17,126.8053,
2017-01-18,127.2478,
2017-01-19,127.8988,
2017-01-20,127.63878,
2017-01-21,127.37876,
2017-01-22,127.11874,
2017-01-23,126.85872,
2017-01-24,126.5987,
2017-01-25,126.5297,
2017-01-26,126.8767,
2017-01-27,126.6659,
2017-01-28,126.444975,
2017-01-29,126.22405,
2017-01-30,126.003125,
2017-01-31,125.7822,
2017-02-01,125.9575,
2017-02-02,125.423,
2017-02-03,125.1046,
2017-02-04,125.308725,
2017-02-05,125.51285,
2017-02-06,125.716975,
2017-02-07,125.9211,
2017-02-08,125.6333,
2017-02-09,125.8037,
2017-02-10,125.65,
2017-02-11,125.700675,
2017-02-12,125.75135,
2017-02-13,125.802025,
2017-02-14,125.8527,
2017-02-15,125.6742,
2017-02-16,125.4514,
2017-02-17,125.8702,
2017-02-18,125.9195,
2017-02-19,125.9688,
2017-02-20,126.0181,
2017-02-21,126.0674,
2017-02-22,125.6608,
2017-02-23,125.0737,
2017-02-24,125.2382,
2017-02-25,125.2836,
2017-02-26,125.329,
2017-02-27,125.3744,
2017-02-28,125.4198,
2017-03-01,125.8647,
2017-03-02,126.2855,
2017-03-03,126.0855,
2017-03-04,126.0289,
2017-03-05,125.9723,
2017-03-06,125.9157,
2017-03-07,125.8591,
2017-03-08,126.3278,
2017-03-09,126.4668,
2017-03-10,126.0703,
2017-03-11,126.060875,
2017-03-12,126.05145,
2017-03-13,126.042025,
2017-03-14,126.0326,
2017-03-15,125.814,
2017-03-16,124.9171,
2017-03-17,124.684,
2017-03-18,124.562275,
2017-03-19,124.44055,
2017-03-20,124.318825,
2017-03-21,124.1971,
2017-03-22,124.1651,
2017-03-23,124.1663,
2017-03-24,123.9862,
2017-03-25,123.9299,
2017-03-26,123.8736,
2017-03-27,123.8173,
2017-03-28,123.761,
2017-03-29,124.0562,
2017-03-30,123.8737,
2017-03-31,124.1531,
2017-04-01,124.2015,
2017-04-02,124.2499,
2017-04-03,124.2983,
2017-04-04,124.3467,
2017-04-05,124.3168,
2017-04-06,124.3997,
2017-04-07,124.4357,
2017-04-08,124.426375,
2017-04-09,124.41705,
2017-04-10,124.407725,
2017-04-11,124.3984,
2017-04-12,124.2899,
2017-04-13,123.857,
2017-04-14,123.8791,
2017-04-15,123.815,
2017-04-16,123.7509,
2017-04-17,123.6868,
2017-04-18,123.6227,
2017-04-19,124.1856,
2017-04-20,124.0044,
2017-04-21,124.1956,
2017-04-22,124.11795,
2017-04-23,124.0403,
2017-04-24,123.96265,
2017-04-25,123.885,
2017-04-26,124.3631,
2017-04-27,124.4177,
2017-04-28,124.2064,
2017-04-29,124.175775,
2017-04-30,124.14515,
2017-05-01,124.114525,
2017-05-02,124.0839,
2017-05-03,124.0783,
2017-05-04,124.3476,
2017-05-05,124.2295,
2017-05-06,124.388425,
2017-05-07,124.54735,
2017-05-08,124.706275,
2017-05-09,124.8652,
2017-05-10,124.5648,
2017-05-11,124.4978,
2017-05-12,124.1594,
2017-05-13,123.96495,
2017-05-14,123.7705,
2017-05-15,123.57605,
2017-05-16,123.3816,
2017-05-17,123.1351,
2017-05-18,123.6967,
2017-05-19,123.0955,
2017-05-20,123.093775,
2017-05-21,123.09205,
2017-05-22,123.090325,
2017-05-23,123.0886,
2017-05-24,123.0711,
2017-05-25,122.7311,
2017-05-26,122.795,
2017-05-27,122.8181,
2017-05-28,122.8412,
2017-05-29,122.8643,
2017-05-30,122.8874,
2017-05-31,122.5761,
2017-06-01,122.5743,
2017-06-02,122.4672,
2017-06-03,122.336925,
2017-06-04,122.20665,
2017-06-05,122.076375,
2017-06-06,121.9461,
2017-06-07,122.0681,
2017-06-08,122.0925,
2017-06-09,122.1926,
2017-06-10,122.112425,
2017-06-11,122.03225,
2017-06-12,121.952075,
2017-06-13,121.8719,
2017-06-14,121.2941,
2017-06-15,122.1408,
2017-06-16,121.8914,
2017-06-17,122.065225,
2017-06-18,122.23905,
2017-06-19,122.412875,
2017-06-20,122.5867,
2017-06-21,122.6599,
2017-06-22,122.4912,
2017-06-23,122.185,
2017-06-24,122.105075,
2017-06-25,122.02515,
2017-06-26,121.945225,
2017-06-27,121.8653,
2017-06-28,121.4061,
2017-06-29,121.3323,
2017-06-30,121.3144,
2017-07-01,121.45734,
2017-07-02,121.60028,
2017-07-03,121.74322,
2017-07-04,121.88616,
2017-07-05,122.0291,
2017-07-06,121.8108,
2017-07-07,121.7015,
2017-07-08,121.654375,
2017-07-09,121.60725,
2017-07-10,121.560125,
2017-07-11,121.513,
2017-07-12,120.92,
2017-07-13,120.8623,
2017-07-14,120.2172,
2017-07-15,120.087825,
2017-07-16,119.95845,
2017-07-17,119.829075,
2017-07-18,119.6997,
2017-07-19,119.7069,
2017-07-20,119.5231,
2017-07-21,119.4725,
2017-07-22,119.4967,
2017-07-23,119.5209,
2017-07-24,119.5451,
2017-07-25,119.5693,
2017-07-26,119.6696,
2017-07-27,119.4751,
2017-07-28,119.1908,
2017-07-29,119.169675,
2017-07-30,119.14855,
2017-07-31,119.127425,
2017-08-01,119.1063,
2017-08-02,119.0182,
2017-08-03,119.083,
2017-08-04,119.5274,
2017-08-05,119.5464,
2017-08-06,119.5654,
2017-08-07,119.5844,
2017-08-08,119.6034,
2017-08-09,119.5501,
2017-08-10,119.3355,
2017-08-11,119.2019,
2017-08-12,119.31395,
2017-08-13,119.426,
2017-08-14,119.53805,
2017-08-15,119.6501,
2017-08-16,119.6115,
2017-08-17,119.3241,
2017-08-18,119.1882,
2017-08-19,119.13075,
2017-08-20,119.0733,
2017-08-21,119.01585,
2017-08-22,118.9584,
2017-08-23,118.9187,
2017-08-24,118.8703,
2017-08-25,118.4358,
2017-08-26,118.3628,
2017-08-27,118.2898,
2017-08-28,118.2168,
2017-08-29,118.1438,
2017-08-30,118.4412,
2017-08-31,118.3976,
2017-09-01,118.0488,
2017-09-02,117.999125,
2017-09-03,117.94945,
2017-09-04,117.899775,
2017-09-05,117.8501,
2017-09-06,117.4725,
2017-09-07,116.8402,
2017-09-08,116.7443,
2017-09-09,116.89405,
2017-09-10,117.0438,
2017-09-11,117.19355,
2017-09-12,117.3433,
2017-09-13,117.6876,
2017-09-14,117.6744,
2017-09-15,117.3891,
2017-09-16,117.4727,
2017-09-17,117.5563,
2017-09-18,117.6399,
2017-09-19,117.7235,
2017-09-20,117.5291,
2017-09-21,118.0497,
2017-09-22,117.8659,
2017-09-23,118.138325,
2017-09-24,118.41075,
2017-09-25,118.683175,
2017-09-26,118.9556,
2017-09-27,119.2704,
2017-09-28,119.4768,
2017-09-29,119.2971,
2017-09-30,119.355225,
2017-10-01,119.41335,
2017-10-02,119.471475,
2017-10-03,119.5296,
2017-10-04,119.4435,
2017-10-05,119.7593,
2017-10-06,119.9731,
2017-10-07,119.8286,
2017-10-08,119.6841,
2017-10-09,119.5396,
2017-10-10,119.3951,
2017-10-11,119.4137,
2017-10-12,119.4211,
2017-10-13,119.3762,
2017-10-14,119.54885,
2017-10-15,119.7215,
2017-10-16,119.89415,
2017-10-17,120.0668,
2017-10-18,119.8872,
2017-10-19,119.6022,
2017-10-20,120.1939,
2017-10-21,120.2895,
2017-10-22,120.3851,
2017-10-23,120.4807,
2017-10-24,120.5763,
2017-10-25,120.5661,
2017-10-26,120.8082,
2017-10-27,121.327,
2017-10-28,121.237725,
2017-10-29,121.14845,
2017-10-30,121.059175,
2017-10-31,120.9699,
2017-11-01,120.9122,
2017-11-02,120.6508,
2017-11-03,121.1012,
2017-11-04,121.103275,
2017-11-05,121.10535,
2017-11-06,121.107425,
2017-11-07,121.1095,
2017-11-08,120.8335,
2017-11-09,120.7275,
2017-11-10,120.71702,
2017-11-11,120.70654,
2017-11-12,120.69606,
2017-11-13,120.68558,
2017-11-14,120.6751,
2017-11-15,120.6153,
2017-11-16,120.3817,
2017-11-17,120.1019,
2017-11-18,120.09585,
2017-11-19,120.0898,
2017-11-20,120.08375,
2017-11-21,120.0777,
2017-11-22,119.6244,
2017-11-23,119.3494,
2017-11-24,119.0744,
2017-11-25,119.139075,
2017-11-26,119.20375,
2017-11-27,119.268425,
2017-11-28,119.3331,
2017-11-29,119.3856,
2017-11-30,119.543,
2017-12-01,119.2417,
2017-12-02,119.33035,
2017-12-03,119.419,
2017-12-04,119.50765,
2017-12-05,119.5963,
2017-12-06,119.9731,
2017-12-07,120.1278,
2017-12-08,120.3382,
2017-12-09,120.41265,
2017-12-10,120.4871,
2017-12-11,120.56155,
2017-12-12,120.636,
2017-12-13,120.3804,
2017-12-14,120.1897,
2017-12-15,120.2138,
2017-12-16,120.213575,
2017-12-17,120.21335,
2017-12-18,120.213125,
2017-12-19,120.2129,
2017-12-20,119.8936,
2017-12-21,119.954,
2017-12-22,120.1669,
2017-12-23,120.126025,
2017-12-24,120.08515,
2017-12-25,120.044275,
2017-12-26,120.0034,
2017-12-27,119.9074,
2017-12-28,119.5338,
2017-12-29,119.0722,
2017-12-30,118.955475,
2017-12-31,118.83875,
2018-01-01,118.722025,
2018-01-02,118.6053,
2018-01-03,118.6302,
2018-01-04,118.4198,
2018-01-05,118.2929,
2018-01-06,118.442275,
2018-01-07,118.59165,
2018-01-08,118.741025,
2018-01-09,118.8904,
2018-01-10,118.5754,
2018-01-11,118.4136,
2018-01-12,117.7921,
2018-01-13,117.64305,
2018-01-14,117.494,
2018-01-15,117.34495,
2018-01-16,117.1959,
2018-01-17,117.0253,
2018-01-18,116.9237,
2018-01-19,116.7643,
2018-01-20,116.78265,
2018-01-21,116.801,
2018-01-22,116.81935,
2018-01-23,116.8377,
2018-01-24,115.8807,
2018-01-25,115.2392,
2018-01-26,115.421,
2018-01-27,115.530425,
2018-01-28,115.63985,
2018-01-29,115.749275,
2018-01-30,115.8587,
2018-01-31,115.4772,
2018-02-01,115.2109,
2018-02-02,115.8515,
2018-02-03,116.1971,
2018-02-04,116.5427,
2018-02-05,116.8883,
2018-02-06,117.2339,
2018-02-07,117.7646,
2018-02-08,118.4628,
2018-02-09,118.3577,
2018-02-10,118.241525,
2018-02-11,118.12535,
2018-02-12,118.009175,
2018-02-13,117.893,
2018-02-14,117.5922,
2018-02-15,117.0953,
2018-02-16,117.1364,
2018-02-17,117.28575,
2018-02-18,117.4351,
2018-02-19,117.58445,
2018-02-20,117.7338,
2018-02-21,117.9749,
2018-02-22,118.0115,
2018-02-23,117.801,
2018-02-24,117.92,
2018-02-25,118.039,
2018-02-26,118.158,
2018-02-27,118.277,
2018-02-28,118.4924,
2018-03-01,118.7128,
2018-03-02,118.4257,
2018-03-03,118.29205,
2018-03-04,118.1584,
2018-03-05,118.02475,
2018-03-06,117.8911,
2018-03-07,118.212,
2018-03-08,118.4337,
2018-03-09,118.0699,
2018-03-10,118.0183,
2018-03-11,117.9667,
2018-03-12,117.9151,
2018-03-13,117.8635,
2018-03-14,117.9749,
2018-03-15,118.3273,
2018-03-16,118.5636,
2018-03-17,118.59225,
2018-03-18,118.6209,
2018-03-19,118.64955,
2018-03-20,118.6782,
2018-03-21,118.3129,
2018-03-22,118.1841,
2018-03-23,117.9227,
2018-03-24,117.80955,
2018-03-25,117.6964,
2018-03-26,117.58325,
2018-03-27,117.4701,
2018-03-28,117.7168,
2018-03-29,117.782,
2018-03-30,117.5724,
2018-03-31,117.60095,
2018-04-01,117.6295,
2018-04-02,117.65805,
2018-04-03,117.6866,
2018-04-04,117.7908,
2018-04-05,117.8831,
2018-04-06,117.9728,
2018-04-07,117.8717,
2018-04-08,117.7706,
2018-04-09,117.6695,
2018-04-10,117.5684,
2018-04-11,117.2999,
2018-04-12,117.5089,
2018-04-13,117.4381,
2018-04-14,117.396075,
2018-04-15,117.35405,
2018-04-16,117.312025,
2018-04-17,117.27,
2018-04-18,117.316,
2018-04-19,117.7411,
2018-04-20,118.4243,
2018-04-21,118.589875,
2018-04-22,118.75545,
2018-04-23,118.921025,
2018-04-24,119.0866,
2018-04-25,119.6909,
2018-04-26,119.7177,
2018-04-27,119.4825,
2018-04-28,119.630425,
2018-04-29,119.77835,
2018-04-30,119.926275,
2018-05-01,120.0742,
2018-05-02,120.5581,
2018-05-03,120.5443,
2018-05-04,120.6129,
2018-05-05,120.826975,
2018-05-06,121.04105,
2018-05-07,121.255125,
2018-05-08,121.4692,
2018-05-09,121.2856,
2018-05-10,120.7435,
2018-05-11,120.6157,
2018-05-12,120.8744,
2018-05-13,121.1331,
2018-05-14,121.3918,
2018-05-15,121.6505,
2018-05-16,121.7195,
2018-05-17,121.7801,
2018-05-18,122.1631,
2018-05-19,122.026375,
2018-05-20,121.88965,
2018-05-21,121.752925,
2018-05-22,121.6162,
2018-05-23,122.1335,
2018-05-24,121.913,
2018-05-25,122.0127,
2018-05-26,122.1807,
2018-05-27,122.3487,
2018-05-28,122.5167,
2018-05-29,122.6847,
2018-05-30,122.1497,
2018-05-31,122.4644,
2018-06-01,122.3139,
2018-06-02,122.421325,
2018-06-03,122.52875,
2018-06-04,122.636175,
2018-06-05,122.7436,
2018-06-06,122.2115,
2018-06-07,122.5535,
2018-06-08,122.6046,
2018-06-09,122.634725,
2018-06-10,122.66485,
2018-06-11,122.694975,
2018-06-12,122.7251,
2018-06-13,122.7622,
2018-06-14,123.3623,
2018-06-15,123.9195,
