time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt
2021-06-09,0,0,1709671992,1709671992,,0,0,0,0.00002675502005800206,0.999915067523455,-0.053846468282954196,-0.026122107378584357,0,0,0
2021-06-10,0,0,1709672006,1709672006,,0,0,0,0.00002714911923374089,0.999793525134387,-0.04000752518795458,-0.05501639593750815,0,0,0
2021-06-11,2,1,1709672022,1709672022,,8.8318941962864842,25.47,25.4754637802283978,0.00002689804878099197,1.00021451826574,0.05690187791415981,0.10005705741996591,8.83,0,0
2021-06-12,0,1,1709672046,1709672046,,8.82947545259810026,0,0,0.00002803374900305168,0.999940594858222,0.006867467376747603,0.0007799135421137381,8.83,0,0
2021-06-13,0,1,1709672066,1709672066,,8.82944639218467642,0,0,0.000025688542819232707,0.999937303758174,0.0024376340101141952,0.00469026117914527,8.83,0,0
2021-06-14,3,2,1709672083,1709672083,17.66,8.8327853043888629,0,0,0.000024726256336020678,1.00031543651063,0.049743415699051906,0.06605730913276765,8.83,5,5
2021-06-15,2,3,1709672096,1709672096,8696970.373318238876,4349856.8576529254349637,24762632.16,24766034.9979539558077968,0.000024845263386826926,1.00013741826523,-0.012215349442874076,0.008474123811170525,4349259.19,0,0
2021-06-16,6,3,1709672110,1709672110,1993225.305,3985760.40664740831756783,1131209.4,1131013.5454424633582682,0.000026128646403825158,0.999826862685603,-0.036651241020885746,-0.007528269072800476,3986450.61,12,12
2021-06-17,2,3,1709672132,1709672132,2064120.177271258767,4127525.60209434672432384,687185.16,687117.95888114148817248,0.000026300312769257612,0.999902208134328,-0.012350704160444297,0.05808986356776422,4127929.28,0,0
2021-06-18,2,3,1709672159,1709672159,3352678.169129615616,6704195.3908707501262228,5261744.73,5262677.1723435148616586,0.000028004941252182195,1.00017721162682,0.026929695178993178,0.19576412025545162,6703007.54,0,0
2021-06-19,2,3,1709672183,1709672183,2995982.254942482565,5990927.07724176151056255,0.01,0.00999713052869847,0.000028116596819529744,0.999713052869847,-0.06784535817560648,-0.011835935404626687,5992646.65,0,0
2021-06-20,2,3,1709672203,1709672203,2765775.755611597024,5530593.7932500921970597,371496.8,371458.587076805274204,0.00002808704411266577,0.999897137947905,-0.028257940433799655,-0.008459764543848971,5531162.74,0,0
2021-06-21,2,3,1709672230,1709672230,2831238.525149081871,5661496.6642288404723516,2920382.91,2920921.1740641746589588,0.00003153647395054859,1.00018431283868,-0.00811050808020631,0.07765360568321915,5660453.37,0,0
2021-06-22,6,3,1709672259,1709672259,3800202.406666666667,5701701.6670746891591364,2699666.73,2700328.8505517120601252,0.00003087695576420986,1.00024526010724,0.0016466331047990644,0.006296607166336696,5700303.61,7,7
2021-06-23,3,4,1709672286,1709672286,3775035.503311258278,5700505.34980988094104,0,0,0.00002975366286992667,1.000035391064,-0.013977079162627566,0.040390939929863666,5700303.61,5,5
