time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2022-06-07,,,6034.35506434174
2022-06-08,,,20856.8833149327
2022-06-09,,,18959.3626319959
2022-06-10,,,434.60341836444
2022-06-11,,,10346.9838085483
2022-06-12,,,1978.97742153967
2022-06-13,,,7917.07837031469
2022-06-14,,,4488.03730241972
2022-06-15,,,5747.79579105662
2022-06-16,,,5010.12575402035
2022-06-17,,,2136.66988317931
2022-06-18,,,5279.24751977323
2022-06-19,,,8863.6372074282
2022-06-20,,,30319.1343864967
2022-06-21,,,10533.8811223323
2022-06-22,,,4001.77379324306
2022-06-23,,,2038.44915026828
2022-06-24,,,46470.1594952982
2022-06-25,,,9483.84669620415
2022-06-26,,,3656.00669720429
2022-06-27,,,24766.6982411969
2022-06-28,,,1746.08834841423
2022-06-29,,,3892.16012875072
2022-06-30,,,2931.19043864613
2022-07-01,,,11392.6651526396
2022-07-02,,,758.436101535837
2022-07-03,,,617.050953515483
2022-07-04,,,616.307548333047
2022-07-05,,,258.40544179322
2022-07-06,,,283.655118251923
2022-07-07,,,337.981571810863
2022-07-08,,,1391.04863716967
2022-07-09,,,8965.49785164093
2022-07-10,,,27675.2423604899
2022-07-11,,,24569.3666052249
2022-07-12,,,43233.1849110808
2022-07-13,,,27644.4466877289
2022-07-14,,,25542.9695700133
2022-07-15,,,32295.5270342314
2022-07-16,,,20148.6196122027
2022-07-17,,,12439.2698215457
2022-07-18,,,35926.3189421118
2022-07-19,,,24569.7021064496
2022-07-20,,,23784.3927092643
2022-07-21,,,16059.2013476972
2022-07-22,,,29870.0539549805
2022-07-23,,,18507.5287940201
2022-07-24,,,14534.0058055204
2022-07-25,,,15980.2057319944
2022-07-26,,,16955.9521196659
2022-07-27,,,30987.0410884971
2022-07-28,,,27516.8782781149
2022-07-29,,,19268.5915823401
2022-07-30,,,24740.8168066066
2022-07-31,,,27478.3451962991
2022-08-01,,,44093.2275346019
2022-08-02,,,44680.9010115549
2022-08-03,,,47689.6164647976
2022-08-04,,,39122.5768177763
2022-08-05,,,27681.838822925
2022-08-06,,,15034.634024793
2022-08-07,,,21207.4847320446
2022-08-08,,,213285.874351342
2022-08-09,,,451294.985316849
2022-08-10,,,545701.691172446
2022-08-11,,,545664.650187763
2022-08-12,,,395833.82435957
2022-08-13,,,429413.191739131
2022-08-14,,,288652.81467168
2022-08-15,,,295464.1743977
2022-08-16,,,227899.589278092
2022-08-17,,,539196.241643708
2022-08-18,,,237141.357745459
2022-08-19,,,512064.091984021
2022-08-20,,,322206.575130174
2022-08-21,,,208482.379626583
2022-08-22,,,196371.522251483
2022-08-23,,,221667.405617882
2022-08-24,,,444939.807097266
2022-08-25,,,217794.012248128
2022-08-26,,,541450.560423927
2022-08-27,,,317523.123009722
2022-08-28,,,146313.461718571
2022-08-29,,,201910.582155586
2022-08-30,,,251289.876422451
2022-08-31,,,188175.0727506
2022-09-01,,,271932.248218837
2022-09-02,,,586412.249215062
2022-09-03,,,157611.217020528
2022-09-04,,,197571.981894671
2022-09-05,,,244340.462460991
2022-09-06,,,556479.179820004
2022-09-07,,,256187.398511615
2022-09-08,,,268371.600342292
2022-09-09,,,511511.484475304
2022-09-10,,,494129.956269801
2022-09-11,,,391716.158677783
2022-09-12,,,316640.048623029
2022-09-13,,,401479.358138252
2022-09-14,,,240695.934689411
2022-09-15,,,220138.851585201
2022-09-16,,,254656.82338674
2022-09-17,,,302554.263992111
2022-09-18,,,433778.444030485
2022-09-19,,,226069.604734897
2022-09-20,,,359339.573258605
2022-09-21,,,206691.846350356
2022-09-22,,,182372.934783004
2022-09-23,,,161220.677785762
2022-09-24,,,122167.880153872
2022-09-25,,,81408.4315921511
2022-09-26,,,170769.374125922
2022-09-27,,,321109.252398377
2022-09-28,,,230427.992281448
2022-09-29,,,201840.931664722
2022-09-30,,,182644.424226707
2022-10-01,,,164479.478732489
2022-10-02,,,1070237.21570684
2022-10-03,,,163995.356418329
2022-10-04,,,172674.189850586
2022-10-05,,,186884.683143279
2022-10-06,,,180360.458667903
2022-10-07,,,499210.702509241
2022-10-08,,,606555.879465488
2022-10-09,,,160836.006833196
2022-10-10,,,225864.471437705
2022-10-11,,,186352.545150079
2022-10-12,,,182359.36308246
2022-10-13,,,482714.901456341
2022-10-14,,,213088.497824596
2022-10-15,,,640234.601104144
2022-10-16,,,426750.881663153
2022-10-17,,,198180.886283202
2022-10-18,,,214239.316422471
2022-10-19,,,166179.759314877
2022-10-20,,,647807.859087934
2022-10-21,,,216524.12280004
2022-10-22,,,60277523.7305576
2022-10-23,,,5782577.37912188
2022-10-24,,,2575710.37232456
2022-10-25,,,2104966.82614316
2022-10-26,,,1969092.39194549
2022-10-27,,,9364674.46027385
2022-10-28,,,3122736.30285669
2022-10-29,,,1059309.36404807
2022-10-30,,,540098.969847428
2022-10-31,,,904928.874170303
2022-11-01,,,1196540.76104177
2022-11-02,,,992617.571198227
2022-11-03,,,1174168.1971528
2022-11-04,,,970354.122875032
2022-11-05,,,720469.231801324
2022-11-06,,,29151924.8042472
2022-11-07,,,11150250.4614604
2022-11-08,,,9666127.54916597
2022-11-09,,,2130515.82983521
2022-11-10,,,2260393.05274102
2022-11-11,,,2079045.16313963
2022-11-12,,,1013369.80154208
2022-11-13,,,966245.882957548
2022-11-14,,,509994.180059234
2022-11-15,,,766064.049743454
2022-11-16,,,978965.150177536
2022-11-17,,,1190411.39929502
2022-11-18,,,16199824.0822029
2022-11-19,,,8426056.51173951
2022-11-20,,,5280576.4692133
2022-11-21,,,2047662.75696601
2022-11-22,,,4218461.2425497
2022-11-23,,,1613743.66270644
2022-11-24,,,4358043.44246971
2022-11-25,,,10044979.4459058
2022-11-26,,,2322722.32921913
2022-11-27,,,1261011.36148378
2022-11-28,,,1138362.16122509
2022-11-29,,,1699393.06401389
2022-11-30,,,1797522.82227888
2022-12-01,,,1346267.77856322
2022-12-02,,,819568.333723226
2022-12-03,,,925200.346053616
2022-12-04,,,1973982.25437969
2022-12-05,,,7602888.28279821
2022-12-06,,,1974434.74655053
2022-12-07,,,1165766.541495
2022-12-08,,,1053470.87475579
2022-12-09,,,772016.451586078
2022-12-10,,,4108681.73630785
2022-12-11,,,1355346.24713639
