time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2018-08-03,0,0,1776945022,1776945022,,,,0,,,,,,,,,,,0,0,0,
2018-08-04,0,0,1776945023,1776945023,,,,0,,,,,,,,,,,0,0,0,
2018-08-05,0,0,1776945024,1776945024,,,,0,,,,,,,,,,,0,0,0,
2018-08-06,0,0,1776945026,1776945026,,,,0,,,,,,,,,,,0,0,0,
2018-08-07,0,0,1776945027,1776945027,,,,0,,,,,,,,,,,0,0,0,
2018-08-08,0,0,1776945028,1776945028,,,,0,,,,,,,,,,,0,0,0,
2018-08-09,0,0,1776945029,1776945029,,,,0,,,,,,,,,,,0,0,0,
2018-08-10,0,0,1776945030,1776945030,,,,0,,,,,,,,,,,0,0,0,
2018-08-11,0,0,1776945031,1776945031,,,,0,,,,,,,,,,,0,0,0,
2018-08-12,0,0,1776945032,1776945032,,,,0,,,,,,,,,,,0,0,0,
2018-08-13,0,0,1776945033,1776945033,,,,0,,,,,,,,,,,0,0,0,
2018-08-14,0,0,1776945034,1776945034,,,,0,,,,,,,,,,,0,0,0,
2018-08-15,0,0,1776945035,1776945035,,,,0,,,,,,,,,,,0,0,0,
2018-08-16,0,0,1776945036,1776945036,,,,0,,,,,,,,,,,0,0,0,
2018-08-17,0,0,1776945037,1776945037,,,,0,,,,,,,,,,,0,0,0,
2018-08-18,0,0,1776945038,1776945038,,,,0,,,,,,,,,,,0,0,0,
2018-08-19,0,0,1776945039,1776945039,,,,0,,,,,,,,,,,0,0,0,
2018-08-20,0,0,1776945040,1776945040,,,,0,,,,,,,,,,,0,0,0,
2018-08-21,0,0,1776945041,1776945041,,,,0,,,,,,,,,,,0,0,0,
2018-08-22,0,0,1776945042,1776945042,,,,0,,,,,,,,,,,0,0,0,
2018-08-23,0,0,1776945043,1776945043,,,,0,,,,,,,,,,,0,0,0,
2018-08-24,0,0,1776945045,1776945045,,,,0,,,,,,,,,,,0,0,0,
2018-08-25,0,0,1776945046,1776945046,,,,0,,,,,,,,,,,0,0,0,
2018-08-26,0,0,1776945047,1776945047,,,,0,,,,,,,,,,,0,0,0,
2018-08-27,0,0,1776945048,1776945048,,,,0,,,,,,,,,,,0,0,0,
2018-08-28,0,0,1776945049,1776945049,,,,0,,,,,,,,,,,0,0,0,
2018-08-29,0,0,1776945050,1776945050,,,,0,,,,,,,,,,,0,0,0,
2018-08-30,0,0,1776945051,1776945051,,,,0,,,,,,,,,,,0,0,0,
2018-08-31,0,0,1776945052,1776945052,,,,0,,,,,,,,,,,0,0,0,
2018-09-01,0,0,1776945053,1776945053,,,,0,,,,,,,,,,,0,0,0,
2018-09-02,0,0,1776945055,1776945055,,,,0,,,,,,,,,,,0,0,0,
2018-09-03,0,0,1776945056,1776945056,,,,0,,,,,,,,,,,0,0,0,
2018-09-04,0,0,1776945057,1776945057,,,,0,,,,,,,,,,,0,0,0,
2018-09-05,0,0,1776945058,1776945058,,,,0,,,,,,,,,,,0,0,0,
2018-09-06,0,0,1776945059,1776945059,,,,0,,,,,,,,,,,0,0,0,
2018-09-07,0,0,1776945060,1776945060,,,,0,,,,,,,,,,,0,0,0,
2018-09-08,0,0,1776945061,1776945061,,,,0,,,,,,,,,,,0,0,0,
2018-09-09,0,0,1776945062,1776945062,,,,0,,,,,,,,,,,0,0,0,
2018-09-10,5,4,1776945063,1776945063,,,,20,,,,,,,,,,,20,3,3,
2018-09-11,0,4,1776945064,1776945064,,,,0,,,,,,,,,,,20,0,0,
2018-09-12,5,6,1776945066,1776945066,,,,0,,,,,,,,,,,20,4,4,
2018-09-13,0,6,1776945067,1776945067,,,,0,,,,,,,,,,,20,0,0,
2018-09-14,0,6,1776945068,1776945068,,,,0,,,,,,,,,,,20,0,0,
2018-09-15,0,6,1776945069,1776945069,,,,0,,,,,,,,,,,20,0,0,
2018-09-16,0,6,1776945070,1776945070,,,,0,,,,,,,,,,,20,0,0,
2018-09-17,0,6,1776945071,1776945071,,,,0,,,,,,,,,,,20,0,0,
