time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-04-11,,,181697.149968308
2024-04-12,,,135448.969958858
2024-04-13,,,164977.226621649
2024-04-14,,,80588.8438031944
2024-04-15,,,284218.754516303
2024-04-16,,,672609.610184379
2024-04-17,,,836717.395387587
2024-04-18,,,466009.49301429
2024-04-19,,,553015.578248098
2024-04-20,,,951217.635509538
2024-04-21,,,904016.609744288
2024-04-22,,,1107390.69989822
2024-04-23,,,1087445.24026147
2024-04-24,,,1175441.87987161
2024-04-25,,,1039290.05959782
2024-04-26,,,829079.248951164
2024-04-27,,,1203066.77493532
2024-04-28,,,1046780.26786645
2024-04-29,,,1035684.00075478
2024-04-30,,,468642.599047301
2024-05-01,,,1080985.80990585
2024-05-02,,,1097626.37076342
2024-05-03,,,1100714.61729112
2024-05-04,,,1338432.59051299
2024-05-05,,,1374128.63271324
2024-05-06,,,1072486.64609085
2024-05-07,,,1080987.66161961
2024-05-08,,,1339370.17976592
2024-05-09,,,1373489.55822314
2024-05-10,,,1390590.42463448
2024-05-11,,,1411524.6271451
2024-05-12,,,1421262.65367036
2024-05-13,,,1505108.57043578
2024-05-14,,,1548616.81979205
2024-05-15,,,1435899.42115634
2024-05-16,,,1388186.96844988
2024-05-17,,,1632615.30907543
2024-05-18,,,2146237.13414175
2024-05-19,,,1872779.47633738
2024-05-20,,,2004339.15800894
2024-05-21,,,2216553.15222179
2024-05-22,,,3194611.93985059
2024-05-23,,,5413687.36562132
2024-05-24,,,3983950.05721964
2024-05-25,,,4263964.28651232
2024-05-26,,,4274341.93940705
2024-05-27,,,7256153.1181644
2024-05-28,,,5079299.32940108
2024-05-29,,,3366718.4971154
2024-05-30,,,3644786.70261595
2024-05-31,,,8060838.27471395
2024-06-01,,,8138096.94604791
2024-06-02,,,5625910.88973591
2024-06-03,,,5125266.91318656
2024-06-04,,,4455996.5750093
2024-06-05,,,5358357.74212271
2024-06-06,,,6392706.86587557
2024-06-07,,,8616485.29166437
2024-06-08,,,5481825.62228162
2024-06-09,,,5369429.24175434
2024-06-10,,,4909354.37229497
2024-06-11,,,4160613.81173103
2024-06-12,,,4091376.75273744
2024-06-13,,,3463992.74432915
2024-06-14,,,3916680.02769055
2024-06-15,,,4402961.40836487
2024-06-16,,,3747279.7925908
2024-06-17,,,4135760.81173658
2024-06-18,,,3900766.71056102
2024-06-19,,,5246117.15855288
2024-06-20,,,5865382.90363744
2024-06-21,,,3688470.32698638
2024-06-22,,,3671080.34994253
2024-06-23,,,3335971.73824753
2024-06-24,,,3953098.05739984
2024-06-25,,,4017149.37558717
2024-06-26,,,3443575.69816982
2024-06-27,,,3449577.54004187
2024-06-28,,,2633124.30824459
2024-06-29,,,4222902.84294454
2024-06-30,,,3313070.97491468
2024-07-01,,,3260349.62596771
2024-07-02,,,3256410.6868632
2024-07-03,,,3191321.10676194
2024-07-04,,,4353529.40364306
2024-07-05,,,4020345.70194695
2024-07-06,,,3514586.44765098
2024-07-07,,,3523704.35411094
2024-07-08,,,3961633.91051536
2024-07-09,,,3167767.23313698
2024-07-10,,,3355452.99686177
2024-07-11,,,2565299.13523744
2024-07-12,,,2676846.60699296
2024-07-13,,,2291769.17266898
2024-07-14,,,2707668.66298952
2024-07-15,,,4053500.48181131
2024-07-16,,,5383382.24382478
2024-07-17,,,3170312.38086254
2024-07-18,,,5427814.6673371
2024-07-19,,,5068259.85094634
2024-07-20,,,3938026.72563236
2024-07-21,,,3318990.23896758
2024-07-22,,,3133255.14631204
2024-07-23,,,1853000.0529922
2024-07-24,,,1217292.26313568
2024-07-25,,,1899043.44805161
2024-07-26,,,1489792.44132557
2024-07-27,,,1351100.43825658
2024-07-28,,,1397662.49249761
2024-07-29,,,1380254.24813828
2024-07-30,,,1393890.2660808
2024-07-31,,,1149288.64555982
2024-08-01,,,1288180.96147988
2024-08-02,,,1350469.3099605
2024-08-03,,,1191622.80896136
2024-08-04,,,1719561.04206753
2024-08-05,,,2355511.05207268
2024-08-06,,,1867901.08128488
