time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-06-18,,,552589.345480422
2025-06-19,,,630506.35520208
2025-06-20,,,539179.021491983
2025-06-21,,,332368.427425094
2025-06-22,,,263347.160956966
2025-06-23,,,765557.761191897
2025-06-24,,,275643.141538825
2025-06-25,,,535910.196361707
2025-06-26,,,537810.447095091
2025-06-27,,,530464.295921575
2025-06-28,,,525407.25003378
2025-06-29,,,95328.7435961002
2025-06-30,,,106072.469630191
2025-07-01,,,139032.533114613
2025-07-02,,,445987.752778655
2025-07-03,,,568689.548765247
2025-07-04,,,388790.02538383
2025-07-05,,,574918.979669178
2025-07-06,,,646503.770164692
2025-07-07,,,510919.496327559
2025-07-08,,,861885.671228461
2025-07-09,,,542024.292113191
2025-07-10,,,599694.253878924
2025-07-11,,,492073.249239637
2025-07-12,,,467542.484039306
2025-07-13,,,547876.868124294
2025-07-14,,,838915.5555229
2025-07-15,,,894843.613314877
2025-07-16,,,651977.503662621
2025-07-17,,,583477.722809171
2025-07-18,,,693522.076464285
2025-07-19,,,330472.345110935
2025-07-20,,,475473.692993544
2025-07-21,,,526868.491620293
2025-07-22,,,629044.602343969
2025-07-23,,,438658.690703331
2025-07-24,,,889883.368199972
2025-07-25,,,478185.923303894
2025-07-26,,,670433.478665731
2025-07-27,,,641607.739094754
2025-07-28,,,560225.804107757
2025-07-29,,,422810.739427385
2025-07-30,,,524444.564557097
2025-07-31,,,523421.361391503
2025-08-01,,,468450.340255026
2025-08-02,,,366241.639726794
2025-08-03,,,866502.152241158
2025-08-04,,,525878.707898583
2025-08-05,,,432240.002582635
2025-08-06,,,533304.855597471
2025-08-07,,,683883.460762754
2025-08-08,,,437066.447058565
2025-08-09,,,405036.351840848
2025-08-10,,,825818.153212501
2025-08-11,,,699350.734509516
2025-08-12,,,435943.55081763
2025-08-13,,,1375802.15756673
2025-08-14,,,582294.221805407
2025-08-15,,,763460.825748633
2025-08-16,,,577029.272967061
2025-08-17,,,527311.324392897
2025-08-18,,,741521.603359386
2025-08-19,,,546801.541697634
2025-08-20,,,582289.531806986
2025-08-21,,,133299.296088182
2025-08-22,,,146888.468593508
2025-08-23,,,87431.2918580945
2025-08-24,,,101664.67590191
2025-08-25,,,179923.112503852
2025-08-26,,,262218.668371562
