date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2016-11-18,77253.4277774,93,14853200.0,0.170726,89012.0,60,170.555274,
2016-11-19,57453.505867,94,15052700.0,0.173019,50540.0,60,114.090767218,
2016-11-20,50156.2962568,91,14759700.0,0.169652,47422.0,43,14.7682042763,
2016-11-21,71568.3902426,125,15158600.0,0.174237,117463.0,89,172.49463,
2016-11-22,40944.1495879,74,15695100.0,0.180404,66930.0,57,168.000596089,
2016-11-23,50456.955828,123,15566600.0,0.178927,35698.0,50,3.14702720096,
2016-11-24,55118.2514786,106,15508800.0,0.178262,90454.0,47,8.45451966212,
2016-11-25,27603.3970534,46,15196400.0,0.174671,38301.0,36,78.05173635,
2016-11-26,24182.635312,32,14917800.0,0.171469,55140.0,24,181.021344924,
2016-11-27,53436.7094352,42,14101000.0,0.16208,53887.0,30,405.2,
2016-11-28,29257.9309506,54,14378200.0,0.165267,68097.0,34,104.614011,
2016-11-29,58970.4513537,88,15205000.0,0.17477,53043.0,50,144.18525,
2016-11-30,95612.7324397,83,14650200.0,0.168393,76889.0,51,168.224607,
2016-12-01,33719.8142018,72,15441700.0,0.177491,40443.0,52,177.313509,
2016-12-02,40888.7367383,63,14747500.0,0.169512,114045.0,42,320.085048827,
2016-12-03,46252.1890416,60,15724400.0,0.18074,38666.0,44,313.170393723,
2016-12-04,66578.4230826,52,16128800.0,0.185388,49598.0,38,157.822070489,
2016-12-05,47660.765366,72,15292200.0,0.175772,39495.0,54,76.5323126244,
2016-12-06,157498.804688,78,15137000.0,0.173988,113210.0,47,263.130482661,
2016-12-07,35960.5400117,50,15577700.0,0.179054,86919.0,39,202.958964403,
2016-12-08,40443.8712605,72,15332400.0,0.176235,43799.0,57,88.998675,
2016-12-09,56200.4559142,55,15378600.0,0.176766,58675.0,46,94.5841719317,
2016-12-10,43356.4179395,59,16559500.0,0.190339,61594.0,43,94.979161,
2016-12-11,24891.37939,50,16872500.0,0.193937,62669.0,36,104.408697129,
2016-12-12,115462.306372,129,17724000.0,0.203724,163716.0,82,203.724,
2016-12-13,558120.064218,116,19852800.0,0.228193,110976.0,71,113.283149408,
2016-12-14,96167.5849278,103,19685600.0,0.226271,121156.0,58,90.4631458,
2016-12-15,33811.8763404,75,18765600.0,0.215697,46474.0,47,37.2152748757,
2016-12-16,76402.7027648,66,18621000.0,0.214034,92182.0,46,85.399566,
2016-12-17,120249.60669,36,19030000.0,0.218736,39330.0,28,557.558064,
2016-12-18,61022.1746363,67,18742800.0,0.215434,47817.0,41,224.145663952,
2016-12-19,348608.367506,179,19750400.0,0.227016,235444.0,103,298.339324167,
2016-12-20,533873.278456,317,25819800.0,0.296779,434289.0,169,148.3895,
2016-12-21,377478.113866,207,28366400.0,0.32605,332063.0,118,243.797333155,
2016-12-22,111290.580304,86,28201200.0,0.324152,186103.0,62,174.287889429,
2016-12-23,211539.774126,159,25869600.0,0.297352,253068.0,100,29.7352,
2016-12-24,118149.685092,66,25806800.0,0.29663,77824.0,56,449.39445,
2016-12-25,106443.061271,77,25230600.0,0.290007,195498.0,53,83.127151169,
2016-12-26,525178.385735,92,29916700.0,0.34387,269639.0,70,361.660884719,
2016-12-27,1885713.19163,250,27577900.0,0.316987,489820.0,129,747.051121008,
2016-12-28,283968.901933,128,24526600.0,0.281915,232303.0,80,287.271385,
2016-12-29,268206.173588,67,20077700.0,0.230778,243032.0,56,461.325222,
2016-12-30,122571.132663,63,23089800.0,0.2654,188816.0,46,333.8260915,
2016-12-31,66127.3024561,49,27318000.0,0.314,126240.0,44,191.4772,
2017-01-01,51622.7040456,55,26770200.0,0.307703,198818.0,40,231.617337244,
2017-01-02,39577.4793111,57,26759400.0,0.307579,104622.0,43,307.271421,
2017-01-03,150303.785321,102,26368100.0,0.303082,200262.0,69,340.122351208,
2017-01-04,293237.115289,114,30135700.0,0.346387,334070.0,90,401.841773047,
2017-01-05,97450.8122051,105,32410300.0,0.372532,239714.0,78,246.1691456,
2017-01-06,103658.510098,57,28146500.0,0.323523,212100.0,49,290.875664698,
2017-01-07,573807.145717,84,26688400.0,0.306763,320547.0,57,287.541156012,
2017-01-08,78620.3186848,72,27917800.0,0.320894,146574.0,50,208.32538016,
2017-01-09,170053.447411,112,30416900.0,0.349619,193212.0,81,262.490687072,
2017-01-10,101630.686143,51,30063100.0,0.345553,125868.0,36,207.3318,
2017-01-11,18589.8372102,43,29063800.0,0.334067,104779.0,31,100.1532866,
2017-01-12,97797.6602541,115,26103500.0,0.30004,145360.0,82,150.02,
2017-01-13,183895.739125,93,28129300.0,0.323325,448483.0,70,323.325,
2017-01-14,182466.2097,107,31614000.0,0.363379,428673.0,68,182.448326197,
2017-01-15,152417.928799,47,30863900.0,0.354758,49399.0,34,106.3564484,
2017-01-16,286769.118131,119,31227600.0,0.358938,200107.0,75,353.486528622,
2017-01-17,179084.686881,82,29939200.0,0.344129,146942.0,55,327.960098935,
2017-01-18,77658.8014056,64,32000700.0,0.367824,98808.0,50,205.753278773,
2017-01-19,125203.467209,78,32603500.0,0.374753,114886.0,65,172.730644647,
2017-01-20,63057.1525801,70,32359700.0,0.371951,172686.0,47,161.893076865,
2017-01-21,51148.5435463,57,33666500.0,0.386971,256883.0,42,94.37835719,
2017-01-22,25635.6939909,72,34839400.0,0.400453,194194.0,37,139.148689629,
2017-01-23,346794.368688,118,34461500.0,0.396109,292189.0,74,115.904230513,
2017-01-24,76699.5458108,73,34695000.0,0.398793,274221.0,51,198.997707,
2017-01-25,67127.643426,73,33313700.0,0.382916,115023.0,53,238.27331016,
2017-01-26,99385.5836336,83,32829400.0,0.37735,156016.0,65,190.677469863,
2017-01-27,67294.5178291,87,33576500.0,0.385937,72523.0,62,196.793741591,
2017-01-28,85451.7619276,71,33819800.0,0.388733,46543.0,52,194.3665,
2017-01-29,48350.8578405,87,34011300.0,0.390934,134521.0,56,92.416613861,
2017-01-30,92646.687046,72,34460400.0,0.396097,147226.0,50,112.345839758,
2017-01-31,46849.9757577,79,33622500.0,0.386465,86496.0,54,180.025269376,
2017-02-01,76505.4802159,94,35095100.0,0.403392,165651.0,65,191.520690049,
2017-02-02,92533.9972863,89,36514500.0,0.419707,146868.0,68,88.33992936,
2017-02-03,135584.376315,114,37463000.0,0.430609,422178.0,83,64.160741,
2017-02-04,75787.5139595,109,38561400.0,0.443234,293596.0,71,131.197264,
2017-02-05,213676.871273,86,39675200.0,0.456037,145059.0,67,456.037,
2017-02-06,164026.548546,93,38799900.0,0.445976,130165.0,69,155.645624,
2017-02-07,608981.475877,173,39364500.0,0.452466,514504.0,132,452.3755068,
2017-02-08,351613.299206,183,44372400.0,0.510028,217728.0,121,204.0112,
2017-02-09,359224.612527,136,43903600.0,0.504639,408014.0,109,332.237162397,
2017-02-10,200048.369009,109,39356300.0,0.452371,159040.0,85,354.296358612,
2017-02-11,154713.10708,140,38404200.0,0.441428,118834.0,85,465.853955315,
2017-02-12,625573.048289,222,38481500.0,0.442316,883170.0,148,679.619922872,
2017-02-13,643478.888963,188,33675200.0,0.387071,462943.0,114,495.90772258,
2017-02-14,216031.403674,113,28609300.0,0.328842,370252.0,82,156.126166997,
2017-02-15,44280.682429,71,32464400.0,0.373154,145794.0,61,126.57010526,
2017-02-16,420455.42087,66,32940900.0,0.378631,235630.0,52,180.56155128,
2017-02-17,218128.148796,107,31517400.0,0.362269,340925.0,85,299.8862782,
2017-02-18,93055.2925358,78,29671800.0,0.341055,156364.0,60,340.986789,
2017-02-19,71603.4679221,45,28897200.0,0.332152,158852.0,41,332.0855696,
2017-02-20,338789.684741,63,30238700.0,0.347571,220888.0,49,251.90323018,
2017-02-21,58982.728784,73,30324400.0,0.348556,157664.0,53,94.9905829127,
2017-02-22,149075.041701,55,32382200.0,0.372209,160389.0,49,273.233777017,
2017-02-23,466652.241055,96,30162600.0,0.346697,353694.0,76,562.60252208,
2017-02-24,230275.143633,160,27368800.0,0.314584,363364.0,107,315.936988034,
2017-02-25,335754.658705,75,27811100.0,0.319668,143093.0,49,95.9004,
2017-02-26,80372.6430206,53,26836600.0,0.308467,134286.0,51,81.435288,
2017-02-27,127172.418133,88,29480000.0,0.33885,167017.0,64,241.876287297,
2017-02-28,230876.35265,207,28153600.0,0.323605,572753.0,129,323.605,
2017-03-01,138797.851902,105,33405200.0,0.383968,224264.0,76,205.652277842,
2017-03-02,396855.276943,129,30168200.0,0.346761,366345.0,81,256.731462376,
2017-03-03,107741.080395,112,26540400.0,0.305062,183392.0,71,180.748278631,
2017-03-04,47249.0927393,62,26529300.0,0.304935,108021.0,41,124.341681862,
2017-03-05,15192.4035235,34,26782300.0,0.307842,150427.0,30,93.3524969826,
2017-03-06,355675.794635,78,30184600.0,0.346949,92783.0,57,105.396836832,
2017-03-07,51226.10475,49,29332100.0,0.337151,102650.0,34,60.012878,
2017-03-08,29749.8343898,42,28916100.0,0.332369,96758.0,35,199.4214,
2017-03-09,41744.0388263,46,28397800.0,0.326411,140399.0,37,201.951110499,
2017-03-10,533999.309577,78,28651400.0,0.329326,443902.0,58,1646.63,
2017-03-11,426104.099032,117,26462400.0,0.304165,201971.0,74,152.021667,
2017-03-12,142592.244766,73,32797000.0,0.376977,224284.0,64,331.44571794,
2017-03-13,717905.054902,160,29985900.0,0.344665,792092.0,98,556.361036225,
2017-03-14,49000.6576371,44,27919100.0,0.320909,203195.0,38,217.277727864,
2017-03-15,142038.428309,93,29393600.0,0.337857,211536.0,80,135.1428,
2017-03-16,160950.488717,112,27946200.0,0.321221,520863.0,85,481.8315,
2017-03-17,218633.585209,100,26140500.0,0.300466,471885.0,72,462.90730704,
2017-03-18,174441.509138,102,26326500.0,0.302604,261245.0,66,201.53880306,
2017-03-19,160454.405639,94,24681000.0,0.28369,188654.0,71,365.052292,
2017-03-20,216087.861388,150,25896400.0,0.29766,440736.0,101,238.128,
2017-03-21,830407.61084,300,32261900.0,0.370826,1192910.0,179,464.971054224,
2017-03-22,221907.09325,126,35816300.0,0.411682,335287.0,83,650.652501719,
2017-03-23,149376.894073,73,33579500.0,0.385971,362059.0,49,514.13267055,
2017-03-24,250436.411451,128,34983500.0,0.402109,455635.0,95,393.945513767,
2017-03-25,120526.074352,102,32379100.0,0.372173,300162.0,77,185.9004135,
2017-03-26,794355.576278,105,33589200.0,0.386083,487781.0,78,549.3188924,
2017-03-27,338032.128579,182,36515300.0,0.419716,550568.0,130,315.390249412,
2017-03-28,398929.761328,258,42011300.0,0.482889,1380950.0,184,434.6001,
2017-03-29,1365908.53861,483,44395200.0,0.51029,1674210.0,315,384.656602,
2017-03-30,633375.997637,269,56568300.0,0.65021,1157820.0,195,597.3544291,
2017-03-31,463223.958342,212,53008500.0,0.609293,935259.0,140,431.100771661,
2017-04-01,277797.859714,133,54044700.0,0.621204,360259.0,100,505.020930265,
2017-04-02,432294.203393,126,53159300.0,0.611027,440197.0,105,513.101463581,
2017-04-03,1084022.85343,139,49632300.0,0.570486,758755.0,109,570.6571458,
2017-04-04,458422.850029,135,43566400.0,0.500763,623651.0,95,633.038379672,
2017-04-05,272249.541311,123,38857200.0,0.446635,440741.0,90,446.545673,
2017-04-06,267420.786369,132,42616000.0,0.489839,567761.0,114,270.686990756,
2017-04-07,192173.281106,121,38911100.0,0.447254,335387.0,90,142.139396459,
2017-04-08,133311.361192,87,38882100.0,0.446921,235480.0,74,125.879308451,
2017-04-09,235581.2006,135,40591200.0,0.466565,220769.0,100,358.074839811,
2017-04-10,503475.204187,160,39112000.0,0.449563,304869.0,122,288.212130505,
2017-04-11,293860.654218,100,39361800.0,0.452434,344237.0,84,228.069947119,
2017-04-12,240561.401955,114,34290300.0,0.394141,439921.0,97,119.185687307,
2017-04-13,249804.667449,91,37734700.0,0.433732,290453.0,83,227.89146744,
2017-04-14,448282.460265,83,38292300.0,0.440141,192197.0,66,244.714166531,
2017-04-15,124656.150791,66,36154500.0,0.415569,70136.0,53,415.5274431,
2017-04-16,158319.03442,93,37325300.0,0.429026,148212.0,63,227.812806,
2017-04-17,266804.665523,154,38375100.0,0.441093,274183.0,98,498.452526406,
2017-04-18,240288.639278,88,39112000.0,0.449563,253042.0,68,365.891068655,
2017-04-19,647487.293854,214,39863700.0,0.458203,453229.0,126,458.1113594,
2017-04-20,249706.680772,147,36982300.0,0.425084,439428.0,90,550.927557776,
2017-04-21,152310.266046,105,34391900.0,0.395309,249152.0,80,295.82297528,
2017-04-22,186621.340065,108,36081700.0,0.414732,152014.0,89,334.6679874,
2017-04-23,148550.828123,95,37387400.0,0.42974,149271.0,74,303.539397923,
2017-04-24,424946.870702,112,37073100.0,0.426128,226297.0,77,271.30078312,
2017-04-25,5826891.73815,112,36649500.0,0.421259,453760.0,86,527.5426457,
2017-04-26,765925.927929,178,42233100.0,0.485438,450750.0,121,388.3504,
2017-04-27,301194.799087,156,46165400.0,0.530637,456993.0,105,530.106363,
2017-04-28,211759.912217,160,46479200.0,0.534244,599140.0,106,364.860790005,
2017-04-29,625861.387079,142,46777000.0,0.537667,542012.0,113,697.657171135,
2017-04-30,769516.41335,171,46273100.0,0.531875,429813.0,128,397.913505312,
2017-05-01,442444.929867,248,44816700.0,0.515135,642963.0,164,418.847554991,
2017-05-02,249631.181492,150,41696800.0,0.479273,275189.0,114,287.5638,
2017-05-03,162918.771311,131,45357500.0,0.521351,365063.0,106,448.883211,
2017-05-04,309894.832406,222,45428400.0,0.522166,769050.0,159,455.944542364,
2017-05-05,529033.087172,169,45793200.0,0.526359,746033.0,132,468.764429769,
2017-05-06,305439.919747,147,44373400.0,0.510039,446507.0,113,370.2373101,
2017-05-07,366671.725099,209,44492000.0,0.511402,593180.0,149,437.43792874,
2017-05-08,340833.143928,215,44013500.0,0.505902,809375.0,167,317.220304758,
2017-05-09,366400.572544,227,49968600.0,0.574352,792650.0,168,377.144808082,
2017-05-10,729242.801735,421,48095000.0,0.552816,1127150.0,252,262.261720496,
2017-05-11,1161183.31131,421,60571500.0,0.696224,1545890.0,272,622.495549338,
2017-05-12,795952.904622,257,68568100.0,0.788139,689203.0,185,591.10425,
2017-05-13,267430.309274,190,63083600.0,0.725099,538137.0,147,164.107241136,
2017-05-14,5178824.7018,203,66313900.0,0.762229,392505.0,126,432.183843,
2017-05-15,305376.753719,239,62343900.0,0.716596,495659.0,168,304.704957439,
2017-05-16,1555876.06027,272,58588700.0,0.673433,923539.0,176,489.125055752,
2017-05-17,486701.392689,271,65154000.0,0.748897,705139.0,200,178.953900723,
2017-05-18,2851592.84631,271,67678300.0,0.777912,1130740.0,189,174.234396024,
2017-05-19,992238.196333,503,75604400.0,0.869016,1707320.0,311,718.787956173,
2017-05-20,961880.926025,406,93164000.0,1.07,845439.0,285,318.8631779,
2017-05-21,552693.376449,296,92948200.0,1.07,993821.0,215,330.274173378,
2017-05-22,1021058.13447,434,90893200.0,1.04,1966380.0,315,627.140107542,
2017-05-23,1783231.09161,687,94246200.0,1.08,2937970.0,432,454.464,
2017-05-24,1297989.54641,659,121207000.0,1.39,1626390.0,487,329.2962125,
2017-05-25,829121.110002,494,125493000.0,1.44,1550580.0,360,421.374917635,
2017-05-26,705061.194796,358,90355600.0,1.04,1134780.0,260,437.15113313,
2017-05-27,585530.900665,318,94178400.0,1.08,1031830.0,231,566.317943696,
2017-05-28,463681.682171,291,90958500.0,1.05,752545.0,197,524.79,
2017-05-29,865557.165547,257,94051400.0,1.08,610580.0,203,324.0,
2017-05-30,605128.999257,274,99365300.0,1.14,1102090.0,239,286.620702774,
2017-05-31,699314.217846,319,92157400.0,1.06,1122510.0,256,270.3877892,
2017-06-01,375874.545374,254,99909900.0,1.15,845221.0,206,231.955,
2017-06-02,718547.948681,287,104106000.0,1.2,807120.0,217,472.61391528,
2017-06-03,507642.507356,430,107576000.0,1.24,658541.0,363,71.3444278298,
2017-06-04,750123.800742,369,111696000.0,1.28,748216.0,264,395.52,
2017-06-05,783514.702131,345,109082000.0,1.25,812864.0,263,366.955667825,
2017-06-06,1356097.82091,465,119173000.0,1.37,1573910.0,343,452.1,
2017-06-07,2369716.4843,868,125948000.0,1.45,4420280.0,529,643.960565561,
2017-06-08,2476996.43173,865,160300000.0,1.84,2720760.0,567,482.836056,
2017-06-09,1672867.94841,592,166180000.0,1.91,1637000.0,435,436.123539853,
2017-06-10,1389596.26009,530,174933000.0,2.01,1480380.0,423,311.55,
2017-06-11,1095202.27514,464,173684000.0,2.0,1751140.0,368,400.68782948,
2017-06-12,1064509.46506,519,163984000.0,1.88,2059300.0,418,379.384,
2017-06-13,801409.50947,414,162285000.0,1.87,1635370.0,328,267.41,
2017-06-14,904670.527488,553,174751000.0,2.01,1520510.0,441,338.43375,
2017-06-15,1534713.1935,445,169085000.0,1.94,1802820.0,341,425.816334427,
2017-06-16,1018115.5464,445,164641000.0,1.89,1033390.0,322,348.61911513,
2017-06-17,1375277.97504,482,173548000.0,1.99,2402670.0,379,473.367887119,
2017-06-18,2922852.64503,528,200808000.0,2.31,1370940.0,414,358.442623585,
2017-06-19,1859526.47937,855,201721000.0,2.32,4110240.0,593,627.841030022,
2017-06-20,3203420.39997,969,256066000.0,2.94,9077820.0,714,702.991639997,
2017-06-21,5222794.42244,628,347775000.0,4.0,11621400.0,560,1120.0,
2017-06-22,6150617.69593,1315,412424000.0,4.74,9782710.0,927,832.1692362,
2017-06-23,3108245.49895,894,442178000.0,5.08,7769340.0,676,554.150595811,
2017-06-24,2306459.03549,807,410409000.0,4.72,2784730.0,590,442.785088,
2017-06-25,2287801.0235,741,384150000.0,4.42,3424090.0,548,663.0,
2017-06-26,3276372.34246,753,353719000.0,4.07,5594370.0,556,610.5,
2017-06-27,1582612.59791,727,323945000.0,3.72,4487480.0,550,609.832990884,
2017-06-28,3000957.46097,720,372800000.0,4.29,4247950.0,527,458.02185,
2017-06-29,910516.171539,394,384902000.0,4.42,2575120.0,315,473.167188,
2017-06-30,953363.507096,388,360296000.0,4.14,1834910.0,289,471.96,
2017-07-01,3535384.08293,345,336257000.0,3.87,2173770.0,254,845.982,
2017-07-02,1318468.0276,295,292255000.0,3.36,2221070.0,242,570.1346784,
2017-07-03,784402.481733,281,309694000.0,3.56,1790740.0,233,451.408,
2017-07-04,1299791.55211,489,297877000.0,3.42,2385860.0,345,684.0,
2017-07-05,4166378.68948,407,317610000.0,3.65,1371910.0,281,751.9,
2017-07-06,5635002.61719,377,319098000.0,3.67,1394440.0,260,659.866,
2017-07-07,839942.711171,342,310954000.0,3.57,1408970.0,225,957.831,
2017-07-08,769839.893864,393,267563000.0,3.08,1225750.0,258,551.32,
2017-07-09,479475.327409,249,270619000.0,3.11,886793.0,180,622.0,
2017-07-10,2798633.62589,451,268782000.0,3.09,2056210.0,303,1117.962,
2017-07-11,1811520.39925,504,208820000.0,2.4,2334360.0,351,636.932250936,
2017-07-12,579236.180274,312,183985000.0,2.11,1775830.0,241,451.21295,
2017-07-13,566082.585417,358,213556000.0,2.45,1329580.0,272,337.65655,
2017-07-14,941719.167786,359,199537000.0,2.29,1236940.0,224,646.957714276,
2017-07-15,712258.562761,346,173480000.0,1.99,976378.0,212,639.35725348,
2017-07-16,1824663.35389,348,147009000.0,1.69,1281300.0,253,422.331,
2017-07-17,1912505.70033,441,143446000.0,1.65,2136680.0,308,280.17,
2017-07-18,880602.33122,421,195451000.0,2.25,1788870.0,330,454.008642541,
2017-07-19,131141606.861,345,217060000.0,2.49,1733860.0,291,420.3867,
2017-07-20,563748.739218,328,213980000.0,2.14,1521820.0,271,455.82,
2017-07-21,760542.185251,429,267469000.0,2.67,1217980.0,333,341.226,
2017-07-22,340596.319971,326,266708000.0,2.67,1544980.0,263,267.0,
2017-07-23,1028449.80938,373,304173000.0,3.04,1134510.0,295,317.26048,
2017-07-24,2770609.86031,903,304484000.0,3.04,5126940.0,648,321.295839506,
2017-07-25,54503230.7345,729,394029000.0,3.94,3412150.0,475,663.70482,
2017-07-26,1687687.63606,607,261092000.0,3.0,2818330.0,429,582.31603923,
2017-07-27,2619620.40462,645,258113000.0,2.97,2483400.0,477,615.2732487,
2017-07-28,4104280.15646,723,278492000.0,3.2,2208200.0,489,578.176685536,
2017-07-29,1865395.89254,614,261214000.0,3.0,1621300.0,408,521.72233845,
2017-07-30,870673.996589,421,268143000.0,3.08,991187.0,314,239.799444007,
2017-07-31,1864843.48175,600,265445000.0,3.05,2313560.0,436,311.458100165,
2017-08-01,6134069.40879,823,268148000.0,3.09,4642040.0,555,370.182,
2017-08-02,4559287.0604,784,308744000.0,3.55,2714390.0,545,355.0,
2017-08-03,1187011.54764,645,280709000.0,3.23,1819470.0,436,477.230714488,
2017-08-04,987052.883104,484,277255000.0,3.19,1050640.0,344,431.974991765,
2017-08-05,2017943.88545,675,271813000.0,3.13,2572420.0,507,313.0,
2017-08-06,4132315.77215,571,266577000.0,3.07,1916070.0,401,586.37,
2017-08-07,3128522.51065,826,249987000.0,2.88,2048760.0,519,815.79687552,
2017-08-08,2141965.56295,772,248438000.0,2.86,1939350.0,559,353.230341607,
2017-08-09,2370637.77431,525,267787000.0,3.08,1426260.0,403,412.72,
2017-08-10,4289987.01544,967,255940000.0,2.95,2077500.0,717,589.41,
2017-08-11,1612360.3318,1094,227190000.0,2.61,3849970.0,802,365.0157558,
2017-08-12,7876576.71938,697,289204000.0,3.33,2073890.0,567,499.5,
2017-08-13,1335710.92138,517,277855000.0,3.2,1507230.0,422,324.9586704,
2017-08-14,2727729.05088,532,252771000.0,2.91,1571700.0,413,361.402373738,
2017-08-15,986084.27406,498,262419000.0,3.02,1366220.0,399,346.612285117,
2017-08-16,2397730.13901,488,250865000.0,2.89,1494230.0,367,717.08125,
2017-08-17,1213201.52354,504,252531000.0,2.91,1824670.0,395,369.18297,
2017-08-18,1721369.1624,659,258769000.0,2.98,2312210.0,486,596.0,
2017-08-19,1298693.23076,384,276210000.0,3.18,1848200.0,325,636.162021,
2017-08-20,1437980.44973,519,270520000.0,3.11,1637800.0,414,405.04805791,
2017-08-21,1667724.9292,599,292312000.0,3.36,1647370.0,495,470.169770246,
2017-08-22,2652745.66422,677,279895000.0,3.22,1623000.0,557,605.967699491,
2017-08-23,2228310.42905,688,283670000.0,3.26,1830170.0,531,493.715895527,
2017-08-24,2448671.25376,532,263216000.0,3.03,1703620.0,415,670.046693357,
2017-08-25,2521799.38779,552,245781000.0,2.83,1692260.0,445,524.910728255,
2017-08-26,2050152.27758,562,229545000.0,2.64,1877030.0,414,551.040640788,
2017-08-27,973058.633548,330,242195000.0,2.79,1053800.0,252,451.98,
2017-08-28,5254869.03568,425,231440000.0,2.66,2123260.0,356,358.2295682,
2017-08-29,99275781.8145,693,217417000.0,2.5,4110300.0,532,624.5,
2017-08-30,8609024.70502,689,249452000.0,2.5,1522710.0,543,399.25,
2017-08-31,3395123.18927,585,260512000.0,2.61,1176560.0,449,391.5,
2017-09-01,4268894.29934,618,250841000.0,2.51,3962710.0,481,388.1715,
2017-09-02,758503.887029,264,297417000.0,2.98,1020620.0,222,543.199615,
2017-09-03,572528.925573,211,249452000.0,2.5,745142.0,190,499.499975,
2017-09-04,2091070.88347,326,245324000.0,2.46,1420620.0,264,614.04921,
2017-09-05,1037401.29056,341,211494000.0,2.12,1115280.0,285,433.728565647,
2017-09-06,692025.832498,377,209195000.0,2.09,861218.0,322,354.930271183,
2017-09-07,538327.28208,318,224469000.0,2.25,868109.0,297,218.925,
2017-09-08,2656380.13691,282,224421000.0,2.25,1154950.0,237,440.709085339,
2017-09-09,477012.240478,289,194761000.0,1.95,612943.0,259,261.3,
2017-09-10,680389.855218,330,196698000.0,1.97,1051140.0,290,254.2592714,
2017-09-11,862621.4938,364,186466000.0,1.87,1148110.0,307,374.0,
2017-09-12,405356.481975,288,170490000.0,1.71,896568.0,240,223.719276582,
2017-09-13,730872.391723,298,171981000.0,1.72,914075.0,239,317.856,
2017-09-14,341237.022482,305,157294000.0,1.57,922228.0,254,189.656,
2017-09-15,521772.068183,298,127333000.0,1.27,1015320.0,266,191.448414823,
2017-09-16,708018.941984,211,155325000.0,1.55,502995.0,198,223.0295,
2017-09-17,103820.270088,128,149765000.0,1.5,379060.0,113,150.15,
2017-09-18,573484.088831,237,150327000.0,1.5,637481.0,203,134.7,
2017-09-19,370992.544613,200,174136000.0,1.74,652657.0,176,222.826737151,
2017-09-20,415826.739638,141,155898000.0,1.56,451794.0,139,233.844,
