time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,CapMVRVCur,CapMrktCurUSD,CapMrktEstUSD,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2020-01-08,2,0,1670554143,1670554143,,,,0,,,,,,,,,,,0,0,0,
2020-01-09,0,0,1670554146,1670554146,,,,0,,,,,,,,,,,0,0,0,
2020-01-10,0,0,1670554148,1670554148,,,,0,,,,,,,,,,,0,0,0,
2020-01-11,0,0,1670554150,1670554150,,,,0,,,,,,,,,,,0,0,0,
2020-01-12,0,0,1670554152,1670554152,,,,0,,,,,,,,,,,0,0,0,
2020-01-13,0,0,1670554154,1670554154,,,,0,,,,,,,,,,,0,0,0,
2020-01-14,0,0,1670554156,1670554156,,,,0,,,,,,,,,,,0,0,0,
2020-01-15,0,0,1670554158,1670554158,,,,0,,,,,,,,,,,0,0,0,
2020-01-16,0,0,1670554161,1670554161,,,,0,,,,,,,,,,,0,0,0,
2020-01-17,0,0,1670554163,1670554163,,,,0,,,,,,,,,,,0,0,0,
2020-01-18,0,0,1670554166,1670554166,,,,0,,,,,,,,,,,0,0,0,
2020-01-19,0,0,1670554168,1670554168,,,,0,,,,,,,,,,,0,0,0,
2020-01-20,0,0,1670554170,1670554170,,,,0,,,,,,,,,,,0,0,0,
2020-01-21,0,0,1670554172,1670554172,,,,0,,,,,,,,,,,0,0,0,
2020-01-22,0,0,1670554175,1670554175,,,,0,,,,,,,,,,,0,0,0,
2020-01-23,3,1,1670554177,1670554177,,,,3990.225,,,,,,,,,,,3990.225,1,1,
2020-01-24,4,3,1670554180,1670554180,,,,0,,,,,,,,,,,3990.225,4,4,
2020-01-25,3,3,1670554183,1670554183,4.029614481557,6281578.67690459445375,,0,0,0.18865000000000057,1574.24172243535,,,,,,,,3990.225,2,2,107525.875928163
2020-01-26,2,4,1670554185,1670554185,1.113000641999,6314221.8520067250645,0,0,0,0.18456328592955118,1582.42250800562,,,,,,,,3990.225,1,1,1051069.36742989
2020-01-27,4,5,1670554187,1670554187,1.111413887146,6319399.09035798065925,6319042.7533606107,0,0,0.17790690090034098,1583.71998831093,,,,,,,,3990.225,3,3,1196346.26485364
2020-01-28,3,7,1670554190,1670554190,1.110708264565,6295317.1145862725955,6294962.1355184802,0,0,0.16969117475160694,1577.68474574398,,,,,,,,3990.225,2,2,2266007.3847077
2020-01-29,0,7,1670554192,1670554192,1.113746253351,6312535.95,6312180,0,0,0.16988927317327734,1582,,,,,,,,3990.225,0,0,326172.847109291
2020-01-30,2,8,1670554195,1670554195,1.113076323174,6376379.55,6376020,0,0,0.16805271659036183,1598,,,,,,,,3990.225,1,1,5856123.88603987
2020-01-31,2,9,1670554197,1670554197,1.112967575152,6372619.57334262096,6372260.235359424,0,0,0.17067533373571456,1597.0577030976,,,,,,,,3990.225,1,1,37883.8550167096
2020-02-01,4,10,1670554199,1670554199,1.11144314326,6380369.775,6380010,0,0,0.17043481397227064,1599,,,,,,,,3990.225,3,3,213046.503645694
2020-02-02,3,12,1670554202,1670554202,1.111230567881,6362725.37785036863075,6362366.5977790653,0,0,0.1707369106670908,1594.57809468147,,,,,,,,3990.225,2,2,367472.827452079
2020-02-03,0,12,1670554204,1670554204,1.104555779341,6324506.625,6324150,0,0,0.17080086440282455,1585,,,,,,,,3990.225,0,0,588297.82379244
2020-02-04,0,12,1670554206,1670554206,1.097205297635,6282418.96304939838075,6282064.7112799653,0,0,0.17185291156391808,1574.45230859147,,,,,,,,3990.225,0,0,99687.0231196954
2020-02-05,0,12,1670554208,1670554208,1.10144834753,6306713.97618277639275,6306358.3544710581,0,0,0.164158546743191,1580.54094097019,,,,,,,,3990.225,0,0,1675821.37815304
2020-02-06,0,12,1670554210,1670554210,1.093545065579,6261461.07,6261108,0,0,0.161120732710801,1569.2,,,,,,,,3990.225,0,0,497728.631406357
2020-02-07,0,12,1670554212,1670554212,1.102263112762,6311379.1893022336095,6311023.3045294218,0,0,0.16139438855326094,1581.71010138582,,,,,,,,3990.225,0,0,1340461.14681197
2020-02-08,5,12,1670554215,1670554215,1.049432441086,12172035.9432,6320958,3693.171,5850721.4982,0.15983786724089752,1584.2,,,,,,,,7683.396,4,4,1503441.60808831
2020-02-09,0,12,1670554217,1670554217,1.047720438751,12152178.96800068985796,12151552.64822342883,0,0,0.15580756925774397,1581.61559914401,,,,,,,,7683.396,0,0,606497.074567657
2020-02-10,0,12,1670554220,1670554220,1.041054047569,12074857.59894853807368,12074235.26429219814,0,0,0.15918704993620686,1571.55216247458,,,,,,,,7683.396,0,0,118805.718037511
2020-02-11,2,12,1670554222,1670554222,1.041119034895,12075609.71562730055124,12074987.34220708527,0,0,0.15299999999999989,1571.65005104869,,,,,,,,7683.396,1,1,343577.887639498
2020-02-12,2,12,1670554225,1670554225,1.03737626737,12032198.136,12031578,0,0,0.151156328204763,1566,,,,,,,,7683.396,1,1,181485.723441503
