time,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-08-06,689.0,145065122.73524256,0.0,0.0,12.412890873388,,0.41085708997454967,4835.504091174752,,,30000.0,1492.0,2396.0,2416.842321905598,11686650.935298806074239065061696,1.574298575197152643,7612.527201096414561390815331669536,0.27627950646771615,1335.9506838323827990660159826448,3772.019386172377731758,18239615.173827009284885504975358174016,,,
2020-08-07,809.0,127719196.37638809,0.0,0.0,7.863061436351,,0.36704180556101695,4257.306545879603,,,30000.0,2026.0,3236.0,3815.3078470566716,16242935.0718201832167902115093748,2.138655046846278983,9104.910130317112518392971267283749,0.3332180103726856,1418.6112167646118556850973718168,6920.687731594558787549,29463489.181706176103393390901409463047,,,
2020-08-08,674.0,136078750.73056692,0.0,0.0,12.241695483412,,0.3862688429064735,4535.958357685564,,,30000.0,1586.0,2476.0,2450.640929653172,11116005.206546625843255151209008,1.673710488921369555,7591.88108056887780651451093260402,0.35,1587.5854251899474,4144.107170569311018251,18797497.555488541449251982112523228564,,,
2020-08-09,457.0,121642197.54529518,0.0,0.0,9.681980261474,,0.3471370138041636,4054.739918176506,,,30000.0,859.0,1401.0,3098.539677814979,12563772.519690165214004132683374,3.022538887955488203,12255.609083233943672839658754758718,0.3365453688785337,1364.6039414692277635775110692522,4234.576982025638972986,17170108.325610755088012275287713866916,,,
2020-08-10,1753.0,190543353.69889779,0.0,0.0,3.864320868007,,0.5350671770894214,6351.445123296593,,,30000.0,3778.0,5428.0,7763.330485408749,49308367.552089170976239964092157,1.989676925768953568,12637.323807110977412731640109593824,0.44316883775854504,2814.76255337852992098116006904872,10799.96635307387996633,68595393.62499838539139132398944371369,,,
2020-08-11,1531.0,180960159.10526298,0.0,0.0,1.392815265956,,0.5294649123319695,6032.005303508766,,,30000.0,2908.0,3577.0,21539.109121848312,129924020.455843057537084814302992,6.894460249171410405,41587.42078783231588207931950111023,0.72774,4389.73153957546936884,24661.484311286135019761,148758204.158076193916688163562046724926,,,
2020-08-12,1496.0,175586109.22883817,0.0,0.0,1.407501981934,,0.5056251566335476,5852.870307627939,,,30000.0,3470.0,4202.0,21314.357198119757,124750168.371050958119985521090823,6.098527491584710666,35693.890475748848686755806092897374,0.709006853627932,4149.725161503631483275393992148,25626.012519638954219435,149985727.779096662187033039090142794465,,,
2020-08-13,1396.0,161317216.77261324,0.0,0.0,1.02193059839,,0.45672605903674324,5377.240559087108,,,30000.0,2752.0,3622.0,29356.200946791083,157855354.391796372359208474657964,9.272274359433472413,49859.249760529101396292729781951604,0.8944,4809.4039560475093952,33584.177729868037079977,180590202.632636405257861596161105636516,,,
2020-08-14,811.0,152210948.16264954,0.0,0.0,2.23910392388,,0.43090898188194027,5073.698272088318,,,30000.0,1449.0,2017.0,13398.216884913978,67978509.858052576766087848709004,7.965346295098085744,40413.763734024243163931107104738592,1.0,5073.698272088318,16066.103477212838944943,81514561.451526898458072085748435475874,,,
2020-08-15,770.0,155763927.462304665,0.0,0.0,5.983063938363,,0.4375301369376276,5192.1309154101555,,,30000.0,1820.0,2889.0,5014.1533349902,26034140.5452095512102225729761,2.726209850786233531,14154.8384481629101371688638720240705,0.6401016725940997,3323.49168328157452053589475950335,7876.020258921428670071,40893328.2767426473811510223818523060405,,,
2020-08-16,898.0,197725155.95925885,0.0,0.0,6.204117807393,,0.553868605003665,6590.838531975295,,,30000.0,2107.0,2960.0,4835.4981209816815,31869987.3370602031152727055585425,2.218482573550850828,14621.66042827466408658693072629426,0.5860231802852356,3862.384157254635840509192454502,6566.708417710518450498,43280114.86769300569377961463061644691,,,
2020-08-17,1307.0,267734576.80795869,0.0,0.0,3.193181152746,,0.7246393354850985,8924.485893598623,,,30000.0,3115.0,4327.0,9395.01975144742,83845721.24187294102991676890266,2.703130624418620038,24124.051126178412019439471517007674,0.4938367803287281,4407.2393797838958860334175014063,11696.44621185936890471,104384769.22297398881064914724787421433,,,
2020-08-18,1496.0,291918502.92927543,0.0,0.0,2.378595349243,,0.8113785897136176,9730.616764309181,,,30000.0,3877.0,5370.0,12612.485772137876,122727265.493975841288468624639556,3.097670415337574506,30142.243673788386043867105207339586,0.43568839121435177,4239.51676356526822303911677460037,16634.490130362775099274,161863848.528243633075553041797304634594,,,
2020-08-19,1377.0,369514283.4380913,0.0,0.0,1.458717179304,,1.0494420362361194,12317.14278126971,,,30000.0,3356.0,4368.0,20566.015417951552,253314548.34470351654292182508992,5.618158490169474599,69199.66029122007705001932881309629,0.5,6158.571390634855,24540.116285060265047677,302264116.15204929654518498545574596367,,,
2020-08-20,2520.0,462625049.12391198,0.0,0.0,1.213582652971,,1.2994150862068967,15420.834970797066,,,30000.0,6116.0,8009.0,24720.195140034768,381206049.700375824449723912390688,4.427036979656517027,68268.606672899037015588935590642782,0.2657,4097.3158517407804362,35456.139170069044872812,546763270.843248387512888745156232769592,,,
2020-08-21,1403.0,367746428.84134389,0.0,0.0,3.064742724413,,1.0636472456933772,12258.214294711463,,,30000.0,3475.0,4831.0,9788.749887887334,119992593.803055748461838182309642,3.240639494787549784,39724.453379011276352345447027973992,0.2826,3464.1713596854594438,15655.52939931865300809,191908834.27400347607762238246355473567,,,
2020-08-22,1087.0,418115916.5115429,0.0,0.0,3.491290743083,,1.1930193678349597,13937.19721705143,,,30000.0,2550.0,3662.0,8592.810569968744,119759695.56241849090139894050392,3.377173072539221949,47068.32714809467128206880811783707,0.21619675364823315,3013.1767932817086541872721809045,12367.207791638630777818,172364214.01632268624301954971340917974,,,
2020-08-23,1164.0,374936101.17910383,0.0,0.0,3.799265502361,,1.0713431031560494,12497.870039303461,,,30000.0,2531.0,3602.0,7896.263101737696,98686470.041664967572406566965856,2.983423326488731132,37286.437006682580511828950986047852,0.25,3124.46750982586525,10746.290822012409536039,134305746.098070654985798416645736930979,,,
2020-08-24,1053.0,433269340.19402076,0.0,0.0,4.71940003336,,1.2268975192998666,14442.311339800692,,313.8406003325856,30000.0,2197.0,3181.0,6356.740218658993,91806021.344105905017380133423156,2.629205307711692693,37971.801630228747179239636572743556,0.2184623565664191,3155.1013695587767357600541420172,8363.502083830894455723,120788300.985757644766907242886638760316,,0.1590715776985031,
2020-08-25,840.0,407792259.85599042,0.0,0.0,5.463162013851,,1.1967363644067797,13593.075328533014,,328.7780246635719,30000.0,1805.0,2587.0,5491.3253394169315,74643998.992176470762580008326541,3.083710228818940331,41917.105431703633116323952229587634,0.2667,3625.2731901197548338,7977.558361954598635053,108439551.751817298855020278709248139742,,0.15809805610425592,
2020-08-26,1023.0,464901311.90780049,0.0,0.0,6.595783732838,,1.3508232255817674,15496.710396926683,,443.23533993280677,30000.0,2307.0,3383.0,4548.360166911233,70484620.287540487684832070130139,1.967962483225495421,30496.944674562187880703948489218543,0.22106115600281634,3425.72071458547539658482849440022,6657.617080751851010848,103171163.834043881625293677926093657184,,0.15603569006599846,
2020-08-27,989.0,426359266.03320426,0.0,0.0,3.497526810049,,1.2560658716040103,14211.975534440142,,304.83986236612975,30000.0,2098.0,2897.0,8577.489646056332,121903072.996666223417575814079144,4.490053190170252227,63812.526087034534935960929373696234,0.17368720250499162,2468.43827264629144899997710161004,13007.684091923220701231,184864888.074139047703964565888235214802,,0.15545162355467296,
2020-08-28,1648.0,568907908.6496946,0.0,0.0,1.857006740102,,1.6450198967118708,18963.59695498982,,319.1836897130702,30000.0,4425.0,5866.0,16155.030217261505,306357481.8358288064491055528791,4.474958628954028885,84861.3118297380419197252931609507,0.23193402834120236,4398.3034336097476867263003599752,26250.107317444333437064,497796455.19324335385661997122573068848,,0.15717088441166774,
2020-08-29,2438.0,811934981.6966379,0.0,0.0,3.746183636585,,2.35532670251315,27064.49938988793,,504.7932824555961,30000.0,6944.0,9482.0,8008.149869381691,216736567.25401188239080688388963,1.215967826209806237,32909.56049057865339902136244501941,0.15006303782454877,4061.3809956472295480412531193461,11529.806928121382740132,312048452.57166679155382447915579340676,,0.16643112493576984,
2020-08-30,3106.0,967170076.07595246,0.0,0.0,3.000740395904,,2.755711525194203,32239.002535865082,,659.3662419353483,30000.0,8635.0,11519.0,9997.532622597751,322310479.572322778290520892630582,1.288829691044805856,41550.583677891706156955267699520192,0.1368876338091781,4413.1207735026635001973949091042,14846.029211145118649622,478621173.385634563040075276323422299004,,0.1663071304931142,
2020-08-31,2475.0,1047648030.8555067,0.0,0.0,4.104974804636,,2.9902859848042085,34921.60102851689,,826.342624942713,30000.0,5714.0,7055.0,7308.205635299212,255214241.43027789327761974569068,1.292062159412083263,45120.87923503276076238090608181207,0.13154930747017804,4593.9124310512540425452854470956,9115.498534652247423444,318327803.00315612728262874187113596916,,0.16254138596088705,
2020-09-01,1994.0,972286713.66884088,0.0,0.0,3.793776650533,,2.7074828137423395,32409.557122294696,,703.4370073441831,30000.0,4748.0,5800.0,7907.687448017341,256284648.051770782646233520323336,1.806669777397577091,58553.367351690217591883048480409336,0.24587985499999998,7968.85720584403647155793755410608,10478.684708905947127076,339609530.639803262009457161829832788896,,0.16479991042032532,
2020-09-02,2033.0,956573231.40534,0.0,0.0,3.195729478292,,2.7934395639976612,31885.774380178,,729.6559883464389,30000.0,4922.0,5917.0,9387.528013176485,299328600.21574604781779971433,2.156020679986085959,68746.388961034290108997453720702,0.3341876773273926,10655.8328798969672438458638828,12757.174363477670617677,406772383.482439894519903087085206506,,0.1641108112382464,
2020-09-03,1681.0,884444662.65377739,0.0,0.0,2.874567174912,,2.8730209829628537,29481.488755125913,,694.2691005779845,30000.0,4059.0,4943.0,10436.353779388814,307679246.591567143327210753737182,2.714593691994134996,80030.263405260827046066027499751348,0.34140597,10065.15626548785479990061,13418.236619527009283968,395589592.012204268051557698099812262784,,0.16526447377806308,
2020-09-04,1873.0,823306053.4074537,0.0,0.0,4.147367757349,,2.620666838528052,27443.53511358179,,549.4787577484332,30000.0,4221.0,5142.0,7233.503695649356,198512912.66577674683692906682724,1.943150117280698558,53326.90847455342426037420466805882,0.2,5488.707022716358,9991.677903057351983418,274206963.37615370749695181356666675822,,0.16679956025113185,
2020-09-05,1908.0,655517625.5024496,0.0,0.0,2.756221425702,,2.1573063886616013,21850.58751674832,,351.8781724666036,30000.0,5215.0,6407.0,10884.46658176649,237831989.6180111236536063397968,2.579237010418898382,56357.84402259443755583846914921824,0.3841,8392.810665183029712,16525.171525753881930937,361084706.65276256136482213130905077584,,0.1743417301800641,
2020-09-06,1711.0,713919229.3436421,0.0,0.0,3.407813785979,,2.3209413439082285,23797.30764478807,,458.9756666176668,30000.0,3948.0,4745.0,8803.29791593319,209494788.7941837867689138290433,2.463374303818509841,58621.67615223471401552877765439687,0.28768827,6846.2062669868543749389,11688.711071618829196304,278159853.34235371802174620647250729328,,0.17116517447460428,
2020-09-07,1245.0,686933355.39983688,0.0,0.0,9.538919520179,,2.2085307842864066,22897.778513327896,,404.80574793043957,30000.0,2691.0,3154.0,3145.0102851311167,72013748.9310705236534088197414632,1.346890964891530107,30840.810995688755619581264046964872,0.19035000000000002,4358.59214001196546155557026655792,4248.094103267885957214,97271917.880402335218114293276608641744,,0.17205066199325636,
2020-09-08,1368.0,672163138.31134605,0.0,0.0,5.752101624465,,2.2164651257047443,22405.437943711535,,452.5739849126424,30000.0,3080.0,3558.0,5215.485045049374,116855226.52320930867952688832909,1.880527478326686548,42134.04171709291405131806967693118,0.25,5601.35948592788375,6690.916767886350739453,149912920.429416588231984367838575690355,,0.16981787412513144,
2020-09-09,1671.0,836149507.2521061,0.0,0.0,2.455273479874,,2.7263373278784333,27871.65024173687,,338.82375901361223,30000.0,4423.0,5393.0,12218.598150434063,340552494.09323122468766953100281,3.147766352284092753,87733.44281357011927162638289990311,0.25955435623348216,7234.2082356587907155109665592392,16975.90393786811221518,473146457.0935836531831335667063796866,,0.15614330020313244,
2020-09-10,2218.0,1001497599.5585631,0.0,0.0,3.055419773324,,3.230231847666631,33383.25331861877,,453.43541059554474,30000.0,6058.0,7561.0,9818.61813618002,327777416.4788820948544304709754,1.845886074757619893,61621.68243094448926525282743519161,0.28905773,9649.6874242949083915921,13956.744611242364011457,465921540.86037128335073412284369524789,,0.15671904126465572,
2020-09-11,2044.0,1125243376.2076683,0.0,0.0,2.924918313065,,3.6110559006320377,37508.11254025561,,540.8498833704205,30000.0,5156.0,6358.0,10256.696696791763,384709333.99453341779167496254043,2.48058739402716666,93042.1511411103538444032004699626,0.2510326654002905,9415.761465114426682295838254705,15771.574651224725626539,591561996.95517962982744637481645963379,,0.15619223437195148,
2020-09-12,2677.0,1296884515.38532695,0.0,0.0,3.858786785128,,4.141954169199298,43229.483846177565,,703.9343483178038,30000.0,6884.0,8570.0,7774.464273492476,336086077.72362758999326538750094,1.293329190073121369,55909.953330055913777618238969886485,0.11924003805835814,5154.6852990613912757704388031291,11083.831158926650131363,479148300.038579181032385397092673471095,,0.15432430914441858,
2020-09-13,2220.0,1088592310.6476672,0.0,0.0,3.596568003755,,3.5152654243132675,36286.41035492224,,615.1866037155354,30000.0,6407.0,7951.0,8341.285349999494,302675303.09758281997754440934656,1.419727839882336328,51516.82699027779287710262596713472,0.2442727767989848,8863.782217464291149083714941952,11288.256054904456140749,409610291.39969873105048848054639035776,,0.15906391910323994,
2020-09-14,2090.0,1184731964.4261711,0.0,0.0,4.588686969479,,3.7036577726475746,39491.06548087237,,660.5945636629377,30000.0,5528.0,6764.0,6537.817942156451,258185396.45572265508361050315887,1.394483563152937671,55069.64170447288244580742531605027,0.2728912124964574,10776.764741852255558476086542038,9432.286821166470407903,372491056.48905457691316067627818234011,,0.1588936517961893,
2020-09-15,2512.0,1065164286.4361682,0.0,0.0,3.926887069586,,3.293832561659849,35505.47621453894,,438.70954419964886,30000.0,6130.0,7359.0,7639.639100484773,271249024.36992377071750468556062,1.479457045822621625,52528.8269508871387498351714485775,0.3,10651.642864361682,10887.32440020867253571,386559637.5315784539654149325783355474,,0.158579538534737,
2020-09-16,2040.0,1044140422.87902462,0.0,0.0,3.166437283332,,3.173200547415027,34804.680762634154,,289.9908765344,30000.0,6209.0,7777.0,9474.370504009488,329752440.818967480811669488853152,1.695564089428004684,59013.566845128170958827816090377336,0.32835491560498054,11428.28801447302737507293230936316,13186.40192348159242387,458948509.35456178542157668435090685598,,0.15206428942235384,
2020-09-17,1844.0,989110871.22129,0.0,0.0,3.076310255233,,3.0147658924336227,32970.362374043,,238.8311673621205,30000.0,3955.0,5001.0,9751.942265564634,321525070.346411858216100395262,2.749735306641031297,90659.769492655049217350783423771,0.4635768175120351,15284.2956615774001563603449093,13751.426268511797516046,453389507.232767901127695706946393978,,0.1529181957906855,
2020-09-18,2141.0,994434285.404721,0.0,0.0,2.869872470959,,3.0354823239626705,33147.8095134907,,169.11930877262807,30000.0,4009.0,4907.0,10453.426172617907,346508179.5332765339916528979649,2.647359643020844481,87754.1731605576921214156761398267,0.33418224880446834,11077.409526160471747047671034438,12990.593768303283870306,430609727.6988565953073751064161371542,,0.14850681804653124,
2020-09-19,2071.0,917511488.6373039,0.0,0.0,4.663097039794,,2.7618137200467565,30583.71628791013,,98.32723938637243,30000.0,4840.0,6025.0,6433.492535966063,196760110.46037352881412687391819,1.386380215511938125,42400.65917838881830204262212070625,0.2625116811245477,8028.582777775499724340274498201,8352.940798459427205382,255463971.54979263033883424593906831966,,0.14534060582619215,
2020-09-20,1795.0,839105927.07524601,0.0,0.0,4.74024338799,,2.5610877205743114,27970.197569174867,,128.17513951638122,30000.0,4036.0,4965.0,6328.7889554385365,177017477.4572276992794884390621455,1.57406821911662496,44026.99907605123537094898909688032,0.1539,4304.6134058960120313,7815.248707914042926842,218594050.412594383629124558191586080014,,0.1390654039922103,
2020-09-21,2467.0,724873109.4061524,0.0,0.0,4.103562670305,,2.311005154028225,24162.43698020508,,73.36654281280892,30000.0,5890.0,7156.0,7310.720564130898,176644824.91070215396910000456184,1.639957308460366689,39625.36511590035339547281122058012,0.2998497987737597,7245.101866398143225646228639276,11735.534499342384025139,283559112.76938292886550495935609550612,,0.14122208477887405,
2020-09-22,1745.0,754566199.6184772,0.0,0.0,7.866179192846,,2.3909307225674,25152.20665394924,,101.25194593038863,30000.0,4211.0,5172.0,3813.795651551211,95925376.36374904646868525452964,0.982109471182937979,24702.22037599406200991586633418596,0.1983902591256041,4989.952795657733376236465735884,5079.470184958155229786,127759883.78464128877559985223658006264,,0.13919522380744617,
2020-09-23,1690.0,659544689.3731098,0.0,0.0,7.83125653833,,2.1483611255043478,21984.82297910366,,52.225100690891615,30000.0,3712.0,4561.0,3830.802867096025,84219522.9009488744447616489515,1.155600589569272115,25405.6743962282708632706813324409,0.25,5496.205744775915,5270.694289025450114295,115875280.9211971433585712705436528197,,0.14013644581227383,0.1495750139129567
2020-09-24,1778.0,753976962.96007212,0.0,0.0,4.684438950931,,2.340298489546083,25132.565432002404,,84.89241635590017,30000.0,3971.0,4726.0,6404.182083328789,160953525.247718261565550170408756,1.957797469288063633,49204.472999490976258068302960973732,0.22986,5776.97149020007258344,9252.550839855388730598,232540339.395594353821768667842844357592,,0.14105949437016282,0.14921734585035665
2020-09-25,1514.0,806768952.4518471,0.0,0.0,11.076892903579,,2.5171497846206763,26892.29841506157,,73.5355293236613,30000.0,3413.0,3979.0,2708.340710806017,72833506.60465537687912738146669,1.125200533444544927,30259.22852217716862760257133615539,0.14144331588394293,3803.7358595668114453484303162001,4477.172922575844265632,120401470.28974295399878526730471496224,,0.13981520193168107,0.14813367208803735
2020-09-26,1805.0,946074335.29188165,0.0,0.0,9.070041518757,,2.935740259777076,31535.811176396055,,121.89604182736413,30000.0,5130.0,5926.0,3307.5923564363557,104307608.0010677901074997040567635,0.762422714054118501,24043.618747006083820678871078913555,0.12410874408156426,3913.8699186958719347073936929943,4518.117003484706234667,142482484.694758052650103592566163038685,,0.14065539214324654,0.14732363376395916
2020-09-27,1655.0,914755555.4561787,0.0,0.0,11.14161516385,,2.8341249031299456,30491.85184853929,,60.791499212474484,30000.0,5446.0,6231.0,2692.607809443786,82102598.41177983446177146735194,0.587202443290589897,17904.88990591696115749176188155313,0.119924783175992,3656.72872157054521075219672568,3658.858424143665646691,111565369.00376858492610552088157198939,,0.13200429429120322,0.14479730282273745
