time,AdrActCnt,CapMrktCurUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
2020-08-13,224.0,,16194.0,,4.751117211829,,,,,,249459.955056025017747115,363.0,495.0,52505.53584216628,,156.28251548894235062,,96.2242,,77359.845167026463556985,,,,
2020-08-14,201.0,,9854.0,,4.69836609746,,,,,,253328.955056025017747115,379.0,501.0,53918.52184378808,,138.33272318098147714,,79.96795144778224,,69304.694313671720046984,,,,
2020-08-15,187.0,,9443.147209715869621243,,6.955055652736,,,,,,260243.102265740887368358,349.0,551.0,37417.83175571777,,109.91791858846789638,,72.29663676139221,,60564.773142245810905123,,,,
2020-08-16,200.0,,10072.0,,7.671725492405,,,,,,269433.102265740887368358,355.0,532.0,35120.274119880225,,100.817334219345171343,,54.20755207358358,,53634.821804691631154289,,,,
2020-08-17,234.0,,19254.0,,6.304790982932,,,,,,287391.102265740887368358,451.0,654.0,45582.9706399103,,98.067841614404655723,,68.81005782286005,,64136.368415820644843158,,,,
2020-08-18,252.0,,16569.0,,5.72705159108,,,,,,296944.102265740887368358,520.0,701.0,51849.38489610569,,103.045246342379777672,,65.76381463300041,,72234.71768600822414828,,,,
2020-08-19,471.0,,17803.0,,2.574269390235,,,,,,300279.102265740887368358,1281.0,1764.0,116646.33989154082,,96.857776363854040434,,51.14149443972708,,170857.11750583852732564,,,,
2020-08-20,848.0,,112564.0,,1.474632192286,,,,,,405449.102265740887368358,2705.0,3834.0,274949.3089779382,,111.966696664318803922,,50.0,,429280.315010998294236447,,,,
2020-08-21,1546.0,,182992.61,,1.118223118271,,,,,,579061.712265740887368358,4092.0,5670.0,517840.94140466035,,138.049526661710913995,,52.888709043787905,,782740.816171900882354217,,,,
2020-08-22,543.0,,62379.528750034375298659,,3.792449918631,,,,,,623570.241015775262667017,1213.0,1888.0,164424.12013203822,,154.730613856029681677,,58.49892789904129,,292131.398960184039005314,,,,
2020-08-23,416.0,,9545.01,,7.701785929247,,,,,,623209.211015775262667016,794.0,1338.0,80917.49325947797,,105.170622186835541735,,49.928748534099206,,140718.292485985954841156,,,,
2020-08-24,320.0,,39331.000000000000000001,,2.451621730476,,,,,,653469.792015775262667017,622.0,896.0,266545.92912618286,,444.047731309684382931,,63.12050529713015,,397866.767253477207105992,,,,
