time,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-01-15,,,,,,13365.0752116216
2026-01-16,,,,,,13564.0153052855
2026-01-17,,,,,,12215.5722814772
2026-01-18,,,,,,12772.3192808435
2026-01-19,108.664927903664,0.00115280495786802,0.0329095093610009,93.5892472639616,108.664927903664,13063.3148843684
2026-01-20,107.360091340102,0.00116032045677884,0.0337069491146916,92.241821435867,107.360091340102,17969.2897621636
2026-01-21,102.39880542076,0.00116050310343131,0.0348554009073347,87.3356482279083,102.39880542076,16336.2530480574
2026-01-22,106.336180812947,0.00118679618456862,0.0355404573414734,91.0960012030479,106.336180812947,18574.3377078186
2026-01-23,108.307409851145,0.00121155054392609,0.0367406183372144,92.1539420998948,108.307409851145,14498.3056805231
2026-01-24,109.202696599044,0.00122096349633058,0.0369978640995041,92.3749686178896,109.202696599044,12461.7089642242
2026-01-25,107.307701048271,0.00120320294315763,0.0363673299983901,90.7806466407986,107.307701048271,
