time,CapMrktEstUSD,volume_reported_spot_usd_1d
2017-10-02,,52.2898310863001
2017-10-03,,2020.69772315884
2017-10-04,,2805.41703140954
2017-10-05,,6846.339647499
2017-10-06,,10107.1539534216
2017-10-07,,10552.2345495475
2017-10-08,,19097.1615771609
2017-10-09,,19430.5064443933
2017-10-10,,140098.672665153
2017-10-11,,20826.0655414775
2017-10-12,,70301.0159180453
2017-10-13,,57508.2453568433
2017-10-14,,109257.623425676
2017-10-15,,68736.4590378611
2017-10-16,,82719.2985284831
2017-10-17,,193086.066144798
2017-10-18,,127047.829289861
2017-10-19,,110464.7196415
2017-10-20,,118574.953879201
2017-10-21,,46701.5699620864
2017-10-22,,57082.7612558248
2017-10-23,,98812.446583182
2017-10-24,,86005.6405564204
2017-10-25,,96631.7721389313
2017-10-26,,72339.5972057064
2017-10-27,,274896.483310498
2017-10-28,,105728.923554584
2017-10-29,,185755.902694512
2017-10-30,,205078.049235239
2017-10-31,,184215.638760377
2017-11-01,,205104.714296722
2017-11-02,,491320.009541899
2017-11-03,,632966.855308738
2017-11-04,,488235.373488689
2017-11-05,,309628.800500144
2017-11-06,,217206.011559401
2017-11-07,,416509.419670942
2017-11-08,,583142.741459462
2017-11-09,,417903.0033102
2017-11-10,,349454.712756608
2017-11-11,,419439.097478205
2017-11-12,,466791.500400431
2017-11-13,,475561.526725944
2017-11-14,,545345.722891963
2017-11-15,,480910.809873189
2017-11-16,,519781.977362262
2017-11-17,,379549.051159218
2017-11-18,,397903.091446378
2017-11-19,,401434.42507025
2017-11-20,,455056.922896756
2017-11-21,,553730.79114011
2017-11-22,,579068.488808364
2017-11-23,,696948.672158079
2017-11-24,,734151.635996314
2017-11-25,,439679.561473028
2017-11-26,,659816.431165799
2017-11-27,,1966780.09775709
2017-11-28,,1153550.65307541
2017-11-29,,1549299.56267141
2017-11-30,,982888.330470334
2017-12-01,,857913.517661457
2017-12-02,,720911.502363858
2017-12-03,,957481.177818625
2017-12-04,,1161964.14558942
2017-12-05,,995790.236169372
2017-12-06,,5309351.33118931
2017-12-07,,4311648.27064774
2017-12-08,,1873954.74108391
2017-12-09,,1323380.98072211
2017-12-10,,1153964.7699908
2017-12-11,,933396.082682856
2017-12-12,,2246032.06958367
2017-12-13,,2187353.77922967
2017-12-14,,4616326.41807395
2017-12-15,,3226302.41488956
2017-12-16,,3876126.32801343
2017-12-17,,5906345.56023819
2017-12-18,,10616533.0297888
2017-12-19,,12522219.7060574
2017-12-20,,16808985.947399
2017-12-21,,12673533.138816
2017-12-22,,9280162.61391505
2017-12-23,,4432657.01168233
2017-12-24,,4067183.02334911
2017-12-25,,5134077.45823425
2017-12-26,,5681758.09344506
2017-12-27,,4734844.78044977
2017-12-28,,4792419.3685371
2017-12-29,,3471575.93305037
2017-12-30,,4251312.35943781
2017-12-31,,2697280.69571811
2018-01-01,,3091566.66677309
2018-01-02,,4291007.61298009
2018-01-03,,6686130.28848367
2018-01-04,,8790106.83614103
2018-01-05,,9888018.24821001
2018-01-06,,5973419.99268472
2018-01-07,,6302747.30340961
2018-01-08,,7741223.79091069
2018-01-09,,5622913.80321942
2018-01-10,,5746836.44600225
2018-01-11,,6409636.31505984
2018-01-12,,11401937.2753406
2018-01-13,,7699460.98190259
2018-01-14,,7260262.55132474
2018-01-15,,5807717.33103495
2018-01-16,,13491048.0545882
2018-01-17,,12051369.1523712
2018-01-18,,9825049.19936294
2018-01-19,,6642794.35005664
2018-01-20,,6672164.96737402
2018-01-21,,6249434.82716687
2018-01-22,,5030500.20835199
2018-01-23,,4445647.45781767
2018-01-24,,4458835.19627617
2018-01-25,,6775519.88866306
2018-01-26,,6413662.84838223
2018-01-27,,2638622.55345597
2018-01-28,,3198180.73350723
2018-01-29,,1909718.69286563
2018-01-30,,2332676.56972824
2018-01-31,,1830676.83401527
2018-02-01,,2501743.99972373
2018-02-02,,3264112.62064018
2018-02-03,,1342156.33508157
2018-02-04,,2114090.42891215
2018-02-05,,2574328.97263991
2018-02-06,,3577299.40361388
2018-02-07,,2767813.90085803
2018-02-08,,1361525.47739449
2018-02-09,,3536472.0387636
2018-02-10,,2714577.75492561
2018-02-11,,2149884.3206864
2018-02-12,,1409414.11733571
2018-02-13,,1345002.93355176
2018-02-14,,1203483.02023014
2018-02-15,,1199638.22148087
2018-02-16,,703653.695775087
2018-02-17,,923044.930145459
2018-02-18,,1204822.08936393
2018-02-19,,488880.586344938
2018-02-20,,804626.837409713
2018-02-21,,1116000.68890951
2018-02-22,,1197117.54928288
2018-02-23,,773607.899843038
2018-02-24,,642786.619511801
2018-02-25,,652646.959229914
2018-02-26,,717137.330152089
2018-02-27,,1013140.04799814
2018-02-28,,771089.510463302
2018-03-01,,568336.297292229
2018-03-02,,3242302.64093622
2018-03-03,,1715762.7629558
2018-03-04,,1496621.55905138
2018-03-05,,3537661.00363591
2018-03-06,,3285825.1920298
2018-03-07,,2988991.18965357
2018-03-08,,2942042.27410111
2018-03-09,,2791754.36308693
2018-03-10,,1717859.34354424
2018-03-11,,1095027.4865286
2018-03-12,,1309890.83902568
2018-03-13,,1272997.09980589
2018-03-14,,2651491.93871835
2018-03-15,,1709760.9534474
2018-03-16,,1119656.10382316
2018-03-17,,857646.292702701
2018-03-18,,2680217.69805881
