time,CapMrktEstUSD,volume_reported_spot_usd_1d
2017-12-22,,6576876.6793316
2017-12-23,,8800670.44459664
2017-12-24,,3162246.01949763
2017-12-25,,12435043.9355101
2017-12-26,,17511451.5403117
2017-12-27,,6816490.60881323
2017-12-28,,7320791.67317692
2017-12-29,,6263731.58023945
2017-12-30,,12884963.9515726
2017-12-31,,6760690.82678082
2018-01-01,,5507033.76780803
2018-01-02,,51284034.437172
2018-01-03,,38908344.2739984
2018-01-04,,31772346.8767903
2018-01-05,,23066954.7234765
2018-01-06,,28148842.0705873
2018-01-07,,36799797.4639938
2018-01-08,,21167118.5519578
2018-01-09,,35056279.0872717
2018-01-10,,17060532.9398559
2018-01-11,,14096529.5688783
2018-01-12,,13462946.4587234
2018-01-13,,11064547.2454559
2018-01-14,,15819480.228151
2018-01-15,,13029506.4406102
2018-01-16,,12481275.7458922
2018-01-17,,8363677.72970111
2018-01-18,,9468664.05022703
2018-01-19,,10567589.641307
2018-01-20,,13460630.3716142
2018-01-21,,9963185.26960809
2018-01-22,,9454225.58184008
2018-01-23,,10187033.1705521
2018-01-24,,9812650.02971327
2018-01-25,,7161231.09897731
2018-01-26,,6487865.8120055
2018-01-27,,15365064.3719432
2018-01-28,,27664916.8911468
2018-01-29,,8026864.42114259
2018-01-30,,10815247.3255039
2018-01-31,,4531157.36257021
2018-02-01,,7069381.34913716
2018-02-02,,4212681.88994093
2018-02-03,,2945360.55271905
2018-02-04,,3698400.08156214
2018-02-05,,4333290.58543456
2018-02-06,,5649621.01246858
2018-02-07,,4331364.7068949
2018-02-08,,85846.6686638354
2018-02-09,,2547480.43299885
2018-02-10,,2351691.62849759
2018-02-11,,3520412.38015893
2018-02-12,,2791934.53627742
2018-02-13,,3167216.51935918
2018-02-14,,3817531.67159531
2018-02-15,,4267211.33593166
2018-02-16,,3478381.57834138
2018-02-17,,11677538.3839892
2018-02-18,,9901907.74676938
2018-02-19,,4997651.85850132
2018-02-20,,8371237.44985073
2018-02-21,,4833891.25567547
2018-02-22,,3551709.42637703
2018-02-23,,3196881.75367188
2018-02-24,,1425805.14897219
2018-02-25,,3866508.01715618
2018-02-26,,4016713.25576419
2018-02-27,,3251179.37123805
2018-02-28,,2223976.13800085
2018-03-01,,4894866.22967187
2018-03-02,,8940471.13455244
2018-03-03,,3952917.28586097
2018-03-04,,2823083.34873186
2018-03-05,,2316896.1662615
2018-03-06,,2201318.30046366
2018-03-07,,3747958.83846406
2018-03-08,,4209861.9846185
2018-03-09,,1832087.380397
2018-03-10,,1809538.89394183
2018-03-11,,1252254.63967509
2018-03-12,,1595312.69293679
2018-03-13,,1722145.86972395
2018-03-14,,3577767.82443478
2018-03-15,,34372323.3184232
2018-03-16,,23317738.426265
2018-03-17,,10866120.3565016
2018-03-18,,11299244.5430798
2018-03-19,,12341223.564682
2018-03-20,,10323132.5577617
2018-03-21,,14831440.1148188
2018-03-22,,12139595.3744735
2018-03-23,,12728689.9173616
2018-03-24,,11997290.3690692
2018-03-25,,11968954.9666304
2018-03-26,,10564101.4872909
2018-03-27,,9609601.49466034
2018-03-28,,9302186.4794395
2018-03-29,,8964996.26823664
2018-03-30,,7757560.91518257
2018-03-31,,8000657.58682034
2018-04-01,,7579085.59743891
2018-04-02,,7327518.30450637
2018-04-03,,8664392.79569223
2018-04-04,,6914356.26671369
2018-04-05,,6388933.27415784
2018-04-06,,5796542.90013894
2018-04-07,,12930148.9972262
2018-04-08,,8902149.56628368
2018-04-09,,7698469.20868645
2018-04-10,,9249583.89679167
2018-04-11,,13848828.3366319
2018-04-12,,13704243.3717691
2018-04-13,,13900518.0790619
2018-04-14,,11237357.5819821
2018-04-15,,12027858.5467755
2018-04-16,,12596003.8469729
2018-04-17,,14112419.4563451
2018-04-18,,10418634.3525466
2018-04-19,,11586414.9236809
2018-04-20,,11892671.8318708
2018-04-21,,26170776.3061588
2018-04-22,,19703209.0326501
2018-04-23,,14131079.7622443
2018-04-24,,14769462.6224316
2018-04-25,,17030770.505734
2018-04-26,,6873986.29447091
2018-04-27,,6466651.76843179
2018-04-28,,6704231.40217085
2018-04-29,,7769405.83286105
2018-04-30,,8387771.45806103
2018-05-01,,7830744.01653798
2018-05-02,,11756464.7009314
2018-05-03,,12177390.0982891
2018-05-04,,10863653.8871023
2018-05-05,,6674189.77443798
2018-05-06,,5011024.94815909
2018-05-07,,5531509.8516602
2018-05-08,,5461328.85201574
2018-05-09,,9415985.27352121
2018-05-10,,10652507.7093625
2018-05-11,,6599020.07535347
2018-05-12,,5529899.75212707
2018-05-13,,5237153.18432999
2018-05-14,,8451073.54203982
2018-05-15,,6337911.50891705
2018-05-16,,4135165.48374577
2018-05-17,,3234530.6764092
2018-05-18,,2026899.73836375
2018-05-19,,2230872.02517212
2018-05-20,,2635545.19236456
2018-05-21,,2871694.05731236
2018-05-22,,2465003.52846974
2018-05-23,,3441848.84886757
2018-05-24,,2432680.40231528
2018-05-25,,1761048.84234925
2018-05-26,,1149758.67925486
2018-05-27,,967910.27048794
2018-05-28,,1945472.8384248
2018-05-29,,2493668.53594835
2018-05-30,,1957470.84699545
2018-05-31,,2137578.60151826
2018-06-01,,1566302.9960266
2018-06-02,,2085503.62284325
2018-06-03,,2840512.87522187
2018-06-04,,4682909.27332642
2018-06-05,,2265671.98380418
2018-06-06,,1396661.17510589
2018-06-07,,1571995.40813399
2018-06-08,,1097271.03493961
2018-06-09,,941003.35487006
2018-06-10,,1574165.53718792
2018-06-11,,1426252.51379098
2018-06-12,,1341437.43842973
2018-06-13,,3645774.88249697
2018-06-14,,2792501.17723052
2018-06-15,,1202006.96352731
2018-06-16,,621426.213020265
2018-06-17,,698260.128582098
2018-06-18,,1461439.68926313
2018-06-19,,2223301.74008856
2018-06-20,,1886897.49242762
2018-06-21,,1034840.69331045
2018-06-22,,1646413.23040147
2018-06-23,,777840.016900215
2018-06-24,,1104613.91964944
2018-06-25,,808725.299058364
2018-06-26,,584456.028088706
2018-06-27,,1474256.87244635
2018-06-28,,2792882.24515017
2018-06-29,,2315435.99171651
2018-06-30,,1725738.28700921
2018-07-01,,897392.299597833
2018-07-02,,1953043.07904078
2018-07-03,,2436549.14467135
2018-07-04,,833212.967763504
2018-07-05,,2505451.84789716
2018-07-06,,1197855.93338679
2018-07-07,,656579.838451202
2018-07-08,,899606.232883492
2018-07-09,,1456036.65095766
2018-07-10,,1582639.14303484
2018-07-11,,1630417.18835172
2018-07-12,,1293853.41544622
2018-07-13,,948251.316085784
2018-07-14,,815739.069351643
2018-07-15,,452356.162097631
2018-07-16,,1331630.74273019
2018-07-17,,1907848.24619518
2018-07-18,,2804469.15146373
2018-07-19,,1432257.58951508
2018-07-20,,1621609.79479258
2018-07-21,,1106378.08470561
2018-07-22,,901220.140979229
2018-07-23,,1448714.54512147
