time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2025-09-23,,,251222.521275744
2025-09-24,,,220579.110279682
2025-09-25,,,356081.700575474
2025-09-26,,,720959.980696251
2025-09-27,,,870451.304171597
2025-09-28,,,283799.598556105
2025-09-29,,,196302.155335569
2025-09-30,,,380748.359789773
2025-10-01,,,231267.239896953
2025-10-02,,,637384.094713694
2025-10-03,,,283523.488629417
2025-10-04,,,153998.658125201
2025-10-05,,,321544.288631246
2025-10-06,,,458204.46613428
2025-10-07,,,1545259.73096594
2025-10-08,,,412354.402823779
2025-10-09,,,742446.697565929
2025-10-10,,,848138.13139864
2025-10-11,,,513528.562737258
2025-10-12,,,219952.057190671
2025-10-13,,,40887998.9613225
2025-10-14,,,11241420.4667483
2025-10-15,,,12773287.2254063
2025-10-16,,,11041511.5273976
2025-10-17,,,14005453.6593595
2025-10-18,,,11955182.6516691
2025-10-19,,,39143683.1429439
2025-10-20,,,22965680.723323
2025-10-21,,,9516531.03691414
2025-10-22,,,9999598.12986966
2025-10-23,,,7618091.39560213
2025-10-24,,,5461960.45015108
2025-10-25,,,3262364.77021822
2025-10-26,,,2426891.41877666
2025-10-27,,,1732932.20868311
2025-10-28,,,1817280.2273017
2025-10-29,,,1493420.25179443
2025-10-30,,,1244434.32470488
2025-10-31,,,1296259.26133758
2025-11-01,,,919132.533097814
2025-11-02,,,588126.37694068
2025-11-03,,,987930.185767738
2025-11-04,0.00980332654447808,0.00980332654447808,760252.592668261
2025-11-05,0.00865307586037737,0.00865307586037737,771045.159156031
2025-11-06,0.00853290773562656,0.00853290773562656,1820682.83335618
2025-11-07,0.00899371767642068,0.00899371767642068,1381277.95862146
2025-11-08,0.00927998202604011,0.00927998202604011,632726.719299807
2025-11-09,0.00889845237756554,0.00889845237756554,444913.796750309
2025-11-10,0.00877226370364057,0.00877226370364057,
