time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2018-04-12,,,,,,,11651.3290981905
2018-04-13,,,,,,,11414.7781833688
2018-04-14,,,,,,,21269.6758643846
2018-04-15,,,,,,,20742.0054085281
2018-04-16,,,,,,,35743.7512775181
2018-04-17,,,,,,,19283.6086578016
2018-04-18,,,,,,,22000.5454477458
2018-04-19,,,,,,,73834.4457756806
2018-04-20,,,,,,,63259.738008901
2018-04-21,,,,,,,41007.4145688146
2018-04-22,,,,,,,61848.4604881892
2018-04-23,,,,,,,65995.5195498791
2018-04-24,,,,,,,104335.808514485
2018-04-25,,,,,,,49196.4062417803
2018-04-26,,,,,,,26311.455328404
2018-04-27,,,,,,,68424.3926065316
2018-04-28,,,,,,,29478.5917243306
2018-04-29,,,,,,,57539.4530851643
2018-04-30,,,,,,,77115.6933026066
2018-05-01,,,,,,,58258.6859314836
2018-05-02,,,,,,,44325.3230478786
2018-05-03,,,,,,,51574.1424497915
2018-05-04,,,,,,,48421.4656490277
2018-05-05,,,,,,,51339.1265813978
2018-05-06,,,,,,,40727.0215929956
2018-05-07,,,,,,,69814.9218969771
2018-05-08,,,,,,,61687.5109437931
2018-05-09,,,,,,,51401.4520096478
2018-05-10,,,,,,,249647.074645331
2018-05-11,,,,,,,837829.437761722
2018-05-12,,,,,,,332058.029423085
2018-05-13,,,,,,,1239520.95106662
2018-05-14,,,,,,,3742002.49248139
2018-05-15,,,,,,,1685087.33734048
2018-05-16,,,,,,,1082710.65345943
2018-05-17,,,,,,,626007.103514521
2018-05-18,,,,,,,449145.162411386
2018-05-19,,,,,,,225746.077999447
2018-05-20,,,,,,,174914.770019058
2018-05-21,,,,,,,188156.96837996
2018-05-22,,,,,,,154648.688060819
2018-05-23,,,,,,,216857.137427776
2018-05-24,,,,,,,199890.39279306
2018-05-25,,,,,,,169896.876535356
2018-05-26,,,,,,,90377.1879214005
2018-05-27,,,,,,,213841.845171436
2018-05-28,,,,,,,279777.380898663
2018-05-29,,,,,,,310751.323916807
2018-05-30,,,,,,,392538.540633658
2018-05-31,,,,,,,260250.440136794
2018-06-01,,,,,,,90348.963391667
2018-06-02,,,,,,,171637.731659948
2018-06-03,,,,,,,161260.41558137
2018-06-04,,,,,,,92906.6259328016
2018-06-05,,,,,,,89853.6410670614
2018-06-06,,,,,,,63963.1863663444
2018-06-07,,,,,,,164243.409887488
2018-06-08,,,,,,,152063.350836918
2018-06-09,,,,,,,39012.9149720258
2018-06-10,,,,,,,77038.8225765995
2018-06-11,,,,,,,47774.521599959
2018-06-12,,,,,,,59121.1400401813
2018-06-13,,,,,,,43603.345582966
2018-06-14,,,,,,,57915.7011987219
2018-06-15,,,,,,,54079.4558525617
2018-06-16,,,,,,,31554.6093430707
2018-06-17,,,,,,,27045.1715227013
2018-06-18,,,,,,,23982.9728367304
2018-06-19,,,,,,,45973.78424415
2018-06-20,,,,,,,41429.1630976448
2018-06-21,,,,,,,43747.1074330179
2018-06-22,,,,,,,24274.8998448685
2018-06-23,,,,,,,35222.0902575242
2018-06-24,,,,,,,60123.0887894218
2018-06-25,,,,,,,27122.3567227755
2018-06-26,,,,,,,51109.4833662676
2018-06-27,,,,,,,109072.075256694
2018-06-28,,,,,,,102265.151372012
2018-06-29,,,,,,,42105.7327644976
2018-06-30,,,,,,,40499.6857791308
2018-07-01,,,,,,,75073.3587254947
2018-07-02,,,,,,,26834.295276717
2018-07-03,,,,,,,45469.9917039028
2018-07-04,,,,,,,42862.1871994608
2018-07-05,,,,,,,25838.6714847627
2018-07-06,,,,,,,30577.6245797838
2018-07-07,,,,,,,18637.7928856383
2018-07-08,,,,,,,33572.5521678933
2018-07-09,,,,,,,33676.3645851778
2018-07-10,,,,,,,56549.5487421363
2018-07-11,,,,,,,88154.7220128154
2018-07-12,,,,,,,14842.6296335447
2018-07-13,,,,,,,53103.7527907089
2018-07-14,,,,,,,38983.0554342099
2018-07-15,,,,,,,51814.0336640684
2018-07-16,,,,,,,144759.327209088
2018-07-17,,,,,,,139577.127322345
2018-07-18,,,,,,,232664.855859011
2018-07-19,,,,,,,308464.117399892
2018-07-20,,,,,,,602907.888982363
2018-07-21,,,,,,,523582.803523825
2018-07-22,,,,,,,216041.163973903
2018-07-23,,,,,,,1023323.71401841
2018-07-24,,,,,,,272719.339306033
2018-07-25,,,,,,,179006.48210348
2018-07-26,,,,,,,59501.2037231541
2018-07-27,,,,,,,53362.373146257
2018-07-28,,,,,,,65010.1978417395
2018-07-29,,,,,,,258539.481087704
2018-07-30,,,,,,,209852.925111765
2018-07-31,,,,,,,56525.8614255176
2018-08-01,,,,,,,80379.4270066506
2018-08-02,,,,,,,133533.088527204
2018-08-03,,,,,,,44812.4917455374
2018-08-04,,,,,,,138268.857815673
