time,ReferenceRate,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2021-04-25,1.46515238092381,1.46515238092381,,
2021-04-26,1.44034448465772,1.44034448465772,,
2021-04-27,1.66697642747275,1.66697642747275,,
2021-04-28,2.03206928583407,2.03206928583407,,
2021-04-29,1.88948142476077,1.88948142476077,,
2021-04-30,1.86591116264932,1.86591116264932,,
2021-05-01,1.97799152960905,1.97799152960905,,
2021-05-02,1.95304410458739,1.95304410458739,,
2021-05-03,2.02268676637484,2.02268676637484,,
2021-05-04,2.08756433371676,2.08756433371676,,
2021-05-05,1.81520364717082,1.81520364717082,,
2021-05-06,2.06001022794598,2.06001022794598,,
2021-05-07,2.55343327456019,2.55343327456019,,
2021-05-08,2.39596035370565,2.39596035370565,,
2021-05-09,2.35819334853039,2.35819334853039,,
2021-05-10,2.22729094206854,2.22729094206854,,
2021-05-11,1.86237622594508,1.86237622594508,,
2021-05-12,2.1507184848189,2.1507184848189,,
2021-05-13,1.91282196300342,1.91282196300342,,
2021-05-14,1.81443093683504,1.81443093683504,,
2021-05-15,1.85481240554621,1.85481240554621,,
2021-05-16,1.72604016473752,1.72604016473752,,
2021-05-17,1.63103140716727,1.63103140716727,,
2021-05-18,1.49979113448501,1.49979113448501,,
2021-05-19,1.51715670837669,1.51715670837669,,
2021-05-20,1.04662018332765,1.04662018332765,,
2021-05-21,1.15243121062967,1.15243121062967,,
2021-05-22,0.982588525573765,0.982588525573765,,
2021-05-23,0.967775292989939,0.967775292989939,,
2021-05-24,0.812310858913716,0.812310858913716,,
2021-05-25,0.963687000019951,0.963687000019951,,
2021-05-26,0.943608211847235,0.943608211847235,,
2021-05-27,1.00494704069167,1.00494704069167,,
2021-05-28,1.05529755347717,1.05529755347717,,
2021-05-29,0.96799566231184,0.96799566231184,,
2021-05-30,0.966216370238581,0.966216370238581,,
2021-05-31,0.940755673701883,0.940755673701883,,
2021-06-01,1.00345137800472,1.00345137800472,,
2021-06-02,0.966496976884647,0.966496976884647,,
2021-06-03,0.983309438446083,0.983309438446083,,
2021-06-04,1.04583863234919,1.04583863234919,,
2021-06-05,0.968254794692713,0.968254794692713,,
2021-06-06,0.968952127014474,0.968952127014474,,
2021-06-07,0.972837836584725,0.972837836584725,,
2021-06-08,0.911506378470266,0.911506378470266,,
2021-06-09,0.874764401555631,0.874764401555631,,
2021-06-10,0.903711576215062,0.903711576215062,,
2021-06-11,0.863834499581746,0.863834499581746,,
