time,volume_reported_spot_usd_1d
2023-06-27,17960.542617897
2023-06-28,28176.1357233987
2023-06-29,20573.9016320305
2023-06-30,17706.763257671
2023-07-01,33539.8826024136
2023-07-02,20687.2445081031
2023-07-03,17640.5373200373
2023-07-04,28300.5108344521
2023-07-05,22073.3241232542
2023-07-06,39694.3938333989
2023-07-07,17483.7197877729
2023-07-08,52677.5157153908
2023-07-09,717697.692706971
2023-07-10,397883.865342081
2023-07-11,327324.549613757
2023-07-12,488221.1058601
2023-07-13,1775411.43503599
2023-07-14,345773.458425915
2023-07-15,113762.247620984
2023-07-16,119086.265612255
2023-07-17,151449.474069372
2023-07-18,138348.949772219
2023-07-19,79176.5842401572
2023-07-20,51950.5263212235
2023-07-21,28556.2266405316
2023-07-22,27424.7140543822
2023-07-23,33195.158655832
2023-07-24,91075.9164844025
2023-07-25,42711.9115315632
2023-07-26,253578.684593678
2023-07-27,181229.890590141
2023-07-28,58969.3739570724
2023-07-29,28137.1731679366
2023-07-30,30474.077143899
2023-07-31,36383.3163452236
2023-08-01,46799.5890217506
2023-08-02,55733.8199695032
2023-08-03,39872.3179957562
2023-08-04,26645.4481512927
2023-08-05,34722.6991978149
2023-08-06,26137.8110062734
2023-08-07,42708.1920317577
2023-08-08,26051.6352035555
2023-08-09,22666.8267313157
2023-08-10,17186.6897606295
2023-08-11,15948.1479029548
2023-08-12,18719.1053222559
2023-08-13,21972.2296312995
2023-08-14,23693.3064823814
2023-08-15,28200.0675149321
2023-08-16,13380.8537984561
2023-08-17,23470.9859382976
2023-08-18,33139.7576414089
2023-08-19,29645.7476922066
2023-08-20,32237.0870369378
2023-08-21,28512.4851127918
2023-08-22,26476.7784439689
2023-08-23,22366.4643686799
2023-08-24,24842.2758773616
2023-08-25,16918.7436589122
2023-08-26,19876.2517125249
2023-08-27,15407.5215533828
2023-08-28,19837.4309448009
2023-08-29,20751.376176365
2023-08-30,17122.8917623786
2023-08-31,13938.3757545271
2023-09-01,18679.6394146326
2023-09-02,13707.8289427497
2023-09-03,13986.2909646253
2023-09-04,38842.5176929218
2023-09-05,20321.9921081434
2023-09-06,29257.1493501514
2023-09-07,20101.2197328055
2023-09-08,23868.8809142778
2023-09-09,23821.2143688418
2023-09-10,18642.8989839217
2023-09-11,70745.6794999949
2023-09-12,67504.580358308
2023-09-13,21582.4091016998
2023-09-14,21382.1746103421
2023-09-15,29528.3532658949
2023-09-16,26625.3576280696
2023-09-17,18756.6555528204
2023-09-18,24057.7328780811
2023-09-19,18043.7200270873
2023-09-20,20931.3381804229
2023-09-21,20824.9572886177
2023-09-22,17503.2611078823
2023-09-23,15675.7619831635
2023-09-24,16578.0005934955
2023-09-25,17127.3731145126
2023-09-26,18391.0968228358
2023-09-27,30600.3082137701
2023-09-28,17042.170046709
2023-09-29,18968.5049568878
2023-09-30,18284.7022821307
2023-10-01,18474.708528256
2023-10-02,22149.4394885428
2023-10-03,301695.83433332
2023-10-04,32007.0438725538
2023-10-05,29469.0732771809
2023-10-06,22016.9175771515
2023-10-07,22427.0908864791
2023-10-08,20184.9554387267
2023-10-09,26955.2091376962
2023-10-10,19939.0404069724
2023-10-11,20830.9484770587
2023-10-12,17090.4850755137
2023-10-13,17171.9152398037
2023-10-14,22913.642088117
2023-10-15,16015.5416885663
2023-10-16,22850.1160094015
2023-10-17,22539.4692876365
2023-10-18,26243.9212383628
2023-10-19,23502.8398932086
2023-10-20,26049.8327920379
2023-10-21,30335.314557496
2023-10-22,27269.8729047991
2023-10-23,31004.7991346291
2023-10-24,28393.8862716866
2023-10-25,30833.5827198106
2023-10-26,28541.336018681
2023-10-27,25366.2582710291
2023-10-28,23056.7510152878
2023-10-29,20200.9789291838
2023-10-30,25814.9936517756
2023-10-31,32672.0293800889
2023-11-01,30371.2806086622
2023-11-02,37681.6110864756
