time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2024-02-03,,,0.841970820689738
2024-02-04,,,0
2024-02-05,,,0
2024-02-06,,,0
2024-02-07,,,0
2024-02-08,,,0
2024-02-09,,,0
2024-02-10,,,0
2024-02-11,,,0
2024-02-12,,,0
2024-02-13,,,0
2024-02-14,,,0
2024-02-15,,,0.0408744769395147
2024-02-16,,,0.026914927263421
2024-02-17,,,0
2024-02-18,,,0
2024-02-19,,,42746663.1375609
2024-02-20,,,102740977.649713
2024-02-21,,,101178755.05836
2024-02-22,,,100944235.644126
2024-02-23,,,77880832.1571176
2024-02-24,,,48116175.0125053
2024-02-25,,,55447869.8561846
2024-02-26,,,52323559.4278648
2024-02-27,,,68066235.8886335
2024-02-28,,,119727986.8532
2024-02-29,,,75509872.2965396
2024-03-01,,,100062839.995875
2024-03-02,,,72743721.1813363
2024-03-03,,,74584505.4078953
2024-03-04,,,72101132.9566941
2024-03-05,,,94945413.2855225
2024-03-06,,,107547565.733865
2024-03-07,,,228034086.180068
2024-03-08,,,127651106.47994
2024-03-09,,,127763646.32476
2024-03-10,,,77045505.0602782
2024-03-11,,,72816422.9905504
2024-03-12,,,94233875.8021396
2024-03-13,,,57912318.5370595
2024-03-14,,,80539593.5595218
2024-03-15,,,95047522.9728134
2024-03-16,,,72927177.110602
2024-03-17,,,77222318.1328463
2024-03-18,,,69869305.8630576
2024-03-19,,,69619464.9470992
2024-03-20,,,61126085.9192122
2024-03-21,,,41921807.2199778
2024-03-22,,,43064712.4236986
2024-03-23,,,26378526.5233202
2024-03-24,,,25286640.3922989
2024-03-25,,,33381798.8364826
2024-03-26,,,41060987.2252337
2024-03-27,,,72785993.8150876
2024-03-28,,,44324858.2576543
2024-03-29,,,30620759.4872426
2024-03-30,,,24599836.0893043
2024-03-31,,,19214371.859967
2024-04-01,,,33651575.9871227
2024-04-02,,,37350977.5898438
2024-04-03,,,27647433.818519
2024-04-04,,,23504531.1079441
2024-04-05,,,23274819.0523418
2024-04-06,,,13945192.449963
2024-04-07,,,20697811.6373934
2024-04-08,,,19992368.2985994
2024-04-09,,,21797329.444731
2024-04-10,,,21752199.0113022
2024-04-11,,,16909032.7748192
2024-04-12,,,40838811.7242366
2024-04-13,,,48508148.0765792
2024-04-14,,,44731600.6097115
