time,AdrActCnt,AdrBalCnt,AssetCompletionTime,AssetEODCompletionTime,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,HashRate,IssTotNtv,IssTotUSD,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfrCnt,volume_reported_spot_usd_1d
2016-04-01,1150,39539,1614335686,1614335686,576,0.40263748,1415613.085703115568725876848242,0.60571329,7.32887726856519,28800,1689.84290472672672,0.0001406399999999998,0.0586751008585669,481.53340523587616,58.40738143244882,24126299.99759818,697,1447,1464.02298924236
2016-04-02,580,39575,1614335686,1614335686,618,0.40534869,1426038.187004091279016705229412,0.6173,8.55553807418296,30900,1824.07646510388306,0.0001406307674563621,0.0590316008124234,477.779483682539,51.58973237723797,24157199.99759818,346,719,2371.44495812114
2016-04-03,684,39528,1614335686,1614335686,503,0.4081119,1436310.714022868551662827023644,0.3718,6.74533305690222,25150,1493.78428735267437,0.0001413919000584455,0.0593950014851958,485.13923636368605,30.15315897380167,24182349.99759818,345,724,2370.1157917769
2016-04-04,586,39455,1614335686,1614335686,589,0.39133745,1377947.25595924212544393896055,0.8691,7.00400285192296,29450,1676.064839955116375,0.0001356536204768381,0.0569122186741975,452.12673597670863,41.809975124637994,24211799.99759818,326,687,1167.32519576757
2016-04-05,467,39468,1614335687,1614335687,610,0.37635593,1324296.5140981330476025641219,0.1862,7.42850249662296,30500,1666.1390909276275,0.00012929546690258777,0.054627511177955,434.6553454446811,44.01378889189528,24242299.99759818,277,595,1958.37411487266
2016-04-06,593,39439,1614335687,1614335687,555,0.36184677,1268705.572141805279686106902518,0.6828,7.41459093175482,27750,1450.618339493294025,0.0001239005540619521,0.0522745347565151,411.33974834782407,34.37420876824794,24270049.99759818,263,576,2632.31396478548
2016-04-07,467,39452,1614335687,1614335687,584,0.39099984,1371622.310710787598220229790978,0.36140379,7.20840804804074,29200,1648.25545960117332,0.00013393000000000018,0.0564471047808621,454.4205393029712,49.89478553892938,24299249.99759818,286,635,571.782069998858
2016-04-08,463,39440,1614335687,1614335687,612,0.37137318,1303357.46713555095035605132774,0.2707892,8.31307111578296,30600,1639.2513105623358,0.0001279616411455291,0.053570304266743,446.7294627003993,29.722964886740304,24329849.99759818,263,548,1451.2359792759
2016-04-09,457,39456,1614335688,1614335688,586,0.38633622,1356468.27854629910263799588739,0.2805,8.45531940154148,29300,1631.60539531656015,0.0001329792063120981,0.0556861909664355,492.0667925209903,30.967353148478054,24359149.99759818,258,549,1008.21108727983
2016-04-10,434,39464,1614335688,1614335688,574,0.36996037,1299389.361276208437913753816108,0.4492,8.45795331138889,28700,1529.14154680711522,0.00012626999999999986,0.0532801932685406,462.5868946971967,25.785075605652036,24387849.99759818,245,532,1624.5357509272
2016-04-11,436,39478,1614335688,1614335688,580,0.373076,1310911.230740288500807666247536,0.3704,8.40001930814889,29000,1556.9750272950008,0.0001268419872338223,0.0536887940446552,479.4017964257699,25.90528469090107,24416849.99759818,259,585,600.19592563052
2016-04-12,463,39482,1614335688,1614335688,587,0.35755634,1256653.902387435593141697282574,0.37765369,8.91081316215185,29350,1508.733138021244205,0.00012026567579461989,0.0514048769342843,484.6469498122783,21.859388036799714,24446199.99759818,265,572,1947.04884249174
2016-04-13,454,39480,1614335689,1614335689,579,0.33482097,1176368.367040691734696766570464,0.24420253,9.30151432483111,28950,1391.44659906762696,0.00011312519345412037,0.0480637858054448,472.62144723397375,19.360368199872273,24475149.99759818,265,606,2490.0105017992
2016-04-14,475,39489,1614335689,1614335689,582,0.36754696,1291511.853265889433847158203952,0.2402,9.39613065713852,29100,1533.73373736070824,0.00012376379122808087,0.0527056267134264,488.75319035611636,21.443570355029095,24504249.99759818,284,605,2957.67683480873
2016-04-15,517,39507,1614335689,1614335689,575,0.36375257,1278636.792961849019077891433724,0.3648,9.19145041439556,28750,1498.42285090498925,0.0001210032526913143,0.0521190556836518,463.7631302644758,20.521979995624733,24532999.99759818,288,642,1211.15038390066
2016-04-16,444,39511,1614335689,1614335689,569,0.37463118,1317852.781039034019473864640808,0.25845156,9.08177902249926,28450,1526.49422669373682,0.00012414,0.0536553330999556,533.2260805847679,4.2467879431906885,24561449.99759818,280,606,888.456879586749
2016-04-17,707,39510,1614335690,1614335690,633,0.39035319,1372252.210576770298129397023604,0.6162086,10.6288661957733,31650,1766.01495821984337,0.00012996288486265338,0.0557982609232178,558.3304912359516,-1.177248106812825,24593099.99759818,416,866,9180.20791436087
2016-04-18,578,39543,1614335690,1614335690,618,0.44925983,1585257.30782224704949752223621,0.61439523,11.6043755814407,30900,1989.29706044856105,0.00014983709234365865,0.0643785456455845,650.7779029386163,13.154454531724019,24623999.99759818,356,759,6224.80349985512
2016-04-19,1019,39470,1614335690,1614335690,600,0.51515706,1835380.611564339052351532497818,0.85745197,12.0308994404015,30000,2233.366526823003,0.00017013453302162495,0.0744455508941001,771.5892224255518,14.924344608424484,24653999.99759818,523,1006,19973.6203586569
2016-04-20,844,39446,1614335690,1614335690,621,0.50216144,1799743.866338787036418558897628,0.73799257,16.0373050147296,31050,2263.80125036232783,0.00016470424371712423,0.0729082528297046,697.1211152914257,10.212142222837036,24685049.99759818,423,792,18632.1171094558
2016-04-21,605,39459,1614335691,1614335691,521,0.45632107,1636024.690882480167274709339332,0.31320743,11.6458703866281,26050,1724.66799137355077,0.0001464202413793103,0.0662060649279674,656.6038143901164,11.659009582099038,24711099.99759818,313,664,6970.58578922646
2016-04-22,554,39469,1614335691,1614335691,586,0.42971126,1541096.4522678815779975512905,0.90996794,12.5252216252185,29300,1825.1170577610925,0.000139,0.062290684565225,600.1008763974675,3.9294905634273327,24740399.99759818,296,619,1489.97496390432
2016-04-23,707,39437,1614335691,1614335691,557,0.37467379,1339971.143489473560793237683788,0.75347822,11.8903361568296,27850,1506.69491586206731,0.00011918616715371118,0.0541003560453166,515.4382688163962,-0.0670757425101096,24768249.99759818,363,777,10327.7972992254
2016-04-24,613,39400,1614335692,1614335692,594,0.35660928,1273304.697538152585755385077596,0.1812,12.6244697942148,29700,1525.01112069932934,0.0001108093953143936,0.0513471757811222,519.0340518581177,-8.113257815171776,24797949.99759818,309,683,1474.0046524342
2016-04-25,648,39397,1614335692,1614335692,557,0.33100573,1179780.601891470266903662350372,14.94436186,11.4247129590704,27850,1323.49772276648689,0.00010212921800116891,0.0475223598838954,545.7133273735058,-15.503364128942982,24825799.99759818,335,756,4146.96334598162
2016-04-26,576,39407,1614335692,1614335692,596,0.32930968,1168672.960274576831761437359002,4.12799472,13.1380188895615,29800,1401.15121821833722,0.00010012269959088251,0.0470184972556489,558.9051526198789,-26.566041790303064,24855599.99759818,321,642,1378.03201253189
2016-04-27,555,39433,1614335692,1614335692,578,0.32561411,1153622.821948047641324222174376,3.23591929,12.8172636217652,28900,1339.77775553121348,0.00010400452308591478,0.0463590918868932,523.9150837532253,-28.727337476280425,24884499.99759818,313,622,1634.38478386854
2016-04-28,471,39449,1614335693,1614335693,551,0.31820058,1127173.591439505398667616096428,1.49436512,11.8557821312978,27550,1246.53059251054473,0.0001003106312098189,0.0452461195103646,483.25245840746913,-27.132161432223285,24912049.99759818,277,541,532.80122133909
2016-04-29,673,39440,1614335693,1614335693,639,0.33523847,1187831.489239787097618577116792,2.77265303999999,14.3481083101215,31950,1521.45670641699258,0.00010419888369374636,0.0476199282133644,560.5316473603218,-22.145288158894264,24943999.99759818,303,624,740.026078064466
2016-04-30,405,39446,1614335693,1614335693,511,0.31908244,1130806.553364373464605507956384,0.36155858,11.7564987783407,25550,1157.09363770027384,0.00010066097676759177,0.0452874222191888,542.3073089148288,-24.394759278041718,24969549.99759818,235,494,586.824675108938
2016-05-01,411,39461,1614335693,1614335693,581,0.33045422,1171899.646244011937632317040212,1.6157027,12.478011835923,29050,1361.82365119084277,0.00010302748451198114,0.0468786110564834,572.1582219249068,-20.104762717866112,24998599.99759818,268,555,1704.86199637319
2016-05-02,532,39462,1614335694,1614335694,590,0.39846572,1417083.000270491517511703880536,1.54139104,12.5626253980044,29500,1670.2805451469034,0.00012725437697253092,0.0566196794965052,722.2476639410955,-4.085813839916415,25028099.99759818,281,630,4427.42083821864
2016-05-03,558,39446,1614335694,1614335694,516,0.34701875,1231984.17413943213205393135934,0.6873,10.5295092117504,25800,1268.6724101175654,0.00010888000000000007,0.049173349229363,723.298198464843,-17.209616971523353,25053899.99759818,308,635,5216.27212504507
2016-05-04,624,39422,1614335694,1614335694,584,0.31767335,1127581.17572254751091558894497,1.52731986,11.1990988476541,29200,1312.6515595859818,0.00010026099941554635,0.0449538205337665,663.1886067316083,-21.01200483658638,25083099.99759818,311,639,1882.20231174583
2016-05-05,467,39439,1614335694,1614335694,591,0.32636716,1157514.722288843042408262871996,1.23059782,10.9436456275948,29550,1362.04502698467501,0.00010258000000000005,0.0460928943142022,591.2638977164431,-15.62329434330326,25112649.99759818,269,564,1530.51613638057
2016-05-06,435,39449,1614335695,1614335695,569,0.31620504,1121399.759795165692853326739064,0.8913,10.8636491198141,28450,1268.99074301523606,0.00009661000000000009,0.0446042440427148,619.3251906704426,-14.673092260939413,25141099.99759818,245,532,4610.82879020083
2016-05-07,399,39447,1614335695,1614335695,573,0.2868521,1017231.095360061349098822936198,0.1966,10.7178138727948,28650,1157.884797618045015,0.00008759898071303342,0.0404148271419911,509.7884699546782,-28.40230283043074,25169749.99759818,221,476,2882.99307239011
2016-05-08,454,39430,1614335695,1614335695,568,0.28061551,994866.77464208778568755606488,0.4733,10.6745618234237,28400,1121.2813798841744,0.0000855733565166571,0.039481738728316,509.98072122630055,-26.299207613747544,25198149.99759818,253,540,950.550821616415
2016-05-09,454,39436,1614335695,1614335695,535,0.27946038,987541.891020981556897991662726,1.06833255,9.73830710240222,26750,1047.248773526418725,0.00008447179550987192,0.0391494868608007,529.8986231283058,-29.696238544313786,25224899.99759818,247,581,1647.95391031296
2016-05-10,518,39411,1614335696,1614335696,589,0.27951469,988004.206962364587630177130326,0.5202035,10.3266137206637,29450,1152.147012210129615,0.00008673000000000009,0.0391221396336207,515.7170346045275,-26.57282709835731,25254349.99759818,284,578,534.887576076909
2016-05-11,396,39428,1614335696,1614335696,566,0.28899401,1021693.750024614668613397319996,0.81468815,10.0327228008311,28300,1143.62747292880226,0.00008903105026300408,0.0404108647678022,465.58760741876534,-24.731286133581605,25282649.99759818,312,591,1516.28446221024
2016-05-12,444,39413,1614335696,1614335696,596,0.27234032,962315.235936222452066430257954,0.24348483,10.5973131686844,29800,1132.92052067739394,0.00008344350675240896,0.0380174671368253,334.36819137880934,-26.04307333441025,25312449.99759818,325,629,1536.78816382551
2016-05-13,441,39434,1614335696,1614335696,572,0.26654727,942040.32101465628484213285818,0.47079269,10.1243261745304,28600,1063.1900881602286,0.00008130155698421975,0.037174478607001,205.43410486594288,-22.65594982992419,25341049.99759818,277,580,2279.57472203159
2016-05-14,445,39466,1614335697,1614335697,515,0.24894489,878470.106746155600430317622256,0.85906832,8.43560569714815,25750,891.7405920673994,0.00007559316014026888,0.0346307026045592,216.66232374561818,-34.294107168377025,25366799.99759818,267,535,2253.01907433059
2016-05-15,430,39464,1614335697,1614335697,584,0.25527693,901320.62517405590165347742671,1.63068397,9.13238046920667,29200,1036.3270695216374,0.00007701000000000004,0.0354906530658095,184.00364326720194,-31.904650611423367,25395999.99759818,274,561,172.090706247466
2016-05-16,439,39482,1614335697,1614335697,536,0.27837148,984436.052208793480077898549908,1.75536486,8.37812562999037,26800,1037.76477027267608,0.00008506264932787835,0.0387225660549506,226.175374973369,-27.830909216771516,25422799.99759818,282,559,816.252571903805
2016-05-17,460,39498,1614335697,1614335697,624,0.26327566,930459.188338677917800279838454,0.2545,10.06780423798,31200,1140.50155884756936,0.00008059723845704273,0.0365545371425503,161.60778719315948,-34.488035043149765,25453999.99759818,324,629,2113.7672148503
2016-05-18,437,39502,1614335698,1614335698,573,0.255726,903296.05598690781544699453254,1.18809797,9.55109960062741,28650,1015.57067284855095,0.00007799465458796028,0.035447492944103,84.10155309453674,-44.93896594177843,25482649.99759818,291,574,1004.53807435688
2016-05-19,525,39455,1614335698,1614335698,572,0.24835462,877045.282798059537303802930304,0.7973,9.30336248881111,28600,983.23269500263808,0.00007853978959672709,0.0343787655595328,70.95798780120734,-53.820255009682036,25511249.99759818,268,570,1020.69560423536
2016-05-20,413,39473,1614335698,1614335698,566,0.24894809,879258.232760740711939075610776,1.45271424,9.16528896175852,28300,974.29312534751156,0.00007781999999999996,0.0344273189168732,8.735378546880998,-52.779942488422016,25539549.99759818,258,536,1607.55435704695
2016-05-21,493,39486,1614335698,1614335698,558,0.25044211,884704.156822269296881263369866,1.50248453,8.90949271442074,27900,965.41680838957623,0.00007792040327293981,0.0346027529888737,-21.04828838467709,-47.73476867032998,25567449.99759818,336,655,744.274255885982
2016-05-22,346,39482,1614335699,1614335699,555,0.24843667,877512.891005610860674869923818,0.8395079,8.67451474778074,27750,951.388648171952775,0.00007781999999999989,0.0342842756098001,-55.12002438245857,-44.960830260420714,25595199.99759818,315,539,559.221118035183
2016-05-23,439,39503,1614335699,1614335699,579,0.24211278,854956.495286646255341317069584,0.48329426,8.96926610245407,28950,965.92435420758876,0.0000751122980713032,0.0333652626669288,-56.243139706706344,-38.32709226722883,25624149.99759818,333,676,1738.977170111
2016-05-24,456,39490,1614335699,1614335699,578,0.23690758,835746.976433430492142666839156,0.47158967,8.98746876068741,28900,941.52888725463538,0.00007310011572180015,0.0325788542302642,-48.639416809043965,-36.551808868440574,25653049.99759818,327,634,2882.41706132414
2016-05-25,421,39528,1614335699,1614335699,571,0.23157528,816642.603816833315197987615522,0.91170185,8.80894030670074,28550,907.854118947070795,0.00007057768636402163,0.0317987432205629,-63.962539241847594,-33.08677578669867,25681599.99759818,302,591,1747.60379913432
2016-05-26,429,39540,1614335700,1614335700,586,0.21212135,747033.425000484235468802200978,2.8155,9.05110853688296,29300,851.31517584210953,0.00006393699240210402,0.0290551254553621,-80.285799817068,-38.20490413084957,25710899.99759818,290,568,1640.8447268351
2016-05-27,441,39547,1614335700,1614335700,602,0.22740618,801306.264171560031014217991198,0.3994,9.30800166013407,30100,937.00006036340711,0.00006597762361192277,0.0311295701117411,-76.95581546314018,-32.85120815633976,25740999.99759818,303,632,1372.15441043312
2016-05-28,475,39460,1614335700,1614335700,592,0.21933033,766492.859199104827996551997158,1.2933,9.98990459895037,29600,880.39039193530776,0.00005602246171829345,0.0297429186464631,-79.8669809514368,-34.26415575892681,25770599.99759818,274,507,2024.61319057844
2016-05-29,422,39485,1614335700,1614335700,579,0.23830374,833645.892430753671950822283286,0.2727,9.82128770460593,28950,935.444555742913665,0.00006125000000000005,0.0323124198874927,-75.71803886264586,-32.145173040340055,25799549.99759818,296,561,1037.90465724587
2016-05-30,428,39492,1614335701,1614335701,562,0.23254922,813445.88826712067015063074389,0.51059439,9.14937995616074,28100,885.01390805713005,0.00005903572881355925,0.0314951568703605,-67.93660916568865,-30.454957851375248,25827649.99759818,302,578,299.40502426567
2016-05-31,400,39495,1614335701,1614335701,488,0.23496802,822126.40898895066250011326542,0.59326679,6.99786898954518,24400,775.9494655624636,0.00005989563118574616,0.031801207605019,-69.46274530116598,-32.16264968537111,25852049.99759818,246,481,257.554439833617
2016-06-01,429,39505,1614335701,1614335701,587,0.23852293,834189.564364629767249090053954,0.58821949,6.39658308012222,29350,945.986836738892555,0.00005995241437755698,0.0322312380490253,-68.5688278689504,-43.07414253198882,25881399.99759818,321,595,627.328745950771
2016-06-02,464,39511,1614335702,1614335702,580,0.23362243,816279.497961678287063273121274,0.7184934,6.45904504146,29000,913.6140485319797,0.00005847367153711292,0.0315039327079993,-71.40132990100354,-35.93291243788762,25910399.99759818,317,633,888.95239556567
2016-06-03,429,39513,1614335702,1614335702,578,0.23714527,828772.048084433340731313819352,0.30656492,7.00143330788741,28900,923.36771585423996,0.00005603610227936884,0.0319504399949564,-70.40159955051541,-28.926085445936184,25939299.99759818,293,594,1025.24884406773
2016-06-04,429,39511,1614335702,1614335702,594,0.23905999,835582.056949086681367335241652,0.303,7.27429168603333,29700,955.63121774743458,0.00005602999999999998,0.0321761352776914,-83.0088369452385,-30.192851292097643,25968999.99759818,343,613,1082.34303576442
2016-06-05,428,39525,1614335702,1614335702,574,0.23584259,824467.383229325953728650988068,0.51266681,6.93679580728518,28700,910.16566468832662,0.00005514000000000003,0.0317130893619626,-81.2104795391962,-28.901184085548266,25997699.99759818,464,756,596.960814713172
2016-06-06,426,39548,1614335703,1614335703,540,0.23536091,822867.450739100465416903273538,0.83150798,6.1471393774637,27000,853.7051790032607,0.00005396999999999993,0.0316187103334541,-81.03012320502852,-21.76457857318859,26024699.99759818,300,572,731.580540892174
2016-06-07,434,39562,1614335703,1614335703,574,0.23196047,811156.481694429492862822788114,1.3750701,6.31629028119037,28700,893.55673450591051,0.00005382201645976509,0.0311343809932373,-87.2076345148295,-21.142325550855332,26053399.99759818,335,646,657.040313516698
2016-06-08,467,39576,1614335703,1614335703,571,0.23589558,824595.55766324947788288796246,0.24700119,6.26743654680667,28550,902.62435030562185,0.0000542200220495557,0.031615563933647,-88.63540890125017,-19.243988954289996,26081949.99759818,390,684,995.29368057869
2016-06-09,414,39621,1614335703,1614335703,621,0.24009212,839391.01724772324067535862414,0.3045,7.15987853175704,31050,998.08873311909915,0.00005570000000000007,0.032144564673723,-92.33822196753458,-17.835361320323397,26112999.99759818,413,727,937.035518325508
2016-06-10,460,39654,1614335704,1614335704,620,0.23105402,807975.187624826563598739952074,0.48433393,8.34824648541852,31000,958.0489144228383,0.00005330114611338407,0.0309048036910593,-90.0210762722553,-23.52352797042086,26143999.99759818,448,769,1043.87015791534
2016-06-11,392,39680,1614335704,1614335704,558,0.23410054,818731.224070903327106633505858,0.3126,7.68998918634222,27900,872.79109096681899,0.00005166877147866744,0.0312828348016781,-84.92196525086072,-17.71457396388134,26171899.99759818,370,626,1495.51973257774
2016-06-12,517,39733,1614335704,1614335704,614,0.25123511,878301.16131681833307283603341,0.54794755,8.56787859605037,30700,1029.05229461572215,0.000049999999999999996,0.0335196187171245,-81.04595198576595,-9.83163725983823,26202599.99759818,472,810,1760.02298641462
2016-06-13,473,39767,1614335704,1614335704,561,0.24539521,857541.677391089943367110686866,0.7285,8.05442507590074,28050,917.020510472389785,0.00004641678609000587,0.0326923533145237,-78.42718455134671,-5.597198856081869,26230649.99759818,401,661,1910.22495223302
2016-06-14,461,39802,1614335705,1614335705,578,0.25944173,906516.305813484286865467162992,0.78723086,8.05374229668444,28900,997.66832411088216,0.00005040000000000001,0.0345213952979544,-76.51149011908065,-2.731022633079836,26259549.99759818,394,661,3432.57302938273
2016-06-15,463,39835,1614335705,1614335705,538,0.27411743,957845.227442560435055622901902,0.52158626,7.12635947403259,26900,980.20221903524991,0.00005242973699590885,0.0364387442020539,-75.8503702898633,-5.89790937319536,26286449.99759818,384,656,1139.64676955661
2016-06-16,495,39869,1614335705,1614335705,561,0.31648228,1103265.071761731540982256058544,1.02080012,7.63909880723333,28050,1176.02786546357244,0.00005463256808883693,0.0419261271110008,-71.82035294510773,14.694728447806948,26314499.99759818,329,626,2111.96076295771
2016-06-17,617,39893,1614335705,1614335705,621,0.30343842,1058172.693893692922284335551754,0.866877790000001,8.63070398948148,31050,1247.127585053056065,0.00005355247457627121,0.0401651396152353,-81.89537808509616,13.308830270652816,26345549.99759818,415,798,8031.50764889887
2016-06-18,409,39909,1614335706,1614335706,604,0.2741478,956020.806893314140127933294098,0.20056478,8.82605404001852,30200,1094.63535144241222,0.00004779999999999996,0.0362462036901461,-81.5305179008295,5.431952253723315,26375749.99759818,344,585,2622.53557962371
2016-06-19,476,39942,1614335706,1614335706,597,0.29568666,1032594.256027338395795820842148,0.84182516,9.27677630335926,29850,1167.28794442162521,0.00005100000000000006,0.0391051237662186,-80.2096384020477,13.587479352197704,26405599.99759818,383,659,806.602895519197
2016-06-20,560,39939,1614335706,1614335706,637,0.32268026,1128343.23099952911172445277445,1.74299767,10.5515072690659,31850,1359.349404371447125,0.000059072499123319694,0.0426797301215525,-78.43271506424097,23.34200731160294,26437449.99759818,459,751,3084.57662066911
2016-06-21,531,39964,1614335706,1614335706,576,0.29787661,1041279.284164000897831155472132,0.5666,12.0465971346948,28800,1133.09756337390912,0.00005875659848042083,0.0393436653949274,-80.49087853794751,14.757172771301263,26466249.99759818,380,682,675.377956670629
2016-06-22,443,39974,1614335707,1614335707,487,0.25718726,898293.125910969799821347241842,0.22855675,9.20992695708444,24350,825.705632107816015,0.00005700740151957915,0.0339098822220869,-82.06141379445522,1.632295122609428,26490599.99759818,339,606,1016.92250792007
2016-06-23,461,39990,1614335707,1614335707,606,0.27021942,944080.93138576287096609008853,0.20218697,9.12917977274296,30300,1078.60789881109755,0.000056713201052016334,0.0355976204228085,-78.1673699574682,9.266029342861327,26520899.99759818,448,752,912.74593847825
2016-06-24,483,40026,1614335707,1614335707,598,0.2627471,918319.55323705771578050247534,0.4214,10.8743974374793,29900,1034.1592209753337,0.00005207929456458208,0.034587264915563,-79.89895264898172,8.7692827218306,26550799.99759818,427,809,1274.72190348543
2016-06-25,382,40025,1614335707,1614335707,573,0.25489995,890978.47725251216352817530759,0.1793037,9.69268513384074,28650,960.386064256075575,0.000050116157218001075,0.0335213285953255,-79.87079653272504,15.371481175756433,26579449.99759818,303,546,772.292636541845
2016-06-26,367,40050,1614335708,1614335708,580,0.24079775,841519.971174649372070232942932,0.34967751,9.87934406532741,29000,917.1552332536346,0.00005016548977206314,0.0316260425259874,-80.9636019522651,1.5948579195414085,26608449.99759818,303,548,2870.13375885967
2016-06-27,370,40083,1614335708,1614335708,618,0.27304083,954503.995806022072896265689742,0.37946059,11.2077139067933,30900,1107.16565806092471,0.00005493428755113965,0.0358306038207419,-75.10997722835873,20.467679203374765,26639349.99759818,254,506,2004.09070102965
2016-06-28,463,40074,1614335708,1614335708,548,0.25762701,900935.426228119622793769386078,0.88791475,10.00155190372,27400,925.70825769446454,0.000052200236703682034,0.0337849729085571,-77.11316681015555,4.5572353484871275,26666749.99759818,268,536,1224.27288150373
2016-06-29,581,40018,1614335708,1614335708,637,0.34214839,1199189.962256659745639256655248,0.7505706,12.73926126538,31850,1430.56940443733316,0.00007033635651665696,0.0449158368740136,-60.939714810409164,42.61188492851434,26698599.99759818,300,626,6617.01737746221
2016-06-30,530,40029,1614335709,1614335709,619,0.32895918,1153013.33688131695586610589622,0.52723521,13.8709017459222,30950,1335.06784737054505,0.00006397338106370542,0.043136279398079,-53.97714279479443,35.6435262894578,26729549.99759818,309,664,8152.85549410373
2016-07-01,510,40016,1614335709,1614335709,528,0.31664887,1110021.229793165188081957225156,0.85024069,12.4612405561267,26400,1095.25397039425488,0.00006123414669783743,0.0414868928179642,-57.699947319474774,28.716410939165893,26755949.99759818,276,584,6816.68073560098
2016-07-02,541,39992,1614335709,1614335709,627,0.2986179,1046381.934635386133548563193944,0.82160041,14.6353295064141,31350,1224.61291932224058,0.00005558620689655173,0.0390626130565308,-60.00680540681556,23.992815178316565,26787299.99759818,325,640,2412.96928402304
2016-07-03,376,40011,1614335709,1614335709,515,0.27417975,960970.529129829205721942187696,0.34528295,12.0953660425096,25750,922.8711812833554,0.00005409350672121563,0.0358396575255672,-62.51760582505143,12.172657187897066,26813049.99759818,269,506,1179.71943389648
2016-07-04,665,40067,1614335710,1614335710,588,0.33648196,1180145.534020671626487688415158,1.07700747,12.7999561499415,29400,1292.58986058695514,0.00006467033839859726,0.0439656415165631,-53.67470215312977,36.64052919073127,26842449.99759818,517,925,4319.24900830095
2016-07-05,889,40120,1614335710,1614335710,649,0.37215343,1292669.430160439459646563067484,0.83607599,16.6135260738104,32450,1560.82898959456931,0.00007198736236119225,0.0480995066130838,-46.93677826852981,51.670832393817314,26874899.99759818,663,1223,37162.5592814954
2016-07-06,1104,40202,1614335710,1614335710,600,0.43462244,1515402.203366822816400694664314,1.81193435,17.1222491691963,30000,1689.731837139819,0.000083117071887785,0.0563243945713273,-36.05506521371234,78.13628063043865,26904899.99759818,765,1461,70683.9264274559
2016-07-07,978,40216,1614335710,1614335710,527,0.3327091,1152258.19880763372127225231522,0.8055,15.5208160086296,26350,1127.38931691952415,0.00006684627293980119,0.042785173317629,-49.563943547986014,37.42098590918628,26931249.99759818,636,1289,24153.2610103983
2016-07-08,879,40254,1614335711,1614335711,559,0.33372779,1155914.307681576878616854953488,1.07334856,14.1315324254089,27950,1198.39627669138572,0.00006447082466393929,0.0428764320819816,-54.70761665817098,35.61811572290246,26959199.99759818,621,1208,16264.9752111349
2016-07-09,827,40259,1614335711,1614335711,572,0.35163099,1218407.934351687684984594609654,1.96186383,13.9085680628222,28600,1291.19331422196258,0.00006924945061367619,0.0451466193783903,-53.74510941327212,40.44868809592558,26987799.99759818,559,1121,16211.2030408375
2016-07-10,906,40327,1614335711,1614335711,608,0.33363015,1156392.27163986807323435118474,1.55646199,15.3070071977267,30400,1301.1349779399472,0.00006585103097603734,0.042800492695393,-53.638944941203334,38.49139157539804,27018199.99759818,621,1241,7316.91828732147
2016-07-11,923,40365,1614335711,1614335711,564,0.31915171,1106238.373686970686226190619306,0.51469394,14.071379225523,28200,1153.42234606982394,0.00006289900876680298,0.0409015016336817,-56.914605624711,30.747427120919436,27046399.99759818,589,1228,3653.17808418655
2016-07-12,922,40391,1614335712,1614335712,599,0.31602303,1095630.540508368260588403214716,0.414,15.082011322437,29950,1211.91130603410069,0.000060392668030391625,0.0404644843417062,-55.82582766263469,20.718808537740642,27076349.99759818,582,1193,6788.59253426392
2016-07-13,970,40404,1614335712,1614335712,510,0.33950605,1177268.011355819230404584353396,1.83268064,12.8144215756193,25500,1107.6857960705211,0.00006598274459380483,0.0434386586694322,-51.219803114271336,32.87100580224801,27101849.99759818,581,1190,7048.37571569864
2016-07-14,969,40433,1614335712,1614335712,601,0.31816061,1103457.77159508713728466187261,0.98831,13.4711143286126,30050,1222.137264230213225,0.0000615369322033898,0.0406701252655645,-52.58613734029802,17.811359924882442,27131899.99759818,719,1350,3347.54306006186
2016-07-15,953,40486,1614335712,1614335712,577,0.35315264,1227023.693338790536554335870564,0.48857675,13.1136964433689,28850,1303.33785171449573,0.0000677551823495033,0.0451763553453898,-36.66393781102803,23.978903045850288,27160749.99759818,695,1310,13982.0559331953
2016-07-16,979,40517,1614335713,1614335713,602,0.34871387,1211349.102372766734365507542368,0.61450001,14.0066371828111,30100,1340.95138565513776,0.00006696454587960248,0.0445498799220976,-33.854464308626675,6.258037629257597,27190849.99759818,699,1340,9585.36312042744
2016-07-17,982,40579,1614335713,1614335713,582,0.33968862,1180488.884326463321009032637574,0.635535,14.1520335297719,29100,1262.02386620589813,0.00006367520163646991,0.0433685177390343,-39.85936615975196,7.9755184582600185,27219949.99759818,674,1331,5273.7086135255
2016-07-18,554,40608,1614335713,1614335713,587,0.33374787,1160120.82507244606699610971099,0.2484,14.7534963611074,29350,1249.556730590418925,0.0000630620105201636,0.0425743349434555,-35.861495689614095,17.45874218278415,27249299.99759818,445,818,2051.16102264558
2016-07-19,552,40585,1614335713,1614335713,623,0.32290778,1122707.331722037317811593201542,0.3623,15.783943367023,31150,1281.955883653696685,0.000061,0.0411542819792519,-37.749681906354056,5.240127164112161,27280449.99759818,400,731,4174.78494841685
2016-07-20,590,40606,1614335714,1614335714,512,0.32481797,1129014.456639513015746588444382,0.79561198,12.4926948398393,25600,1058.47495674086144,0.00006196065575686731,0.0413466779976899,-37.000885283795384,-3.123384613881226,27306049.99759818,382,710,3012.38037234427
