time,volume_reported_spot_usd_1d
2020-01-18,0.29964
2020-01-19,0.09983
2020-01-20,0
2020-01-21,0
2020-01-22,0
2020-01-23,4965.97210017709
2020-01-24,5245.08177664668
2020-01-25,6851.65805
2020-01-26,4.19118
2020-01-27,95.7504
2020-01-28,4326.9726365129
2020-01-29,31.7
2020-01-30,0
2020-01-31,6998.02886528648
2020-02-01,0
2020-02-02,0
2020-02-03,0
2020-02-04,11420.9169905617
2020-02-05,27422.1657983838
2020-02-06,48800.2085040993
2020-02-07,38566.9963915568
2020-02-08,11749.0273404921
2020-02-09,28760.641193868
2020-02-10,23834.3554643126
2020-02-11,30035.738838601
2020-02-12,20413.4478954472
2020-02-13,26655.5383459165
2020-02-14,0
2020-02-15,16633.2921210795
2020-02-16,6408.66185365651
2020-02-17,269.302472463624
2020-02-18,2.90399944267178
2020-02-19,17527.1797827665
2020-02-20,28183.5004263481
2020-02-21,8703.08094095545
2020-02-22,0
2020-02-23,9545.70578463188
2020-02-24,10575.6998561085
2020-02-25,1537.38126563761
2020-02-26,15918.6255899185
2020-02-27,38692.2014860157
2020-02-28,0
2020-02-29,27981.5118454032
2020-03-01,104.36935696
2020-03-02,17510.9872035663
2020-03-03,953.83290175358
2020-03-04,421.795988405289
2020-03-05,269.775127760016
2020-03-06,29876.8056755374
2020-03-07,7561.77352586914
2020-03-08,0
2020-03-09,25175.4001525926
2020-03-10,23602.1914366663
2020-03-11,0
2020-03-12,7603.58001537451
2020-03-13,26081.5591575769
2020-03-14,657.907944360736
2020-03-15,103712.692484682
2020-03-16,114042.11955044
2020-03-17,106894.777549297
2020-03-18,174501.242166159
2020-03-19,231470.290095208
2020-03-20,250140.735774105
2020-03-21,112011.275091778
2020-03-22,174521.919167561
2020-03-23,221149.027393079
2020-03-24,248084.382669941
2020-03-25,97875.1790164167
2020-03-26,14496.526699634
2020-03-27,110889.135213925
2020-03-28,75855.9921029426
2020-03-29,22658.9270981498
2020-03-30,74296.8664687339
2020-03-31,45988.300400714
2020-04-01,1622.84114152838
2020-04-02,15320.8969634743
2020-04-03,76759.6016307817
2020-04-04,22445.0314166447
2020-04-05,1958.34822531747
2020-04-06,357.478432170673
2020-04-07,105.920430394956
2020-04-08,1.17547223962816
2020-04-09,20027.3859729442
2020-04-10,48093.9593627009
2020-04-11,0.295045608
2020-04-12,51522.8029393451
2020-04-13,15681.8853193009
2020-04-14,28.7920232969
2020-04-15,3353.0078744
2020-04-16,54485.3331645939
2020-04-17,64708.9004177751
2020-04-18,66110.0199491113
2020-04-19,22828.0050707425
2020-04-20,55254.1554485039
2020-04-21,87190.8477709741
2020-04-22,121130.139728054
2020-04-23,63227.9948904989
2020-04-24,269951.795855367
2020-04-25,199909.77873215
2020-04-26,44899.0547497436
