time,volume_reported_spot_usd_1d
2013-04-20,0
2013-04-21,0
2013-04-22,0
2013-04-23,191.555592
2013-04-24,166.649028
2013-04-25,275.955004
2013-04-26,0
2013-04-27,0
2013-04-28,0
2013-04-29,0
2013-04-30,0
2013-05-01,0
2013-05-02,411.795835
2013-05-03,115.7335
2013-05-04,0
2013-05-05,0
2013-05-06,0
2013-05-07,0
2013-05-08,0
2013-05-09,0
2013-05-10,526.889983
2013-05-11,0
2013-05-12,0
2013-05-13,0
2013-05-14,510.4
2013-05-15,461.72
2013-05-16,160.23895
2013-05-17,94.64832
2013-05-18,0
2013-05-19,0
2013-05-20,0
2013-05-21,973.47
2013-05-22,129.0432
2013-05-23,189.189999
2013-05-24,322.523346
2013-05-25,0
2013-05-26,0
2013-05-27,0
2013-05-28,143.55
2013-05-29,0
2013-05-30,98.990968
2013-05-31,23.142
2013-06-01,0
2013-06-02,0
2013-06-03,0
2013-06-04,0
2013-06-05,309.873512
2013-06-06,274.64116
2013-06-07,0
2013-06-08,0
2013-06-09,0
2013-06-10,0
2013-06-11,0
2013-06-12,0
2013-06-13,0
2013-06-14,0
2013-06-15,0
2013-06-16,0
2013-06-17,43.0372137276356
2013-06-18,0
2013-06-19,106.99
2013-06-20,238.467075
2013-06-21,0
2013-06-22,0
2013-06-23,0
2013-06-24,151.027305
2013-06-25,0
2013-06-26,743.853
2013-06-27,549.35
2013-06-28,663.749908
2013-06-29,0
2013-06-30,0
2013-07-01,436.20751
2013-07-02,604.44
2013-07-03,1276.435762
2013-07-04,293.019055
2013-07-05,379.628708377196
2013-07-06,115.964352
2013-07-07,0
2013-07-08,409.182078
2013-07-09,0
2013-07-10,0
2013-07-11,291.460197902887
2013-07-12,135.1889
2013-07-13,0
2013-07-14,206.630648
2013-07-15,0
2013-07-16,0
2013-07-17,597.719883
2013-07-18,290.040171
2013-07-19,442.856361382453
2013-07-20,207.951159
2013-07-21,170.520483
2013-07-22,24.78904
2013-07-23,0
2013-07-24,192.588568
2013-07-25,678.34342
2013-07-26,267.892279
2013-07-27,0
2013-07-28,0
2013-07-29,316.516726
2013-07-30,557.166324
2013-07-31,355.281893203618
2013-08-01,147.90165
2013-08-02,555.645703
2013-08-03,162.33869
2013-08-04,59.832
2013-08-05,352.456075
2013-08-06,449.993072264063
2013-08-07,24.8
2013-08-08,519.24321356462
2013-08-09,458.615483966648
2013-08-10,338.883546
2013-08-11,110
2013-08-12,728.923784
2013-08-13,0
2013-08-14,12.068606
2013-08-15,182.129852
2013-08-16,0
2013-08-17,0
2013-08-18,111.41
2013-08-19,0
2013-08-20,577.151539
2013-08-21,446.2136
2013-08-22,751.619728
2013-08-23,1028.95278
2013-08-24,0
2013-08-25,200.255
2013-08-26,1327.785314
2013-08-27,184.882752
2013-08-28,605.476171
2013-08-29,223.799815
2013-08-30,0
2013-08-31,624.094516
2013-09-01,0
2013-09-02,518.763309
2013-09-03,676.705921
2013-09-04,1345.039434
2013-09-05,132.351018
2013-09-06,230.2135
2013-09-07,204.40111
2013-09-08,0
2013-09-09,0
2013-09-10,1373.22556515339
2013-09-11,218.8836
2013-09-12,273.26
2013-09-13,1827.615267
2013-09-14,493.126
2013-09-15,198.3252
2013-09-16,1000.95177567723
2013-09-17,466.40276
2013-09-18,200.914
2013-09-19,752.771813
2013-09-20,0
2013-09-21,213.658572
2013-09-22,0
2013-09-23,132.34
2013-09-24,221.30094
2013-09-25,367.456795
2013-09-26,506.68115
2013-09-27,119.7
2013-09-28,286.094995313964
2013-09-29,0
2013-09-30,127.8976
2013-10-01,968.585718533557
2013-10-02,890.776461798408
2013-10-03,58.3604835789293
2013-10-04,835.485882
2013-10-05,311.344
2013-10-06,256.48
2013-10-07,1891.60586908073
2013-10-08,196.506167863656
2013-10-09,605.184601
2013-10-10,291.2953
2013-10-11,1076.889283
2013-10-12,257.9455
2013-10-13,52.59065
2013-10-14,142.46
2013-10-15,464.228530015772
2013-10-16,1216.27800853071
2013-10-17,0
2013-10-18,841.838992
2013-10-19,986.297
2013-10-20,0
2013-10-21,267.18562
2013-10-22,1662.29842137239
2013-10-23,1779.17081245822
2013-10-24,1304.13413022455
2013-10-25,2374.54149932596
2013-10-26,2185.06288524708
2013-10-27,0
2013-10-28,513.066488230093
