time,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,principal_market_price_usd,principal_market_usd
2023-08-18,0.00355396993898189,0.000000133304385786747,0.000002104311950288,0.00326976810624285,0.00355396993898189,0.0035607795695592717,gate.io-astra-usdt-spot
2023-08-19,0.00376432529234471,0.000000144573967827558,0.00000226677225797732,0.0034844248854456,0.00376432529234471,0.0037992444919185122,kucoin-astra-usdt-spot
2023-08-20,0.00368235750524559,0.00000014111903397264,0.00000220650769736417,0.003409736725026,0.00368235750524559,0.0037296027051330633,kucoin-astra-usdt-spot
2023-08-21,0.00369118351454153,0.000000141011496560079,0.000002192484720177,0.00339877870198917,0.00369118351454153,0.0037299487285027597,kucoin-astra-usdt-spot
2023-08-22,0.00337907600473141,0.000000129323291682252,0.00000202669116036194,0.00310076006271602,0.00337907600473141,0.0033797050984401954,kucoin-astra-usdt-spot
2023-08-23,0.00320056068977761,0.000000123201742067549,0.00000196126318092909,0.00295081135231468,0.00320056068977761,0.0032281498861137037,kucoin-astra-usdt-spot
2023-08-24,0.00351131073134471,0.000000132741759946294,0.00000209144223705491,0.0032337534290483,0.00351131073134471,0.003500046353020061,kucoin-astra-usdt-spot
2023-08-25,0.00382743437865638,0.00000014649460358027,0.00000231035960963429,0.00354239191868364,0.00382743437865638,0.0038580846177018843,kucoin-astra-usdt-spot
2023-08-26,0.00493054208197649,0.00000018933852636067,0.00000298284101745619,0.00456956796548685,0.00493054208197649,0.0049276276985311986,kucoin-astra-usdt-spot
2023-08-27,0.00612719669431014,0.000000235605463358246,0.00000372263861017017,0.00567782780792696,0.00612719669431014,0.0059082372699469626,kucoin-astra-usdt-spot
2023-08-28,0.00530903875708149,0.000000203517796302411,0.00000320448233734282,0.00491773136987862,0.00530903875708149,0.00532862344566599,kucoin-astra-usdt-spot
2023-08-29,0.00503822002720069,0.000000193011019635789,0.00000304826814938493,0.00464892297562994,0.00503822002720069,0.005036848611739173,kucoin-astra-usdt-spot
2023-08-30,0.00436200729876906,0.000000157631262071344,0.00000252583774048942,0.004009125656583,0.00436200729876906,0.0043809793007498375,kucoin-astra-usdt-spot
2023-08-31,0.00415190483709686,0.000000152090009699558,0.00000243507318782996,0.00379731642409695,0.00415190483709686,0.004160626355921213,kucoin-astra-usdt-spot
2023-09-01,0.00385244945895088,0.00000014842879061123,0.00000234095128059491,0.00355160657615206,0.00385244945895088,0.0038580218417447174,kucoin-astra-usdt-spot
2023-09-02,0.00337649678150309,0.000000130857824827832,0.00000207305580371722,0.00313334979370633,0.00337649678150309,0.003418750220887082,kucoin-astra-usdt-spot
