time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2026-03-31,,,1187346.538511
2026-04-01,,,773125.488131
2026-04-02,,,1401780.66079
2026-04-03,,,4562918.217258
2026-04-04,,,2500998.158869
2026-04-05,,,976109.750817
2026-04-06,,,415755.015344
2026-04-07,,,1839435.592178
2026-04-08,,,974737.337935
2026-04-09,,,788208.290746
2026-04-10,,,329737.375076
2026-04-11,,,240905.470573
2026-04-12,,,489043.600075
2026-04-13,,,340665.329619
2026-04-14,0.88611137346581,0.88611137346581,856670.307467
2026-04-15,0.969201022793688,0.969201022793688,13626173.7215123
2026-04-16,1.04217753175401,1.04217753175401,34928021.4752778
2026-04-17,1.18113888048527,1.18113888048527,28220687.8559888
2026-04-18,1.37408708072517,1.37408708072517,17159344.7639861
2026-04-19,1.3292086998914,1.3292086998914,19829682.230113
2026-04-20,1.22549826019232,1.22549826019232,
