time,CapMrktEstUSD,volume_reported_spot_usd_1d
2021-10-14,,177291.173488684
2021-10-15,3012155867.38583327922960389454,580765.749402081
2021-10-16,2639063538.119509875205695072264,374897.130592052
2021-10-17,2432984048.082947833096093498722,252481.27034423
2021-10-18,2426833515.109426906373953574468,422529.890483069
2021-10-19,2464038562.25213890175379819708,199518.723839115
2021-10-20,2796927679.044083657033080359282,137599.145460305
2021-10-21,2847984630.648781980751605313522,191346.799291932
2021-10-22,2932484949.685686836387318374016,179623.367353811
2021-10-23,3391569057.9829901406219679552,664694.326391743
2021-10-24,3752804566.14460643204686309455,329631.436694709
2021-10-25,4120121376.1359414896692380141,561688.47912442
2021-10-26,3567005253.29694207800626132068,614683.240479964
2021-10-27,3646923229.27426487100860176039,478693.629715251
2021-10-28,3974988897.19343607946142025114,395931.343546555
2021-10-29,3948591133.55765472588211068008,364352.233191699
2021-10-30,4009633077.77830349979202288965,281785.578734987
2021-10-31,3848160795.49315447490584413216,333339.531954009
2021-11-01,3802324512.5779809006064474396,633888.110861507
2021-11-02,3999103435.7657445311592065475,367749.830498012
2021-11-03,3776095927.21819096929523437568,523615.862244764
2021-11-04,3718208011.02866388136775249759,323232.379114362
2021-11-05,3553837967.682402248470663284584,670650.117377557
2021-11-06,3183383553.298533148665470277072,455651.546247182
2021-11-07,3657755045.11948284331393597535,377211.166725168
2021-11-08,3880451105.02305086161149461765,555134.720047615
2021-11-09,3794076556.588212500080007327765,279956.761118922
2021-11-10,3742300164.415699171009297560117,429205.233150624
2021-11-11,3767152622.546921587946091893513,441043.984744398
2021-11-12,3669235461.535814733200499499037,402897.695011968
2021-11-13,3829550809.756269859194460837689,250115.981122328
2021-11-14,3855487967.346555789005865469515,378044.169079678
2021-11-15,3698699717.502992065237329606651,717034.398817365
2021-11-16,3353465717.585093508732200262186,612487.915041088
2021-11-17,3536448218.192089879044341752182,490865.384759617
2021-11-18,3452114067.8332982093401782801,494162.658025156
2021-11-19,3440918905.829926938122439878631,431120.318586812
2021-11-20,3627075856.778488833779682044064,647045.479202075
2021-11-21,3931562920.909810955237055892344,531020.583185615
2021-11-22,4078888200.931778705635647820332,471308.576931405
2021-11-23,4236765553.128557525660801307336,572756.840658925
2021-11-24,4149004768.658070856838232040671,395592.153700741
2021-11-25,4093947307.423172682879244184225,535624.813342036
2021-11-26,3729610910.162339410911173203392,446594.093510928
2021-11-27,3769407984.266922963402326357923,386986.968123716
2021-11-28,3664367011.950157611045627835584,375567.189208407
2021-11-29,4075448854.935376646376532180219,520753.427549882
2021-11-30,4315736925.39070615981701592507,454556.694125124
2021-12-01,4059700174.75866716008463583552,375417.932052157
2021-12-02,3827371759.115471393503670914305,734913.1804721
2021-12-03,3401187027.713483742745281731554,550616.432119707
2021-12-04,3101955557.947915668863584354704,469960.398332568
2021-12-05,3268753044.536584601777649520772,381101.163842462
2021-12-06,3128537271.347163954522433207917,387939.4208848
2021-12-07,3066102115.450678690775948594057,513312.119479638
2021-12-08,2840071234.938840024037464848796,423164.977515165
2021-12-09,2922882574.12546280076850043475,321148.782879164
2021-12-10,2805861990.858845069795931631358,281660.368892239
2021-12-11,2724420437.0382605815912544898,272784.045256475
2021-12-12,2837069141.215026478644829082323,251034.349496023
2021-12-13,2727574332.972148230406823313156,311024.086268971
