time,CapMrktEstUSD,ReferenceRate,ReferenceRateBTC,ReferenceRateETH,ReferenceRateEUR,ReferenceRateUSD,volume_reported_spot_usd_1d
2021-05-13,,,,,,,10460450.4203997
2021-05-14,,,,,,,29386851.6632438
2021-05-15,,,,,,,72230221.2394738
2021-05-16,,,,,,,25434472.2921763
2021-05-17,,,,,,,17258148.8529612
2021-05-18,,,,,,,61905059.5902202
2021-05-19,,,,,,,38812968.0998501
2021-05-20,,,,,,,33292164.9428143
2021-05-21,,,,,,,47537826.5404472
2021-05-22,,,,,,,24517866.4761618
2021-05-23,,,,,,,42998612.4107566
2021-05-24,,,,,,,29393446.1195162
2021-05-25,,,,,,,18075068.9958168
2021-05-26,,,,,,,15572747.5817847
2021-05-27,,,,,,,9973501.08353164
2021-05-28,,,,,,,12153531.6880634
2021-05-29,,,,,,,7336390.62579202
2021-05-30,,,,,,,10480281.7947611
2021-05-31,,,,,,,4801141.12464319
2021-06-01,,,,,,,3737836.35812929
2021-06-02,,,,,,,5300492.93865126
2021-06-03,,,,,,,6443837.03278574
2021-06-04,,,,,,,4584917.64367389
2021-06-05,,,,,,,3128054.13253365
2021-06-06,,,,,,,1561612037.86548
2021-06-07,,,,,,,374205463.763189
2021-06-08,,,,,,,309669133.29592
2021-06-09,,,,,,,208425710.398077
2021-06-10,,,,,,,74174729.0432191
2021-06-11,,,,,,,34732717.0617913
2021-06-12,,,,,,,16619848.6890013
2021-06-13,,,,,,,298429351.32869
2021-06-14,,,,,,,76375189.7053494
2021-06-15,,,,,,,22687331.7777832
2021-06-16,,,,,,,78368646.797451
2021-06-17,,,,,,,15101694.669962
2021-06-18,,,,,,,21474941.9848744
2021-06-19,,,,,,,20650910.4406382
2021-06-20,,,,,,,12434830.5846603
2021-06-21,,,,,,,16615901.5386703
2021-06-22,,,,,,,20092955.761833
2021-06-23,,,,,,,15586414.9261934
2021-06-24,,,,,,,39231820.6142871
2021-06-25,,,,,,,13842664.7549976
2021-06-26,,,,,,,7408692.55995358
2021-06-27,,,,,,,7664499.31384907
2021-06-28,,,,,,,41947324.0819263
2021-06-29,,,,,,,51465208.8553877
2021-06-30,,,,,,,35227040.1668763
2021-07-01,,,,,,,53119729.1445221
2021-07-02,,,,,,,12869097.7045352
2021-07-03,,,,,,,42133693.1270109
2021-07-04,,,,,,,12426666.7109863
