time,volume_reported_spot_usd_1d
2019-03-16,113147.090908265
2019-03-17,149892.082167757
2019-03-18,493325.399856754
2019-03-19,471224.72924828
2019-03-20,539527.489099133
2019-03-21,315344.861324625
2019-03-22,153131.425726052
2019-03-23,157776.444854578
2019-03-24,142453.022259593
2019-03-25,141466.494232958
2019-03-26,129743.217466927
2019-03-27,205904.51383506
2019-03-28,59937.1417849751
2019-03-29,269820.400398866
2019-03-30,225035.51687718
2019-03-31,103606.563460333
2019-04-01,131698.496623214
2019-04-02,147863.102303437
2019-04-03,125594.325316902
2019-04-04,119269.426568774
2019-04-05,117269.079958066
2019-04-06,256034.805488113
2019-04-07,919320.687694327
2019-04-08,448280.777927378
2019-04-09,732115.758752593
2019-04-10,373213.77234856
2019-04-11,220748.067569039
2019-04-12,128722.683063805
2019-04-13,84305.9318260522
2019-04-14,35077.4459792802
2019-04-15,152795.23442229
2019-04-16,82426.7326043907
2019-04-17,153396.383064322
2019-04-18,120048.191985933
2019-04-19,64960.3799137105
2019-04-20,44894.3558295912
2019-04-21,52057.5317618081
2019-04-22,126104.687153077
2019-04-23,112009.638981903
2019-04-24,117141.979546217
2019-04-25,109476.684096267
2019-04-26,43261.582801636
2019-04-27,126779.297556899
2019-04-28,336260.907690272
2019-04-29,92238.2152277224
2019-04-30,74265.7316823715
2019-05-01,28779.0023237386
2019-05-02,23081.2835109019
2019-05-03,107672.814304718
2019-05-04,200064.47439831
2019-05-05,67121.8346564446
2019-05-06,86907.1329621926
2019-05-07,106155.062569819
2019-05-08,165696.22891472
2019-05-09,453351.349551009
2019-05-10,866958.766093492
2019-05-11,336320.561056962
2019-05-12,116496.432923752
2019-05-13,99353.7255614141
2019-05-14,88851.7357166767
2019-05-15,126001.385780848
2019-05-16,167659.928823174
2019-05-17,203825.971522617
2019-05-18,594021.265504599
2019-05-19,294996.180808188
2019-05-20,56885.8589250446
2019-05-21,125306.209960161
2019-05-22,74094.2813148142
2019-05-23,35160.6129085923
2019-05-24,52477.8557314581
2019-05-25,55656.8693613515
2019-05-26,418443.862871008
2019-05-27,472551.094467403
2019-05-28,93811.9565794296
2019-05-29,114331.607511761
2019-05-30,66779.8722659366
2019-05-31,74187.5126673626
2019-06-01,25459.0216285329
2019-06-02,32033.9791930212
2019-06-03,54267.3058434234
2019-06-04,43801.002701134
2019-06-05,39177.8376463397
2019-06-06,180318.429063315
2019-06-07,64309.9061811382
2019-06-08,202773.556033066
2019-06-09,82441.1716702462
2019-06-10,61805.133629697
2019-06-11,250234.541828637
2019-06-12,120837.493269284
2019-06-13,79122.2627481183
2019-06-14,75003.0329152613
2019-06-15,76899.2772722615
2019-06-16,62314.1589897875
2019-06-17,67442.5242495471
2019-06-18,27101.7200745488
2019-06-19,73018.4570308236
2019-06-20,48277.5345513384
2019-06-21,68436.8775911957
2019-06-22,108802.425984527
2019-06-23,188556.343111465
2019-06-24,343583.779830367
2019-06-25,221944.249685793
2019-06-26,198276.377870468
2019-06-27,1615212.80642084
2019-06-28,5340701.89205133
2019-06-29,2291532.01071393
2019-06-30,2148269.77377223
2019-07-01,558255.429423947
2019-07-02,896365.781634343
2019-07-03,766442.995196377
2019-07-04,509899.313397801
2019-07-05,302432.803498033
2019-07-06,324304.085589146
2019-07-07,188636.387088217
2019-07-08,749780.950910184
2019-07-09,432430.068140932
2019-07-10,646671.318662202
2019-07-11,495009.13802168
2019-07-12,733599.163663138
2019-07-13,371294.741768945
2019-07-14,467524.860214619
2019-07-15,355648.764638907
2019-07-16,389542.607802929
2019-07-17,1827552.83662009
2019-07-18,421635.115184356
2019-07-19,332563.545017628
2019-07-20,290963.247978248
2019-07-21,352092.339136575
2019-07-22,335457.225225834
2019-07-23,539544.603716229
2019-07-24,379909.985445038
2019-07-25,729279.298575098
