time,ReferenceRate,ReferenceRateUSD,volume_reported_spot_usd_1d
2022-03-31,,,22540386.7680775
2022-04-01,,,8338628.08964442
2022-04-02,,,2337931.40149071
2022-04-03,,,1042791.54420631
2022-04-04,,,5662087.71581793
2022-04-05,,,1842841.18170738
2022-04-06,,,1014910.26113015
2022-04-07,,,817812.860408388
2022-04-08,,,490354.964779067
2022-04-09,,,2142178.53270213
2022-04-10,,,385404.886716003
2022-04-11,,,593614.213687871
2022-04-12,,,771131.576712683
2022-04-13,,,710761.515171107
2022-04-14,,,220836.583384681
2022-04-15,,,373626.851722651
2022-04-16,,,635494.128026365
2022-04-17,,,384134.10350836
2022-04-18,,,170225.201143083
2022-04-19,,,219770.882484695
2022-04-20,,,194769.175716594
2022-04-21,,,226983.063306094
2022-04-22,,,255976.24020116
2022-04-23,,,91503.8335820587
2022-04-24,,,77978.6945929578
2022-04-25,,,196192.843124887
2022-04-26,,,361440.388996824
2022-04-27,,,1317714.78248703
2022-04-28,,,830164.906031443
2022-04-29,,,258007.900814441
2022-04-30,,,148983.59149862
2022-05-01,,,157103.571418446
2022-05-02,,,211784.311456228
2022-05-03,,,182259.585883536
2022-05-04,,,121169.372900367
2022-05-05,,,117503.671768529
2022-05-06,,,84281.9014449579
2022-05-07,,,84428.2447933354
2022-05-08,,,104938.769322557
2022-05-09,,,199876.645816396
2022-05-10,,,204583.982466368
2022-05-11,,,229390.753372397
2022-05-12,,,182434.062466183
2022-05-13,,,89865.9113039421
2022-05-14,,,92686.5967464558
2022-05-15,,,129868.188433179
2022-05-16,,,329034.784757502
2022-05-17,,,265100.860858554
2022-05-18,,,102656.573627468
2022-05-19,,,109794.283327577
2022-05-20,,,38377.9400829314
2022-05-21,,,38857.493363147
2022-05-22,,,37072.5156851483
2022-05-23,,,38159.6870337493
2022-05-24,,,17606.2681145747
2022-05-25,,,21072.9302803025
2022-05-26,,,53525.3496851872
2022-05-27,,,79197.0655448379
2022-05-28,,,25133.6678462422
2022-05-29,,,28053.8627264008
2022-05-30,,,47845.2924844772
2022-05-31,,,145566.845063034
2022-06-01,,,131984.311257313
2022-06-02,,,116647.080194303
2022-06-03,,,217435.842281192
2022-06-04,,,86562.6161789077
2022-06-05,,,153532.766684006
2022-06-06,,,201411.766442491
2022-06-07,,,126666.168364447
2022-06-08,,,147253.411537153
2022-06-09,,,144814.996379622
2022-06-10,,,160749.744740817
2022-06-11,,,120328.922670464
2022-06-12,,,95452.0705187019
2022-06-13,,,110930.863420666
2022-06-14,,,137743.657074914
2022-06-15,,,180646.923136683
2022-06-16,,,86684.0795450293
2022-06-17,,,49521.4154707672
2022-06-18,,,66612.999874028
2022-06-19,,,97953.0736919175
